weight logl C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 2.041808017020350974e+02 2.716553866123178285e+00 1.210956289107075236e+03 1.213904701614195346e+03 1.219614812605992711e+03 3.205139591806488397e+02 1.303667034774780404e+02 3.669240323355689384e+02 4.005296718283698709e+00 1.215311112694102121e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.263657446079507167e+02 4.377989269916164883e-01 1.212815319494834966e+03 1.216833544585208529e+03 1.219449211265197391e+03 3.563972375021028824e+02 3.510311855473922833e+02 1.826593299145148990e+02 3.932077949804545280e+00 1.215761393670147982e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.043846731722066465e+02 1.625910900650427537e+00 1.211171678337402909e+03 1.211485852792746982e+03 1.212908634765566148e+03 1.243312109168936956e+02 1.170956545987337023e+02 3.227624951600534473e+02 2.760428910441423689e+00 1.212230565469782505e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.190895334935038363e+02 1.192734933968613964e+00 1.214045048204065552e+03 1.216295509277179008e+03 1.218260365480700557e+03 2.891728098468471444e+02 1.414305330164411885e+02 2.694833417278197203e+02 5.878658384611916254e+00 1.216122279105983353e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.766521211351454212e+02 1.700923376278249410e+00 1.210794227992043261e+03 1.213596101359018348e+03 1.214690744170091648e+03 9.080544413094796141e+01 2.851052820232334852e+02 1.435602576389485421e+02 1.877704684358327603e+00 1.213408837479915064e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.658822816271727447e+02 2.882186496932704678e+00 1.210249181161404977e+03 1.216189021006431631e+03 1.216322219535181375e+03 1.123378685717395484e+02 2.510808283646297525e+02 2.092810578843059659e+02 2.153959832583843159e+00 1.215072566854914385e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.673917906033750569e+02 2.388558115935122128e+00 1.212471801765704413e+03 1.216555268670134410e+03 1.216592997109999487e+03 3.516630456791625647e+02 1.806552589052197675e+02 2.401484091469336946e+01 2.080591719901716541e+00 1.213975702132222523e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.639082506598697933e+02 8.225114949812911691e-01 1.212504621381259085e+03 1.213352021434902326e+03 1.219214569382937043e+03 3.723366557773542809e+02 1.627167064882524272e+01 2.741090211109121810e+02 4.043221405079316710e+00 1.215300754453544414e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.405739404698340138e+02 2.215683565991081849e+00 1.213165301119133346e+03 1.215562147642644732e+03 1.216003065831372396e+03 1.826785918006886220e+02 2.277282429140949915e+01 1.324691504162343847e+02 1.404643270374103414e+00 1.214439266920307091e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.338944498486753503e+02 1.761304071048238162e+00 1.211135995126983289e+03 1.213096788304431129e+03 1.217262075336751650e+03 3.026134988915239319e+02 2.004719926331240742e+02 3.095780028982534304e+02 6.069433761753055379e+00 1.213953377485206374e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.717575895339962244e+02 9.561140166526080897e-01 1.210342001128779202e+03 1.213800020536395323e+03 1.217949068547416573e+03 9.258806092455484915e+00 3.254429862271310867e+02 6.667434643950720385e+00 1.256153425370417631e+00 1.213787267117612828e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.773534959114737148e+02 2.174372447104451767e-01 1.210378551432517270e+03 1.215838054435072991e+03 1.219174380578252340e+03 3.963631050717972926e+02 3.529709545486574029e+02 1.089877549865265749e+01 2.741024888187312047e+00 1.213039459591055675e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.667478807823468969e+02 1.554012239008059737e+00 1.210934867361512033e+03 1.212428841271037072e+03 1.214486789105177195e+03 6.000075451726516462e+00 4.605137451267409432e+01 1.310622504133867494e+02 1.098147091996944047e+00 1.213852848964932946e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.295608586898496242e+02 2.648081140141067547e+00 1.212113863848769370e+03 1.213492177357463106e+03 1.217875640359446606e+03 2.434023531449221309e+02 4.974023286575977210e+01 3.070949493670958077e+02 2.614720727233096564e+00 1.215175935099509388e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.866424093756766638e+02 4.798915113142453448e-01 1.215882369500172899e+03 1.215951336005863823e+03 1.219799603673704041e+03 2.667443264802780618e+02 3.070572499994220266e+02 5.696669072626070474e+00 2.021676578893214060e+00 1.215957420378548932e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.827537805132871824e+02 5.038993350613112376e-01 1.210067440485401903e+03 1.213632784256445348e+03 1.215384603306907138e+03 1.775847407284093151e+02 5.660678600505693225e+01 1.905807401460814674e+02 2.324287167611640559e+00 1.212928200409321789e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.260207110575269667e+02 8.012709553479425706e-01 1.210171415705396839e+03 1.217771087211381200e+03 1.218084981544859374e+03 1.707073960241759210e+02 8.807290090988897191e+01 1.637914992278624595e+02 1.869615373674202941e+00 1.214822696142070981e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.749777374692599778e+02 2.613626194685537030e+00 1.211630362381547684e+03 1.218654775943323557e+03 1.218810802603072261e+03 3.720422288104500126e+02 3.043781335070976297e+02 2.736185931848551718e+02 3.454966806571417859e+00 1.215948900918324853e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.562757362852299252e+02 6.904070919780072035e-01 1.211622173097800896e+03 1.215177085357265923e+03 1.217549391756716886e+03 3.779949562643227523e+02 3.118570376588696291e+01 1.053266888411534410e+02 3.292304749934431563e+00 1.213051028793703381e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.596425537603497560e+02 2.141673612019842743e+00 1.212500862475916165e+03 1.213500371901592871e+03 1.217072091506329343e+03 1.225347605629130214e+02 7.667004389348659288e+01 3.945431863306723699e+02 2.286789981795902982e+00 1.215667491631414805e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.566703979941987654e+02 1.056668303478060178e+00 1.210972544346165023e+03 1.216214481470250576e+03 1.216911217659604972e+03 2.929902030379709572e+02 2.394334808603895510e+02 2.763856542482929513e+02 3.151159403138238613e+00 1.214553684207643528e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.906290906506380338e+02 1.060295188645528075e+00 1.214682413150669845e+03 1.216530234113778988e+03 1.217244127618455423e+03 3.364573362974853126e+02 1.483117708281999683e+02 1.556326238990587285e+02 3.359412400484011130e+00 1.215732909910629132e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.683771676997860141e+02 9.042394397995664468e-01 1.210668810533328497e+03 1.211649846465895280e+03 1.214451784990469832e+03 2.774520858205193719e+01 1.261244626810709093e+02 1.509978282746575751e+01 6.295969792765769846e-01 1.211739150279549904e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.465663744436415641e+02 1.469549665211897338e+00 1.210894594386909603e+03 1.218326760484105762e+03 1.219149991974953309e+03 2.183980072936602994e+02 1.055058451878168881e+02 1.540011520031741838e+02 1.938240790387610657e+00 1.215195611712895470e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.781174378424897782e+02 2.124722272804387746e+00 1.210044131061134522e+03 1.212735751063623866e+03 1.219362696503363395e+03 3.963157255686517715e+02 2.413272008211588826e+01 3.984446812039511769e+02 2.944414896122026892e+00 1.214657540094746764e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.793896801914352750e+02 1.825093480337689478e+00 1.210093114467533496e+03 1.211973560190040871e+03 1.214401780924901914e+03 3.017188145360816520e+02 2.595275823101834689e+01 3.973877638261275820e+02 4.041811857959064724e+00 1.212521900627358036e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.926756758084358125e+02 2.424188545090204094e+00 1.210663855167566680e+03 1.213112525994047473e+03 1.217366800053234101e+03 1.706133188803979976e+02 1.313404560182109435e+02 3.903704988788988999e+02 2.365499872393403091e+00 1.214907880103934076e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.579701182614259665e+02 6.121766920005446977e-01 1.212143406240362083e+03 1.212260602788565848e+03 1.219323597863957048e+03 9.349654667307451916e+01 1.440713660116858534e+02 1.957712722462186150e+01 9.968016514563612374e-01 1.212755715121603998e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.140695321562410101e+02 5.727315935751678966e-01 1.212352947361245924e+03 1.215997627867993288e+03 1.219918209603201831e+03 1.579345082269159093e+02 6.732567092064228120e+01 3.368080727542768500e+02 4.927417876422691911e+00 1.217322845494702051e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.256754487469605692e+02 1.026238310923161645e+00 1.214601106158478615e+03 1.215470372241189125e+03 1.215495720136752198e+03 1.625235990366549288e+02 9.082197541327685641e+00 2.414908194849090251e+01 1.557622276094779323e+00 1.214751799478485736e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.505943633513129214e+02 2.798061123387504123e-01 1.212128408488280911e+03 1.216677223681796704e+03 1.216865696273304820e+03 4.362610812875238508e+01 2.330750223137759463e+02 1.080572280265772456e+01 1.147299761256500572e+00 1.215994072937063720e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.016669726819025641e+02 2.600464850527435257e+00 1.210573472791752693e+03 1.215795122144898187e+03 1.217044122986825414e+03 1.214418203871660182e+02 2.412101769397906139e+02 3.670291462324436793e+02 3.618248113985207404e+00 1.215554322595993654e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.674342415829925130e+02 1.249486823215033848e-01 1.211935682747578994e+03 1.212235853379579112e+03 1.212383994634469218e+03 5.568241597102687734e+01 1.295854487963925550e+01 1.667196936118585313e+02 8.800692576589356220e-01 1.212269775101336108e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.158513017736099329e+02 2.154549136131818976e+00 1.212718732111267173e+03 1.213321482755257648e+03 1.218092684129638428e+03 8.776603716233543651e+01 2.827612380404174246e+02 2.549714534310436989e+02 5.399151490382998908e+00 1.215181788876357814e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.802062450952642223e+02 2.988586946193983795e+00 1.214645042186039063e+03 1.214923300585821380e+03 1.215243349135282642e+03 2.809682129479078583e+01 1.545548169256241167e+01 3.873370778558573591e+01 4.566213048245872930e-01 1.214978941762451086e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.858444293876023039e+02 2.423797346148163889e+00 1.211589435526433135e+03 1.216451267542790674e+03 1.218667053465065237e+03 2.770037303113049916e+02 3.733311003815672962e+02 2.538416400316565387e+02 4.865233107626558251e+00 1.215583862896018445e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.830179925890848835e+02 4.393822363658393959e-01 1.210388948817817209e+03 1.211929747021219782e+03 1.216181212897099613e+03 3.723920653676981374e+02 1.743335676956610314e+02 7.496702772613383914e+00 1.958258309890037685e+00 1.210951964253870301e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.498367048442280804e+02 5.126354069355355536e-01 1.213156254471405418e+03 1.218079226025731032e+03 1.219060102524947297e+03 3.944329298616590336e+02 2.173606108954788567e+02 2.878162226323719608e+01 4.275155167662851419e+00 1.215091987388678263e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.525575153599208420e+02 1.910988883339046485e+00 1.212154450073050839e+03 1.216297535367719092e+03 1.219302554677640728e+03 8.143513707543745284e+01 3.946389310613565726e+02 1.944642462581592497e+02 4.395314860844369953e+00 1.216665860474437750e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.980048818505049439e+02 2.064943611805525769e+00 1.211769694755507771e+03 1.212128399604997867e+03 1.215088389814837683e+03 3.037425419998205598e+02 1.727402366311467858e+02 1.823635417715551341e+02 2.210857474251159083e+00 1.212782331124567463e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.370437222025535107e+02 2.214710108292967661e+00 1.212999522035565633e+03 1.213694032195576938e+03 1.215181284941337481e+03 6.199609854576597456e+01 2.897423185318677952e+02 3.537997813054900575e+01 1.633109671123838647e+00 1.213718732776631668e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.113450778811055670e+02 6.515716240883321353e-01 1.214491821347034374e+03 1.217593265891799319e+03 1.219906674565306048e+03 1.701258030599181552e+02 3.727825803250115655e+02 3.432419769113298003e+02 7.958594822148242542e+00 1.217893918280616617e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.485094798057134540e+02 2.965849740204453244e+00 1.210769526275143562e+03 1.214206988738588052e+03 1.216635533787424265e+03 1.905929925798188265e+02 2.785239370348374450e+02 1.021762808113124237e+02 3.846846754654041689e+00 1.213494540998114417e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.190338744893015246e+02 2.966161150631203558e+00 1.213678441924252411e+03 1.214369276974878176e+03 1.218845338956430396e+03 8.031613150581642913e+01 2.742694064163471808e+02 3.161629237618817001e+02 3.062304692586750310e+00 1.216396385081601693e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.328992035798604832e+02 3.173149768018946326e-01 1.213646613936562289e+03 1.218365655550649763e+03 1.219939946569184713e+03 1.932722214192262129e+02 1.114052810450074702e+02 1.668167135651633544e+02 2.024456111408397430e+00 1.216988243952080438e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.917385202698004605e+02 4.855916928671362154e-01 1.210091209923416045e+03 1.210280149539913737e+03 1.215619462731009889e+03 3.088782458741832215e+01 2.317458143449775889e+02 1.251786558554114208e+02 1.329314669962532225e+00 1.211988533012085327e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.510065980518639321e+02 1.015455962581407467e+00 1.212882283537904186e+03 1.213099272947792542e+03 1.216128117580866274e+03 2.935502222600734967e+02 1.369791636224929050e+02 3.618576828774254750e+02 5.247367194431086013e+00 1.214402062268716691e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.827142132388736968e+02 5.785575238997094916e-01 1.212375786849674796e+03 1.214463656700290130e+03 1.218233796372680445e+03 2.812461832290433961e+01 8.363851859385347609e+01 6.165045232150259125e+01 9.490974246844496864e-01 1.215465367547892583e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.855133845373116515e+02 7.286711946122883532e-01 1.213493192246133731e+03 1.217981557244300348e+03 1.218114152129837066e+03 2.084207991209598845e+02 9.805547767826014649e+01 3.259965549997850758e+02 3.409311049854724107e+00 1.216570835551747905e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.029157931835498516e+02 1.197374762259020287e+00 1.213364318737775193e+03 1.217140623328996753e+03 1.219399223226376307e+03 3.881806940552922356e+02 8.546910678926305138e+01 3.622360038363450485e+02 4.119372827352033362e+00 1.216365706070604347e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.364287460302388126e+02 5.777342664382432158e-01 1.210428372894835093e+03 1.212022082635066454e+03 1.217510132655461121e+03 2.245786830960096836e+01 7.152935788738679435e+01 1.851139327988349805e+02 2.045765039385183837e+00 1.215533795745569250e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.036792215943384292e+02 2.554039278189228490e+00 1.211591211072628766e+03 1.217631019471049058e+03 1.218201516965162909e+03 2.379919742024263485e+02 2.963688945436879862e+02 3.391940824598515292e+02 4.288876127707312413e+00 1.216207048891103796e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.580637548228297362e+02 2.801568399236480378e+00 1.212240626582976574e+03 1.218183338903013691e+03 1.218960623353717892e+03 1.642912431542982290e+02 3.009703730753088848e+02 3.776512705261126825e+02 5.332739866268030759e+00 1.217373298927202313e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.564782237212467635e+02 1.385535430711480887e+00 1.213372458923682643e+03 1.215615149631171789e+03 1.218006320082625052e+03 3.872385803294367861e+02 2.373693271518513370e+02 3.349189962180596467e+02 3.741163244885106209e+00 1.215544689951470900e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.779433997842078838e+02 2.262768975583183018e+00 1.210141834290062661e+03 1.214821704122045048e+03 1.216592085987263772e+03 1.181787747151999781e+02 7.884236860041977479e+01 3.293385731704452155e+02 2.958017645635532489e+00 1.214878687500423439e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.781349506186099347e+02 8.470147250449605592e-01 1.210592548408576477e+03 1.215114541169825998e+03 1.216283692262553586e+03 1.030206619953104585e+01 4.018273483426347070e+01 8.654629074346460982e+01 7.692543843944756876e-01 1.215512989586939966e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.511086219394695718e+02 2.746575820887660946e+00 1.217302320879581430e+03 1.217345538941965970e+03 1.219763163995873356e+03 2.889170480739551863e+02 2.927533615048290017e+02 3.024236298849398707e+01 4.049489464687167306e+00 1.217444618847078118e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.491573020442124857e+02 5.640916410717159435e-01 1.214042321428047444e+03 1.215472453115060262e+03 1.215723858238612820e+03 3.226848272832202156e+02 8.974794189741533046e+01 2.291740640642451297e+02 4.301544908976019599e+00 1.214842992452239059e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.225330710701824728e+02 1.325011417809991432e+00 1.216175741635568329e+03 1.217275518726258497e+03 1.218970977896677596e+03 2.439859758619309673e+02 3.075256267378762800e+02 1.810492815048294801e+01 4.648675869912985092e+00 1.216858336275589181e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.351189159670035451e+02 2.978920098620061463e+00 1.212080732243850434e+03 1.212087893948885039e+03 1.217978417885130284e+03 3.846602901439034099e+02 3.262026775644135910e+02 1.747247655185402095e+02 3.766552468075941906e+00 1.213246972323045838e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.033025901330403684e+02 2.093731372605511343e+00 1.210593098144663600e+03 1.211973909749470977e+03 1.216104831706985578e+03 3.433456524322664905e+02 2.727925254264155228e+02 3.750362087395404842e+02 9.594864807568891152e+00 1.213058632743470525e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.970925476335370377e+02 2.076509655913117314e+00 1.214687757558159547e+03 1.217254033806676262e+03 1.219168477790462248e+03 2.201950066548492657e+02 2.716294931336255445e+02 2.499705589298719985e+02 2.496848421904373172e+00 1.217137388943736823e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.962491880740351746e+02 5.251786833102463081e-01 1.213483185221337862e+03 1.216692274596201742e+03 1.218861425260475016e+03 2.401249625021943928e+02 3.427023845433654401e+02 1.973458924233877383e+02 3.975421489003187592e+00 1.216253257369211724e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.297025786533462792e+02 1.058842160739009941e+00 1.212002744536030150e+03 1.213296863123917092e+03 1.216202913225113434e+03 1.185117548808716634e+02 3.883893232906502817e+02 2.859381843601494779e+02 6.112748649744879081e+00 1.214151490860890590e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.364408897095088378e+02 1.837930053695245425e+00 1.212784933024255679e+03 1.213278101822144663e+03 1.218436292011378782e+03 3.377014884061681528e+02 1.937714494223337169e+02 3.421457881685019231e+01 4.146026296440430414e+00 1.213295675955224624e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.178097557025765241e+02 2.393242112056200188e+00 1.213250942112448456e+03 1.214211729324828866e+03 1.215751795209973352e+03 1.629466001400230368e+02 1.812452539207973956e+01 2.278124643189478604e+02 3.470710786323345509e+00 1.214686899274456209e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.794788808953203443e+02 1.523984827000084197e+00 1.211797239096442581e+03 1.212054464931671419e+03 1.217881612706623628e+03 8.696983376980473679e+01 9.042491627109856722e+01 1.457267267247788212e+01 6.868763110057077848e-01 1.212380281823533778e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.567884047245135548e+02 5.377005063229418624e-01 1.211642868993013963e+03 1.212595292335873410e+03 1.213388824146536535e+03 3.158650157210024076e+02 3.291262516559999085e+02 3.266915470280595173e+02 6.197415020022466692e+00 1.212552483017125496e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.720624396783367445e+02 2.621500251693743344e+00 1.213164189703215698e+03 1.215415276919753069e+03 1.216163429589359794e+03 3.391042808821959511e+02 3.981060453317824113e+02 1.092599776253271315e+01 4.348051354933240020e+00 1.214405863296633015e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.140079631758963643e+02 3.007842041392333465e-01 1.210839490773395710e+03 1.217983114391647632e+03 1.219755853957509544e+03 1.204646346074627559e+02 9.920031429930568834e+01 3.850684514189967445e+02 5.304308431444885841e+00 1.217688888986775964e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.904270123097978171e+02 2.935149140471151163e+00 1.211493739571574679e+03 1.215273423719424045e+03 1.219095059005674784e+03 8.474845121889953248e+01 3.665123470090358637e+02 3.359979559778026896e+02 2.710693981061138569e+00 1.216497594631335232e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.977242009717605242e+02 2.262545641022048137e+00 1.211754284304309749e+03 1.212216416354065586e+03 1.219412361761397733e+03 2.126697534382427364e+02 2.635459689389448954e+02 3.303550042133120996e+02 4.079271645182656059e+00 1.215041878512745825e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.878726530324716748e+02 1.140097302161826809e+00 1.211473396948271329e+03 1.216192867026929889e+03 1.218103597273636296e+03 3.105235919317759681e+02 1.642612040521883898e+02 2.154972060963045237e+02 3.674201598467667917e+00 1.214666317344488334e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.665042150455150818e+02 1.923816722336375296e-01 1.215811893653128209e+03 1.216147432619000483e+03 1.216174315654269094e+03 1.984134638270720359e+02 4.916592600347344444e+01 1.057315360106061917e+02 2.121933824585592099e+00 1.215967044583435609e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.863764961835138365e+02 3.232895169470616503e-01 1.210668666278164892e+03 1.213443099108068282e+03 1.215222962657902826e+03 9.684171499639622027e+01 2.231734768629332066e+01 3.008417536492701743e+02 1.466603656128321553e+00 1.214078279869211656e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.030733962774693850e+02 8.123187327381504730e-01 1.212331829292723114e+03 1.213605034384854662e+03 1.213840129702675313e+03 1.888137105999000767e+02 2.137986946589263653e+02 3.823424766125132237e+02 7.615494494411274573e+00 1.213413288776004265e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.970383102343610062e+02 1.455841276572188425e+00 1.212334099928442811e+03 1.213266530876232309e+03 1.218229287453841152e+03 4.094307511521400045e+01 3.103042054227576614e+02 3.778531202523664092e+02 3.700297672686761352e+00 1.215786096721451941e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.923913331821356394e+02 1.588186476590939256e+00 1.214078694006435171e+03 1.214595267542619695e+03 1.215657570755865208e+03 3.003819894032089337e+02 2.706664006822861097e+02 3.982512412389028214e+02 5.038166820159035275e+00 1.214871646670515474e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.599121557403777274e+02 4.939222860458543085e-01 1.214464275644472309e+03 1.214845914432833752e+03 1.219272796796914918e+03 5.030429422318758270e+01 1.808456860218967677e+02 9.027641543871567364e+00 9.240722932130410738e-01 1.214932376431617740e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.583472219629212532e+02 1.589543989966026416e+00 1.210470420658777357e+03 1.219010212368903467e+03 1.219319148578081013e+03 2.635176478456591198e+00 2.424354662864669194e+02 1.288694162721304508e+02 2.361519541685525247e+00 1.219056499388114844e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.220054497764681969e+02 4.553208858453217101e-01 1.215537286754077741e+03 1.218140088577441702e+03 1.218743316176531152e+03 3.328241813363443953e+02 1.645168204512237651e+02 2.275518377603152658e+02 5.941479178807118622e+00 1.217134409120411874e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.840612289801305224e+02 1.720238699865046073e+00 1.210234748745140450e+03 1.213892120243732506e+03 1.219247121349931376e+03 1.958797355763167616e+02 2.805902307470993833e+02 2.607564877615537853e+02 4.005332672012929862e+00 1.214814423444595150e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.844813678027971946e+02 1.162847928214088000e+00 1.213312731351569937e+03 1.213877259237836142e+03 1.214261761315948661e+03 1.624971417647305145e+02 1.358107506916467457e+02 3.249579559268441358e+02 2.190884602380251511e+00 1.213930547640328314e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.057816370414529104e+02 1.898259596587241749e+00 1.211875164010741400e+03 1.214533029421727178e+03 1.215312235518004854e+03 2.491605201495443396e+02 2.213104761733562782e+02 1.061789452604990913e+01 4.547943332172341258e+00 1.213173693106580913e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.117850426726863020e+02 1.647542890426271001e+00 1.210961730999928932e+03 1.218442578915208287e+03 1.218468796891765578e+03 3.540286631775088608e+02 2.824361146149971091e+02 3.451051814437875578e+02 8.780870282533170368e+00 1.215753634940825577e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.143762706601131924e+02 8.389227156845658895e-01 1.210678346649011928e+03 1.214352181914832727e+03 1.217495890878661612e+03 1.887230848758247532e+02 3.797719404416959037e+02 1.326795033131057551e+02 3.270765586468833419e+00 1.213958226102791059e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.188473780490398894e+02 1.481690861110776858e+00 1.214395855347553606e+03 1.217007741562954379e+03 1.217730877934955515e+03 1.084297041462799740e+02 2.700207685904864547e+02 1.403610230699708268e+02 4.365359205422777222e+00 1.216657506670175280e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.511634761870871841e+02 1.697213915717583399e+00 1.210826640226278641e+03 1.211303443026015657e+03 1.216504955126762752e+03 8.438074006333829402e+01 3.365925134137210648e+02 3.751012492608738285e+02 3.169547240001374888e+00 1.213703797147844170e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.003404779910141542e+02 5.521170678713045454e-01 1.216907244790322920e+03 1.219669897576314497e+03 1.219953544611293410e+03 9.280559733998914851e+01 1.904144252085702647e+02 2.348464699017105417e+00 2.845994886262652290e+00 1.218774408338467993e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.167183989393473382e+02 3.538397742047032501e-01 1.213760027551289568e+03 1.217994900691728617e+03 1.218349953866875012e+03 8.096017790899176703e+01 3.409453736427611261e+02 1.705448244327140515e+02 5.075895328998931255e+00 1.217518399008388087e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.724568004079325760e+02 2.491045200012143024e+00 1.212532975249899209e+03 1.216367917369738507e+03 1.219618550788866514e+03 3.344753492334414773e+02 3.137340895468994262e+01 1.370140907808413431e+02 2.915877180717092454e+00 1.214702829117233023e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.569205270669287984e+02 2.272998007047939861e+00 1.215589942341307051e+03 1.216693562029583518e+03 1.219572616488414951e+03 2.125684047233540639e+02 1.922176509021001323e+02 1.512598821696348921e+02 3.543487574177773158e+00 1.217054846499066571e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.427293831349945776e+02 1.225149778239052134e+00 1.213659009535177574e+03 1.218564828785605187e+03 1.219699787699142462e+03 2.430718450134018269e+02 2.236186772126783069e+02 7.345444915332879532e+01 2.225297013501681853e+00 1.216511493452563400e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.141799385540865046e+02 1.534474551881161553e+00 1.215076312058983831e+03 1.215560214204763952e+03 1.219381927992088549e+03 9.035108474524045619e+01 2.508546295331161105e+02 3.957633341907196041e+02 3.440887383964631230e+00 1.217553205782990517e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.211147945002317243e+02 1.964902525378325882e-01 1.212446479931091289e+03 1.216336335127755774e+03 1.219779660634367701e+03 2.359552333495783785e+02 2.627368628084944930e+02 2.342053963560844068e+02 6.051263146987010622e+00 1.216184354425537776e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.685726938242546851e+02 2.020748398747889141e+00 1.212320682853882090e+03 1.213995116902925929e+03 1.217659933296356485e+03 3.558709337467346927e+02 2.304707794676734238e+02 1.705892904046972802e+01 3.579468468860993013e+00 1.213111185848866171e+03
