C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.984224548185885055e+02 5.664498516952841678e-01 1.215832679713555535e+03 1.215451148558283649e+03 1.213449884763528189e+03 3.355311642786736002e+02 1.981248832465726366e+02 3.196450990389719848e+01 2.850587439542932700e+00 1.215564380256650793e+03
2.090730655013557566e+02 6.872112996023378440e-01 1.215793748218291285e+03 1.212773622645953537e+03 1.214619532722276517e+03 3.161718695660679259e+02 2.827468142404887317e+02 7.567875416813699019e+00 2.900835446062933531e+00 1.214371099706713949e+03
2.145582748085918752e+02 7.691867995351528986e-01 1.210945899467331628e+03 1.215817129104339529e+03 1.217652417657384603e+03 1.013176906520278635e+02 2.964111508219936653e+01 2.918058335239634289e+02 1.970395407193408666e+00 1.215916489752369671e+03
2.024782680154675347e+02 8.832348521206615510e-01 1.210393709231550474e+03 1.215645899197934341e+03 1.212688202212064880e+03 1.559138863331983238e+01 4.923095067649463630e+01 3.074983293766981660e+02 1.838817925181336799e+00 1.212983205718153158e+03
1.981665679478352899e+02 5.336102103794453377e-01 1.216006824162573366e+03 1.215572884457881628e+03 1.213073965773918644e+03 2.350143316955238220e+02 6.865812365725099653e+01 1.601384827663810881e+02 2.340510525676803510e+00 1.214929969484549247e+03
2.054935261340498869e+02 6.675252553877436545e-01 1.218264870900789674e+03 1.215749622996096832e+03 1.214164681040007508e+03 2.466326127488119653e+02 1.004751807507379269e+01 2.621310432739819021e+02 2.524708120291005553e+00 1.216144525195963979e+03
1.951191463709153027e+02 5.759835551103106299e-01 1.210485339829999930e+03 1.215734083450733124e+03 1.212711302874465446e+03 2.316401317572251912e+02 3.230657025966463891e+01 2.267867251173626073e+02 2.515044967454827862e+00 1.211859584453161233e+03
2.026889776256210212e+02 6.119316030304364773e-01 1.215364661853863254e+03 1.215765054370738653e+03 1.215995898724590006e+03 1.066183490912466283e+02 5.788738546089405901e+01 1.826535174751839179e+02 1.712768282193169123e+00 1.215763543087618700e+03
2.001136809525348781e+02 7.019317284651349631e-01 1.215788196121426381e+03 1.212815129702118156e+03 1.216973197828304819e+03 2.189853976853041786e+02 2.626683226674759908e+02 3.902988469548620287e+01 2.601939070681368094e+00 1.214377205104171253e+03
2.080805167967235434e+02 6.557296053122888546e-01 1.215943501468308341e+03 1.215333353274806768e+03 1.218363484123673743e+03 2.407151995392397339e+02 1.661454742476723538e+02 1.312401450637470930e+02 2.586022118429937233e+00 1.216345332326386369e+03
1.860905332718381260e+02 5.203074870876874813e-01 1.215760540378057840e+03 1.213837481798399267e+03 1.218993772677799370e+03 2.010110186812793245e+02 1.583400234932306319e+02 2.129412156524659494e+01 2.045483760228233194e+00 1.215141464342183781e+03
2.064266954975454951e+02 6.693302395312926700e-01 1.217621065646577108e+03 1.215626225967611390e+03 1.213531755035748120e+03 1.521173845545307017e+02 3.551704738786733628e+01 2.556589624907135203e+02 2.147461564332324713e+00 1.215102824370044118e+03
2.104512644266719406e+02 7.261814656403627888e-01 1.212317308264400708e+03 1.215768633164386301e+03 1.214895602934771659e+03 2.721944498657837244e+02 5.807325110098761911e+01 2.877529659656923968e+02 2.936645064196334420e+00 1.213842081862600935e+03
1.983481101371461364e+02 5.550906598382560064e-01 1.215476778677902075e+03 1.215645362381940231e+03 1.211228884781029592e+03 1.871798871185346513e+02 2.897877254653445434e+01 1.820099956472460008e+02 2.007423489122254434e+00 1.213547260141937159e+03
2.023231711304345595e+02 5.708310375734643172e-01 1.212441564124018896e+03 1.215779275604905251e+03 1.216771642844908911e+03 3.203438475864191446e+02 1.552800290995575239e+01 2.234951484965802422e+02 2.764720401858173915e+00 1.214264302294398021e+03
1.952582099546883114e+02 6.088666578479104974e-01 1.215748233234641020e+03 1.218101899597994361e+03 1.216865341381678945e+03 3.734755201451459925e+02 2.449211656706582971e+02 8.453258181180567377e+00 3.210364082219395065e+00 1.216682916117692002e+03
1.986002200801560775e+02 7.867262199763385144e-01 1.210576437149716185e+03 1.215620615589732552e+03 1.210414187941066984e+03 3.912648294137031826e+02 7.232485577056310788e+00 2.891844570402075192e+02 3.462643554742362184e+00 1.210561258615229008e+03
1.944472555609126232e+02 5.924495259238659051e-01 1.210929585017683848e+03 1.215767745315191860e+03 1.213345884480685982e+03 1.357126258315213363e+02 5.304494194629211279e+01 2.249397817462203477e+02 2.127555610546731479e+00 1.212863756959732655e+03
2.116983650186341777e+02 8.083800457947829532e-01 1.215689617510534617e+03 1.212151404402504340e+03 1.211328846777530998e+03 2.721161297113193314e+02 3.355654366972792104e+02 5.075319623343293074e+01 3.110249635532492452e+00 1.213550263455452296e+03
2.095797285951181266e+02 8.190677010100024802e-01 1.215759940660280336e+03 1.210773849795988326e+03 1.214975183787508286e+03 3.535872716771190749e+00 2.897243115613251803e+02 7.876448617043348577e+01 1.775098540981675965e+00 1.211710739533173410e+03
1.995464221675411522e+02 6.908704632506131871e-01 1.215761503830409538e+03 1.214625251373331594e+03 1.215421862687778457e+03 1.163165410886967379e+02 2.179884093483985055e+02 2.862069293712855611e+01 1.818752946968439588e+00 1.215052238350584048e+03
1.973421827805410089e+02 6.499148116109967344e-01 1.213307196741696771e+03 1.215760201592521980e+03 1.210569036271517462e+03 9.728516706911148049e+01 1.080601300668718423e+01 2.608042900618054318e+02 1.869318890365385899e+00 1.211443208563906182e+03
2.006907839678952996e+02 8.080550973911184709e-01 1.215731286788188072e+03 1.219935285571159056e+03 1.214436579511029777e+03 1.911016222706206236e+01 2.864879512550883760e+02 4.070768641058784887e+00 1.543014960630914034e+00 1.219603566548451226e+03
1.990561452868453785e+02 7.180585306588626038e-01 1.215862577462926765e+03 1.215620747193972193e+03 1.213364273721610289e+03 2.746698245130442047e+02 1.963273373827166211e+02 6.441069658796857311e+01 2.689732877687307067e+00 1.215473350122000284e+03
2.025317968227163874e+02 7.067812146854902666e-01 1.215699374867831011e+03 1.215580885819606692e+03 1.210599200140009316e+03 3.115886611722526709e+02 7.593578321303596113e+01 1.921179653292999205e+02 2.861982260602621064e+00 1.213993439046642607e+03
2.048887120793062593e+02 6.838715977603839757e-01 1.218077586847520024e+03 1.215671191930606938e+03 1.211099607548962695e+03 1.495282649297638784e+02 4.706017516252739341e+01 2.822781884541674344e+02 2.337203566202826543e+00 1.213727781290824169e+03
2.052173995346214497e+02 6.895193694189927225e-01 1.210798398817276166e+03 1.215729276811350474e+03 1.218987793339495283e+03 1.443836605755215032e+02 5.631405370463333782e+01 2.630193480055091300e+02 2.259638136616344717e+00 1.216042214785525402e+03
1.882288579121599810e+02 7.530384451925012934e-01 1.215766181745190124e+03 1.215536583166190439e+03 1.216009665490840689e+03 2.184348497641468327e+02 1.579102836699032082e+02 6.938128982281511981e+01 2.368002591105719645e+00 1.215722740837481751e+03
1.928559386846984012e+02 6.080494674671489408e-01 1.215689170961089076e+03 1.213407128537805875e+03 1.211155638679639424e+03 8.112464908004889708e+01 2.219645104749651523e+02 4.760968894457133338e+00 1.596269892174684735e+00 1.213973672454718326e+03
2.016399973239679753e+02 7.665811289611149659e-01 1.215702049548875493e+03 1.216216930644114882e+03 1.211347470212665485e+03 1.818316946659126643e+02 2.862353443163037241e+02 1.031258809988982311e-01 2.321811997006836492e+00 1.216015884365304373e+03
2.075340571506640686e+02 5.965730151853466667e-01 1.213418765551279648e+03 1.215789086051044023e+03 1.210231998866011054e+03 3.886473921885367417e+02 4.518355933673630886e+01 2.610263966666311717e+02 3.348160575338518186e+00 1.212375773475552705e+03
1.852794748374741403e+02 5.691462409667167321e-01 1.215801334869674520e+03 1.215757859592505383e+03 1.215445200146052457e+03 2.601455671595273884e+02 1.334109610345083468e+02 8.712794726696968439e+01 2.594375204715246852e+00 1.215724716281373276e+03
1.989468189214627216e+02 7.001787927937053180e-01 1.215907760711340188e+03 1.215495910150503050e+03 1.219086500977555488e+03 2.766199518078695974e+02 1.385270735584123258e+02 1.155030651152135306e+02 2.667296181754871931e+00 1.216492141636886572e+03
2.077810892051080032e+02 8.778978105600308002e-01 1.215744432027850735e+03 1.211465782476861023e+03 1.219527726474792644e+03 1.953052520956969431e+02 3.275446028693277185e+02 5.020791949138443044e+01 2.757988114552252235e+00 1.213630339384851595e+03
2.001622680820827895e+02 5.612108746135938686e-01 1.215739461213629511e+03 1.212298893510727339e+03 1.210801188750615438e+03 3.582398779520726180e+02 2.126141474858508502e+02 4.306253908163905209e+01 3.067094364996937994e+00 1.214201519456522647e+03
2.005173641002861586e+02 5.625997594853408001e-01 1.215474838197451618e+03 1.216061071881843191e+03 1.214398945474006041e+03 3.025630465404809115e+02 1.750194396483730088e+02 6.537606252264697559e+01 2.707788181575872422e+00 1.215534261998893044e+03
1.969067818745721183e+02 7.669656197755359006e-01 1.215666913927630276e+03 1.212171305347827683e+03 1.217273425736097124e+03 1.763371262603953369e+02 2.541538848161270039e+02 6.112599658793643975e+00 2.217311189481673939e+00 1.213654556459167225e+03
2.041801888291873865e+02 7.218181078108718562e-01 1.216337268680748366e+03 1.215657309506125330e+03 1.211958826397996745e+03 3.981939819179282267e+02 2.179395305342383082e+01 2.682856961786550869e+02 3.370912893639262720e+00 1.214609042608294430e+03
1.905410502298034316e+02 4.720886448585923656e-01 1.215824727720289957e+03 1.214995325269154137e+03 1.210576274374576769e+03 8.442558263273019747e+01 1.427053632747422967e+02 4.598367606768916716e+01 1.433363685388370445e+00 1.214507685981570376e+03
2.000265920991233770e+02 6.426124596013774726e-01 1.213786607168307683e+03 1.215731017971542997e+03 1.211901571918484024e+03 4.419962760888385134e+01 2.635306989010792122e+01 2.637013810890019840e+02 1.671048209541828422e+00 1.212452755964843846e+03
2.083560137240023096e+02 6.595034098217757990e-01 1.217358678353172536e+03 1.215621141126413477e+03 1.210932598504716907e+03 2.761838636112409517e+02 4.892416181053883406e+01 2.680922260968880551e+02 2.847051260562353470e+00 1.214311158397720192e+03
2.150317840358097214e+02 8.941993268712347120e-01 1.211053512604091793e+03 1.215643319375610645e+03 1.214741926831293995e+03 1.963088124951355553e+02 6.934874755826471926e+01 2.921310854944649122e+02 2.593982317772034030e+00 1.213555890187834393e+03
1.994819586486910055e+02 5.569365379061322896e-01 1.215723001843509792e+03 1.212159544836168152e+03 1.211007678810040488e+03 3.664305352396866056e+02 2.014010051145341151e+02 4.818835735283717980e+01 3.088098301621023278e+00 1.214189110652902173e+03
1.989673656136149589e+02 7.252098327216917051e-01 1.216028596713096704e+03 1.215600655351435307e+03 1.213266929840381408e+03 2.572146662927611942e+02 7.097862261474276124e+01 2.290954823840455958e+02 2.800905412668414751e+00 1.214838800458521746e+03
1.933367581761929159e+02 6.792028921139973141e-01 1.215565475857772981e+03 1.215879079517173068e+03 1.213406799080737756e+03 2.223590889713158845e+02 2.003820030670913184e+02 2.672666418469458094e+01 2.324792038839763375e+00 1.215576925622668114e+03
2.084611376177664397e+02 6.789326855632059621e-01 1.215688120155247361e+03 1.218713363583396813e+03 1.214534397527649844e+03 6.841193829646252311e+01 2.769237288140869282e+02 1.827049961061173988e+01 1.744239578064032958e+00 1.217934183826938352e+03
2.109813562734382515e+02 7.895763127766937117e-01 1.215706946711758064e+03 1.215642479100774608e+03 1.219630533253009389e+03 6.689996080700760572e+00 2.780996768018952707e+02 3.327238627893984813e+01 1.507536328230432821e+00 1.216061024357854876e+03
1.955700073916087831e+02 4.323242780111447026e-01 1.215074563595698692e+03 1.216000580876328058e+03 1.215150708047963462e+03 3.366995316594615133e+02 1.053184270648565644e+02 1.333336903288497979e+02 2.941921702242846770e+00 1.215261717494408231e+03
1.894055615607805407e+02 5.055301142902883793e-01 1.215807878510295950e+03 1.215250552600642322e+03 1.212634802904402022e+03 3.785183990503482505e+02 1.431360899603228347e+02 4.935906740142623761e+01 3.014766576581534352e+00 1.215393889207261054e+03
1.945125629432627363e+02 4.849019691856187864e-01 1.215712165280753652e+03 1.215191195622847999e+03 1.210795202747038957e+03 2.467321919748856658e+02 1.714221910212316686e+02 2.446620589948280156e+01 2.275537282518393933e+00 1.215238610314667085e+03
2.024753043375086463e+02 6.819157007614743415e-01 1.215599552617995641e+03 1.215651109852896525e+03 1.214128048752957284e+03 1.440989693009507562e+02 3.954098610675765002e+01 2.352907628518209151e+02 2.069045998623162408e+00 1.214777954611372252e+03
2.026952344465798319e+02 6.580819137368901783e-01 1.212724204825501147e+03 1.215633142225782876e+03 1.215607760253895322e+03 3.479688349197971888e+02 4.666152299162890671e+01 2.715508278234508452e+02 3.286614939683983661e+00 1.214103360125460995e+03
2.048555719988821409e+02 6.965833607086125978e-01 1.215510587123477080e+03 1.211896388817084699e+03 1.216857495414909408e+03 3.663054332253598773e+02 2.657962991640683867e+02 3.523089654069042354e+01 3.257576166557774489e+00 1.214142172470827973e+03
2.031153655754851002e+02 6.729854098324487000e-01 1.210929872498039913e+03 1.215782609876817332e+03 1.210800829479368304e+03 2.637131327744675673e+02 3.694058716612679660e+01 2.601014962580132419e+02 2.760772010575489599e+00 1.211189698321657943e+03
1.976276976596044221e+02 6.416639152594331152e-01 1.218327294419744703e+03 1.215658951353525254e+03 1.212552621102704052e+03 8.638495287211402740e+01 1.906128939464961647e+01 2.239215392692186128e+02 1.666607390747870010e+00 1.214246944511048014e+03
2.013637360742214355e+02 7.514658494703292391e-01 1.215647628340802839e+03 1.211489880261621693e+03 1.214930914877063742e+03 5.873790031186170069e+01 2.662967605072824426e+02 1.397680767473206664e+01 1.683577565172503121e+00 1.212352128587666584e+03
1.903672362589054501e+02 6.290513179652026388e-01 1.215906329096255831e+03 1.215344446083326147e+03 1.215254083399534011e+03 3.933756404434570300e+02 1.598728612563751881e+02 6.939580738678526473e+01 3.270753525253692118e+00 1.215689362587873120e+03
1.875723144565739631e+02 5.737025290271450251e-01 1.215730887957904997e+03 1.215593869335147701e+03 1.219002666043521458e+03 3.754635914039791373e+02 1.437278296769073052e+02 5.248366632410187549e+01 3.047758348886505431e+00 1.215996810898063131e+03
1.963591737726095801e+02 5.675664630562931023e-01 1.215772670435096870e+03 1.215378287197723466e+03 1.215647212779108031e+03 2.913805488850499046e+02 1.454455439743701390e+02 6.845103177170626907e+01 2.573229021712292841e+00 1.215642149999329149e+03
1.950943078851031203e+02 5.593334870881625509e-01 1.215651064028319524e+03 1.215937481100994773e+03 1.210460565856689527e+03 2.529384502666042067e+02 2.068187950853528889e+02 4.566116926584570024e+00 2.379994410457098475e+00 1.215727596925844409e+03
1.984563313477369775e+02 6.189764030527779015e-01 1.210113398237712090e+03 1.215745423958759375e+03 1.213118187252704274e+03 1.112034651754302246e+02 4.079087750591948236e+01 2.471871231692448418e+02 2.011432253834951833e+00 1.212549584551051112e+03
1.971329243035284549e+02 5.296963139519684782e-01 1.215726656071454045e+03 1.217184197830946459e+03 1.214913176573282271e+03 3.065668478152534249e+02 2.041255244854117450e+02 1.888736546834039842e+01 2.686409384125017397e+00 1.216259450231445044e+03
1.912797840686087341e+02 6.132935523785704168e-01 1.215772171780828103e+03 1.215689032615901397e+03 1.215718009144848565e+03 1.633414539577157427e+02 2.328600533848796204e+02 2.422737963324216093e+00 2.083985232662851850e+00 1.215723276078955678e+03
2.027494200024613065e+02 6.981953369396746156e-01 1.215249718899977097e+03 1.215831865148460565e+03 1.210327265699100280e+03 1.668941689552197545e+02 8.641664657554900941e+01 1.873234120076068905e+02 2.173294638934239575e+00 1.213271244355918725e+03
1.914977472256118745e+02 8.035591202252806431e-01 1.219674312684207507e+03 1.215753361887043866e+03 1.216028363900077011e+03 2.451442579617949136e+01 4.285668165722135825e+00 2.675039264273935373e+02 1.547297681994172169e+00 1.216326030376004837e+03
2.054427422706745858e+02 8.702069316417773148e-01 1.213263786007633598e+03 1.215593259648034064e+03 1.217195130266159140e+03 3.601871693812497028e+02 3.403101528723369285e+01 2.571183599291651944e+02 3.170404256673621912e+00 1.214937414103858600e+03
2.039764608670308235e+02 6.469806237346458211e-01 1.215630508962306976e+03 1.217678296501607520e+03 1.212643259995817516e+03 1.935704995484406652e+02 2.682349792623680287e+02 3.078400498948488107e+01 2.414932986416531868e+00 1.216558926592176931e+03
1.972380065805040203e+02 6.876543280095187560e-01 1.215808814478873501e+03 1.215806553847793566e+03 1.212881198126970048e+03 2.602519548633782165e+02 1.128359699583219680e+02 1.313778149965264959e+02 2.557649758097334747e+00 1.215045870854395616e+03
2.037489401452037043e+02 7.369965755294956011e-01 1.211364241970678677e+03 1.215701518730063071e+03 1.213400051118565443e+03 2.914605696908558343e+02 2.209422704083041822e+01 2.720819448808357492e+02 2.874305707775275387e+00 1.212473693689905076e+03
1.982187032227960799e+02 6.168833007856352468e-01 1.215553967133943615e+03 1.215835063024926512e+03 1.214931520037093378e+03 4.326912771049425288e+01 5.379061467622398851e+01 1.890293780822408678e+02 1.443300333507870015e+00 1.215195545720785049e+03
1.939100910530004285e+02 7.234336785873950459e-01 1.218751281456207380e+03 1.215693374674170855e+03 1.214230027405109468e+03 4.634237329862541088e+01 2.596509997886515109e+01 2.624244294171334673e+02 1.726222193372770386e+00 1.214969489640905749e+03
1.998807445628717119e+02 6.001921714552244103e-01 1.215535241654112042e+03 1.216318436837459330e+03 1.213318220205200532e+03 3.981745229234050498e+01 1.909135238603409732e+02 8.251996256321636736e+01 1.567189172728771673e+00 1.215428534951875690e+03
2.088718803263760435e+02 7.637087971356322225e-01 1.215573930980152227e+03 1.219392320491576584e+03 1.214684135468024806e+03 1.692309881843589210e+02 2.758788394118900555e+02 3.988432666488187550e+01 2.321969589699176328e+00 1.217672768590915666e+03
2.038149579921469581e+02 6.834784939366987944e-01 1.215639886014848116e+03 1.216669280965846610e+03 1.217000332563730581e+03 2.936772105070938892e+02 2.363717179439082656e+02 3.486101279538405606e+01 2.771680483177061394e+00 1.216154563446292741e+03
1.924253986817100781e+02 6.310861154556655084e-01 1.216019463771815708e+03 1.215540187056343711e+03 1.217092464702980578e+03 3.311349729154119359e+02 8.610526793543830593e+01 1.572598993918473127e+02 2.985573339998507159e+00 1.216241346691509534e+03
1.896513565749184522e+02 5.508308460364330639e-01 1.210185528355063525e+03 1.215703918997773826e+03 1.219023461016007786e+03 3.268826587093417402e+02 1.964060691442882245e+01 2.083577423150098014e+02 2.925795090316606117e+00 1.213699500196744111e+03
1.974257202323297520e+02 5.289842105274032980e-01 1.215975248736320736e+03 1.215288597330031962e+03 1.211871172087737023e+03 3.971480766800740980e+02 1.372681798188938842e+02 9.727396323002417944e+01 3.199634875261550437e+00 1.215194050651711223e+03
1.971368493003440108e+02 5.573651529308782937e-01 1.215273374667425287e+03 1.215948232552746731e+03 1.211890390875303410e+03 5.639840376437096126e+01 7.482998211215601714e+01 1.522266540803724126e+02 1.437859238203847756e+00 1.213634734902661876e+03
1.966840218013856543e+02 5.851350106704267251e-01 1.217498331112887627e+03 1.215811850322564624e+03 1.218724380776973021e+03 1.550958129800275742e+02 3.970375196096862513e+00 2.021714970268099023e+02 1.836639712237109645e+00 1.218165970023216914e+03
2.101358822330732607e+02 8.088118758112832207e-01 1.211015222493613237e+03 1.215712046844992074e+03 1.213987384665733771e+03 1.719780418440206233e+02 7.032635564619921809e+01 3.267705485463197306e+02 2.708128378595271446e+00 1.213302312466840931e+03
2.090988838647804755e+02 8.121037904990268119e-01 1.215760403494599586e+03 1.212084103353153068e+03 1.214704146491244728e+03 2.417160467828349510e+02 3.119092787043339285e+02 6.099528846415752525e+01 2.939377784286919759e+00 1.213789921544368326e+03
2.005845336383096082e+02 5.437598669812807595e-01 1.210955234644200118e+03 1.215685149688636784e+03 1.218473350289144491e+03 8.778059579244829536e+01 9.521463436477214159e+00 2.224328879966317061e+02 1.594015956395209876e+00 1.216326283080577014e+03
2.020816343336989007e+02 7.748746929262109173e-01 1.215585372533960935e+03 1.210889537316809310e+03 1.214733063809359919e+03 2.257744965666618953e+02 2.718537621544858212e+02 2.719059453997694220e+01 2.597063582702856532e+00 1.213108793723734607e+03
2.024047261611570434e+02 6.196086753741432140e-01 1.215707407632131208e+03 1.213426968300896760e+03 1.219052653035457524e+03 2.545233453665210277e+02 2.388087012725763998e+02 4.443426327347684435e+01 2.656886131623222624e+00 1.214971130121326496e+03
1.986144468642456218e+02 6.463605140703838625e-01 1.215561059414812007e+03 1.210784638362873011e+03 1.219825886280566237e+03 7.050409036390739459e+01 2.527025926866564873e+02 5.242082317642437772e+01 1.891239595897736159e+00 1.212942911829033164e+03
1.977192176781916828e+02 7.081719613516189726e-01 1.215898324478437644e+03 1.215577007475638766e+03 1.213371001920311301e+03 3.268351697354451062e+02 1.348746162953278542e+02 1.351225165885641388e+02 3.018585191808430768e+00 1.215253527455793574e+03
2.041234639804619064e+02 4.565637076387065729e-01 1.215251708108518187e+03 1.216030648047738396e+03 1.216861124184000801e+03 3.843944996700545857e+02 8.752344128176839888e+01 1.264120901540553490e+02 2.931216330735738840e+00 1.215705680230826147e+03
2.024047261611570434e+02 6.196086753741432140e-01 1.215707407632131208e+03 1.213426968300896760e+03 1.219052653035457524e+03 2.545233453665210277e+02 2.388087012725763998e+02 4.443426327347684435e+01 2.656886131623222624e+00 1.214971130121326496e+03
1.992816922340926737e+02 6.902218439597246347e-01 1.215596337610906630e+03 1.216738264419592952e+03 1.213892419964745613e+03 3.630141136247908662e+02 2.421203321448862482e+02 1.747738496454302037e+01 3.124280127061792811e+00 1.215992577549462794e+03
1.994866747305586614e+02 5.357902122977130643e-01 1.215694379541595254e+03 1.215677036172176258e+03 1.214306629546035765e+03 3.778306419977928385e+02 5.394449824631749379e+01 1.616728676821537931e+02 2.974875433298081351e+00 1.215314738700679072e+03
2.058228022054426560e+02 7.419293279243952544e-01 1.218077645574135886e+03 1.215705556786793750e+03 1.212293043109378004e+03 3.360257233522727915e+02 2.379597818040408086e+01 2.623976838552564459e+02 3.023082859239585307e+00 1.215547489010756181e+03
1.955700073916087831e+02 4.323242780111447026e-01 1.215074563595698692e+03 1.216000580876328058e+03 1.215150708047963462e+03 3.366995316594615133e+02 1.053184270648565644e+02 1.333336903288497979e+02 2.941921702242846770e+00 1.215261717494408231e+03
1.960377465471173650e+02 6.422192627715815894e-01 1.215703642608507835e+03 1.213086342662726338e+03 1.217438014820593935e+03 6.739708903430373432e+00 2.611567205248177288e+02 2.130510574876191399e+01 1.475233929540711530e+00 1.213467919735570604e+03
2.105466886918349587e+02 6.344304148933743726e-01 1.215584505074037679e+03 1.216448851016621802e+03 1.219433038163603214e+03 2.946062736119397982e+02 2.262384195729486862e+02 4.189771058375437462e+01 2.672767770726123260e+00 1.216218530488124088e+03
2.008652137424007833e+02 6.794644006448677942e-01 1.211361569874556153e+03 1.215825798693694651e+03 1.217960626543361059e+03 2.417568804814514749e+02 4.531457543030673918e+01 2.492760878110567546e+02 2.670186309166767469e+00 1.214805757668134902e+03
2.057647189408303916e+02 5.825722997858115981e-01 1.211909148460293181e+03 1.215673323930288234e+03 1.216792847543919379e+03 3.449323722522696585e+02 3.035549802729053326e+01 2.279153893489611562e+02 2.931519371899602433e+00 1.213943841707669662e+03
2.040073969270059706e+02 6.257329111389460241e-01 1.213059751824771411e+03 1.215510716876975494e+03 1.213125416431636495e+03 2.560604246649661491e+02 4.406165168254074160e+01 2.286319777272200042e+02 2.591837659023293217e+00 1.213292386631829004e+03
1.875564326492577720e+02 7.110885218964603238e-01 1.215642183473152954e+03 1.215745495279239094e+03 1.215015885333013784e+03 3.891932384635400126e+02 3.395382910096005791e+00 2.333268146528204454e+02 3.337211244558897061e+00 1.215409274427409628e+03
2.071654401478909904e+02 6.552864426057778413e-01 1.215964619754768592e+03 1.215575051608832837e+03 1.212625857630219798e+03 5.125257626535144340e+01 1.459839900788387013e+02 1.284713834996028652e+02 1.572211801405084985e+00 1.214473080779741622e+03
1.925247301876235611e+02 6.472963204561741346e-01 1.217524125489087282e+03 1.215589890999548061e+03 1.218794078271116177e+03 2.472701293682935670e+02 6.351872697819116453e-01 2.354817918296133143e+02 2.510779306100610953e+00 1.218140240710841226e+03
2.056316773177090340e+02 8.393100355257052669e-01 1.213043752561363362e+03 1.215663683425514364e+03 1.211937850307440158e+03 2.432466066043523369e+02 4.551508826935369711e+01 3.140401343968612196e+02 2.931463853884801019e+00 1.212665433689660176e+03
1.987400481136336907e+02 6.747904152634729424e-01 1.215769757043208301e+03 1.214838100359497048e+03 1.219114861896186085e+03 1.142503337436294260e+02 2.493647161406535986e+02 2.523714752773964420e+01 1.956587014559282522e+00 1.215389403271805804e+03
2.011324820238835116e+02 7.539351337727404623e-01 1.215765861141889900e+03 1.212788399293531484e+03 1.211474930523386774e+03 9.043933435536986565e+01 2.633185526827813305e+02 4.312365230636848423e+01 1.973234434094995438e+00 1.213324171497565658e+03
2.063480564244885898e+02 5.803063746935154255e-01 1.216268885710580207e+03 1.215368553032071304e+03 1.216728658133209137e+03 3.404556584732464444e+02 1.343307626203078655e+02 1.649831002437714176e+02 3.100438804333707221e+00 1.216198410806539869e+03
1.969477533506689610e+02 6.377783056068634382e-01 1.218310954126475053e+03 1.215731801923007652e+03 1.217461970378026308e+03 1.125234810124505316e+02 2.974923200008362745e+00 2.403995857597667509e+02 1.807068036661189980e+00 1.217715929352137664e+03
1.968558610898175516e+02 5.822583530489918724e-01 1.215621957878282046e+03 1.215668838178320357e+03 1.212995277243304145e+03 9.921925490665449843e+01 1.752056772379915799e+02 5.942276090811640898e+01 1.695899178233971627e+00 1.215179028591322776e+03
2.120135287570915636e+02 6.747790434968001794e-01 1.213906965824125336e+03 1.215816803711852117e+03 1.214108179437151648e+03 4.624886908812545272e+01 6.124363730845733045e+01 2.551464032536084687e+02 1.710451742283269017e+00 1.214371075835722195e+03
2.000318217874149127e+02 6.455585852086058729e-01 1.215631981524546745e+03 1.216261978455043391e+03 1.211207065317724300e+03 1.326307284383106833e+02 2.366774187831564404e+02 6.805785643344417934e+00 1.880270496483949394e+00 1.215948351128968170e+03
2.088297308938181231e+02 7.868936986147316848e-01 1.215795583976894250e+03 1.212528276209018713e+03 1.210922139310953753e+03 6.361560011284315408e+01 3.117739483083425966e+02 4.023857284156212444e+01 1.990272742697153374e+00 1.212872870524257451e+03
1.943621582358103979e+02 5.950620227762511982e-01 1.210567187721815799e+03 1.215640846949030220e+03 1.219806135371695518e+03 1.617746462593848378e+02 2.122842430790125690e+01 2.088214899394910447e+02 2.015950862365888163e+00 1.215765934329111587e+03
2.019898806438155532e+02 7.585983729979383083e-01 1.215786486357611238e+03 1.215744640069366142e+03 1.212473934763218949e+03 3.685959484098464145e+02 2.633320571143133293e+01 2.274717010252573743e+02 3.081346714809257925e+00 1.214574062424406065e+03
2.007563553328693047e+02 6.202619545180571015e-01 1.215599368509689612e+03 1.211141811367048831e+03 1.217686096868408413e+03 3.118211554285255147e+02 2.315044683228927624e+02 4.078541069683856790e+01 2.909551896774357882e+00 1.213978381629862270e+03
1.944925274352004863e+02 6.231201072823042697e-01 1.215346157577439953e+03 1.215924317394988520e+03 1.213923555346564399e+03 2.253972740504844126e+02 7.056942931950112552e+01 1.596835922234667180e+02 2.342765049136719568e+00 1.214937146921781959e+03
2.028643052362257322e+02 5.557709779189675681e-01 1.215691446798242850e+03 1.217359643836150099e+03 1.215263241701437892e+03 1.909806026155747816e+02 2.383617760272946100e+02 2.271876502638747741e+00 2.127600785376777104e+00 1.216610465516675958e+03
1.952582099546883114e+02 6.088666578479104974e-01 1.215748233234641020e+03 1.218101899597994361e+03 1.216865341381678945e+03 3.734755201451459925e+02 2.449211656706582971e+02 8.453258181180567377e+00 3.210364082219395065e+00 1.216682916117692002e+03
2.052978917236396512e+02 6.992828754340171260e-01 1.215566607169832878e+03 1.215678362017297559e+03 1.219063653944444923e+03 2.242841359355838335e+02 1.812352618394303505e+01 2.336993790343020976e+02 2.319103411908083334e+00 1.217287403084968673e+03
