weight logl B
1.830416794445214224e-04 -2.874135247053145577e+02 6.279275870968113793e+01
1.825875913268426402e-04 -2.874135085783927934e+02 6.279257207783638250e+01
1.821341770770283077e-04 -2.874134949366125511e+02 6.279241394995104031e+01
1.816804442313174573e-04 -2.874134892458259856e+02 6.279234791600658383e+01
1.812336529844571053e-04 -2.874134514895140455e+02 6.279190876078545358e+01
1.807882498396372914e-04 -2.874134121327297180e+02 6.279144904137212535e+01
1.803373426873158120e-04 -2.874134093658030906e+02 6.279141664593215211e+01
1.798879739743234414e-04 -2.874134042984205735e+02 6.279135729064584126e+01
1.794419737841811309e-04 -2.874133866989104718e+02 6.258151498041144833e+01
1.789976101626914438e-04 -2.874133661340456456e+02 6.258175614260158426e+01
1.785549986474983667e-04 -2.874133419193167356e+02 6.258204082288158077e+01
1.781119616385522112e-04 -2.874133262382256362e+02 6.279043868949545271e+01
1.776685078657756322e-04 -2.874133190900847694e+02 6.279035416663771940e+01
1.772278741296142216e-04 -2.874133022597361560e+02 6.258250877042933524e+01
1.767914348427803903e-04 -2.874132678851801757e+02 6.278974668152594063e+01
1.763581003366468630e-04 -2.874132219998282380e+02 6.258346229255408133e+01
1.759225700085539890e-04 -2.874131946336492547e+02 6.278887139660346151e+01
1.754924620394210659e-04 -2.874131424981096643e+02 6.258441562128705726e+01
1.750583720099934922e-04 -2.874131191161013703e+02 6.258469770738973637e+01
1.746260499347250473e-04 -2.874130917586808209e+02 6.258502875310470159e+01
1.741969287160543341e-04 -2.874130521552797290e+02 6.278714720311378983e+01
1.737635597301314489e-04 -2.874130430657387478e+02 6.278703620708163413e+01
1.733441114972443520e-04 -2.874129598860617989e+02 6.258663996676971664e+01
1.729129675815123358e-04 -2.874129501984025410e+02 6.278589509175691319e+01
1.724860142627177581e-04 -2.874129224323041853e+02 6.258710235571425073e+01
1.720575054007641091e-04 -2.874129098340890778e+02 6.258725837426482030e+01
1.716332931235209542e-04 -2.874128784046442888e+02 6.278500389545628479e+01
1.712049947147073817e-04 -2.874128769507333345e+02 6.258766677252610577e+01
1.707777301287208239e-04 -2.874128757015605515e+02 6.278497018432170762e+01
1.703513693537415572e-04 -2.874128754062039661e+02 6.278496650014390923e+01
1.699284544330272495e-04 -2.874128610965617554e+02 6.278478784107800692e+01
1.695046160021267579e-04 -2.874128584292502637e+02 6.278475450335241703e+01
1.690824523699144819e-04 -2.874128521089587593e+02 6.258797642437414765e+01
1.686629521165071692e-04 -2.874128362313986145e+02 6.258817485044790629e+01
1.682473677679859633e-04 -2.874128032651151443e+02 6.258858812800283999e+01
1.678291621931584895e-04 -2.874127920184400864e+02 6.278392079503282019e+01
1.674131840146360394e-04 -2.874127736762420682e+02 6.258896056203635538e+01
1.669972195696997435e-04 -2.874127614257558889e+02 6.278353433990717747e+01
1.665842015551514781e-04 -2.874127376921151154e+02 6.258941542558162041e+01
1.661687509936845425e-04 -2.874127347445028136e+02 6.258945278022811465e+01
1.657562989755631414e-04 -2.874127199575377745e+02 6.258964039148312253e+01
1.653495519246251625e-04 -2.874126768591868313e+02 6.278245800652475594e+01
1.649380428761013768e-04 -2.874126686830877588e+02 6.278235330578609563e+01
1.645319836904577174e-04 -2.874126336077151791e+02 6.278190284199297366e+01
1.641228803752704855e-04 -2.874126231709087733e+02 6.259087750717955601e+01
1.637188093848403257e-04 -2.874125882094176632e+02 6.278131663851604571e+01
1.633155202177802886e-04 -2.874125545521528693e+02 6.278087969943868529e+01
1.629118720538357044e-04 -2.874125291964010103e+02 6.278054919532299039e+01
1.625084994723463864e-04 -2.874125082839036622e+02 6.278027573445680076e+01
1.621033687930220027e-04 -2.874125043780350097e+02 6.278022457161389980e+01
1.616986631547283923e-04 -2.874125040896433347e+02 6.278022079281883805e+01
1.613002306490788739e-04 -2.874124711736822064e+02 6.277978849958157781e+01
1.608984646124400771e-04 -2.874124650772937457e+02 6.259293355414902038e+01
1.605001117298803914e-04 -2.874124439500446897e+02 6.259321176530536945e+01
1.601041978879911740e-04 -2.874124137486796826e+02 6.259361092028697016e+01
1.597095343524657161e-04 -2.874123818336684053e+02 6.259403460339688507e+01
1.593121371889227606e-04 -2.874123731839717948e+02 6.277848959948349261e+01
1.589150926075144632e-04 -2.874123685379217932e+02 6.277842755991389367e+01
1.585202977704374783e-04 -2.874123559419895173e+02 6.277825915407966306e+01
1.581343551727074754e-04 -2.874122935678715294e+02 6.277742064210168849e+01
1.577395246578702651e-04 -2.874122934942388383e+02 6.259521763574915809e+01
1.573456967620446862e-04 -2.874122933138060034e+02 6.259522006782766113e+01
1.569534729690134683e-04 -2.874122891778388293e+02 6.277736133534702390e+01
1.565680178985658717e-04 -2.874122480540299875e+02 6.277680389334626909e+01
1.561779095267818167e-04 -2.874122427856309514e+02 6.259590372648887779e+01
1.557883497315936403e-04 -2.874122402351858909e+02 6.259593837197020605e+01
1.553999325028846638e-04 -2.874122365851617360e+02 6.277664781815186501e+01
1.550128695951361328e-04 -2.874122304456323036e+02 6.277656415700948145e+01
1.546306129952724096e-04 -2.874121994580000319e+02 6.277614071305168864e+01
1.542450378937553651e-04 -2.874121960957290867e+02 6.277609464795938266e+01
1.538604934278136845e-04 -2.874121922837330203e+02 6.259659224454413362e+01
1.534773990129638995e-04 -2.874121852702646720e+02 6.277594617222088402e+01
1.530959710744135181e-04 -2.874121736020806566e+02 6.259684828609284324e+01
1.527194361157809661e-04 -2.874121361016150331e+02 6.259736447788063174e+01
1.523396792837965902e-04 -2.874121258290742844e+02 6.277512649665857225e+01
1.519685088921219837e-04 -2.874120652677102044e+02 6.277428353455263021e+01
1.515931469282376398e-04 -2.874120383215231413e+02 6.277390586392012040e+01
1.512149779172177637e-04 -2.874120360696124408e+02 6.277387422810136997e+01
1.508379291855391051e-04 -2.874120326450047287e+02 6.259880436794001923e+01
1.504618288426468411e-04 -2.874120291656836343e+02 6.259885320528686492e+01
1.500880197793954510e-04 -2.874120166682241688e+02 6.259902885110537341e+01
1.497133497482106121e-04 -2.874120161246264615e+02 6.277359353279674536e+01
1.493421712558294038e-04 -2.874119984642384225e+02 6.259928533478036172e+01
1.489702928496341961e-04 -2.874119916795316385e+02 6.277324827144868635e+01
1.485989785572515084e-04 -2.874119873302643100e+02 6.277318669906228621e+01
1.482292339702643528e-04 -2.874119786350838694e+02 6.277306347107426632e+01
1.478632015774232684e-04 -2.874119510560940398e+02 6.277267146064221492e+01
1.474949683992345486e-04 -2.874119445261003420e+02 6.260004977768350898e+01
1.471294307820567482e-04 -2.874119259078579489e+02 6.260031522675624416e+01
1.467656265778665044e-04 -2.874119016513650422e+02 6.260066229944989402e+01
1.464044824401768000e-04 -2.874118653699315473e+02 6.260118407624669601e+01
1.460423307613592828e-04 -2.874118420723443705e+02 6.277110465816834051e+01
1.456807406150334135e-04 -2.874118210694959998e+02 6.277079937788809616e+01
1.453195596709863494e-04 -2.874118034114671900e+02 6.277054186060851748e+01
1.449605605027819318e-04 -2.874117768798605539e+02 6.277015345040750560e+01
1.446038030135883882e-04 -2.874117409791397222e+02 6.276962500318465743e+01
1.442428020600389823e-04 -2.874117405836714170e+02 6.260300366486878687e+01
1.438842704066817398e-04 -2.874117292900282337e+02 6.260317031339094029e+01
1.435266339460355262e-04 -2.874117179683616996e+02 6.260333771190954621e+01
1.431709936983622828e-04 -2.874116989127142006e+02 6.276900150951545498e+01
1.428149480857839580e-04 -2.874116888658518292e+02 6.260376957310022306e+01
1.424586704150182157e-04 -2.874116866632848541e+02 6.260380234989060000e+01
1.421037861389395408e-04 -2.874116809098159138e+02 6.276873323835408769e+01
1.417538636845307642e-04 -2.874116463894806657e+02 6.260440398741534551e+01
1.414025062149691929e-04 -2.874116281111528224e+02 6.276794138083313612e+01
1.410533523885276524e-04 -2.874116003842082137e+02 6.276752245445019440e+01
1.407013906059669710e-04 -2.874115987411969400e+02 6.276749756248264589e+01
1.403511236040183357e-04 -2.874115912802462844e+02 6.260523449338476354e+01
1.400030692792601523e-04 -2.874115742429585225e+02 6.260549297841397731e+01
1.396555434875291005e-04 -2.874115596015690244e+02 6.276690231954458454e+01
1.393105323949477004e-04 -2.874115331013836112e+02 6.276649679539790583e+01
1.389631573003459030e-04 -2.874115297461466980e+02 6.276644530516356468e+01
1.386172468540324996e-04 -2.874115220735602634e+02 6.276632743552137583e+01
1.382746711076003436e-04 -2.874114965114113147e+02 6.260668296545694034e+01
1.379314572865814493e-04 -2.874114817133122415e+02 6.276570452743563067e+01
1.375893967333931538e-04 -2.874114647248443362e+02 6.260717474756866352e+01
1.372458943205019362e-04 -2.874114644226847304e+02 6.260717943710846356e+01
1.369035611994248085e-04 -2.874114618436506134e+02 6.260721947500123008e+01
1.365630817282074538e-04 -2.874114519436752744e+02 6.276524192705091565e+01
1.362225181282457635e-04 -2.874114488773630001e+02 6.276519412470813108e+01
1.358833922886904097e-04 -2.874114414804425905e+02 6.260753631737054548e+01
1.355508531827470957e-04 -2.874113917185968603e+02 6.260831601424386861e+01
1.352130840288457521e-04 -2.874113866544630582e+02 6.260839580012206085e+01
1.348757456962554075e-04 -2.874113846363925404e+02 6.276418590459797997e+01
1.345397502387059654e-04 -2.874113788925642439e+02 6.260851824869351390e+01
1.342042931576851029e-04 -2.874113753739820822e+02 6.276403946026274383e+01
1.338762438478624246e-04 -2.874113227689122141e+02 6.276320246105056100e+01
1.335427530114023946e-04 -2.874113169149022724e+02 6.276310875479902052e+01
1.332105304324515769e-04 -2.874113077764686750e+02 6.276296224561126280e+01
1.328786602532508194e-04 -2.874113022058772913e+02 6.276287279940089547e+01
1.325484324623507257e-04 -2.874112904820958647e+02 6.260992685005886216e+01
1.322174827027659805e-04 -2.874112904257290211e+02 6.260992775645814135e+01
1.318887477741164803e-04 -2.874112798414298595e+02 6.261009814094948922e+01
1.315607473865663122e-04 -2.874112698864901176e+02 6.276235177937292775e+01
1.312383001695173544e-04 -2.874112238328179956e+02 6.261100618744116275e+01
1.309114864166024115e-04 -2.874112171701308398e+02 6.276149420608882679e+01
1.305851237473771838e-04 -2.874112132853842922e+02 6.276143062361588676e+01
1.302602091514238713e-04 -2.874112045299880265e+02 6.261132168901244199e+01
1.299353133950761343e-04 -2.874112018514024385e+02 6.261136557519251511e+01
1.296126859756972034e-04 -2.874111879240081180e+02 6.276101420075581672e+01
1.292900643664029450e-04 -2.874111801476392429e+02 6.261172212519243629e+01
1.289684277866861499e-04 -2.874111709601838811e+02 6.276073436376876913e+01
1.286507739653657380e-04 -2.874111370339869609e+02 6.276017153878787980e+01
1.283314810930697076e-04 -2.874111219762762630e+02 6.275992035951855996e+01
1.280113773924924784e-04 -2.874111194429024181e+02 6.261272857337466746e+01
1.276937346177921197e-04 -2.874111038902065047e+02 6.261298865451255580e+01
1.273772599132631366e-04 -2.874110853551610489e+02 6.275930587786463377e+01
1.270594596615008426e-04 -2.874110834255461668e+02 6.261333229095149733e+01
1.267428479070898371e-04 -2.874110783746400557e+02 6.275918816159933300e+01
1.264270381525045399e-04 -2.874110732204790111e+02 6.261350425844091205e+01
1.261127459567124986e-04 -2.874110622727221198e+02 6.261368919463311755e+01
1.257987606033650850e-04 -2.874110550966524897e+02 6.261381067354933094e+01
1.254872513439667981e-04 -2.874110344182554400e+02 6.275844249606304004e+01
1.251745393320369347e-04 -2.874110295107329875e+02 6.261424547010733477e+01
1.248622000799766191e-04 -2.874110278588977962e+02 6.261427363103998545e+01
1.245504715330047183e-04 -2.874110275611565157e+02 6.261427870819035491e+01
1.242401100775117112e-04 -2.874110225239037391e+02 6.275823939657955464e+01
1.239306744798468528e-04 -2.874110162562628830e+02 6.261447174754398759e+01
1.236225611293141190e-04 -2.874110055269757140e+02 6.275794817130565662e+01
1.233169209824063828e-04 -2.874109809537512774e+02 6.261507793677144917e+01
1.230099442023298891e-04 -2.874109733894729288e+02 6.275739427230788436e+01
1.227041309121163621e-04 -2.874109625708351814e+02 6.261539564998273022e+01
1.223983221428554034e-04 -2.874109579267496883e+02 6.275712622677864516e+01
1.220941817614759877e-04 -2.874109458601906226e+02 6.261568570331292705e+01
1.217901204553310373e-04 -2.874109393496109988e+02 6.275680284731956959e+01
1.214862748703351606e-04 -2.874109372963812348e+02 6.275676701494830922e+01
1.211850191948115382e-04 -2.874109201267583558e+02 6.261613471735820724e+01
1.208838576467641555e-04 -2.874109083582679887e+02 6.261634102354462783e+01
1.205822972697932728e-04 -2.874109061040398956e+02 6.261638061063181482e+01
1.202833055564782452e-04 -2.874108887488291657e+02 6.275591441331744846e+01
1.199834688042444273e-04 -2.874108846154231287e+02 6.261675911054579302e+01
1.196880120746199869e-04 -2.874108501309547137e+02 6.261737086936507524e+01
1.193893699456715545e-04 -2.874108484206863068e+02 6.261740135135143959e+01
1.190920580943224884e-04 -2.874108417972802272e+02 6.261751952731624726e+01
1.187947283390512353e-04 -2.874108415570572106e+02 6.261752381725437289e+01
1.184991257039997588e-04 -2.874108330062281311e+02 6.261767669371523226e+01
1.182046236243777869e-04 -2.874108213675863226e+02 6.275471347095204777e+01
1.179101194044170054e-04 -2.874108159544884984e+02 6.275461607802683517e+01
1.176160923392638598e-04 -2.874108127230283571e+02 6.275455787116731443e+01
1.173238738998829881e-04 -2.874108003252422350e+02 6.261826415229088383e+01
1.170336097447655723e-04 -2.874107774324293132e+02 6.261867870719333951e+01
1.167426000694261841e-04 -2.874107670769135439e+02 6.261886706852426698e+01
1.164517857699527128e-04 -2.874107612574589439e+02 6.261897315297251509e+01
1.161611617212339671e-04 -2.874107600366805855e+02 6.275360176483592056e+01
1.158713966760126370e-04 -2.874107576619953761e+02 6.275355835145825978e+01
1.155820813331578250e-04 -2.874107576502956363e+02 6.275355813749786904e+01
1.152936379359285516e-04 -2.874107563413508615e+02 6.261906290074006165e+01
1.150059738937547180e-04 -2.874107545148344798e+02 6.261909627591025895e+01
1.147210306627428271e-04 -2.874107352277806058e+02 6.261944971872343046e+01
1.144347777665087178e-04 -2.874107335545486421e+02 6.275311603109869907e+01
1.141513200823460298e-04 -2.874107136513885052e+02 6.261984734556158827e+01
1.138671315359085479e-04 -2.874107063329374796e+02 6.261998275795184554e+01
1.135830643915802161e-04 -2.874107041746374307e+02 6.262002274565946180e+01
1.133008704205890830e-04 -2.874106917383051041e+02 6.262025363086611662e+01
1.130183567001869871e-04 -2.874106883345575625e+02 6.275227835472271209e+01
1.127364407201038841e-04 -2.874106858772884152e+02 6.275223253063752793e+01
1.124553654041117874e-04 -2.874106821977966320e+02 6.275216385458301005e+01
1.121755025296115676e-04 -2.874106739570270292e+02 6.262058515810012693e+01
1.118961342808727852e-04 -2.874106675202237966e+02 6.275188918994126652e+01
1.116191735069190947e-04 -2.874106457479429082e+02 6.275147963171514220e+01
1.113429041270392331e-04 -2.874106239229240600e+02 6.275106648595459546e+01
1.110652287378406205e-04 -2.874106209137480619e+02 6.262158423991890288e+01
1.107881158515602892e-04 -2.874106190778475138e+02 6.275097441163117651e+01
1.105130749069930065e-04 -2.874106047498426051e+02 6.262189177581015542e+01
1.102375124657906504e-04 -2.874106013464552234e+02 6.262195671660924745e+01
1.099652979870136942e-04 -2.874105737455756753e+02 6.262248581944507464e+01
1.096924104356310990e-04 -2.874105584085882583e+02 6.262278173375786849e+01
1.094189576531678270e-04 -2.874105544262693002e+02 6.274973302216982773e+01
1.091458987800125724e-04 -2.874105530806245952e+02 6.274970692637295855e+01
1.088741824644174781e-04 -2.874105456625438819e+02 6.262302871253473313e+01
1.086031034815353560e-04 -2.874105386044811894e+02 6.262316589212542084e+01
1.083319864622791346e-04 -2.874105381278222922e+02 6.274941622427508037e+01
1.080615340427676439e-04 -2.874105377642226813e+02 6.274940913880136151e+01
1.077922045801025201e-04 -2.874105332466187974e+02 6.274932103735910971e+01
1.075239293198576335e-04 -2.874105251676301123e+02 6.262342787741527417e+01
1.072555804151089216e-04 -2.874105240004537336e+02 6.274914033594368590e+01
1.069878187253430390e-04 -2.874105236044579215e+02 6.274913258530256144e+01
1.067258784634326038e-04 -2.874104749250473105e+02 6.274817241516782218e+01
1.064596758439100027e-04 -2.874104723058735544e+02 6.274812033152576873e+01
1.061941326213914011e-04 -2.874104697298553219e+02 6.262452054004899082e+01
1.059291709770974652e-04 -2.874104679163119727e+02 6.274803294431463740e+01
1.056655722200234253e-04 -2.874104594611344510e+02 6.274786426983604315e+01
1.054017568676788848e-04 -2.874104592842086277e+02 6.274786073537261899e+01
1.051388539170608629e-04 -2.874104566939604410e+02 6.262478029602975482e+01
1.048777573264296687e-04 -2.874104431327577913e+02 6.262505169006440298e+01
1.046160606916158795e-04 -2.874104415050096577e+02 6.262508434642952437e+01
1.043555339053423269e-04 -2.874104349244789773e+02 6.274737214818779307e+01
1.040965036710340258e-04 -2.874104201999471115e+02 6.262551339465593969e+01
1.038369726856446483e-04 -2.874104164898635645e+02 6.274699979144388351e+01
1.035780551679834255e-04 -2.874104131040658103e+02 6.274693115430081036e+01
1.033195405594619431e-04 -2.874104120673055149e+02 6.262567797430713767e+01
1.030623778536778138e-04 -2.874104041735990904e+02 6.274674974172293673e+01
1.028054646236420259e-04 -2.874104000793249725e+02 6.274666638904564309e+01
1.025492284000924286e-04 -2.874103956283943262e+02 6.262601202115877186e+01
1.022933141122347355e-04 -2.874103942736255703e+02 6.274654799713525222e+01
1.020380854248473999e-04 -2.874103924586397625e+02 6.274651093755210240e+01
1.017836648591508453e-04 -2.874103889605830773e+02 6.262614804393830070e+01
1.015307360560798681e-04 -2.874103770178226114e+02 6.274619473113535406e+01
1.012781437632404767e-04 -2.874103679582949553e+02 6.274600842611116747e+01
1.010268639583591774e-04 -2.874103521274901141e+02 6.262690505673519681e+01
1.007753072419351507e-04 -2.874103452309609565e+02 6.262704787428137365e+01
1.005241064318708732e-04 -2.874103410250208981e+02 6.274545109549647748e+01
1.002731175680186956e-04 -2.874103409499657573e+02 6.262713670135375565e+01
1.000232255426123789e-04 -2.874103361743036658e+02 6.274535016135121879e+01
9.977372086199866883e-05 -2.874103337581236701e+02 6.262728622758720576e+01
9.952840559476090201e-05 -2.874102955019643559e+02 6.262808807858809246e+01
9.928060077064622803e-05 -2.874102883965970250e+02 6.274434663411583557e+01
9.903277943466195078e-05 -2.874102876880187978e+02 6.262825322336973244e+01
9.878591731918093938e-05 -2.874102835314115509e+02 6.262834126373589072e+01
9.853934249580985664e-05 -2.874102827041169803e+02 6.274422591128004001e+01
9.829363006055642402e-05 -2.874102793647089129e+02 6.274415497392692487e+01
9.804838619214242725e-05 -2.874102774952734762e+02 6.262846935297729090e+01
9.780360626085357048e-05 -2.874102771385569213e+02 6.262847693157970497e+01
9.755945173159201195e-05 -2.874102766352261824e+02 6.262848762664806657e+01
9.731689619350558380e-05 -2.874102659641357604e+02 6.262871484155883195e+01
9.707455452759989039e-05 -2.874102593020943459e+02 6.274372695207171091e+01
9.683305334795771038e-05 -2.874102501925463002e+02 6.262905231267799877e+01
9.659130284975545695e-05 -2.874102498841966735e+02 6.262905893037170557e+01
9.635053561344390761e-05 -2.874102456348664418e+02 6.262915020690243750e+01
9.611040424202448398e-05 -2.874102410138893902e+02 6.262924963238155840e+01
9.587051864309293866e-05 -2.874102400718184072e+02 6.262926992333055409e+01
9.563188041730273507e-05 -2.874102323471161071e+02 6.274314682006765054e+01
9.539312628429161723e-05 -2.874102320644196880e+02 6.262944268530888081e+01
9.515542322508562596e-05 -2.874102270000475983e+02 6.274303103494731459e+01
9.491855345700025623e-05 -2.874102193969010841e+02 6.262971706944113492e+01
9.468171537368285501e-05 -2.874102176866763330e+02 6.274282879811601532e+01
9.444546349154670515e-05 -2.874102160267502768e+02 6.274279267753508549e+01
9.420979306717477595e-05 -2.874102144521984883e+02 6.262982453610883482e+01
9.397474338118744978e-05 -2.874102125300178159e+02 6.262986636754811798e+01
9.374032472881043104e-05 -2.874102101321186638e+02 6.274266422103005425e+01
9.350857163306691754e-05 -2.874101854814380204e+02 6.263045833913405147e+01
9.327671003462615284e-05 -2.874101681365536933e+02 6.263084126999595469e+01
9.304406472903482090e-05 -2.874101653935213108e+02 6.263090207194680659e+01
9.281292591172162127e-05 -2.874101526708163874e+02 6.263118496096704746e+01
9.258158582643213734e-05 -2.874101483240392554e+02 6.274129925530608176e+01
9.235048937425183744e-05 -2.874101475829938863e+02 6.263129849628620605e+01
9.212046811404826243e-05 -2.874101414322431083e+02 6.274114495503906141e+01
9.189051893172178796e-05 -2.874101407319394639e+02 6.263145175030035006e+01
9.166162579864742862e-05 -2.874101347725518281e+02 6.263158540775399530e+01
9.143293009072369195e-05 -2.874101328897213534e+02 6.274095309295898204e+01
9.120535883407479094e-05 -2.874101249342511437e+02 6.263180678003374879e+01
9.097765440268028531e-05 -2.874101246684022044e+02 6.263181277440672545e+01
9.075054546598945780e-05 -2.874101241049793316e+02 6.263182548069998745e+01
9.052462967855394351e-05 -2.874101166239270242e+02 6.274058589656924312e+01
9.029902776157381229e-05 -2.874101118951457465e+02 6.263210156888366953e+01
9.007392351316801412e-05 -2.874101078831936320e+02 6.263219259495479463e+01
8.984939609982827053e-05 -2.874101036967476830e+02 6.263228774374782404e+01
8.962536666460499261e-05 -2.874101001987419295e+02 6.263236737469317461e+01
8.940342678227610244e-05 -2.874100795764079521e+02 6.263283924951412729e+01
8.918149054715117038e-05 -2.874100650757736730e+02 6.273940546194286583e+01
8.895888326814837090e-05 -2.874100643115179992e+02 6.263319124059728438e+01
8.873698440079564546e-05 -2.874100618257889437e+02 6.273933015899852705e+01
8.851559618726755215e-05 -2.874100598241584521e+02 6.263329515925371993e+01
8.829552037674085103e-05 -2.874100492142879375e+02 6.263354167852007492e+01
8.807565791658754232e-05 -2.874100423945928924e+02 6.263370074433989032e+01
8.785584496224222882e-05 -2.874100412428961135e+02 6.263372765452740509e+01
8.763684190525914373e-05 -2.874100371095282753e+02 6.273875394523906834e+01
8.741817446723510159e-05 -2.874100353818575968e+02 6.263386481655719251e+01
8.720027346410841893e-05 -2.874100311217844137e+02 6.273861339835983131e+01
8.698616912801553091e-05 -2.874099894582741399e+02 6.273762481408209624e+01
8.676903068827778787e-05 -2.874099888200544228e+02 6.273760952266010804e+01
8.655286355328291195e-05 -2.874099832221381803e+02 6.263510168085488772e+01
8.633784645519139043e-05 -2.874099705415428616e+02 6.263540692410526134e+01
8.612264318259993943e-05 -2.874099662248700042e+02 6.273706518694778111e+01
8.590786709322288184e-05 -2.874099631796325411e+02 6.263558498173824773e+01
8.569355521592590913e-05 -2.874099609676559339e+02 6.273693769855610469e+01
8.547983625696013602e-05 -2.874099580738729856e+02 6.273686738683561259e+01
8.526683840458767810e-05 -2.874099529741488368e+02 6.273674323804174691e+01
8.505450242103368018e-05 -2.874099463327911508e+02 6.263599481942679859e+01
8.484279108745518510e-05 -2.874099385613462800e+02 6.273639070792897598e+01
8.463119716587269570e-05 -2.874099356292881566e+02 6.273631868757009045e+01
8.441989311107332987e-05 -2.874099355145535810e+02 6.273631586716782493e+01
8.420955642233909162e-05 -2.874099301772403123e+02 6.263639100506668456e+01
8.399933955520088506e-05 -2.874099296523763769e+02 6.273617155436674864e+01
8.389563728886196355e-05 -2.874099147151537181e+02 6.263677315676239488e+01
8.389660064006743872e-05 -2.874099032324866130e+02 6.273551591584928389e+01
8.389692958103979969e-05 -2.874098993117040663e+02 6.263715681771757460e+01
8.389704414915666114e-05 -2.874098979461232375e+02 6.263719097570859873e+01
8.389758873930603159e-05 -2.874098914549722394e+02 6.263735366878121624e+01
8.389814031000626432e-05 -2.874098848806606838e+02 6.273505531315638706e+01
8.389823808229665027e-05 -2.874098837152923807e+02 6.273502591733166867e+01
8.389839095386291323e-05 -2.874098818931870483e+02 6.273497992023669667e+01
8.389881998764118468e-05 -2.874098767794694140e+02 6.273485059724022506e+01
8.389930921801980537e-05 -2.874098709482914273e+02 6.263787123971433601e+01
8.389968939281001374e-05 -2.874098664169796393e+02 6.263798635509893842e+01
8.390069800592993103e-05 -2.874098543953969056e+02 6.263829309573741000e+01
8.390093515054900420e-05 -2.874098515689092892e+02 6.263836550133722625e+01
8.390099173071532404e-05 -2.874098508945407957e+02 6.273419063196939760e+01
8.390162196441715216e-05 -2.874098433829331043e+02 6.273399740781503198e+01
8.390165377146259365e-05 -2.874098430038338847e+02 6.263858558286948863e+01
8.390245047174195057e-05 -2.874098335082344420e+02 6.263883076867443833e+01
8.390291856990325734e-05 -2.874098279291738436e+02 6.273359740544574237e+01
8.390360595020197475e-05 -2.874098197366402019e+02 6.263918863513416824e+01
8.390371708677124183e-05 -2.874098184120666701e+02 6.263922319887396384e+01
8.390381507052948815e-05 -2.874098172442554642e+02 6.273331885166507504e+01
8.390406780530080448e-05 -2.874098142320635816e+02 6.273324002610040395e+01
8.390411518760359773e-05 -2.874098136673437693e+02 6.273322523338348589e+01
8.390462123525166502e-05 -2.874098076361005951e+02 6.273306695405328526e+01
8.390556159648378471e-05 -2.874097964286611386e+02 6.273277140482954906e+01
8.390569205931075480e-05 -2.874097948737853585e+02 6.273273025316985496e+01
8.390744800279201741e-05 -2.874097739464195911e+02 6.264039861592974745e+01
8.390770647172207349e-05 -2.874097708660192438e+02 6.264048116231998620e+01
8.390816380657088421e-05 -2.874097654155830242e+02 6.264062758528302766e+01
8.390836409954577108e-05 -2.874097630285359628e+02 6.273187926722916075e+01
8.390907446989013315e-05 -2.874097545625463681e+02 6.264092055497041400e+01
8.390937376600498892e-05 -2.874097509956427530e+02 6.273155355763976360e+01
8.390947026929080656e-05 -2.874097498455539608e+02 6.273152230405054297e+01
8.390955374139216208e-05 -2.874097488507668459e+02 6.264107550343736364e+01
8.390998553215028573e-05 -2.874097437048731081e+02 6.264121555723914980e+01
8.391006482846049934e-05 -2.874097427598571812e+02 6.273132927287000626e+01
8.391073140912429381e-05 -2.874097348158993555e+02 6.264145851666575027e+01
8.391208154547915579e-05 -2.874097187258776103e+02 6.264190168569467687e+01
8.391213556308926998e-05 -2.874097180821372604e+02 6.273065044387026035e+01
8.391237374437952607e-05 -2.874097152436806937e+02 6.273057169766159546e+01
8.391239209821615150e-05 -2.874097150249544939e+02 6.273056562383382584e+01
8.391301303710067664e-05 -2.874097076251346152e+02 6.273035964436680700e+01
8.391326648537766354e-05 -2.874097046047700132e+02 6.273027529339697850e+01
8.391413499284064632e-05 -2.874096942547621438e+02 6.264258431880204370e+01
8.391456826030348768e-05 -2.874096890915516269e+02 6.264272971699870141e+01
8.391490863457377414e-05 -2.874096850353598711e+02 6.264284428282167738e+01
8.391633660662327213e-05 -2.874096680185994046e+02 6.272924039528907514e+01
8.391643482034551551e-05 -2.874096668482234236e+02 6.264336173496397464e+01
8.391651235575217237e-05 -2.874096659242641181e+02 6.264338818983515011e+01
8.391651998241971260e-05 -2.874096658333801315e+02 6.264339079286719425e+01
8.391654538165154332e-05 -2.874096655307075707e+02 6.272916911524997374e+01
8.391659270383758937e-05 -2.874096649667881138e+02 6.272915294209250447e+01
8.391669274515578222e-05 -2.874096637746370106e+02 6.272911873123197779e+01
8.391683317598839413e-05 -2.874096621011831303e+02 6.272907066233157991e+01
8.391738617404723795e-05 -2.874096555113701470e+02 6.272888084721128621e+01
8.391757677835987169e-05 -2.874096532400399155e+02 6.272881522708928514e+01
8.391758465485167531e-05 -2.874096531461800623e+02 6.264375574140198211e+01
8.391788996518752622e-05 -2.874096495079702436e+02 6.264386097472463888e+01
8.391793863095725029e-05 -2.874096489280491369e+02 6.272869037166653072e+01
8.391853678772390841e-05 -2.874096418001972779e+02 6.264408478545109205e+01
8.391865591255611291e-05 -2.874096403806688613e+02 6.272844178696948347e+01
8.391869596061291622e-05 -2.874096399034442584e+02 6.264414004385765367e+01
8.391940186446417138e-05 -2.874096314917205746e+02 6.264438598322048790e+01
8.391994658264457759e-05 -2.874096250007733033e+02 6.264457675564302264e+01
