weight logl A lam0 gamma C W
3.307238320727218651e-04 -1.629298420079410334e+02 3.792704491497470372e+02 1.215685649503310970e+03 8.685775585030484081e-01 1.973274854851061377e+02 1.922035585754086728e+00
3.305532439367200306e-04 -1.629278579433816390e+02 4.687582909164692637e+02 1.215836901143956311e+03 9.133691462631181590e-01 2.103469392722258249e+02 2.228500650108408809e+00
3.303525623762007405e-04 -1.629259652358725532e+02 5.243937494773376784e+02 1.215593505813291813e+03 9.741065853502085536e-01 2.239766680879940282e+02 2.341287393699947206e+00
3.325516678219692145e-04 -1.629168304508984875e+02 3.262417486226315759e+02 1.215840796125185761e+03 7.375270422589152997e-01 1.988307706069426501e+02 1.640801107528575109e+00
3.319616113896462959e-04 -1.629161063569815155e+02 3.311018287603367867e+02 1.215824219764675945e+03 7.670057530728080497e-01 2.001357630544764561e+02 1.654386121236171459e+00
3.336858059674682893e-04 -1.629084258413241741e+02 2.704450943514333403e+02 1.215680234645911014e+03 6.310754574375659898e-01 1.918301533174862357e+02 1.409815347975228672e+00
3.355511393586581444e-04 -1.629003513187736871e+02 5.038886973886021110e+02 1.215708266977118456e+03 9.339800963341089446e-01 2.269608168431130935e+02 2.220157225363335485e+00
3.355862326971323101e-04 -1.628977467400690387e+02 5.330686722443799681e+02 1.215785728728202002e+03 9.460072328451503143e-01 2.240413640168108032e+02 2.379331489002992850e+00
3.393620423547235232e-04 -1.628840581818157034e+02 4.167622688404603650e+02 1.215562442098695783e+03 8.271213687112231039e-01 2.171486413379020064e+02 1.919248797840472642e+00
3.396128423756708320e-04 -1.628808194209631495e+02 4.879029815573589985e+02 1.215550523607163086e+03 9.376730472975346453e-01 2.167856271916292030e+02 2.250624212859248630e+00
3.390213334500299632e-04 -1.628800626549366370e+02 3.789854828296171263e+02 1.215863182038290233e+03 7.652746105147700817e-01 2.115774531469022577e+02 1.791237568997866125e+00
3.382527689551693278e-04 -1.628798322377304828e+02 4.219423754685322479e+02 1.215772296808647070e+03 9.421775963278400390e-01 2.131954442963202609e+02 1.979134107959993338e+00
3.378162682466302638e-04 -1.628786235282501309e+02 4.075044273018133367e+02 1.215564997963337646e+03 8.068006281082755748e-01 2.168462988028276470e+02 1.879231647261574212e+00
3.382073502799247313e-04 -1.628749665211095703e+02 3.477933925087395437e+02 1.215723236628148697e+03 7.708731924899774324e-01 1.932617144556739390e+02 1.799597988087333400e+00
3.415330365451677008e-04 -1.628626812770188792e+02 4.699159532788168008e+02 1.215685264860616371e+03 8.609108459260733648e-01 2.258459362243265218e+02 2.080692533745934991e+00
3.417452437124126252e-04 -1.628595601328080988e+02 4.988033093332862222e+02 1.215591462474109676e+03 1.009604169600002654e+00 2.123556207924712282e+02 2.348905611595521137e+00
3.426029579513468928e-04 -1.628545534711818732e+02 3.355267059538152807e+02 1.215651309346128983e+03 8.035572508185259144e-01 2.037119098215882502e+02 1.647064750645512055e+00
3.427149653166568352e-04 -1.628517265940858465e+02 4.136419261734779980e+02 1.215528630596472567e+03 8.227029925147292255e-01 2.070203145079697720e+02 1.998074088316360797e+00
3.427139198723964855e-04 -1.628492296445679131e+02 3.057208468920053406e+02 1.215790710514097782e+03 7.197220843747339503e-01 1.996698695466980098e+02 1.531131600306397500e+00
3.489979517999575675e-04 -1.628285596374509225e+02 3.359244581794575879e+02 1.215823261811956854e+03 7.249840086448221532e-01 1.952884926250035562e+02 1.720144662207546027e+00
3.516197744353713635e-04 -1.628185752853547967e+02 4.555923034535325655e+02 1.215830457592444873e+03 9.468084495672461909e-01 2.091646931349910403e+02 2.178151085754715055e+00
3.507882519840245647e-04 -1.628184429201440082e+02 5.260293581297238461e+02 1.215777214437418252e+03 9.198617539542052191e-01 2.204889624395564738e+02 2.385740094694882352e+00
3.500147578783345255e-04 -1.628181503719069099e+02 4.442973633467565264e+02 1.215664049675684737e+03 1.005436833637737726e+00 2.068573303308788809e+02 2.147844423188098428e+00
3.517319455225394252e-04 -1.628107563237743136e+02 4.561768581039218589e+02 1.215592929506278324e+03 9.184664573115242092e-01 2.059169104398946502e+02 2.215344320820488822e+00
3.560829393118220324e-04 -1.627959620115556731e+02 2.638077158222409366e+02 1.215754575508270136e+03 5.936164620771344769e-01 1.973207753368406543e+02 1.336948506166683703e+00
3.554837831422910047e-04 -1.627951460597052744e+02 3.049091514162857948e+02 1.215610621662804760e+03 5.537505404288022293e-01 2.073461921921688145e+02 1.470531714099169163e+00
3.572999358706312580e-04 -1.627875501053220262e+02 4.461963834836619753e+02 1.215602231318048553e+03 8.771729067623902365e-01 2.044482238072789642e+02 2.182441965865472344e+00
3.565152029706512567e-04 -1.627872488068440759e+02 4.581854487969553702e+02 1.215740314214510818e+03 1.001538881068384068e+00 2.160602731052968579e+02 2.120637182447968616e+00
3.559132079381882802e-04 -1.627864387876660430e+02 5.072299631823661912e+02 1.215728588098831779e+03 1.049185211482264846e+00 2.206639332641526039e+02 2.298653684266430908e+00
3.552222547976556662e-04 -1.627858820274400955e+02 3.597623757764488914e+02 1.215619362832276920e+03 6.835541065681695061e-01 1.969022054879777386e+02 1.827111965987678666e+00
3.546874316391658306e-04 -1.627848887634936830e+02 4.378494830847458275e+02 1.215550233596584349e+03 8.365505513556606987e-01 2.177905827713146891e+02 2.010415131422363721e+00
3.577213678517653507e-04 -1.627738713095917547e+02 5.625987505536244271e+02 1.215723566471528784e+03 1.084922812933585945e+00 2.225919576007062517e+02 2.527489117836121402e+00
3.575158935712412873e-04 -1.627719458721803107e+02 5.437500151872312699e+02 1.215650893700645156e+03 9.400904369555531659e-01 2.228348623795118897e+02 2.440147871750723230e+00
3.603395395086041804e-04 -1.627615789386171912e+02 4.015103565769210832e+02 1.215829292989912801e+03 8.940493772300878161e-01 2.069111379214706972e+02 1.940496585202227786e+00
3.608714067523458024e-04 -1.627576040099769159e+02 2.598566028611646743e+02 1.215603063570057429e+03 5.428329768557584867e-01 1.944405245504034951e+02 1.336432327890597849e+00
3.608498012403291849e-04 -1.627551638821596498e+02 4.898599656770173851e+02 1.215828355776230183e+03 9.159425702932914026e-01 2.203522213469848055e+02 2.223077047658364336e+00
3.610205184505173629e-04 -1.627521908963373676e+02 2.715036589988752098e+02 1.215738073279808987e+03 5.103353100351697424e-01 1.994494133065080632e+02 1.361265769088206179e+00
3.604488296567129888e-04 -1.627512756869177508e+02 3.577667955494522971e+02 1.215664794909604552e+03 8.621949266557040747e-01 2.012754513821154774e+02 1.777498413704921454e+00
3.618039229727669048e-04 -1.627450232750337875e+02 4.570906571287155202e+02 1.215665088848124469e+03 1.025789242707810356e+00 2.093227666011353278e+02 2.183664321615345738e+00
3.618853313902711225e-04 -1.627422982933379672e+02 4.162594520870632664e+02 1.215824943370026403e+03 8.950281877004824249e-01 2.040008390733453325e+02 2.040479117526588393e+00
3.629635163736249039e-04 -1.627368233675121019e+02 4.381794391025159143e+02 1.215690360557474150e+03 9.821766093263990527e-01 2.045583351446049107e+02 2.142075700766537860e+00
3.637416768043937238e-04 -1.627321817542816120e+02 3.601672951703933450e+02 1.215629663725458840e+03 8.570950749762626941e-01 2.012846689278711665e+02 1.789342909665199377e+00
3.644485402828031065e-04 -1.627277403283084425e+02 4.257144441485243647e+02 1.215868127763644452e+03 8.478060834235726650e-01 2.103225329012610700e+02 2.024102877975428871e+00
3.646988823453949330e-04 -1.627245536576444351e+02 4.657045705490585874e+02 1.215807768642121800e+03 8.687629010291677556e-01 2.091647127601147247e+02 2.226496833063626557e+00
3.659362776428771958e-04 -1.627186664774256144e+02 3.768059246620709359e+02 1.215819688064741740e+03 6.690692524350027037e-01 2.068391869476503757e+02 1.821733735384668762e+00
3.662458357856668181e-04 -1.627153209004699477e+02 4.237213644686673888e+02 1.215803447361436611e+03 7.330646417867292541e-01 2.121800022316291461e+02 1.996990102800104028e+00
3.653647200760549020e-04 -1.627152296031015908e+02 4.818496527661634445e+02 1.215699918077554685e+03 8.044468600369257816e-01 2.238157717764747758e+02 2.152885156133623745e+00
3.655208902963749630e-04 -1.627123022579179406e+02 2.962225476756283911e+02 1.215791600066556612e+03 5.474638461956864433e-01 2.023909658430919762e+02 1.463615465451562736e+00
3.661748399922844775e-04 -1.627080147666344487e+02 5.103797239818698586e+02 1.215737973986436600e+03 9.877664246334201259e-01 2.247319856805937377e+02 2.271059557615712432e+00
3.667623250687354077e-04 -1.627039116682236397e+02 3.484673922384091611e+02 1.215744418479768228e+03 6.188103641783232467e-01 2.147135535124847934e+02 1.622940827618257753e+00
3.679607244654243040e-04 -1.626981494853910419e+02 2.750773677039143195e+02 1.215727582752045237e+03 6.472522363696402437e-01 1.961455264980702395e+02 1.402414689822766070e+00
3.685917180415436856e-04 -1.626939361145729777e+02 3.422276991029418127e+02 1.215614091006169701e+03 7.588519833839041384e-01 2.090614739217590170e+02 1.636971617405797552e+00
3.689104358935535281e-04 -1.626905717974448180e+02 3.053774042723119919e+02 1.215665088783800002e+03 5.586427119181383016e-01 2.094017760396422432e+02 1.458332446113066450e+00
3.683008454974178543e-04 -1.626897255717438782e+02 5.149155173830265539e+02 1.215666773283651310e+03 8.967131931611523887e-01 2.164066052082646081e+02 2.379389098994848073e+00
3.729739576307998755e-04 -1.626746170923459260e+02 3.956568158753423177e+02 1.215805969794516386e+03 7.506092707920665186e-01 2.179723214228612278e+02 1.815169987146107999e+00
3.726919508119312229e-04 -1.626728734815790176e+02 3.299202261285743134e+02 1.215596419682639862e+03 6.309464650540019814e-01 1.959174312916484837e+02 1.683975866534536792e+00
3.717792399729144028e-04 -1.626728254536837710e+02 2.583932430100840065e+02 1.215708175593683791e+03 5.035162441550928847e-01 1.953994746942861980e+02 1.322384532580526129e+00
3.708973413917667676e-04 -1.626727003743902742e+02 3.150973798365588436e+02 1.215842475452048575e+03 6.189815508377930486e-01 2.059628430757990714e+02 1.529874880007340732e+00
3.725021060955486119e-04 -1.626658829991167181e+02 3.988184788602509911e+02 1.215604794701983792e+03 7.466857678898878303e-01 2.190530531364638591e+02 1.820647889403296027e+00
3.720090169216959462e-04 -1.626647075978519297e+02 5.279907575070324128e+02 1.215724071396181444e+03 9.771330045526609442e-01 2.143355545551893044e+02 2.463383915014809133e+00
3.721505090472871442e-04 -1.626618273242079908e+02 3.773337713769413426e+02 1.215824347081807673e+03 8.543162295983246501e-01 2.037994621824978196e+02 1.851495422686873837e+00
3.721043424018401712e-04 -1.626594513855974924e+02 3.664475618139708786e+02 1.215776475346536017e+03 7.258911379944765763e-01 2.157881221360782433e+02 1.698182264095542848e+00
3.742323126894406965e-04 -1.626512489293680517e+02 2.678612124032678139e+02 1.215647371887212785e+03 6.097289182196222734e-01 1.973286833349137623e+02 1.357436779470339694e+00
3.749029614765424625e-04 -1.626469584677801663e+02 3.220380672676674294e+02 1.215665819790300930e+03 6.598132785785272292e-01 2.112894288681131059e+02 1.524156078194918384e+00
3.750670749648766784e-04 -1.626440208143194184e+02 4.284197105882639107e+02 1.215565987852846774e+03 8.916177097188674461e-01 2.150796904911091474e+02 1.991911507823067584e+00
3.750480683079616680e-04 -1.626415714909577730e+02 3.752523377854864748e+02 1.215763015296332014e+03 8.669988077812614824e-01 2.084468292525699553e+02 1.800230491061115323e+00
3.743106487002903016e-04 -1.626410396267223177e+02 3.885554633019877429e+02 1.215708811341178716e+03 7.869233400485703411e-01 2.179345280510268594e+02 1.782899968980647065e+00
3.733890385155030824e-04 -1.626410048160684596e+02 2.594175485425492980e+02 1.215662592737244495e+03 5.865068584380707106e-01 1.948519010837624705e+02 1.331357544369205392e+00
3.771237567415037573e-04 -1.626285522900691660e+02 4.727624387148257483e+02 1.215795801756785750e+03 8.332327341151747335e-01 2.226957682931272302e+02 2.122907149688376016e+00
3.835219416934713597e-04 -1.626092288573729263e+02 4.573766279466054812e+02 1.215578733765251172e+03 8.187170572688098336e-01 2.120096486991272400e+02 2.157338737897207537e+00
3.842547913524218487e-04 -1.626048198391649748e+02 4.915899978248552316e+02 1.215721536287086565e+03 8.222470078128832904e-01 2.225826733712815440e+02 2.208572618789841790e+00
3.839422543992526585e-04 -1.626031335287570982e+02 2.805830695104330061e+02 1.215661412560765712e+03 5.718087483756518763e-01 1.906079341141400221e+02 1.472042970375063042e+00
3.916590382766468653e-04 -1.625807340298881343e+02 3.521583847097488160e+02 1.215777706911031373e+03 7.839408938421309481e-01 1.955488307251451658e+02 1.800871850799901530e+00
3.928092940488023830e-04 -1.625753014536473700e+02 4.176264783038718065e+02 1.215813629865425582e+03 7.624536353637350050e-01 2.190987913831052083e+02 1.906110369972926932e+00
3.937239496484796022e-04 -1.625704756625398488e+02 4.125030564337059218e+02 1.215592710126310976e+03 8.888683666300055686e-01 2.138946901618865297e+02 1.928533411098248163e+00
3.927575736623488867e-04 -1.625704331302459025e+02 3.395111590497407406e+02 1.215664508659785724e+03 7.147603360846799259e-01 1.925990313974753008e+02 1.762787468796124246e+00
3.920041209900272921e-04 -1.625698533384032771e+02 2.741114941246488002e+02 1.215674195582468656e+03 6.151866793450602167e-01 1.907977223898127477e+02 1.436660200610887506e+00
3.962256249936626671e-04 -1.625566418817803083e+02 4.653210545350588632e+02 1.215818744028885931e+03 9.715309376955577614e-01 2.122205075552718654e+02 2.192630014391366622e+00
3.952791913711175826e-04 -1.625565333620443198e+02 4.861922723790024179e+02 1.215661068595095003e+03 8.594067050864108159e-01 2.119837833442914530e+02 2.293535216273396848e+00
3.946512285231913502e-04 -1.625556232817749560e+02 2.588054558730939334e+02 1.215631432066028765e+03 5.205478658394562252e-01 1.942297641918520412e+02 1.332470628021031445e+00
3.939233449489831307e-04 -1.625549693564657048e+02 3.235117362818159563e+02 1.215809041141681291e+03 6.748022877338561987e-01 2.084420276256966815e+02 1.552046580849578694e+00
3.931907455746312435e-04 -1.625543308390505501e+02 3.533613061572913239e+02 1.215775973403584885e+03 7.454867628091659260e-01 1.946753192509939367e+02 1.815131509822795364e+00
3.926327351928937778e-04 -1.625532510319798405e+02 4.891952694825410504e+02 1.215798925829669315e+03 8.563106371233606406e-01 2.178454121630094278e+02 2.245607399418105832e+00
3.927565617607317551e-04 -1.625504357066517684e+02 4.644047292322300109e+02 1.215788077453645201e+03 9.618492398504953078e-01 2.181533003256573693e+02 2.128799924360395224e+00
3.937449168617198096e-04 -1.625454224103691558e+02 5.236125698132498201e+02 1.215644913445972634e+03 1.015383260385753550e+00 2.137352476970278019e+02 2.449818527618227382e+00
3.936742830154268480e-04 -1.625431018163234285e+02 3.475154281224403690e+02 1.215815027239036226e+03 7.444731285982362223e-01 2.095290189333914554e+02 1.658555124686162507e+00
3.943937445854537758e-04 -1.625387759288499865e+02 3.792428476311484928e+02 1.215625902410410163e+03 8.427680172030824757e-01 2.116188954455596729e+02 1.792102953909950669e+00
3.975745672289764479e-04 -1.625282431838535047e+02 3.025359767431143041e+02 1.215814354717039350e+03 5.677704571522539378e-01 2.015888561788097491e+02 1.500757445018509495e+00
3.971961016540802780e-04 -1.625266955733120540e+02 4.778428946619844737e+02 1.215669289015681898e+03 9.800552921976700693e-01 2.210729342106615150e+02 2.161471716870802418e+00
3.968246944334904145e-04 -1.625251310834385094e+02 3.330861597178161446e+02 1.215776661131232004e+03 7.007582862689764047e-01 2.105053742416189380e+02 1.582316655419440554e+00
3.962136762685499174e-04 -1.625241720386013924e+02 3.453652325469261086e+02 1.215551269468144937e+03 7.587256644432522901e-01 2.008081066235769185e+02 1.719876942987802249e+00
3.960637955509648325e-04 -1.625220503927126856e+02 2.677002497760664710e+02 1.215614426444797573e+03 5.920930442543932415e-01 1.952835316178970118e+02 1.370828597568914287e+00
3.980420042448017570e-04 -1.625145681528489661e+02 4.710824651707342809e+02 1.215623363224307695e+03 8.063936871676649076e-01 2.226372008926562103e+02 2.115919816104161022e+00
3.975331393909400240e-04 -1.625133473907118287e+02 4.197189325663732120e+02 1.215792398077478083e+03 7.548557995667908305e-01 2.202332679378595515e+02 1.905792601165052114e+00
3.967586628144174855e-04 -1.625127974972591005e+02 3.486864345945386958e+02 1.215617599355290395e+03 6.508519057625626880e-01 1.976679892109428351e+02 1.764000514126925268e+00
3.965994680030980016e-04 -1.625106988161774382e+02 2.701423509322013956e+02 1.215672635698800832e+03 5.471783099930579430e-01 2.029665617008698177e+02 1.330969735449992974e+00
3.960477080644169518e-04 -1.625095910119600262e+02 5.165149258850826754e+02 1.215658928956714362e+03 9.028525238473149583e-01 2.169265860707400009e+02 2.381058657866153006e+00
3.961732369458727428e-04 -1.625067741082394264e+02 3.993217181738104387e+02 1.215607813248610455e+03 8.050791514095012591e-01 1.994190812899250318e+02 2.002424821089499041e+00
3.952463239802713520e-04 -1.625066165153144766e+02 3.486838143942007378e+02 1.215589597376677830e+03 6.721997467530889114e-01 1.971739455514177166e+02 1.768407146385744255e+00
3.993264483085079159e-04 -1.624938464423070457e+02 4.167944284740204921e+02 1.215847962384571929e+03 8.528196988867861039e-01 2.056754317391983022e+02 2.026466773156097911e+00
3.994044600371380086e-04 -1.624911511031056648e+02 4.854849670619528865e+02 1.215578126620099965e+03 9.557053373650161721e-01 2.194137876976655548e+02 2.212645668971869206e+00
3.994615324793990502e-04 -1.624885082194608685e+02 4.630824961289713428e+02 1.215568236916309161e+03 9.420341648911869648e-01 2.164846267308985830e+02 2.139101067461046224e+00
3.991205229005788347e-04 -1.624868622571824801e+02 4.380652006775533209e+02 1.215714009445028296e+03 8.881214309143232732e-01 2.019196436205104419e+02 2.169502643838144618e+00
3.983287738929005943e-04 -1.624863479615301287e+02 3.903959371359953821e+02 1.215739737561472793e+03 8.891343176468299303e-01 2.106906471440718747e+02 1.852934349140992643e+00
3.975243118960405269e-04 -1.624858695966414643e+02 2.951028489468099565e+02 1.215758742057169002e+03 5.708655843623078319e-01 2.070752537871244385e+02 1.425099540141956389e+00
3.968973003773413862e-04 -1.624849481328726313e+02 5.275614158469006725e+02 1.215650302316982561e+03 1.021901129793930219e+00 2.143929480924533664e+02 2.460721868610149521e+00
4.007807144753571817e-04 -1.624727112598316410e+02 3.924679820312217657e+02 1.215664553213800673e+03 8.438985467263340201e-01 1.976894263069688122e+02 1.985275537305693394e+00
4.005177125927215660e-04 -1.624708676991386369e+02 4.735512715524327518e+02 1.215766553751755509e+03 8.029133621536507226e-01 2.205306115513261602e+02 2.147326705445691264e+00
4.049354402199807873e-04 -1.624573980433324607e+02 3.709596864508728800e+02 1.215855676167720048e+03 7.574336603512210608e-01 2.100755690279318060e+02 1.765839255689698017e+00
4.047937913445418413e-04 -1.624552479106000931e+02 4.286529931157096485e+02 1.215591116516210832e+03 9.454964421529188368e-01 2.074869236212115311e+02 2.065927749250643153e+00
4.050152786205609735e-04 -1.624522008994841258e+02 4.722859719655366462e+02 1.215615705153636782e+03 9.409536414237408275e-01 2.076103858545512253e+02 2.274866789643236853e+00
4.054815508603945334e-04 -1.624485503156093671e+02 4.841640717338141826e+02 1.215712976221716644e+03 9.721892740562090296e-01 2.223210513838419899e+02 2.177769800566005109e+00
4.080254312002896239e-04 -1.624397961870332381e+02 3.341880675426267544e+02 1.215663099040427142e+03 6.034315189451606720e-01 2.132461626745490548e+02 1.567146922369975881e+00
4.077887215422022543e-04 -1.624378764899464329e+02 3.488542035157610712e+02 1.215654067139338622e+03 7.615012813271773151e-01 2.110525793265205152e+02 1.652925563046765634e+00
4.110497413248833439e-04 -1.624274114585734878e+02 4.521828852969614445e+02 1.215592908288776925e+03 9.207562816318892729e-01 2.183107339409059193e+02 2.071281045756375505e+00
4.115193199188556228e-04 -1.624237697218680694e+02 3.465009231014573743e+02 1.215778063403302895e+03 7.137145609682964409e-01 2.123766189154285939e+02 1.631539878876398397e+00
4.110253536351323291e-04 -1.624224707905977994e+02 3.244119447910074996e+02 1.215623729137820192e+03 5.738505762715542247e-01 2.087103753181322645e+02 1.554364244214089030e+00
4.110594784971071400e-04 -1.624198877703043706e+02 5.038894162775700920e+02 1.215703594890659588e+03 1.065142259158840199e+00 2.146822816522406185e+02 2.347140212967412598e+00
4.116572669211706649e-04 -1.624159345641247398e+02 3.167892374199840333e+02 1.215770205112751455e+03 7.482855516602906487e-01 1.994590103559274894e+02 1.588242300283576824e+00
4.145236261659741351e-04 -1.624064957187230505e+02 3.117347694665033941e+02 1.215786598052317458e+03 6.180993517435295903e-01 1.940095500807462940e+02 1.606801156627393645e+00
4.175865898707064347e-04 -1.623966337671939186e+02 4.251174876736051260e+02 1.215752897326097354e+03 7.515519955638416683e-01 2.217554898028638490e+02 1.917055077425708687e+00
4.184456704493305841e-04 -1.623920786290807996e+02 3.293632109376341077e+02 1.215632870804575759e+03 7.008025380413481775e-01 2.098142626950749730e+02 1.569784659569596341e+00
4.205749304160121948e-04 -1.623845030337126047e+02 3.897098276026299004e+02 1.215550948079869841e+03 8.428737687854779281e-01 2.065003948016176309e+02 1.887211053407521488e+00
4.195912472601969921e-04 -1.623843446742866661e+02 5.336660853721284639e+02 1.215742196058506124e+03 1.001755865592574901e+00 2.249131678422543814e+02 2.372764967440331052e+00
4.203333800589425986e-04 -1.623800775324081087e+02 4.086973147303772862e+02 1.215676882204323647e+03 9.440155230722732105e-01 2.087377122461444401e+02 1.957946699389133904e+00
4.203068366700686868e-04 -1.623776406828222036e+02 2.959282687073958868e+02 1.215797425117701323e+03 6.750599272138483320e-01 1.973518146380395990e+02 1.499496061134041769e+00
4.204426186687399737e-04 -1.623748176805318053e+02 5.385973412707726311e+02 1.215635702193182169e+03 1.010663535826314297e+00 2.241800225243358113e+02 2.402521577105762418e+00
4.210772274888167454e-04 -1.623708094357927791e+02 5.130593373018577950e+02 1.215775204829886889e+03 8.961966960503485735e-01 2.206458424222364556e+02 2.325261748281880259e+00
4.204112989940830564e-04 -1.623698921754565845e+02 2.686703923909281002e+02 1.215614353291868156e+03 5.254156258828188708e-01 1.987088844032167856e+02 1.352080422563022299e+00
4.208283083627724808e-04 -1.623664007589821381e+02 4.796646840892501586e+02 1.215694551296968029e+03 9.617030159319535088e-01 2.222347457361509839e+02 2.158369441737673977e+00
4.208467605709811975e-04 -1.623638569125884601e+02 4.845223917503313942e+02 1.215578475065724206e+03 9.797974005699332523e-01 2.137666496751377849e+02 2.266594871027180602e+00
4.198651470693935618e-04 -1.623636921095536536e+02 4.627012058743763419e+02 1.215729578513074102e+03 8.071088947968746430e-01 2.244138470065796582e+02 2.061821104384927938e+00
4.203643200595590990e-04 -1.623600039268763737e+02 2.913628572537285208e+02 1.215783141814271403e+03 6.036453312365258617e-01 2.045981480813530879e+02 1.424073775769836070e+00
4.198978364512001007e-04 -1.623586142557247456e+02 3.454799744049231549e+02 1.215690047373656171e+03 6.370430840477906420e-01 1.974120940573579617e+02 1.750044626468245434e+00
4.256675895288097910e-04 -1.623424669554665911e+02 2.981931068039344837e+02 1.215831454723398565e+03 5.869933558135429497e-01 1.999132103684995059e+02 1.491612816653166140e+00
4.262985871303283814e-04 -1.623384856813639772e+02 3.412020263259840362e+02 1.215683473242638001e+03 8.169626207426819997e-01 2.017288513929352405e+02 1.691389327654365005e+00
4.300437343051890984e-04 -1.623272387796659473e+02 3.033733449383830703e+02 1.215713864475505034e+03 6.218312857145862349e-01 1.911592356917059021e+02 1.587019030708260781e+00
4.309758287400817134e-04 -1.623225736841466187e+02 4.410229780411162324e+02 1.215783686378278617e+03 9.658052455671999326e-01 2.081003113324958633e+02 2.119280721961362968e+00
4.300938710512136783e-04 -1.623221222012353167e+02 3.887643892269801427e+02 1.215550476871128467e+03 8.241706073555356005e-01 2.093636751880589486e+02 1.856885579018309640e+00
4.295531512141775713e-04 -1.623208802057286562e+02 4.368650745677696250e+02 1.215579526247876402e+03 7.967497974841331043e-01 2.194877019739616060e+02 1.990385204450297874e+00
4.303715255012547920e-04 -1.623164768424311148e+02 2.798569779580771524e+02 1.215599929220557669e+03 6.185661763582968042e-01 1.960782666390006170e+02 1.427271786695877953e+00
4.297983416781807646e-04 -1.623153095650241653e+02 5.415162937387788133e+02 1.215718410093396415e+03 1.023813417161146599e+00 2.169754647914365648e+02 2.495748974471840853e+00
4.287465603996837749e-04 -1.623152597148115888e+02 4.625443586740181559e+02 1.215805890194514404e+03 9.533995717872754128e-01 2.091912996829140354e+02 2.211107055480458161e+00
4.313223489748978495e-04 -1.623067699708547877e+02 3.752465249847356858e+02 1.215583574964723994e+03 7.105323228187128137e-01 2.152397167986773070e+02 1.743388862268943740e+00
4.339730986790330848e-04 -1.622981431432993986e+02 5.426069320761058634e+02 1.215656556654276073e+03 9.938476841741239465e-01 2.254411961887466305e+02 2.406866807173156708e+00
4.367642637073883044e-04 -1.622892320836411102e+02 3.750180533400586000e+02 1.215603178187696813e+03 6.507017131960975975e-01 2.133960767690795706e+02 1.757380262177329566e+00
4.369073824289826293e-04 -1.622864044577567029e+02 3.686040479103210714e+02 1.215658842344933191e+03 7.870963768427897689e-01 2.134977455328627798e+02 1.726500891099964630e+00
4.386327528071570499e-04 -1.622799631818695616e+02 3.687260256292120744e+02 1.215656880353610632e+03 6.728491800655854727e-01 2.172666753726950901e+02 1.697112661187945681e+00
4.379897284065002749e-04 -1.622789302318934119e+02 3.145717087030288326e+02 1.215582190012034971e+03 6.925528788693305904e-01 1.957855237466339418e+02 1.606715872978004667e+00
4.375519347470201831e-04 -1.622774302841225449e+02 5.210868535066110780e+02 1.215682302462923190e+03 9.932543510758859995e-01 2.133285330278467313e+02 2.442649588925787540e+00
4.369943793649545545e-04 -1.622762053577203858e+02 4.511163055295723439e+02 1.215837639721315782e+03 9.067867651481292812e-01 2.144500295535634677e+02 2.103596378460262262e+00
4.373228067247834634e-04 -1.622729540803109956e+02 4.692009899473984547e+02 1.215670926510265190e+03 9.480509465125742663e-01 2.212692122936410328e+02 2.120498306491610307e+00
4.365794065468069432e-04 -1.622721554156457842e+02 4.099015733529084855e+02 1.215596468353134924e+03 7.919898260847496596e-01 2.021262929983474237e+02 2.027947810610962076e+00
4.365262450806420475e-04 -1.622697771912089877e+02 5.007640259761931247e+02 1.215629839213034757e+03 1.033403544577796263e+00 2.135692102019217486e+02 2.344738857734873783e+00
4.364731012532635252e-04 -1.622673989411912032e+02 5.092138971544237620e+02 1.215597006195407403e+03 9.974962603306014586e-01 2.157777377220968447e+02 2.359900064436895040e+00
4.360369388986683908e-04 -1.622658987288632204e+02 4.347249986777377444e+02 1.215774902561326371e+03 7.526927764411754929e-01 2.115905835802885235e+02 2.054557397223588655e+00
4.371248427117304194e-04 -1.622609068553091447e+02 2.805985535422720432e+02 1.215776437838791026e+03 5.405126474229160483e-01 1.978249382840149053e+02 1.418418506666839107e+00
4.364925083142421193e-04 -1.622598544788188519e+02 3.769809930151388926e+02 1.215828640802503514e+03 7.541476118776517801e-01 2.000756438966114104e+02 1.884192326827861530e+00
4.356315888247684750e-04 -1.622593287844754570e+02 4.853621234736679071e+02 1.215614330207736202e+03 9.495207876642864919e-01 2.099367873872500923e+02 2.311944130965323918e+00
4.348471669465663048e-04 -1.622586310618666801e+02 4.690110555942474093e+02 1.215729648081083951e+03 7.879024578059780071e-01 2.189752417984833528e+02 2.141845131633031141e+00
4.372405821212129763e-04 -1.622506421160894376e+02 4.534796233363281317e+02 1.215629475497758449e+03 9.095306544576119423e-01 2.050829910051739944e+02 2.211200554047348721e+00
4.391362108453423976e-04 -1.622438160506442841e+02 4.456853493184660806e+02 1.215742811686722462e+03 7.763188551630085810e-01 2.102284293390672758e+02 2.120005133081414694e+00
4.434915312438975185e-04 -1.622314469845795486e+02 4.549051390673933497e+02 1.215714844895090437e+03 9.775149714682263014e-01 2.166427281699018295e+02 2.099794176846935034e+00
4.467426594814795436e-04 -1.622216429678948373e+02 3.236143431898152585e+02 1.215634453367024889e+03 6.600069104881252091e-01 1.929259598811745491e+02 1.677401752408713032e+00
