m0 p a1 b1 m_100 m_200 m_300 m_400
1.506575765293389324e+01 1.003363727741433848e+02 1.292271634848340511e+00 6.321833928886526621e-01 1.634442723998439106e+01 1.633025787375375870e+01 1.631552747573601891e+01 1.630024258149471095e+01
1.502622672493968636e+01 1.005288215260940206e+02 1.296923518352405935e+00 7.172716935287972717e-01 1.629873891979696765e+01 1.627293758215578734e+01 1.624577441416471402e+01 1.621727908719972078e+01
1.503456303898062174e+01 9.995977442924510115e+01 1.365076354751504795e+00 7.188296338316497724e-01 1.640145256326577083e+01 1.640325699409971349e+01 1.640505267469799122e+01 1.640683959358059241e+01
1.500273454696747244e+01 1.009690803062978830e+02 1.415396042664402998e+00 6.671770511280055160e-01 1.637534817667605225e+01 1.632757554984253545e+01 1.627498638919703211e+01 1.621777188558421656e+01
1.507318498880535174e+01 9.936082499804217605e+01 1.125463498894028191e+00 7.604898720025801140e-01 1.622845907845336555e+01 1.625638256957858019e+01 1.628237334903350941e+01 1.630638896179323893e+01
1.513674286595336582e+01 1.000261052139603066e+02 1.261914762389475086e+00 7.362745382023589968e-01 1.639744858124556970e+01 1.639623614413690689e+01 1.639502032027706235e+01 1.639380111293537468e+01
1.496095048203126510e+01 9.897189945284050339e+01 1.206881660682688207e+00 1.057144747643508964e+00 1.623421167343136418e+01 1.629516906785852370e+01 1.635044474115712632e+01 1.639980330389083463e+01
1.498785384049882730e+01 1.008138752498989561e+02 1.483605245168996944e+00 5.571093119007173300e-01 1.644130390840166100e+01 1.640740984880460474e+01 1.636986409659396813e+01 1.632876323516993011e+01
1.505954223322030394e+01 9.992408186827277916e+01 1.185951821158898412e+00 7.329579969957080721e-01 1.624897945057484705e+01 1.625243774166347421e+01 1.625586884883693273e+01 1.625927269390654573e+01
1.504480623615666168e+01 9.950632812461883248e+01 1.172045595004307827e+00 9.059354384878375299e-01 1.624451786899331296e+01 1.627101823363048894e+01 1.629632717658104823e+01 1.632042010697199430e+01
1.505305328756664451e+01 9.985444595874409401e+01 1.265460167722640250e+00 7.670645260596806736e-01 1.632548564293349003e+01 1.633235109600199664e+01 1.633910923860468856e+01 1.634575950385290355e+01
1.504007145874461848e+01 1.002227915187018112e+02 1.285021542247815063e+00 6.927220586589193374e-01 1.631529252621203696e+01 1.630524327887289715e+01 1.629494721940135449e+01 1.628440635637233669e+01
1.519778058383388952e+01 1.004424279983638542e+02 1.345055715633737492e+00 6.456959944169931020e-01 1.652445311645119119e+01 1.650505380979845782e+01 1.648465323780605019e+01 1.646326702565870193e+01
1.511064080957071809e+01 1.001380275330638625e+02 1.287312455297190184e+00 9.184278763722346639e-01 1.638995097636620102e+01 1.638185273316267754e+01 1.637365914266634093e+01 1.636537081943772165e+01
1.503926441582915174e+01 9.973070175820134864e+01 1.294434448123842785e+00 8.230214041140975212e-01 1.634747543932030212e+01 1.636087545275921684e+01 1.637389504714362687e+01 1.638653047484910985e+01
1.502674235555938509e+01 9.876777535889590354e+01 1.075901726862959151e+00 1.073542903079346189e+00 1.618340783742553768e+01 1.625706773319727105e+01 1.632317137486731795e+01 1.638131277559465104e+01
1.510392811976256944e+01 9.883922815692508834e+01 1.114545536974638651e+00 9.034632945014458016e-01 1.628204675952063241e+01 1.633920796239325313e+01 1.638964616603176694e+01 1.643308686097465099e+01
1.503132024743234041e+01 9.847607656190535863e+01 1.121292021396829597e+00 1.000023127592644556e+00 1.624439778011723234e+01 1.632472365250783852e+01 1.639283106765103426e+01 1.644807663189493496e+01
1.508047469239073024e+01 9.950532376277337221e+01 1.292800556774924559e+00 8.371907062520840270e-01 1.639879080565983571e+01 1.642302020674466334e+01 1.644593981410232075e+01 1.646752726725592098e+01
1.503129283563060703e+01 9.994656040593605439e+01 1.265375796569085054e+00 7.547242988109665873e-01 1.629919698607398004e+01 1.630171103005655908e+01 1.630421073577328173e+01 1.630669607501182838e+01
1.504635824959305879e+01 9.989755166466233050e+01 1.232395740197578249e+00 7.503084410364948553e-01 1.628356307431725369e+01 1.628832078997980659e+01 1.629302693923747825e+01 1.629768132669050829e+01
1.511410185375017079e+01 1.008481569080858122e+02 1.283661667387296035e+00 4.987904190736891508e-01 1.636962633963312186e+01 1.633798405873506354e+01 1.630292501550150064e+01 1.626454708570671315e+01
1.517513991741125601e+01 1.009952090115159677e+02 1.331524566254437048e+00 5.737644050588563971e-01 1.646861142229375119e+01 1.642560152073762936e+01 1.637779960149828895e+01 1.632538885104197135e+01
1.513899170434962826e+01 9.977341326443561798e+01 1.256906804195597971e+00 8.520543104379640909e-01 1.640792826921104819e+01 1.641969966612334630e+01 1.643121030254900106e+01 1.644245783484742773e+01
1.503357545433681608e+01 9.891847195869729603e+01 1.231241489156918334e+00 1.071882004915391207e+00 1.633549036152045630e+01 1.640002202718309121e+01 1.645810751389588233e+01 1.650947280476773216e+01
1.511558580322961909e+01 9.919316478256713765e+01 1.141321222824574377e+00 7.899561446960916555e-01 1.629577176534701977e+01 1.633155458118043057e+01 1.636416203073854092e+01 1.639350896331886531e+01
1.503817894256742527e+01 9.922559237302436941e+01 1.193605396272563013e+00 9.798036649316976821e-01 1.627837711426523981e+01 1.632198824673038473e+01 1.636251288780952606e+01 1.639985360951612492e+01
1.507816767897885590e+01 1.019745364343138760e+02 1.424595391905139508e+00 5.446492090754055937e-01 1.642613346166098154e+01 1.632957649652575327e+01 1.621451960415252103e+01 1.608266370282417768e+01
1.504037423608525081e+01 9.970261552431352925e+01 1.162677799313886595e+00 8.550848524959526742e-01 1.621887202637990555e+01 1.623427811368616958e+01 1.624926488650070411e+01 1.626382708127495391e+01
1.508987914398380781e+01 1.001113028311555695e+02 1.309590771063067649e+00 6.767567957764377695e-01 1.639471045649769820e+01 1.638988732447575458e+01 1.638500075434139802e+01 1.638005098455065678e+01
1.506872149944627104e+01 1.007150547908783267e+02 1.118795074252041388e+00 6.707703729585787755e-01 1.615649093478124243e+01 1.612330101100061697e+01 1.608801283882274191e+01 1.605069662950233322e+01
1.507092526682647815e+01 9.973852309582073872e+01 1.175264039464041232e+00 8.761770531144144059e-01 1.626046173326593447e+01 1.627441140858483237e+01 1.628803454734363854e+01 1.630132745323650667e+01
1.508763431438130098e+01 1.009878576628683078e+02 1.436234097277196753e+00 5.312164663558860411e-01 1.648852758906766880e+01 1.644789648845491570e+01 1.640212854750351212e+01 1.635139660245766535e+01
1.511031728534274166e+01 9.956844675873247752e+01 1.258599281430711869e+00 8.566248383505303821e-01 1.639177531200848037e+01 1.641368375318737804e+01 1.643462564344127230e+01 1.645458545267645434e+01
1.513461998013862164e+01 9.857286209792843579e+01 1.072007236721532308e+00 1.038060524950596530e+00 1.629649481563081892e+01 1.637675433196275421e+01 1.644674206265329275e+01 1.650587924666413642e+01
1.499215026041221854e+01 1.008366972489333051e+02 1.527691613501874102e+00 5.882310226495341965e-01 1.648711261561532382e+01 1.645032087879151206e+01 1.640956664297740986e+01 1.636496065558229063e+01
1.517863696177580302e+01 9.906982688018266003e+01 1.236656354537670310e+00 9.231156241177966848e-01 1.646756803301704153e+01 1.651535830953817907e+01 1.655849787427311171e+01 1.659683663634277195e+01
1.498711301413912089e+01 9.900588113198142537e+01 1.307423036451343279e+00 9.007431479881677916e-01 1.634872471206629996e+01 1.639749556565401889e+01 1.644065455374109774e+01 1.647802994814214017e+01
1.506888591331924410e+01 1.005700957136055251e+02 1.340911878174477323e+00 6.275497416255397809e-01 1.638660056699131573e+01 1.636173189389274896e+01 1.633522331674268102e+01 1.630710846021391092e+01
1.510440809813108842e+01 9.942203739619333192e+01 1.159017854981076567e+00 8.019691067509846505e-01 1.629193876872779967e+01 1.631886745569321562e+01 1.634417609198501964e+01 1.636783091667657430e+01
1.502014980738968397e+01 9.910409910621891072e+01 1.155080981091913372e+00 9.465113474697428586e-01 1.622710093296112888e+01 1.627507821229009011e+01 1.631900788194339924e+01 1.635874825243882213e+01
1.505851034432755853e+01 1.012733225833922432e+02 1.335030941651913494e+00 5.294484921930475707e-01 1.634759499236779945e+01 1.629360784687344577e+01 1.623191660212251008e+01 1.616290606617415193e+01
1.503817839000333478e+01 9.889742789652075317e+01 1.119537442733415489e+00 9.068359171305182542e-01 1.621844125070532172e+01 1.627337765077488285e+01 1.632225557788258996e+01 1.636483529289547434e+01
1.507593059785431677e+01 1.006674855021911696e+02 1.372578553441833549e+00 6.996168144480936490e-01 1.641817966500689963e+01 1.638552082595670711e+01 1.635058931062892285e+01 1.631344573953256472e+01
1.506675573230876708e+01 1.008903302333595491e+02 1.437560699334841985e+00 4.894039760950175122e-01 1.647498487489869490e+01 1.644132494245813447e+01 1.640344009250859258e+01 1.636144676907100148e+01
1.510909911636315428e+01 9.885316125041025259e+01 1.035698049079559979e+00 9.064645611707948802e-01 1.620806408542417998e+01 1.626549420467731366e+01 1.631678250150322285e+01 1.636165657452725242e+01
1.510402055188837878e+01 9.932195198354632737e+01 1.126817688409788687e+00 7.745278281086065419e-01 1.626301409016747357e+01 1.629305785476535817e+01 1.632091426556280211e+01 1.634653207788828055e+01
1.504006939322174219e+01 9.998461873639396913e+01 1.403512756930991756e+00 7.762945812124240064e-01 1.644433184674215198e+01 1.644508023135636421e+01 1.644582730329616638e+01 1.644657306186359236e+01
1.502984255971508887e+01 9.910617146064379313e+01 1.030005577296764230e+00 9.503943663933576147e-01 1.611202237554472916e+01 1.616072245274839858e+01 1.620579202498895199e+01 1.624708640377496849e+01
1.498474791630954606e+01 9.934734078087471687e+01 1.179634469211652714e+00 9.509662797299274217e-01 1.620261966169974244e+01 1.623878221503708730e+01 1.627280844029795759e+01 1.630464037161934954e+01
1.498206938025676571e+01 9.925855906612275703e+01 1.281894980595053468e+00 8.272938901440909376e-01 1.630136677240615128e+01 1.633586355669188350e+01 1.636737873781632047e+01 1.639584290658469001e+01
1.514069492823903218e+01 9.917601713966847399e+01 1.068026221074839910e+00 8.144168150676289741e-01 1.624976153446838012e+01 1.628778028625140450e+01 1.632267382321121829e+01 1.635434707849148595e+01
1.501114287351626153e+01 1.016520083490478044e+02 1.314735212256808339e+00 4.102132585237843188e-01 1.627721489927475318e+01 1.621536206171592909e+01 1.614096394192230477e+01 1.605479560262308070e+01
1.509577793107609978e+01 9.886899059709790549e+01 1.147169617744356884e+00 9.163237403359545397e-01 1.630579087168314345e+01 1.636238570564289319e+01 1.641243979581540557e+01 1.645569466362041311e+01
1.505401814871000710e+01 9.923264937897417326e+01 1.106275588095261497e+00 8.658876558221155761e-01 1.620104244934941917e+01 1.623908393009503115e+01 1.627432839270865017e+01 1.630669265244008415e+01
1.515533962692256154e+01 9.892294543378177707e+01 1.140251044975983064e+00 9.382375038566728165e-01 1.635705846955995568e+01 1.641290447794826335e+01 1.646286744253390211e+01 1.650671363039333528e+01
1.501246195100375758e+01 9.807769359970725986e+01 1.042085258315317731e+00 1.062701973777054221e+00 1.617719572647463977e+01 1.628220247165639734e+01 1.636797694831206229e+01 1.643321996362162452e+01
1.508663139842196621e+01 1.005271675019549775e+02 1.219450838998488607e+00 7.540016230369968042e-01 1.628058108308315965e+01 1.625378383373713476e+01 1.622571957920214203e+01 1.619641878469852969e+01
1.504467873017586577e+01 1.002799602452026448e+02 1.305621626092584364e+00 7.380232794419132603e-01 1.633715426014468974e+01 1.632361048255188862e+01 1.630967319077154087e+01 1.629534667316544372e+01
1.510508675072490803e+01 9.937367538780867449e+01 1.219480636892477321e+00 8.892230797199438541e-01 1.635881635483127283e+01 1.639109941440353424e+01 1.642136594496149726e+01 1.644956848714590336e+01
1.513999320737760357e+01 1.003660143175003725e+02 1.424672925358510867e+00 7.142370201317262968e-01 1.654792792084260711e+01 1.653045053603507597e+01 1.651224315402979315e+01 1.649331533379528381e+01
1.515815174737725002e+01 9.897293913524291042e+01 1.074059990848281743e+00 8.193690561468862654e-01 1.628331597631242644e+01 1.632963852660683912e+01 1.637098252898154271e+01 1.640717228098674951e+01
1.492562562052101427e+01 1.009093836473311399e+02 1.423101975430453692e+00 7.097887404434910508e-01 1.630627769557871432e+01 1.625940232805957208e+01 1.620825174515021061e+01 1.615298990214992614e+01
1.510202869229470934e+01 9.907983618765649680e+01 1.162691302618561906e+00 9.055039057739051600e-01 1.631554953256253526e+01 1.636224818164337691e+01 1.640465697750579110e+01 1.644263155838505597e+01
1.507608071923162996e+01 1.008183466131804948e+02 1.432585674696351674e+00 6.031238430008798446e-01 1.647605714872917204e+01 1.643980722980979436e+01 1.640001090599067268e+01 1.635677166860726572e+01
1.505060948125778708e+01 1.003562470863644478e+02 1.206964881719816418e+00 7.022380211482293078e-01 1.624161259319480166e+01 1.622505835057175716e+01 1.620791987013241098e+01 1.619020567753391049e+01
1.502726395279213278e+01 1.003829094168637113e+02 1.405363675910180632e+00 8.995246416536204492e-01 1.641066704569461621e+01 1.638791184134269585e+01 1.636437508614722702e+01 1.634007029952866219e+01
1.507241543909208836e+01 1.000711316083211671e+02 1.289013122823913449e+00 7.044095358398259066e-01 1.635826971531928109e+01 1.635508522043327062e+01 1.635187514077748716e+01 1.634863954038178235e+01
1.512837275687199856e+01 9.924415635264298885e+01 1.256832239087582792e+00 7.920888782696025032e-01 1.642165543559390173e+01 1.645514497094325179e+01 1.648559692943607757e+01 1.651294159287706975e+01
1.511483049097982345e+01 9.999136350010255114e+01 1.304424982898144236e+00 8.940410110533463239e-01 1.641974047260415759e+01 1.642022508701224481e+01 1.642070931695949909e+01 1.642119316230331094e+01
1.509369870269699732e+01 9.818913730173849785e+01 9.325265258437269722e-01 1.000074915585564383e+00 1.613559911507380207e+01 1.623099825048752720e+01 1.631114306990356155e+01 1.637495861079042214e+01
1.501875511436388777e+01 9.987811531973190426e+01 1.224532506213817484e+00 7.665055680472967481e-01 1.624912881419730581e+01 1.625489767219568549e+01 1.626059385541253022e+01 1.626621702896019883e+01
1.503886665618924923e+01 9.907641993584245199e+01 1.052042455635497475e+00 8.046003495383740045e-01 1.613620453341097516e+01 1.617773651985728733e+01 1.621536263286781576e+01 1.624895382974858293e+01
1.507177174510460027e+01 9.930896541177099834e+01 1.338562080385649722e+00 8.218457082309740258e-01 1.644497523629782165e+01 1.647699213784242289e+01 1.650632333842506938e+01 1.653291277934206960e+01
1.515534069190105981e+01 9.826616281829409161e+01 1.043019885573578165e+00 9.709514760892901108e-01 1.629937916726630576e+01 1.638635138578041861e+01 1.645820939823834550e+01 1.651407094032470013e+01
1.503345216150026786e+01 1.009101468856443091e+02 1.493713479859765769e+00 3.959946372898279776e-01 1.650233854757876273e+01 1.647279533205027136e+01 1.643863084853762402e+01 1.639995478820905106e+01
1.505069542675144589e+01 9.927128013583698873e+01 1.133298796908759343e+00 7.991136425840412727e-01 1.621963338340750838e+01 1.625278627379745089e+01 1.628338238038141483e+01 1.631135662685503007e+01
1.498206938025676571e+01 9.925855906612275703e+01 1.281894980595053468e+00 8.272938901440909376e-01 1.630136677240615128e+01 1.633586355669188350e+01 1.636737873781632047e+01 1.639584290658469001e+01
1.496928841887182315e+01 1.005054478942135034e+02 1.466206088982334066e+00 5.707180105631373124e-01 1.641673175018378572e+01 1.639652388969885521e+01 1.637489110158372441e+01 1.635185498364628032e+01
1.504455361368162158e+01 9.893493094718473913e+01 1.170610500506734653e+00 1.026200604949218942e+00 1.628184720098301952e+01 1.634287150360958663e+01 1.639795792633757898e+01 1.644685453043555157e+01
