weight logl m0 p a1 b1 m_100 m_200 m_300 m_400
2.486509877716026908e-05 -5.940864185338941894e+00 1.505103392074864033e+01 9.970351153064089544e+01 1.243774767358713618e+00 8.050947537871024906e-01 1.630963336144019848e+01 1.632401866584151762e+01 1.633795957949450539e+01 1.635145123571630066e+01
2.486557762044330075e-05 -5.940844927877845016e+00 1.508404378383033162e+01 9.980619296892987791e+01 1.258653002683479016e+00 8.026877583524871795e-01 1.635239637586108685e+01 1.636190715806252172e+01 1.637122771734174265e+01 1.638035666623897768e+01
2.487220686325677092e-05 -5.940578360200111874e+00 1.506936084286085098e+01 9.985920000818609310e+01 1.233477665779387777e+00 7.949882297240762341e-01 1.630983297009280264e+01 1.631673007324117464e+01 1.632352927676704724e+01 1.633023004703576220e+01
2.488709163219303145e-05 -5.939980089330939350e+00 1.505379988194840024e+01 1.002434193311446933e+02 1.314037255064491205e+00 7.086121738365136480e-01 1.635687307149956027e+01 1.634560567379216778e+01 1.633403756673991225e+01 1.632217144319175972e+01
2.489361039572950596e-05 -5.939718190108620455e+00 1.505287869404100043e+01 9.978811421021808314e+01 1.235527797444877507e+00 8.087133052111568077e-01 1.629908561911131315e+01 1.630954293246414011e+01 1.631977657023118411e+01 1.632978471091164963e+01
2.489643002369307999e-05 -5.939604929386480769e+00 1.508033111243734226e+01 9.965077003704047343e+01 1.256096711236667218e+00 8.076473761948683716e-01 1.635390600444214826e+01 1.637076669744775614e+01 1.638700172785033971e+01 1.640260322415944216e+01
2.490114887543664788e-05 -5.939415408053841716e+00 1.505686508328220619e+01 1.002957708630195839e+02 1.299453795425796088e+00 7.084066907535540025e-01 1.634297048138807185e+01 1.632918054472402503e+01 1.631495380300871290e+01 1.630029514049672912e+01
2.490227333249204973e-05 -5.939370252239005055e+00 1.506594682440536559e+01 9.985008403099919860e+01 1.245914491243627964e+00 7.554447687483722973e-01 1.631893236565921512e+01 1.632589190883200558e+01 1.633273932581732169e+01 1.633947400724355603e+01
2.490290485838794160e-05 -5.939344892390133523e+00 1.504987733775614700e+01 9.977332683337176888e+01 1.267583374414623876e+00 7.918329127488732411e-01 1.632863432470122333e+01 1.633954737486018161e+01 1.635019763898023726e+01 1.636058294693986426e+01
2.490428492426078418e-05 -5.939289476058510431e+00 1.505065271678485850e+01 1.001495363504084537e+02 1.308828179381158918e+00 7.415321264590879480e-01 1.635246663009701606e+01 1.634533778605678833e+01 1.633809499148408051e+01 1.633073888384689099e+01
2.490675161469867020e-05 -5.939190434134822283e+00 1.506117847467273663e+01 1.001400606730348954e+02 1.261664533026857882e+00 7.266494011997437497e-01 1.631640860394534087e+01 1.630987726153060180e+01 1.630324948485657188e+01 1.629652578577186617e+01
2.491629162896801414e-05 -5.938807478226675762e+00 1.508650581631724918e+01 9.988034178065504420e+01 1.258685146570986291e+00 7.828416477553510333e-01 1.635104797498531681e+01 1.635683333710943188e+01 1.636254672145732059e+01 1.636818780430404985e+01
2.491755453753702971e-05 -5.938756793454521343e+00 1.507450168591797279e+01 9.981779359951073616e+01 1.285639849527074219e+00 7.910573847968791483e-01 1.636912962395533100e+01 1.637794741378769459e+01 1.638659374502745791e+01 1.639506748031405081e+01
2.493094684889092210e-05 -5.938219472921158371e+00 1.505110873115420844e+01 9.985627533072697304e+01 1.241112046597848462e+00 7.958338400702622550e-01 1.629936703946906817e+01 1.630641121354878109e+01 1.631335272389000224e+01 1.632019100278781565e+01
2.493482370981055720e-05 -5.938063981052327911e+00 1.506919947814445493e+01 9.968455588570765258e+01 1.229174437332364533e+00 8.312702014488575486e-01 1.631465773610592507e+01 1.633044921833891294e+01 1.634574211969195190e+01 1.636053039477373972e+01
2.493729641177069652e-05 -5.937964819358134250e+00 1.506766258824175964e+01 1.001279271250204772e+02 1.304143581017285669e+00 7.107793924557945786e-01 1.636605833629313267e+01 1.636022683148751256e+01 1.635431203063880901e+01 1.634831431491144116e+01
2.493749654473972134e-05 -5.937956793942602118e+00 1.508423241532189607e+01 9.962614903282396028e+01 1.231763554723148246e+00 8.198735599834918730e-01 1.633498270855379886e+01 1.635327416574315151e+01 1.637086017354953071e+01 1.638773095606261165e+01
2.494833105818318217e-05 -5.937522421531259198e+00 1.504423701028889582e+01 1.001495070331302770e+02 1.285520099317320586e+00 7.279354267724862382e-01 1.632287278540283637e+01 1.631587596728769185e+01 1.630876727083830602e+01 1.630154732147521557e+01
2.494837766742068511e-05 -5.937520553302331194e+00 1.505900316966537389e+01 9.985083649864634481e+01 1.277730619414924718e+00 8.080282312160047553e-01 1.634426172413272127e+01 1.635167642729039983e+01 1.635897724531442776e+01 1.636616353499924159e+01
2.495529115035930888e-05 -5.937243480167362364e+00 1.507019744487307733e+01 9.958204695070074308e+01 1.220776461926915246e+00 8.375665746455425165e-01 1.631263434375563648e+01 1.633343080445573392e+01 1.635334882728194117e+01 1.637237456147146020e+01
2.496141677672906187e-05 -5.936998046257364159e+00 1.508070658190863611e+01 9.969053359734283504e+01 1.223285842863909068e+00 8.073498213548830904e-01 1.631950586674010495e+01 1.633454804273153371e+01 1.634911323037853492e+01 1.636319588876947506e+01
2.496846141889578680e-05 -5.936715864827399436e+00 1.504745325128457800e+01 1.001570715491009622e+02 1.276412013141005275e+00 7.351117431026548132e-01 1.631655990505679910e+01 1.630913132428145218e+01 1.630158024336293465e+01 1.629390739545855027e+01
2.496898589528758410e-05 -5.936694859492926746e+00 1.507078271085670984e+01 9.977557439329274303e+01 1.269813935053715426e+00 8.165663883698961456e-01 1.635200981499924922e+01 1.636316708132914499e+01 1.637406621643083682e+01 1.638470504339226252e+01
2.497241298065591610e-05 -5.936557615224609563e+00 1.505659863009807964e+01 1.000126998209638032e+02 1.256104331618475456e+00 7.360933251709074199e-01 1.631211526847958737e+01 1.631152677602126388e+01 1.631093748471619875e+01 1.631034739493951591e+01
2.497361798462348239e-05 -5.936509362983362514e+00 1.505392403272334789e+01 1.002814721122119863e+02 1.300068267810276623e+00 7.118486761613205260e-01 1.634123677974101696e+01 1.632808088861190399e+01 1.631452871879267619e+01 1.630058448517734959e+01
2.497911460905855391e-05 -5.936289289959450599e+00 1.507511634635768338e+01 1.000640216773887943e+02 1.273175752106553205e+00 7.609893091526807041e-01 1.634522262154260375e+01 1.634213261894807445e+01 1.633902214061693314e+01 1.633589123681635513e+01
2.499507991700774154e-05 -5.935650347855684572e+00 1.507026012625348343e+01 1.001018032131027127e+02 1.280720055545863545e+00 7.092025230905854016e-01 1.634642227619416843e+01 1.634181226272298915e+01 1.633715032962048141e+01 1.633243666724128573e+01
2.501110777867921218e-05 -5.935009312697474115e+00 1.508564437085196452e+01 9.993271822752657840e+01 1.264633483654337809e+00 7.725195530501078878e-01 1.635353450688264587e+01 1.635676847000802070e+01 1.635997968600974772e+01 1.636316809742220713e+01
2.501892587661279501e-05 -5.934696776509667870e+00 1.505500129664240561e+01 9.970241723454469707e+01 1.246595305999534276e+00 7.975109204927832707e-01 1.631633263097842246e+01 1.633062507072295944e+01 1.634446889546968151e+01 1.635785923658291807e+01
2.502335028166218362e-05 -5.934519949818296780e+00 1.505829922674674748e+01 9.964918800946630029e+01 1.229860557228736440e+00 8.128398502163918238e-01 1.630583728196457827e+01 1.632290440435887646e+01 1.633935280082795671e+01 1.635517442376177755e+01
2.502522553024278483e-05 -5.934445012677686648e+00 1.506677168896355923e+01 9.973643167615148286e+01 1.229608394744571953e+00 8.212706420519850781e-01 1.630984654165395398e+01 1.632297029035762037e+01 1.633574771167018724e+01 1.634817528292335709e+01
2.503508854292908880e-05 -5.934050967494522766e+00 1.506443504642744635e+01 1.000156285420961808e+02 1.306366222625410245e+00 7.591036696979713838e-01 1.637005533877866981e+01 1.636930814993328553e+01 1.636855970323695786e+01 1.636780999941117543e+01
2.503634519767844105e-05 -5.934000773016125052e+00 1.505578551458538605e+01 1.002927598054159120e+02 1.302637470526782693e+00 7.038683496993574096e-01 1.634529500620487852e+01 1.633173326096478206e+01 1.631774231130362551e+01 1.630332686350932292e+01
2.503840709950435166e-05 -5.933918420064493660e+00 1.508657948675592664e+01 9.982079880313997933e+01 1.247660288365363357e+00 7.901845854363038768e-01 1.634307330512775991e+01 1.635174696946195994e+01 1.636025966456001868e+01 1.636861030733844657e+01
2.504782418074362056e-05 -5.933542385329608315e+00 1.506525987672150890e+01 9.981513625798515932e+01 1.226865116867035255e+00 7.890152193744643938e-01 1.630122336548749828e+01 1.631015436987873812e+01 1.631891679737382717e+01 1.632750946141211301e+01
2.505417286608239112e-05 -5.933288954897809830e+00 1.505493308052180090e+01 9.972346720004608756e+01 1.251226824355761380e+00 8.270769872319672089e-01 1.632037963188072638e+01 1.633421521747993665e+01 1.634766246171805193e+01 1.636071728252359847e+01
2.505440317351971375e-05 -5.933279762561668669e+00 1.508694649972415647e+01 9.972534892317771948e+01 1.240158778540791928e+00 8.018661545807521662e-01 1.634079469603343426e+01 1.635410866965145615e+01 1.636704321246933347e+01 1.637959445145168047e+01
2.506546215654029640e-05 -5.932838461168408628e+00 1.505818781371759130e+01 1.001966591504719872e+02 1.314767998316938247e+00 7.199240803843682812e-01 1.636397780882368025e+01 1.635480121925777652e+01 1.634542743892528804e+01 1.633585789340374816e+01
2.507016483519853916e-05 -5.932650862889330412e+00 1.507592390795804604e+01 1.001856638544731481e+02 1.284219137664258881e+00 7.204520358695436499e-01 1.635166724446360220e+01 1.634301847692233522e+01 1.633419791560587697e+01 1.632520675641353947e+01
2.507345946107042227e-05 -5.932519455320655943e+00 1.506944776326595381e+01 1.001903945649329444e+02 1.294432282559110803e+00 6.998110724822801387e-01 1.635543215310854848e+01 1.634680092462769352e+01 1.633798759088956132e+01 1.632899340836296531e+01
2.508112475201315219e-05 -5.932213788705227309e+00 1.507957920005251751e+01 1.001002942416745753e+02 1.293806538274782980e+00 7.373062132407213198e-01 1.636871852385987935e+01 1.636400021897532397e+01 1.635923101066673269e+01 1.635441108794459453e+01
2.508477843015826286e-05 -5.932068124900933270e+00 1.507632392753479600e+01 9.986028296689309514e+01 1.283422498894413621e+00 7.612286785625936858e-01 1.636638868127278101e+01 1.637293123923467419e+01 1.637937359470257093e+01 1.638571524980786620e+01
2.509949975418596921e-05 -5.931481434208849102e+00 1.504307636239471790e+01 1.000637817494441748e+02 1.277022130607292638e+00 7.513883435005830336e-01 1.631707897089753700e+01 1.631403901408192070e+01 1.631097867131537171e+01 1.630789799168509546e+01
2.512977540774830425e-05 -5.930275935736847970e+00 1.507651321946556067e+01 9.982909756061496864e+01 1.233140415660518130e+00 7.714682581111595994e-01 1.631788043558704260e+01 1.632596360839822935e+01 1.633390221832702238e+01 1.634169534686689573e+01
2.513966641041814879e-05 -5.929882416237136411e+00 1.505086643177134853e+01 9.991476218621608041e+01 1.260672844518296642e+00 7.551150556199637265e-01 1.631556872802000413e+01 1.631956184248083019e+01 1.632351850494244516e+01 1.632743860172252326e+01
2.514230519837927874e-05 -5.929777456631170729e+00 1.506500847249679609e+01 9.978617071999096311e+01 1.225719380804372705e+00 7.957737576094565668e-01 1.630133079274266805e+01 1.631170961326508717e+01 1.632186243340919063e+01 1.633178741268482170e+01
2.514907896519741727e-05 -5.929508075822839785e+00 1.505146698733199884e+01 9.980209601474800252e+01 1.272878306495373479e+00 7.855294441457250088e-01 1.633403341614767967e+01 1.634352244191472181e+01 1.635281089811915933e+01 1.636189734288666386e+01
2.515080669581074528e-05 -5.929439378624374868e+00 1.506252389658666857e+01 1.000230610566291176e+02 1.293178121837483374e+00 7.743762366274289377e-01 1.635457887351744333e+01 1.635345301717836719e+01 1.635232445176958649e+01 1.635119317965943608e+01
2.516115472018545346e-05 -5.929028024177861234e+00 1.506267459408249820e+01 1.000056538237132600e+02 1.250162345802623420e+00 7.401981948065490258e-01 1.631257392771266268e+01 1.631231075782622142e+01 1.631204743025901394e+01 1.631178394504425455e+01
2.517011874444119492e-05 -5.928671823202463997e+00 1.507866519672382921e+01 1.000906196274851823e+02 1.278222696231237521e+00 7.183553310382109203e-01 1.635278076516899404e+01 1.634863240625862346e+01 1.634444295046726836e+01 1.634021253336816670e+01
2.517276237093166538e-05 -5.928566798363427814e+00 1.505413213273008566e+01 1.002153896187656983e+02 1.281190698422197016e+00 7.130766751664179282e-01 1.632557674363178890e+01 1.631559879320316497e+01 1.630539079946326098e+01 1.629495462396003091e+01
2.518424395634890134e-05 -5.928110790889845383e+00 1.506032894329850969e+01 1.000041379226137224e+02 1.303871745423489159e+00 7.642654106710153883e-01 1.636400194896003413e+01 1.636380312108158108e+01 1.636360420510007430e+01 1.636340520102896079e+01
2.519058667884106816e-05 -5.927858969794042920e+00 1.507588369642509285e+01 1.000932837428821358e+02 1.263039908655315458e+00 7.360492110576632996e-01 1.633459187127579426e+01 1.633021697705732578e+01 1.632579907243772865e+01 1.632133830890453297e+01
2.519514695481519747e-05 -5.927677955222748096e+00 1.508326595460706443e+01 9.974630839011933858e+01 1.232546756118180653e+00 7.985821551348522007e-01 1.632841649635146908e+01 1.634070230849602012e+01 1.635266700973709320e+01 1.636430754465481741e+01
2.519600750188006198e-05 -5.927643800535316032e+00 1.505574320119300680e+01 9.970952251789734078e+01 1.261210854603952214e+00 8.027279866593506341e-01 1.633143541709464230e+01 1.634548936789337148e+01 1.635911119952905324e+01 1.637229634811568957e+01
2.519790419552559818e-05 -5.927568525821264700e+00 1.505490318257905358e+01 1.001343451889497658e+02 1.266984104202178330e+00 7.271061550454902545e-01 1.631571295958066159e+01 1.630944903715901262e+01 1.630309596464094213e+01 1.629665419348625477e+01
2.520591433313361325e-05 -5.927250687295958720e+00 1.504848145082820565e+01 1.000513229158731292e+02 1.276522140952618400e+00 7.333081244785599750e-01 1.632263346965594053e+01 1.632025011150597393e+01 1.631785354208949101e+01 1.631544378630231051e+01
2.520960168647510711e-05 -5.927104408783343104e+00 1.504754196208998707e+01 9.994615205967639326e+01 1.256895546259338303e+00 7.617061332088361780e-01 1.630700882074945213e+01 1.630956570029945851e+01 1.631210811769879854e+01 1.631463604381266208e+01
2.521021750983003674e-05 -5.927079980954577110e+00 1.504943694701096746e+01 9.993554153699506060e+01 1.253220765357013988e+00 7.614707427350495550e-01 1.630573339217118445e+01 1.630878843855411731e+01 1.631182280134067852e+01 1.631483643069448419e+01
2.522633679017158265e-05 -5.926440790545386861e+00 1.506441535953652533e+01 1.000145724315381415e+02 1.263463993748262126e+00 7.274966773532476338e-01 1.632721281564920801e+01 1.632654521965979555e+01 1.632587656587606517e+01 1.632520685485841483e+01
2.523138326553462445e-05 -5.926240762665644368e+00 1.508342290951534181e+01 9.968427568081480672e+01 1.248925666863787143e+00 8.142857547488642211e-01 1.634830480351258686e+01 1.636376012245243317e+01 1.637870841270953903e+01 1.639314375458411632e+01
2.523271270081865454e-05 -5.926188074303393449e+00 1.508399141614047423e+01 1.000012073192723960e+02 1.266047478398634851e+00 7.537635652679934850e-01 1.634998171250958521e+01 1.634992452319515621e+01 1.634986732659614717e+01 1.634981012271289558e+01
2.524224789763836714e-05 -5.925810255407843563e+00 1.505718166395088886e+01 1.001932279581033072e+02 1.294429435088517266e+00 7.030377702771026804e-01 1.634299724686316679e+01 1.633419459716082045e+01 1.632520444243380808e+01 1.631602810271510151e+01
2.525171348840331029e-05 -5.925435335690085736e+00 1.507431761725262653e+01 9.994606459993127601e+01 1.294720126797543003e+00 7.692214888543453810e-01 1.637163848804906863e+01 1.637422431705208226e+01 1.637679520133053757e+01 1.637935111132758337e+01
2.526309616858276298e-05 -5.924984668630290940e+00 1.505050977125791256e+01 9.972797154569597922e+01 1.248811613658912023e+00 8.112221869491147430e-01 1.631304057202307689e+01 1.632638891980215234e+01 1.633936250748451613e+01 1.635195752437776306e+01
2.527008958214148606e-05 -5.924707883642382988e+00 1.505038274228040507e+01 9.983544650101981688e+01 1.253336125664873180e+00 7.752640780043655866e-01 1.631168033682245522e+01 1.631950653051476863e+01 1.632719660965662811e+01 1.633474974948084224e+01
2.529233169634330231e-05 -5.923828095251160164e+00 1.505277602865083431e+01 1.002214223684387093e+02 1.290577813683558617e+00 7.081116604685160354e-01 1.633340006126853083e+01 1.632319950798160946e+01 1.631275414808814261e+01 1.630206599437611459e+01
2.529988703914388200e-05 -5.923529419168335863e+00 1.507023342193583204e+01 9.986837886976472589e+01 1.284311259883544665e+00 7.942721504124499177e-01 1.636107785957744198e+01 1.636752252039514843e+01 1.637387822234344625e+01 1.638014452959345135e+01
2.530892766893096633e-05 -5.923172144257415894e+00 1.508510448345084853e+01 9.998023513098253545e+01 1.266845239796294820e+00 7.525017263856792482e-01 1.635288343479265905e+01 1.635381519036545939e+01 1.635474498852800451e+01 1.635567282784577259e+01
2.530957418372931480e-05 -5.923146599653183131e+00 1.504612448169757499e+01 9.984338656130518075e+01 1.259077269621736050e+00 7.930767746730396084e-01 1.631295683938621721e+01 1.632058887371453082e+01 1.632809711296673072e+01 1.633548082783012845e+01
2.532526473675219956e-05 -5.922526846382128340e+00 1.504502450424032212e+01 1.000509924275025639e+02 1.281372356142817637e+00 7.613847611557922335e-01 1.632395209999970120e+01 1.632149422444710041e+01 1.631902325893041095e+01 1.631653922878892615e+01
2.533535629434497343e-05 -5.922128447881641833e+00 1.507637493377591476e+01 9.973526251873622073e+01 1.225975956478684736e+00 8.027486349997570159e-01 1.631556808717985518e+01 1.632844059935446168e+01 1.634096484625617762e+01 1.635313734423363385e+01
2.533997297755716152e-05 -5.921946241538192268e+00 1.506870739147400329e+01 9.959617150888098536e+01 1.235708215722421954e+00 8.189279532232252024e-01 1.632487551274367732e+01 1.634452016485334624e+01 1.636333681414110330e+01 1.638131324859666549e+01
2.534410949477724175e-05 -5.921783014070015838e+00 1.506783215189811287e+01 1.000040357513813376e+02 1.276672423439244142e+00 7.262343306174390278e-01 1.634432038777579876e+01 1.634413611814312617e+01 1.634395176645119463e+01 1.634376733271185600e+01
2.534498682774225686e-05 -5.921748397829884603e+00 1.507052640056130599e+01 9.961938982176864954e+01 1.242893130816122849e+00 8.351645342036526642e-01 1.633310829868228709e+01 1.635206950152108618e+01 1.637029221347594898e+01 1.638776593368533696e+01
2.535769352300274674e-05 -5.921247174011400105e+00 1.507484554378703123e+01 9.995512324916961688e+01 1.257179612893486009e+00 7.802938765708447022e-01 1.633422132577869590e+01 1.633640747303654095e+01 1.633858358105716491e+01 1.634074963252357193e+01
2.536095410532714848e-05 -5.921118598724737225e+00 1.507656124351015237e+01 9.964101105920317991e+01 1.248613322431923578e+00 8.262722305789402810e-01 1.634355755476257244e+01 1.636129130782851249e+01 1.637836673798909004e+01 1.639477509543210232e+01
2.536469198610989909e-05 -5.920971222354888042e+00 1.507222818503268158e+01 9.994298607885230012e+01 1.295727276625367352e+00 7.556131254078088944e-01 1.637065550220239984e+01 1.637333886128534743e+01 1.637600550443260872e+01 1.637865539738465515e+01
2.536673363965002103e-05 -5.920890733643368264e+00 1.504831168329312341e+01 1.001004731093728708e+02 1.299708369094714655e+00 7.341316125018728656e-01 1.634336438033857064e+01 1.633865720047003478e+01 1.633389869999976085e+01 1.632908906818644823e+01
2.537376247233109447e-05 -5.920613683426489970e+00 1.506938372751945110e+01 1.001284079693839431e+02 1.306961494450114003e+00 7.240888035502397457e-01 1.637046831983782980e+01 1.636450694191739785e+01 1.635846147526387995e+01 1.635233231239254792e+01
2.537518734377425258e-05 -5.920557529695280152e+00 1.507208642089594264e+01 1.000042238988191770e+02 1.300239977350463150e+00 7.560330981143792428e-01 1.637212571323748733e+01 1.637192493666841031e+01 1.637172406855331275e+01 1.637152310890634865e+01
2.537805785958889530e-05 -5.920444413152435637e+00 1.507536967017081686e+01 9.995732280843550654e+01 1.272360644819725550e+00 7.818619089408613831e-01 1.634982318189679162e+01 1.635190687718610292e+01 1.635398138586314332e+01 1.635604669299869229e+01
2.538695307058632257e-05 -5.920093966617490544e+00 1.504828842349767015e+01 9.988162421674947211e+01 1.254934685104311498e+00 7.730822799936554190e-01 1.630894508420993816e+01 1.631459715468078642e+01 1.632017900659948495e+01 1.632569033044470785e+01
2.540105491620056399e-05 -5.919538644739924749e+00 1.507729466409527674e+01 9.994002809134946119e+01 1.274948617988096444e+00 7.400322318953111989e-01 1.635502443612405443e+01 1.635778742601624103e+01 1.636053221248138456e+01 1.636325875649973582e+01
2.540411018222100560e-05 -5.919418370904839577e+00 1.507843391162685442e+01 9.964087488085212385e+01 1.237750521272538151e+00 8.055509295038536521e-01 1.633410787164918077e+01 1.635138738646671897e+01 1.636801411621967262e+01 1.638397953453134193e+01
2.540496417457583812e-05 -5.919384755163334511e+00 1.506781723652340688e+01 9.988382510600774822e+01 1.283683132788631553e+00 7.943556590602067757e-01 1.635727116971682804e+01 1.636297310522913762e+01 1.636860587133000777e+01 1.637416916719455173e+01
2.541734265039392290e-05 -5.918897627489045021e+00 1.507978538144504377e+01 9.995121385825319749e+01 1.254780374290508149e+00 7.451865549884058026e-01 1.633684520424815645e+01 1.633911282963951450e+01 1.634136861058175327e+01 1.634361252585840774e+01
2.543270237051189965e-05 -5.918293509220164950e+00 1.505869018612402854e+01 1.002152128201279453e+02 1.288771209562254327e+00 7.042851585598910447e-01 1.633784131786901028e+01 1.632798835373207069e+01 1.631790429713742085e+01 1.630759098402045026e+01
2.544750479172206594e-05 -5.917711655393175896e+00 1.506530302353120199e+01 9.979032995765368241e+01 1.280446780350303015e+00 7.869604058976946703e-01 1.635602708927970639e+01 1.636607942639347613e+01 1.637590506329453888e+01 1.638550228756409410e+01
2.546434777395425954e-05 -5.917050002673900799e+00 1.506276104228394530e+01 9.985102027554819415e+01 1.277621934660038150e+00 8.034576439094127664e-01 1.634785885080133383e+01 1.635522178614738920e+01 1.636247113590381019e+01 1.636960626297452492e+01
2.546603902043868798e-05 -5.916983588629498136e+00 1.505259695725868241e+01 9.989728717173504435e+01 1.261180575432296891e+00 7.978232242086757964e-01 1.631890533489116279e+01 1.632398028773613419e+01 1.632900217942283660e+01 1.633397080036272087e+01
2.547918883610467939e-05 -5.916467355156367347e+00 1.507110177382296357e+01 1.001339783070321374e+02 1.303223075136955345e+00 7.329750964463332963e-01 1.636811686337939520e+01 1.636181721180805937e+01 1.635542633947110502e+01 1.634894469804072514e+01
2.547926622692525499e-05 -5.916464317747930579e+00 1.505641357013976211e+01 9.973587579123255864e+01 1.265564974998671488e+00 8.002009631143387480e-01 1.633511757087110183e+01 1.634790257207991715e+01 1.636033000908410173e+01 1.637239644119881987e+01
2.548564659807277393e-05 -5.916213934854003043e+00 1.508279956434027014e+01 9.976736912679434965e+01 1.238645285842324029e+00 7.846176073241686311e-01 1.633280671361100644e+01 1.634390027614086449e+01 1.635472315665554532e+01 1.636527303213748397e+01
2.549378365706436188e-05 -5.915894705744539017e+00 1.506568534064885156e+01 1.001925420438389267e+02 1.300861007329581653e+00 7.296743243039784943e-01 1.635764126347483938e+01 1.634854782164297404e+01 1.633926734823735671e+01 1.632980119628029669e+01
2.549707705619001829e-05 -5.915765529688897573e+00 1.507265830875454249e+01 9.973666770177041485e+01 1.236100910100020656e+00 8.184948227091641826e-01 1.632216679863240927e+01 1.633523051375449242e+01 1.634794676908725819e+01 1.636031206511805536e+01
2.550056141248319974e-05 -5.915628881938011396e+00 1.505305328756664451e+01 9.985444595874409401e+01 1.265460167722640250e+00 7.670645260596806736e-01 1.632548564293349003e+01 1.633235109600199664e+01 1.633910923860468856e+01 1.634575950385290355e+01
2.550207431038480489e-05 -5.915569555674548674e+00 1.507797763771043265e+01 9.977902048175320715e+01 1.270831905235736414e+00 8.004891736345793873e-01 1.635982519534221780e+01 1.637059264036330219e+01 1.638110979308189741e+01 1.639137461703519705e+01
2.551664444978470951e-05 -5.914998387281849901e+00 1.505237241909348533e+01 1.001301539352426602e+02 1.284042499560003492e+00 7.190261008527834008e-01 1.633049974174440067e+01 1.632449931053759684e+01 1.631841402527689056e+01 1.631224429186606528e+01
2.552449944966315412e-05 -5.914690596376699361e+00 1.506558761721550610e+01 1.001130013423079248e+02 1.291892639216118965e+00 7.126393854329560185e-01 1.635239372135883329e+01 1.634724246349002641e+01 1.634202674191926619e+01 1.633674681898294878e+01
2.553058318995926723e-05 -5.914452275723379948e+00 1.506808344555755141e+01 9.977826606784024932e+01 1.251611228416676269e+00 8.181964929465657121e-01 1.633099670337663056e+01 1.634205251545017745e+01 1.635285995475583931e+01 1.636341691427731249e+01
2.554684462508000260e-05 -5.913815539052576398e+00 1.505556423379562503e+01 1.000121485725478294e+02 1.297148564603745058e+00 7.683053358462377247e-01 1.635212603111808960e+01 1.635153850857430413e+01 1.635095023111025370e+01 1.635036119906861174e+01
2.555737697092747522e-05 -5.913403348213243760e+00 1.506653203154121101e+01 1.000875838529479154e+02 1.262662753304136132e+00 7.269211713244683182e-01 1.632517893226285466e+01 1.632112503006807813e+01 1.631703320081279074e+01 1.631290356819532050e+01
2.556120833670581891e-05 -5.913253447124924733e+00 1.505889235830833961e+01 1.001390218042623417e+02 1.305814627811232143e+00 7.198159586270325150e-01 1.635837852566699979e+01 1.635195118991865471e+01 1.634542546791761808e+01 1.633880185619299752e+01
2.556935757536388565e-05 -5.912934685203095952e+00 1.506528699477551214e+01 9.970069773807546198e+01 1.265331280179831097e+00 8.130376095663436331e-01 1.634572793570474758e+01 1.636038205278552127e+01 1.637457541268874550e+01 1.638830296582953139e+01
2.557971906748756052e-05 -5.912529536451817336e+00 1.507526679300511674e+01 1.000126715001691338e+02 1.256768114407844195e+00 7.585841329762228469e-01 1.633143062093158093e+01 1.633082553837882500e+01 1.633021966013815174e+01 1.632961298659353133e+01
2.558075983074920839e-05 -5.912488850231355286e+00 1.506852818125007332e+01 9.989087685366493474e+01 1.244686599795283399e+00 7.914409985246795287e-01 1.631861778952498909e+01 1.632396190261696844e+01 1.632924686854445184e+01 1.633447243831720286e+01
2.558920113781037499e-05 -5.912158918100161031e+00 1.507907483653909253e+01 1.000726352842581548e+02 1.287725845441308081e+00 7.403080062679521234e-01 1.636341113013444470e+01 1.635999486653813406e+01 1.635655196224324825e+01 1.635308248885564097e+01
2.559823588319321480e-05 -5.911805911737570085e+00 1.506409577684580015e+01 9.971960936484538252e+01 1.229245624656511993e+00 7.985448977944926696e-01 1.630725672731313125e+01 1.632078404423758755e+01 1.633391913020034636e+01 1.634665788554715959e+01
2.560944508665172350e-05 -5.911368117897846552e+00 1.506889326384418482e+01 9.960998780888184001e+01 1.229544516267203846e+00 8.266272087916100020e-01 1.631839964620138161e+01 1.633760532930270060e+01 1.635604320641681042e+01 1.637370211921013663e+01
2.561352865276145957e-05 -5.911208675139238977e+00 1.508264610802518035e+01 9.983726938283473373e+01 1.256782257092234900e+00 7.915234653459606307e-01 1.634746856986428298e+01 1.635537611501680999e+01 1.636315017120031001e+01 1.637078992304094882e+01
2.561406466540609909e-05 -5.911187748423393451e+00 1.505218673218724668e+01 9.975619716169779849e+01 1.258593811915332594e+00 8.091726439342963317e-01 1.632305733914883561e+01 1.633503445935474829e+01 1.634670908048190441e+01 1.635807844962201685e+01
2.562638200764972386e-05 -5.910706982025718759e+00 1.507369448896249864e+01 9.965011563570924125e+01 1.238857282342980426e+00 8.037227586439534832e-01 1.632997986006586544e+01 1.634679655101242446e+01 1.636299365994726784e+01 1.637856330420518702e+01
2.564458921325632129e-05 -5.909996747523104332e+00 1.505981233810682696e+01 9.979630197745052556e+01 1.264011414430152414e+00 8.140038244347991281e-01 1.633415899302747931e+01 1.634428463601886961e+01 1.635419901610132598e+01 1.636390050261237405e+01
2.564986144034227472e-05 -5.909791180369643016e+00 1.508086224103026396e+01 9.972599479447524118e+01 1.240979059090586034e+00 7.891692306385440503e-01 1.633527957191684266e+01 1.634834399846116781e+01 1.636103068625386214e+01 1.637333585436982020e+01
