A lam0 gamma C W
3.722443679384396091e+02 1.215745135190441033e+03 7.160390496187744036e-01 2.051455531918042823e+02 1.814537834950794570e+00
3.081892571531090539e+02 1.215620391808584372e+03 6.306037448766986797e-01 2.034021584028475331e+02 1.515172009840356493e+00
4.127283186048861694e+02 1.215656048053995846e+03 8.374892803185829404e-01 2.105713264542816319e+02 1.960040455434448825e+00
3.047355474790175549e+02 1.215541978097714036e+03 6.593099196804443896e-01 2.000367812485364425e+02 1.523397575070945198e+00
3.356679965356914863e+02 1.215628435223011820e+03 7.288400817002484988e-01 2.010251829258433531e+02 1.669780828701033171e+00
3.625688487648277487e+02 1.215765673862010544e+03 7.284424235769585421e-01 2.057414703502720386e+02 1.762254581672616727e+00
4.178381537875067124e+02 1.215738658861596377e+03 8.726438586297553535e-01 2.107301540421440791e+02 1.982811409628367327e+00
3.885081283753642651e+02 1.215813319090890673e+03 8.214851846562122306e-01 2.095497910153504790e+02 1.854013437536209619e+00
3.850154611103065463e+02 1.215706764669564791e+03 7.563666198182162903e-01 1.971544346478125362e+02 1.952862291929066574e+00
5.669861389354498442e+02 1.215729366420005817e+03 9.791537208448467533e-01 2.303886036314273156e+02 2.460999068523835653e+00
3.583479914880783781e+02 1.215626617566713549e+03 7.696392136081110502e-01 2.114705612725023798e+02 1.694552609742727922e+00
3.710665125550322045e+02 1.215701142408022633e+03 7.551148179477590316e-01 2.129630548981806442e+02 1.742398524159235462e+00
4.620229344832121683e+02 1.215705288254771858e+03 9.800693283417780677e-01 2.087787528808143520e+02 2.212978706444173049e+00
2.734481762970091836e+02 1.215660925529798305e+03 4.870068980091524224e-01 2.056628563225614243e+02 1.329594372005284741e+00
3.534726268424323052e+02 1.215691214318881293e+03 6.620065686812991457e-01 2.099591993543074295e+02 1.683530075983691976e+00
4.472334348229600209e+02 1.215658413008521620e+03 8.101494776345584681e-01 2.157094083178750168e+02 2.073314457216002271e+00
3.491740005840673575e+02 1.215791940018700643e+03 7.569019144133629640e-01 2.049639941182233542e+02 1.703587023107402842e+00
4.108909743155011824e+02 1.215644081032669192e+03 7.583287409051387984e-01 2.088915993136564566e+02 1.967005737260583365e+00
4.001607151347911326e+02 1.215694831398548786e+03 8.040985283955803808e-01 2.101625972857980003e+02 1.904052958531991413e+00
3.690311975261842008e+02 1.215733459211792251e+03 6.803302776124409146e-01 2.126622801434210146e+02 1.735292207331299297e+00
4.460107682989421392e+02 1.215748313933096824e+03 8.781711746171078081e-01 2.153630352040396758e+02 2.070971779703892679e+00
2.787777732704929008e+02 1.215738242590075288e+03 5.665552526215977824e-01 1.975441924413256061e+02 1.411217256378191065e+00
4.086405300759644774e+02 1.215773858990162807e+03 7.862339345519159250e-01 2.119104824957873063e+02 1.928363926423923180e+00
3.549143002233892048e+02 1.215691655605434107e+03 7.141874453641202658e-01 2.029050066025056935e+02 1.749164824299640264e+00
3.256974311635922277e+02 1.215688257936848231e+03 6.837556629115950635e-01 2.024292645211481272e+02 1.608944398103892004e+00
4.584137758118885699e+02 1.215757856675301127e+03 9.299413402389404837e-01 2.099582276577190214e+02 2.183357046427397918e+00
3.470164822529598041e+02 1.215605314739513688e+03 8.181189367595019801e-01 1.997944469558264586e+02 1.736867503277923497e+00
3.165391531471376538e+02 1.215718771899290005e+03 7.579441799993561490e-01 1.945923846025526416e+02 1.626678011031400528e+00
3.923583536580775331e+02 1.215670143225015863e+03 7.326522767808227865e-01 2.160563505224840242e+02 1.816000097702504368e+00
3.465435678967684794e+02 1.215594909302159749e+03 7.194573666401334888e-01 2.095115014926965955e+02 1.654055101642468495e+00
4.574232797330587346e+02 1.215700518258611055e+03 8.463080422514078771e-01 2.038017373819151885e+02 2.244452307469137597e+00
3.810335753440892859e+02 1.215729921725808254e+03 7.402710528508961163e-01 2.113196494500807603e+02 1.803114742692677908e+00
4.399601082847130442e+02 1.215626704531764062e+03 8.192316874220242351e-01 2.168524302972060411e+02 2.028845642549303552e+00
4.110921920894873551e+02 1.215676901684776567e+03 7.445136794567462912e-01 2.101653722844268941e+02 1.956041509698070335e+00
3.613139453973453215e+02 1.215743237005401397e+03 7.525291076222768716e-01 2.062608668892686978e+02 1.751732894593703849e+00
3.442797543452658147e+02 1.215599678510360718e+03 7.258193206429475186e-01 2.008007618046290759e+02 1.714534104607809750e+00
3.696458770149427551e+02 1.215751647906532071e+03 7.963642148548902844e-01 1.978383481713916581e+02 1.868423793625240359e+00
3.774261222579951891e+02 1.215680742958989867e+03 9.353732684935482933e-01 1.980618522161869919e+02 1.905597256790418470e+00
4.163554809522484561e+02 1.215661845020410283e+03 7.927073503992581038e-01 2.095232626597391459e+02 1.987156345634040422e+00
3.776391753527138349e+02 1.215656288870861772e+03 6.763822586675712900e-01 2.064636056243625717e+02 1.829083504623987055e+00
2.956662735538128004e+02 1.215850788078749019e+03 5.770772543279892863e-01 2.057880073945138406e+02 1.436751719875465572e+00
4.135316593487333989e+02 1.215790491849898444e+03 8.532225369105144175e-01 2.071768645847565438e+02 1.996032038507642437e+00
4.266525369776392722e+02 1.215638923478254128e+03 8.151293289930063857e-01 2.081007312970241969e+02 2.050221228529341300e+00
4.116294253724551595e+02 1.215638596844179347e+03 8.568122347632830538e-01 2.110667165522398250e+02 1.950233708546725175e+00
4.462702820703668749e+02 1.215749880677931969e+03 7.692018657889175826e-01 2.156491219028202693e+02 2.069427772914713248e+00
4.273612437765207233e+02 1.215718024792064398e+03 8.205335663555557435e-01 2.139884107063839451e+02 1.997123313200863892e+00
4.130859350961855512e+02 1.215782795950835862e+03 8.674002808723114688e-01 2.021896590369541968e+02 2.043061633635208985e+00
3.398263586265742902e+02 1.215670775940942576e+03 6.242182248398002731e-01 2.022393715706019179e+02 1.680317516749900708e+00
3.854410341502003803e+02 1.215750832926867133e+03 6.971328886189317453e-01 2.090119905275892336e+02 1.844109676087328564e+00
3.771533936951800570e+02 1.215793027692787064e+03 7.378766199651579649e-01 2.137605422633978662e+02 1.764373301553697759e+00
4.234850839018938018e+02 1.215688143623985525e+03 8.349750711320677032e-01 2.127478156791071342e+02 1.990549621156378679e+00
3.628344221604398285e+02 1.215695016244322460e+03 7.176392286760551187e-01 2.089345352937396854e+02 1.736593817055343658e+00
4.878746847562960625e+02 1.215700192819939502e+03 9.553317237080638513e-01 2.011012164882828017e+02 2.426015581982927216e+00
3.898593902298200078e+02 1.215683202815279628e+03 7.301162073220200943e-01 2.104922693723292468e+02 1.852131631210727436e+00
3.613139453973453215e+02 1.215743237005401397e+03 7.525291076222768716e-01 2.062608668892686978e+02 1.751732894593703849e+00
3.504592360132084536e+02 1.215680572422889099e+03 6.858716616441601355e-01 2.076795457846283739e+02 1.687500012045712428e+00
2.731748815026099351e+02 1.215617916605059463e+03 5.529326622035880545e-01 2.008182919883763304e+02 1.360308758718163480e+00
3.849379691590770562e+02 1.215745604367172973e+03 7.180173192691184925e-01 2.072501434911786191e+02 1.857359240745044549e+00
3.272391981112623398e+02 1.215615307363654665e+03 7.955034440646029381e-01 2.015358916633779813e+02 1.623726649433960390e+00
3.621763807085632720e+02 1.215572834964492358e+03 7.200117577566784721e-01 2.070971494164897138e+02 1.748823591869901772e+00
3.929423063813655403e+02 1.215784854045361271e+03 7.302136277497719430e-01 2.046661718913344998e+02 1.919918190437423178e+00
4.267919459679647503e+02 1.215649013236833980e+03 9.586558524093682365e-01 2.092717252993824104e+02 2.039415240436325938e+00
4.482149822433331678e+02 1.215729924319748989e+03 8.925402584083255153e-01 2.061174666837175948e+02 2.174560892168874382e+00
4.110919126831677772e+02 1.215681106573681063e+03 7.998154645865861445e-01 2.061708637962832995e+02 1.993937965402163837e+00
4.086405300759644774e+02 1.215773858990162807e+03 7.862339345519159250e-01 2.119104824957873063e+02 1.928363926423923180e+00
3.747963785452600973e+02 1.215721215441075856e+03 8.100063951944402874e-01 2.020964168625114326e+02 1.854542422690445225e+00
4.585879248241927257e+02 1.215517139780897423e+03 8.469786749120324920e-01 2.061644105539369036e+02 2.224379676356490254e+00
3.436936105530425039e+02 1.215712029846378073e+03 6.766043926997938884e-01 2.087542881254623524e+02 1.646402637470522068e+00
4.013512189956725820e+02 1.215702759398360968e+03 7.535738581768786082e-01 2.083570392212866125e+02 1.926266664642971582e+00
3.765256636520715574e+02 1.215756631982029830e+03 7.599632416193139450e-01 2.038594392042462289e+02 1.846986654735332190e+00
3.140163822010290460e+02 1.215663636055421875e+03 6.891096644325727105e-01 2.013781875991491574e+02 1.559336619048784289e+00
3.963688914855483745e+02 1.215679840358501679e+03 8.055764075681068892e-01 2.095500909533979836e+02 1.891523356931862132e+00
4.865762294034709043e+02 1.215702275356288510e+03 8.563251813890878639e-01 2.184372624328659924e+02 2.227533086544765339e+00
4.144463523796124491e+02 1.215609433877462607e+03 7.919251264715782002e-01 2.015917435828557700e+02 2.055869675085536308e+00
4.014013108313000089e+02 1.215530861175027212e+03 8.158710006598451914e-01 2.082610309808157467e+02 1.927395196983710646e+00
3.340260091850558410e+02 1.215732252478803275e+03 6.373885850882126114e-01 2.120719074821385846e+02 1.575060144225791214e+00
4.258766217492968735e+02 1.215761562025917783e+03 8.863542897505480855e-01 2.050545820907569805e+02 2.076893953829348050e+00
3.888959074878712272e+02 1.215730273801574185e+03 7.667933272625239161e-01 2.052358011882682263e+02 1.894873629436253815e+00
3.696458770149427551e+02 1.215751647906532071e+03 7.963642148548902844e-01 1.978383481713916581e+02 1.868423793625240359e+00
3.924062999341437603e+02 1.215730302552731018e+03 7.319706119368147856e-01 2.072805896980962075e+02 1.893116478034353456e+00
3.772110858753940761e+02 1.215762323928384603e+03 7.769675848680370756e-01 2.065820411169505633e+02 1.825962624030066150e+00
4.157001533281051593e+02 1.215732367994752394e+03 8.460225563058267895e-01 2.051078961166003864e+02 2.026738907661490785e+00
4.993725637847909411e+02 1.215651372773882940e+03 8.935560874704913115e-01 2.170076307229060717e+02 2.301175134354757290e+00
4.662139392545530541e+02 1.215749458751154407e+03 9.005375576610644694e-01 2.125558001741659950e+02 2.193371993954257082e+00
3.639202768324599901e+02 1.215693864287515225e+03 6.902961040006140303e-01 2.062782300583961614e+02 1.764220474111283021e+00
3.121899860293624442e+02 1.215733589960870859e+03 5.798040127530084131e-01 2.041485304672497705e+02 1.529229651150709968e+00
4.684518846650756245e+02 1.215629226651155250e+03 9.176600510500274588e-01 2.121988446232024899e+02 2.207608083337573746e+00
4.351333206687384063e+02 1.215717503841551206e+03 8.742536482709404311e-01 2.141894665609255526e+02 2.031534639192754454e+00
5.471780372917430668e+02 1.215696249320015568e+03 9.938266725077229413e-01 2.175239278871843567e+02 2.515484354325971061e+00
5.935774146773946995e+02 1.215728677850213444e+03 1.138792928687766937e+00 2.255497998884031858e+02 2.631691160759544346e+00
4.993725637847909411e+02 1.215651372773882940e+03 8.935560874704913115e-01 2.170076307229060717e+02 2.301175134354757290e+00
4.675801529595457282e+02 1.215735703933513832e+03 9.221640098930053986e-01 2.166833662346948870e+02 2.157895924752703642e+00
4.598282694161758855e+02 1.215775285665008141e+03 8.863964277927464108e-01 2.165122388338005806e+02 2.123798044364364479e+00
5.716165527764676426e+02 1.215701772232751864e+03 1.071240361807715757e+00 2.225953057489720663e+02 2.567963196048249852e+00
4.064393425135392022e+02 1.215768302051931414e+03 8.110811715519679055e-01 2.195874835407123555e+02 1.850922174433424772e+00
3.298547298936647394e+02 1.215641285336932469e+03 6.100120689250014827e-01 2.053374601995995761e+02 1.606403086767642652e+00
3.108942403484332431e+02 1.215718022944354288e+03 5.900388473235822495e-01 2.121562672434103547e+02 1.465402103779188447e+00
4.638213182883721970e+02 1.215759900661676056e+03 9.177341413523121272e-01 2.132981417979640355e+02 2.174521139184155238e+00
4.810789472384816463e+02 1.215668635735966518e+03 8.861299886638679402e-01 2.139396629369849734e+02 2.248666472753027890e+00
4.589274587831482677e+02 1.215689828430493435e+03 8.334566399740190867e-01 2.201656425625728559e+02 2.084464467032894675e+00
3.069214391952688743e+02 1.215709489062233160e+03 6.962335335520596358e-01 2.051240526808385880e+02 1.496272305387907231e+00
3.293640739511621405e+02 1.215809220754086482e+03 6.251404804008484639e-01 1.993834101432578905e+02 1.651913134169550768e+00
2.552627080950503853e+02 1.215729464801909671e+03 5.297291188374165793e-01 1.953661008339288969e+02 1.306586490724082505e+00
4.327050813091810824e+02 1.215660790209105926e+03 8.687709181199017028e-01 2.078260005168191356e+02 2.082054604491908822e+00
3.903616349522197879e+02 1.215669337296899357e+03 7.465978960950417909e-01 2.138009989021479669e+02 1.825817638629835260e+00
3.679509738209633269e+02 1.215730751420720026e+03 8.093633080129714052e-01 2.067367848691949916e+02 1.779804083021657712e+00
5.143101097333124017e+02 1.215744012900031294e+03 1.016814027508164076e+00 2.094986976542481329e+02 2.454956119021408423e+00
3.973084742906424367e+02 1.215672600174412992e+03 7.475601322028876394e-01 2.110241102022258417e+02 1.882763414615983955e+00
4.052612961601269035e+02 1.215661170260090557e+03 7.599078367217690921e-01 2.126460419784032752e+02 1.905802207225121947e+00
3.898483473626743034e+02 1.215724872139382796e+03 7.709716095471930153e-01 2.043888826563893701e+02 1.907385285813574027e+00
3.443676701847112440e+02 1.215733973725280293e+03 7.183344124735324687e-01 2.003733451040056650e+02 1.718630140181389709e+00
4.334427479457874028e+02 1.215688166365062898e+03 8.194168817297717844e-01 2.149876321450806245e+02 2.016128758761742024e+00
4.223935101736200295e+02 1.215797503625470426e+03 8.550390295438224930e-01 2.116569139854095738e+02 1.995651841558728545e+00
4.334328687281306429e+02 1.215756499352157334e+03 7.539822696781312006e-01 2.169371707357394428e+02 1.997964974181920983e+00
3.852804981093304377e+02 1.215686774823664564e+03 7.525841263710392193e-01 2.047561055267125880e+02 1.881655724591160261e+00
2.909411595829648149e+02 1.215612473481758343e+03 6.437249410744019240e-01 2.024985969057159423e+02 1.436756422161423963e+00
4.130859350961855512e+02 1.215782795950835862e+03 8.674002808723114688e-01 2.021896590369541968e+02 2.043061633635208985e+00
3.984550490596981831e+02 1.215821251431841347e+03 7.687837386143394625e-01 2.093564852029163603e+02 1.903237192167704928e+00
3.837446445025939852e+02 1.215639472503560910e+03 6.735653611658197759e-01 2.126117411074864663e+02 1.804908056834880092e+00
3.936628581069980441e+02 1.215691081191894682e+03 7.537971823442360941e-01 2.110356155425286033e+02 1.865385883302080661e+00
3.705013883017968510e+02 1.215782128112654391e+03 7.028489904666116450e-01 2.113496035311659966e+02 1.753026180847138571e+00
4.606246672936418349e+02 1.215611374769955773e+03 9.278465222945980750e-01 2.104881688320021169e+02 2.188363696874964681e+00
4.071313752514375324e+02 1.215659846164531473e+03 8.023470262377414564e-01 2.155300766128579255e+02 1.888977082222914161e+00
3.974830140647392227e+02 1.215796357820297544e+03 7.451608810667919025e-01 2.157902201817125842e+02 1.841988083287680045e+00
4.110075074475967654e+02 1.215590709800249897e+03 8.441840716467090555e-01 2.128794720211881497e+02 1.930705218052629846e+00
4.239641304480263102e+02 1.215638356645937620e+03 8.057128550286798419e-01 2.105983580413912364e+02 2.013140721470866978e+00
3.646305979992995390e+02 1.215687147789988558e+03 8.468095512339639530e-01 1.992723639178074677e+02 1.829810169510992957e+00
5.292163577147925935e+02 1.215701335208115779e+03 1.011001498725785597e+00 2.219217946486890867e+02 2.384697539746210460e+00
3.663764762104147508e+02 1.215734611944043536e+03 7.298339783813327930e-01 2.031260604752350787e+02 1.803690158482067263e+00
5.562329717234172222e+02 1.215596295292677951e+03 1.053866225515692534e+00 2.217260324057736511e+02 2.508649821981539851e+00
3.905703696261093683e+02 1.215593569853466306e+03 7.853747252088544295e-01 2.155573815713895556e+02 1.811909046115212751e+00
3.832306732226437589e+02 1.215594401943003049e+03 7.634114821006880991e-01 2.058459958394010982e+02 1.861734893894347875e+00
3.715372117881825602e+02 1.215708007941079131e+03 7.333061233561766201e-01 2.108974460054675149e+02 1.761696117356255087e+00
4.399547682738008234e+02 1.215712660410838225e+03 7.873564502852812286e-01 2.148695523750699863e+02 2.047543560317139466e+00
3.152569718783999519e+02 1.215621282791985323e+03 6.753385254989325848e-01 1.961932145940169221e+02 1.606869903889193818e+00
3.399135004654118575e+02 1.215648399798774335e+03 6.812857971008401403e-01 2.006434748375018842e+02 1.694116894360520043e+00
4.032634352462875427e+02 1.215681424972060086e+03 7.501472592156154251e-01 2.105083259574472550e+02 1.915665014256036303e+00
3.982743696103591446e+02 1.215722360137717715e+03 8.292566359150954636e-01 2.044270687979454522e+02 1.948246736365482290e+00
3.570166059342874405e+02 1.215680250839734754e+03 6.892086495426905657e-01 2.038290663723001899e+02 1.751549041990828615e+00
4.289305109578837119e+02 1.215652089310698557e+03 7.860503754450474112e-01 2.122158690764243545e+02 2.021199040508204980e+00
4.122715677823845226e+02 1.215758532045861557e+03 7.389040489395427569e-01 2.169281187013211252e+02 1.900498516515617187e+00
3.911582777208669199e+02 1.215651907038373338e+03 7.541810655692096077e-01 2.116025334276018839e+02 1.848551959112997078e+00
4.613573895111925367e+02 1.215660164060486295e+03 8.202088227424821909e-01 2.101613219720653660e+02 2.195253556563163233e+00
5.437481708729228558e+02 1.215623156843563038e+03 9.892729265455885157e-01 2.184966617292592730e+02 2.488588002075221350e+00
3.350837491842056579e+02 1.215651031093673737e+03 6.451713635166508309e-01 1.957681759784204019e+02 1.711635445901799946e+00
4.010394724885017581e+02 1.215822486443942580e+03 8.790116162450127835e-01 2.149873553958640855e+02 1.865409580717215299e+00
3.809888640055867768e+02 1.215703507644865340e+03 7.812924029793492098e-01 2.034801611257122431e+02 1.872363683505281484e+00
5.222954727320923212e+02 1.215753547948860614e+03 9.788760312205323499e-01 2.213116351571807172e+02 2.360000062179947289e+00
2.733252398854725698e+02 1.215725124626980460e+03 6.263295732377124336e-01 1.986430595631644849e+02 1.375961689708875335e+00
3.432354659589413473e+02 1.215753123586842548e+03 6.380356912434654859e-01 2.033604669144238528e+02 1.687818046284179196e+00
4.657155365618214091e+02 1.215662373979614813e+03 9.134152528915576719e-01 2.124755578648114636e+02 2.191854636090119435e+00
3.564525929449553132e+02 1.215764525703996242e+03 7.199706446381965996e-01 2.062151962198182673e+02 1.728546680745046471e+00
3.869502078269050003e+02 1.215620290331541582e+03 7.827469283915928777e-01 2.083647698271587956e+02 1.857080773049518241e+00
5.194995110860520526e+02 1.215657835755333963e+03 1.000821945479792419e+00 2.151503377146905791e+02 2.414588406433072265e+00
3.542771994327603124e+02 1.215727279878467243e+03 7.635806605616352050e-01 2.051434056395799530e+02 1.726973374202416034e+00
3.947716674395247765e+02 1.215652631494443085e+03 7.746073380309994594e-01 2.143378949971974237e+02 1.841819279995665859e+00
4.993725637847909411e+02 1.215651372773882940e+03 8.935560874704913115e-01 2.170076307229060717e+02 2.301175134354757290e+00
3.894978518681456308e+02 1.215639376764007466e+03 7.376603749152547129e-01 2.067983961499193697e+02 1.883466502253612784e+00
3.786305385165235293e+02 1.215799351751793210e+03 6.821688762541796569e-01 2.205500492285860332e+02 1.716755629122971305e+00
2.504538604962666284e+02 1.215757678087536760e+03 4.860872864622920453e-01 1.934473337081315378e+02 1.294687580828304929e+00
4.574247381397361778e+02 1.215712194766157836e+03 8.398527989424450224e-01 2.183579331350973689e+02 2.094839109219489348e+00
3.361739982775894759e+02 1.215820587898693020e+03 7.595793523966899441e-01 2.026242192825158099e+02 1.659100770223658650e+00
3.828040427193702158e+02 1.215716494158182513e+03 7.224891068558416674e-01 2.033004437072660835e+02 1.882947404042918826e+00
3.039641324189873899e+02 1.215721560734468085e+03 6.483364105469570093e-01 2.015056953098184636e+02 1.508464224555228217e+00
4.041717586156295283e+02 1.215684960861438412e+03 8.084190439903893299e-01 2.111106088704768808e+02 1.914502358636092305e+00
5.443534293145175980e+02 1.215696508962462076e+03 1.041310666550465003e+00 2.254846964186617981e+02 2.414148001883932970e+00
3.952193972471271195e+02 1.215662674358437243e+03 7.562616566723205924e-01 2.143428619294161876e+02 1.843865448513392291e+00
3.906456187661173090e+02 1.215631910029767823e+03 7.054310919380125666e-01 2.112521789231275875e+02 1.849190956313255807e+00
3.665936709789094721e+02 1.215715122325332686e+03 7.678010200724224577e-01 2.036670971711350546e+02 1.799965119897949606e+00
3.977591153002069859e+02 1.215606708709962049e+03 8.183289980853654111e-01 1.990764267936684746e+02 1.998022175234549280e+00
4.641682047495956454e+02 1.215715593877143647e+03 9.850461752072527943e-01 2.171859661167060267e+02 2.137192439497551888e+00
4.614426854655576449e+02 1.215671414495358931e+03 8.823932842127512055e-01 2.136067816281662601e+02 2.160243611875624303e+00
4.597980189341490700e+02 1.215665388732429165e+03 7.676962134967216800e-01 2.133140772860305390e+02 2.155497774849668424e+00
3.538330035657656936e+02 1.215746798030545051e+03 7.236718041736889262e-01 2.039792902331757887e+02 1.734651606843454319e+00
3.210036401469789098e+02 1.215632593432166459e+03 7.079193757452624247e-01 2.016530664690890831e+02 1.591860941009715757e+00
3.981453720854487983e+02 1.215613736527663605e+03 7.457506845673075313e-01 2.085115535291742503e+02 1.909464321504571238e+00
3.909248537386585554e+02 1.215685079777905457e+03 8.207175724618964718e-01 2.040652268592834844e+02 1.915685782214268107e+00
4.146613478886889084e+02 1.215637737766377541e+03 8.249524153431120332e-01 2.126473159840024323e+02 1.949995681675493531e+00
4.260923220541179148e+02 1.215786405983897112e+03 7.828967336309333724e-01 2.080823426688352811e+02 2.047710135272012177e+00
4.904107430500221767e+02 1.215642305776002559e+03 9.643385467612370920e-01 2.157769019884160002e+02 2.272767560062336489e+00
4.867579011230628794e+02 1.215727126199651821e+03 9.974635847244899267e-01 2.065417797162802458e+02 2.356704303563697422e+00
3.409211544328433092e+02 1.215788955118614012e+03 6.520406266891650704e-01 2.054552509692067872e+02 1.659345053604591946e+00
2.806375559937342814e+02 1.215657732957212602e+03 5.641984821380617854e-01 1.876759441054833815e+02 1.495330460871435729e+00
3.819590861330869984e+02 1.215779169064826874e+03 6.945071898118710951e-01 2.069205947950129030e+02 1.845921071855979312e+00
4.076965182025952004e+02 1.215773949578056545e+03 7.550016843809783662e-01 2.101907247379502621e+02 1.939650375680849193e+00
4.719849322756549554e+02 1.215798249483529844e+03 8.999570886706030892e-01 2.168649720878918856e+02 2.176400032386820893e+00
4.534931673465707149e+02 1.215762585720488460e+03 8.508579158633512440e-01 2.123922657377646885e+02 2.135167991034509605e+00
4.109664262548145075e+02 1.215655922148170248e+03 7.281453653062988085e-01 2.169276899141279671e+02 1.894485791175381406e+00
4.142678833847849091e+02 1.215708342495061515e+03 8.216792154800787173e-01 2.118767119932432479e+02 1.955230848579507574e+00
3.827985699784277926e+02 1.215701185466735069e+03 7.362619605858488070e-01 2.074633060944913154e+02 1.845138676253805565e+00
3.374234576849838732e+02 1.215737713164837260e+03 6.385978723852351324e-01 2.041187279081905785e+02 1.653074468682519393e+00
4.634488885785206662e+02 1.215727976018184791e+03 8.979251838645309070e-01 2.148689780358078281e+02 2.156890644778359345e+00
3.746778231896782927e+02 1.215608735224547218e+03 7.572874592191046750e-01 2.032235908658892072e+02 1.843672880659483759e+00
3.582207250951922219e+02 1.215728997584153831e+03 7.694337673837529090e-01 1.932043136086338109e+02 1.854103142959973027e+00
3.758392216810740933e+02 1.215712087422781451e+03 8.328095637795450701e-01 2.002009117169308468e+02 1.877310240287430432e+00
3.605128652761761714e+02 1.215711255128376479e+03 7.183308173801429275e-01 2.038315904935084006e+02 1.768680038277274491e+00
4.279162256441836689e+02 1.215821076375997563e+03 8.305220610983804486e-01 2.111621129267903711e+02 2.026482022333910393e+00
3.853184364996199065e+02 1.215672130141798561e+03 8.200874989467468179e-01 2.028500123774560393e+02 1.899523850078121523e+00
4.363260492561853425e+02 1.215643162316539701e+03 8.592314918143344471e-01 2.145637901795518871e+02 2.033549318321874022e+00
4.025114214698226647e+02 1.215741206405266439e+03 8.320523781201480951e-01 2.096512363347748078e+02 1.919909600852938825e+00
4.292237597454754336e+02 1.215782765832359701e+03 7.919595043024431069e-01 2.133070105731219996e+02 2.012234659293285599e+00
3.763555766136908005e+02 1.215786652479965596e+03 7.322563957519638844e-01 2.120665149380664616e+02 1.774705340556026023e+00
3.962472874253284090e+02 1.215589704472097537e+03 8.309630225674644599e-01 2.064725060594561228e+02 1.919128580302233766e+00
3.310163053017349171e+02 1.215786738249205200e+03 6.523780355575197198e-01 2.016906647526029701e+02 1.641207865062891624e+00
3.959060905299297701e+02 1.215733110481137828e+03 7.375576320434352739e-01 2.142025687502555797e+02 1.848278911125137425e+00
4.199206681371598506e+02 1.215746883681141981e+03 8.226545883468006082e-01 2.159675600605292516e+02 1.944369182202496660e+00
4.022234003567490390e+02 1.215691880376449490e+03 8.270273428602737953e-01 2.162027052244017113e+02 1.860399479919884413e+00
3.627085624106708224e+02 1.215660125468527212e+03 6.662842871158944913e-01 2.068137456017740874e+02 1.753793304962798505e+00
4.454847429818734099e+02 1.215691022109185724e+03 7.861984459736192088e-01 2.156169890978462149e+02 2.066092958842468796e+00
3.702242793892688155e+02 1.215699734257330647e+03 7.431373861928806113e-01 2.011705029545373691e+02 1.840350717187081875e+00
3.087638782222086320e+02 1.215615567142371447e+03 6.464284685907345507e-01 1.960633836416536155e+02 1.574816635759681116e+00
3.639660462257560312e+02 1.215623594664883967e+03 7.694142185095420583e-01 2.058417444218503931e+02 1.768183840688053010e+00
3.819777827351003907e+02 1.215511041932917806e+03 7.405871777413148838e-01 2.079535969594941207e+02 1.836841431550247483e+00
3.096538049898268810e+02 1.215721705243591941e+03 5.739226159545295358e-01 1.983922131090781704e+02 1.560816325082153844e+00
3.511546911922278014e+02 1.215670080467670005e+03 6.804121702432394114e-01 2.031637990607008533e+02 1.728431407641233042e+00
3.657153020646928212e+02 1.215786499453947499e+03 7.606358177904629647e-01 2.068169533974056833e+02 1.768304271274892425e+00
5.146079668378556562e+02 1.215689899160008508e+03 1.016086520558994843e+00 2.220169664966647929e+02 2.317876759412377030e+00
3.906456187661173090e+02 1.215631910029767823e+03 7.054310919380125666e-01 2.112521789231275875e+02 1.849190956313255807e+00
4.905847768497731067e+02 1.215662015987271843e+03 9.180458131352864370e-01 2.149469200469290797e+02 2.282353135102677122e+00
4.933154134978668708e+02 1.215785451403399520e+03 9.922995795513057660e-01 2.222927211083531915e+02 2.219215325801908723e+00
4.141142161317988553e+02 1.215656749729520925e+03 7.765336473770694248e-01 2.103621026678159751e+02 1.968578041767005127e+00
4.375159454913243735e+02 1.215672118172605678e+03 7.681158740708242672e-01 2.171047106731550684e+02 2.015230089364537402e+00
3.549373217132905438e+02 1.215760834834527941e+03 7.692147897421683922e-01 2.052205917071198655e+02 1.729540485000835570e+00
4.572834336036769969e+02 1.215828183846855381e+03 8.949248934907073627e-01 2.132878508734069385e+02 2.143973188023208909e+00
5.071668103726344157e+02 1.215726271791816316e+03 9.270683363184893944e-01 2.157665830403688858e+02 2.350534560199926570e+00
3.962226988402086363e+02 1.215630925867056476e+03 8.089096064447585110e-01 2.070826320293726894e+02 1.913355528454014687e+00
3.768292431568881398e+02 1.215724151687275707e+03 7.204144498923998885e-01 2.071982011402552075e+02 1.818689742879608495e+00
3.730470876839335119e+02 1.215727667641557446e+03 7.137128771087030144e-01 2.064403604492393640e+02 1.807045322301015222e+00
5.490688313531346694e+02 1.215732561728676501e+03 1.084002024774628925e+00 2.291583113299001582e+02 2.396024076834315508e+00
3.542462478933969123e+02 1.215632200612157249e+03 7.983107442418772015e-01 2.102651990609907671e+02 1.684759291957972360e+00
3.843960559408914719e+02 1.215785459396307942e+03 7.726894779109685363e-01 2.057640268916860009e+02 1.868140227170209888e+00
4.194245441442227502e+02 1.215720540698564719e+03 7.795531766199842449e-01 2.123945095241107310e+02 1.974742873928246434e+00
4.532425768032271094e+02 1.215779230076809654e+03 9.501145179395523721e-01 2.181975901361137744e+02 2.077211652614907589e+00
