A w B x0 f sigma_v
4.919192857701290222e+01 5.274285662627139715e+00 5.729018878670947146e+01 -2.535975443391951245e-01 2.594522836107174157e+01 5.274285662627139715e+01
5.042683869473304270e+01 4.390344949195060131e+00 6.066434503569454506e+01 5.081388403263193965e-01 2.213912165672952170e+01 4.390344949195060309e+01
5.800656453408736724e+01 5.277236263283676898e+00 5.856030595499161961e+01 1.667209412583467554e+00 3.061143458677906892e+01 5.277236263283676720e+01
5.957752937858652587e+01 4.785253027043627760e+00 5.830768386950505544e+01 -2.676179616474883005e-02 2.850935528026618471e+01 4.785253027043627583e+01
5.752030789068838601e+01 4.886341303773972911e+00 5.848398849026210655e+01 7.076137562504936085e-01 2.810638562520666284e+01 4.886341303773973266e+01
6.124161467990638386e+01 4.089683029819763505e+00 6.246863951903937107e+01 4.495970156337314450e-01 2.504587922751740336e+01 4.089683029819763505e+01
6.320443099723887315e+01 5.070684751684878755e+00 5.795775500718273321e+01 9.621644710911443354e-01 3.204897444966182718e+01 5.070684751684878933e+01
5.016455961007917352e+01 5.066901975039725947e+00 5.978289336188070990e+01 5.600568946253829949e-01 2.541789061653082271e+01 5.066901975039726125e+01
5.213966403782316661e+01 5.315060813947365403e+00 5.684556960081634713e+01 5.036649137060322801e-01 2.771254851798145680e+01 5.315060813947365403e+01
4.586117348546385841e+01 5.104365381227612630e+00 6.052789875042761025e+01 1.486145011236970959e+00 2.340921862816754029e+01 5.104365381227612630e+01
5.376503032711007535e+01 5.046508436687488164e+00 5.905813326714481803e+01 -6.201439282872556191e-02 2.713256791445196470e+01 5.046508436687488341e+01
5.410520272743585224e+01 4.601136653864543291e+00 6.030824576976407769e+01 7.552221660654918622e-01 2.489454314339769425e+01 4.601136653864543291e+01
5.403951572949638660e+01 5.568842164727167088e+00 5.698543543452940696e+01 1.817916924472326556e+00 3.009375337558564567e+01 5.568842164727166733e+01
5.789174531727234552e+01 4.493393210055533160e+00 6.032916699766561663e+01 1.102365609283435077e+00 2.601303753268957664e+01 4.493393210055533160e+01
5.639361879352691176e+01 4.793199310902064525e+00 5.988391994578883271e+01 4.690814505115721289e-01 2.703058547404069145e+01 4.793199310902064525e+01
5.155408693771556727e+01 4.848963500587929687e+00 5.918574176027231459e+01 6.865310105942867835e-01 2.499838858671197528e+01 4.848963500587929332e+01
5.113418657837514303e+01 4.948117738708218916e+00 6.209805491023764290e+01 8.216962456437588713e-01 2.530179756628737664e+01 4.948117738708219093e+01
6.093716168031109959e+01 4.427905712308893627e+00 5.940330527470199939e+01 5.129281632295583648e-01 2.698240062961401264e+01 4.427905712308893271e+01
5.650447154022617724e+01 5.070405736184712353e+00 5.806978833306403942e+01 4.188617975512194391e-01 2.865005966176486396e+01 5.070405736184711998e+01
6.122141208714516836e+01 4.748154362680694796e+00 5.839858946820388752e+01 9.866730780829158221e-02 2.906887148910509566e+01 4.748154362680694618e+01
5.750310318236833496e+01 4.487688155150136637e+00 5.991486409593434104e+01 8.255696117079125429e-02 2.580559950358905397e+01 4.487688155150136993e+01
5.483249397435052686e+01 5.223159077022081931e+00 5.985813387764184768e+01 2.685280588963401271e-02 2.863988386178875700e+01 5.223159077022081931e+01
5.110900599965592050e+01 5.354740102594359286e+00 5.981799128362168716e+01 1.023822116390675774e-01 2.736754440300932600e+01 5.354740102594359286e+01
5.805349441865188709e+01 5.050425546644287778e+00 5.990561028720765790e+01 4.942285714370875382e-01 2.931948512839310794e+01 5.050425546644287778e+01
5.484552709319249431e+01 4.633527024468683919e+00 6.020734010851851536e+01 2.837512883745496595e-01 2.541282319575368120e+01 4.633527024468683919e+01
4.389240586916924514e+01 5.293711832305051601e+00 6.254235399350861258e+01 3.315018813432892841e-01 2.323537482979569191e+01 5.293711832305051246e+01
5.789174531727234552e+01 4.493393210055533160e+00 6.032916699766561663e+01 1.102365609283435077e+00 2.601303753268957664e+01 4.493393210055533160e+01
5.176336168568832363e+01 5.013946750091943017e+00 5.927584066329693968e+01 2.616260618596228937e-01 2.595387390977907671e+01 5.013946750091943017e+01
5.761219614844673487e+01 4.625497524463996868e+00 5.952492695055834560e+01 3.064215382316817227e-01 2.664850706635745681e+01 4.625497524463996513e+01
5.217202013315053932e+01 4.569975327490517714e+00 5.943676544735342304e+01 6.737719913441111430e-01 2.384248447938364990e+01 4.569975327490517714e+01
5.312301039190155905e+01 6.977180391128845471e+00 5.891905157490570133e+01 9.861436728873727020e-01 3.706488264241094299e+01 6.977180391128845827e+01
5.610463944246593115e+01 5.070244668968234336e+00 5.863501715886299337e+01 1.427581755106430705e-01 2.844642490375478161e+01 5.070244668968234691e+01
5.968930655882627434e+01 4.903698309140089862e+00 6.037544938297252628e+01 7.245666873315244061e-01 2.926983516462609103e+01 4.903698309140089862e+01
5.410459853300827149e+01 4.782600942575919056e+00 6.162742147589983688e+01 3.824423263052736388e-01 2.587607039416570132e+01 4.782600942575918879e+01
4.662782662936409395e+01 5.445582847666496917e+00 5.941186308356100199e+01 6.098582417700626479e-01 2.539156929168322208e+01 5.445582847666496917e+01
5.504637959978991546e+01 5.674404906995252240e+00 5.903841370131731736e+01 1.536340656184886910e-01 3.123554465133712554e+01 5.674404906995252418e+01
5.430153282937683201e+01 4.704838464778310581e+00 5.881358128008007213e+01 4.584625542898539408e-01 2.554799403520743084e+01 4.704838464778310936e+01
6.726859466698128642e+01 4.348535193578550562e+00 5.746678696619499505e+01 4.488567808271888282e-01 2.925198513319385185e+01 4.348535193578550206e+01
5.717147253036002041e+01 4.450334486695071590e+00 6.089702564897721260e+01 9.681941613088866916e-01 2.544321758570011482e+01 4.450334486695071234e+01
5.552395406575483605e+01 4.716723353147781239e+00 5.951938603218849266e+01 1.548325925481810472e+00 2.618911308010505223e+01 4.716723353147781239e+01
5.600640694687536580e+01 4.844399701580703876e+00 5.766544427577090204e+01 4.918876129682807630e-01 2.713174211000504599e+01 4.844399701580704232e+01
5.562725198982126784e+01 5.094669719278712705e+00 5.806294774923811275e+01 4.450689230073336944e-01 2.834024762792289565e+01 5.094669719278712705e+01
4.762843723185348210e+01 4.996084590789834579e+00 6.159355191050018874e+01 8.421221648667476245e-02 2.379557013374640206e+01 4.996084590789834579e+01
5.772464988028735888e+01 4.337353928506016310e+00 5.950077132210532938e+01 1.957103905887507267e-01 2.503722369298987260e+01 4.337353928506016132e+01
5.169772293231555693e+01 5.443717419818950631e+00 5.946837646665497346e+01 1.282434559004521191e+00 2.814277948916198469e+01 5.443717419818950987e+01
5.074049930130018993e+01 4.978981424574882908e+00 5.862745347618928093e+01 3.977164433543407540e-01 2.526360034948284650e+01 4.978981424574882908e+01
5.586810757464157007e+01 5.036482420532667703e+00 5.821309824770335695e+01 2.295490751338409297e-01 2.813787416681102371e+01 5.036482420532667703e+01
4.836626581648534540e+01 5.130588158362803242e+00 6.155550272104648712e+01 5.523095437005771657e-01 2.481473906622873571e+01 5.130588158362803597e+01
5.222068263170955760e+01 4.955032401126498343e+00 5.837159429327382298e+01 6.440005704446782886e-01 2.587551744490646044e+01 4.955032401126498343e+01
5.443938400693431134e+01 5.131657293467283942e+00 5.865514503010135172e+01 6.159897453327189965e-02 2.793642619910506752e+01 5.131657293467284120e+01
5.579001930726836633e+01 4.624032684338876820e+00 5.968222348257694421e+01 2.812007525545361375e-01 2.579748727367059047e+01 4.624032684338877175e+01
5.711781120716664617e+01 4.046211126163258953e+00 6.135025646650584719e+01 6.732937127449858394e-01 2.311107232085301888e+01 4.046211126163258598e+01
5.299224347655044909e+01 4.891943097903988402e+00 5.763575367248954251e+01 5.885880267615277717e-01 2.592350397175585996e+01 4.891943097903988757e+01
4.712426984022046383e+01 5.143011073955160661e+00 5.850145567700949556e+01 7.386144644359688982e-01 2.423606416403050190e+01 5.143011073955160839e+01
5.933828944412940132e+01 4.589698699591572506e+00 5.956545055761173302e+01 -1.931219285301750688e-01 2.723448698977090388e+01 4.589698699591572506e+01
5.668949542048733292e+01 4.841897312059554537e+00 5.904553141272259609e+01 5.151817102053577457e-01 2.744847154984700666e+01 4.841897312059554537e+01
5.462325684619577970e+01 6.045526294594624872e+00 5.672493141750709356e+01 6.863549723535911085e-01 3.302263355600724992e+01 6.045526294594624517e+01
4.461942102850413505e+01 4.962730485996985408e+00 6.294537004304041261e+01 -5.533740408202802996e-02 2.214341610056924381e+01 4.962730485996985408e+01
4.693213312647392854e+01 6.560964481983897478e+00 5.870357512326685878e+01 1.143889724525701368e+00 3.079200585065353124e+01 6.560964481983897656e+01
4.778536117307947961e+01 5.273292529656228744e+00 5.860617081153791474e+01 1.065224296567745199e+00 2.519861881009248350e+01 5.273292529656228567e+01
4.443179332379362023e+01 4.922023857372476385e+00 6.160168067119603563e+01 7.441811678042320466e-02 2.186943467655553164e+01 4.922023857372476385e+01
5.063007633642144611e+01 4.697878206763030029e+00 6.006209148713286083e+01 3.709892139738606431e-01 2.378539322276228773e+01 4.697878206763029851e+01
5.377094506826330189e+01 4.637369206116284559e+00 5.983510051281377429e+01 1.292508988144032145e-01 2.493557248433345563e+01 4.637369206116284204e+01
5.200991574465124501e+01 4.733698609112248157e+00 6.064251777303596214e+01 -1.688378788065509895e-01 2.461992658205008055e+01 4.733698609112248334e+01
5.423477913901535175e+01 5.642826667551276820e+00 5.739477777864451014e+01 7.859283790174167450e-01 3.060374580343894735e+01 5.642826667551276643e+01
5.320904902373936096e+01 5.446368972942659425e+00 5.710887979581958973e+01 1.334206113273129546e+00 2.897961136826789286e+01 5.446368972942659070e+01
5.557320621182712728e+01 4.432155811942460666e+00 6.182840183417426516e+01 3.984274060979871024e-01 2.463091089000264589e+01 4.432155811942460844e+01
5.436362910978616014e+01 5.130958418079392125e+00 5.670553368489081691e+01 4.452740338122591623e-01 2.789375204182031709e+01 5.130958418079391947e+01
5.496360765089968936e+01 4.589346678743215335e+00 5.982108379623285543e+01 9.343165822825625355e-01 2.522470502244016899e+01 4.589346678743215335e+01
5.880807392199124450e+01 5.003980950929968863e+00 5.953631496609593654e+01 -1.427954047124089243e-01 2.942744816665256735e+01 5.003980950929968685e+01
5.540779832881103317e+01 4.359729019451557441e+00 5.845901518697225185e+01 1.194210105808153344e-01 2.415629862780369663e+01 4.359729019451557264e+01
5.088194969404635515e+01 4.913049074154607787e+00 6.048097962666550131e+01 9.508819466386633223e-01 2.499855158355157769e+01 4.913049074154607609e+01
5.522630608711259725e+01 4.783985993696361128e+00 6.046764809046957367e+01 1.289127547268137164e+00 2.642018748043347642e+01 4.783985993696361305e+01
5.472684426542959812e+01 4.696924644724888687e+00 5.913207805066378597e+01 4.458085663277415733e-01 2.570478635583172178e+01 4.696924644724888509e+01
5.241312928970828011e+01 4.900319214777816512e+00 5.800382002129927628e+01 8.338453558040228586e-01 2.568410645649914414e+01 4.900319214777816512e+01
5.848899818681668705e+01 4.866439882721436128e+00 5.802413659605775109e+01 4.702035214140884989e-01 2.846331934767464844e+01 4.866439882721436305e+01
5.521192883674551410e+01 4.183422327227765969e+00 5.987289963574753671e+01 -3.074589263310638643e-01 2.309748158249517047e+01 4.183422327227766147e+01
5.955956271353702647e+01 5.247292562039547192e+00 5.832847421751547756e+01 1.026680825362884519e-01 3.125264504250707631e+01 5.247292562039547192e+01
5.325728911417336775e+01 5.036001175271034747e+00 5.939528326469258701e+01 2.493403592635168309e-01 2.682037705707263697e+01 5.036001175271034924e+01
5.663174856132802404e+01 4.695791371978225826e+00 5.882310883646329103e+01 4.047867944551768460e-01 2.659308762743244259e+01 4.695791371978225470e+01
5.837943270632388248e+01 4.178428399186214115e+00 6.044506978006835141e+01 -2.834087665757145658e-01 2.439342795484841986e+01 4.178428399186213937e+01
5.166257187682864327e+01 5.296057490827946523e+00 5.936418226540423149e+01 1.476724559339757548e+00 2.736079507837155234e+01 5.296057490827946879e+01
4.446039008880168097e+01 4.813192129549276110e+00 5.996733231009586973e+01 2.335218886112748748e-01 2.139963996521108669e+01 4.813192129549275933e+01
5.450950266264520394e+01 4.590655583822037755e+00 6.172837705908443695e+01 2.489308709528188501e-01 2.502343527696344339e+01 4.590655583822037755e+01
4.808270171001061044e+01 4.452933282646847957e+00 6.261083789525609689e+01 8.826001566020771349e-01 2.141090627640867439e+01 4.452933282646847601e+01
6.034458770960340246e+01 4.806900252012753505e+00 5.810953289317989601e+01 1.893246567024391425e-01 2.900704138688983136e+01 4.806900252012753327e+01
5.460592121282258660e+01 4.869842423630879935e+00 5.846713989548073442e+01 6.939045189530812507e-01 2.659222317036488192e+01 4.869842423630879580e+01
5.417195088220374544e+01 5.286700518369904955e+00 5.821720788603992247e+01 4.666853956354408695e-01 2.863908808100556058e+01 5.286700518369904955e+01
5.188817187135101960e+01 5.400109429860139976e+00 5.949968665710645155e+01 1.305157528970646297e-01 2.802018062206862936e+01 5.400109429860140153e+01
5.850840196628368517e+01 4.588715787960531145e+00 5.617040927661049210e+01 4.424654744918044003e-02 2.684784278310269201e+01 4.588715787960531145e+01
5.850847991683190941e+01 5.437015836026378501e+00 5.835408140174209990e+01 8.559888292248629682e-02 3.181115318496464539e+01 5.437015836026378679e+01
5.692566013831794436e+01 4.383458570835975898e+00 6.013510279470894204e+01 4.922666452527284520e-01 2.495312728338056374e+01 4.383458570835976076e+01
5.629874366265337216e+01 4.546278655415134651e+00 5.942802386403604231e+01 4.912149311420499487e-01 2.559497766402090946e+01 4.546278655415135006e+01
5.324745395280832128e+01 5.335542662039789441e+00 5.766982344153102247e+01 9.454694670792385125e-01 2.841040622102080349e+01 5.335542662039789263e+01
5.583099643442434967e+01 5.290952137888136342e+00 5.923060096471578362e+01 7.170983737206366726e-01 2.953991299451424268e+01 5.290952137888136519e+01
5.210809220243464068e+01 5.231882943138328912e+00 5.868605892237717114e+01 2.936498463278898186e-01 2.726234387933971703e+01 5.231882943138329267e+01
5.363133642805966161e+01 4.517087401572878136e+00 6.034663833001692268e+01 3.153369582658562820e-01 2.422574341087048566e+01 4.517087401572878491e+01
5.672442000618394076e+01 4.801705300832805889e+00 6.064695560320657819e+01 4.127448976205290165e-01 2.723739482303598791e+01 4.801705300832806245e+01
5.764921704166518879e+01 4.408062857563090020e+00 5.967434774809527198e+01 4.263196910218169933e-02 2.541213724089574200e+01 4.408062857563089665e+01
5.228594893597154680e+01 4.420018513252075287e+00 6.320090677858984662e+01 8.842282689293750053e-01 2.311048622799468788e+01 4.420018513252075110e+01
5.054230687097282981e+01 5.082440177102104606e+00 5.882461708962494384e+01 3.180489558748149648e-01 2.568782510844560463e+01 5.082440177102104428e+01
4.693213312647392854e+01 6.560964481983897478e+00 5.870357512326685878e+01 1.143889724525701368e+00 3.079200585065353124e+01 6.560964481983897656e+01
5.869717484576607802e+01 5.005896718626463127e+00 5.597061505662674108e+01 -1.162650740248487580e-01 2.938319949530641750e+01 5.005896718626463127e+01
5.272885384725384483e+01 4.467033517281597810e+00 5.963660167301768666e+01 8.423541974656583164e-01 2.355415574635256704e+01 4.467033517281598165e+01
5.571589077203464768e+01 4.844976377937163292e+00 6.132862081372898189e+01 1.626581662250970339e+00 2.699421746662350685e+01 4.844976377937163647e+01
5.882306576581641622e+01 5.123652771525253335e+00 5.874656890285234567e+01 -6.781000052330554695e-02 3.013889639406375665e+01 5.123652771525253513e+01
6.012191397675486826e+01 4.335617742105393191e+00 6.136063574094745832e+01 1.034870881252578201e+00 2.606656369269526152e+01 4.335617742105392836e+01
5.691852088533417486e+01 4.619092582460385010e+00 5.811664176977991048e+01 1.117518011288680668e-01 2.629119176260635982e+01 4.619092582460385188e+01
5.464799446742642175e+01 4.899835429275736232e+00 5.922207416549719738e+01 2.611215663856132352e-01 2.677661794303604026e+01 4.899835429275736232e+01
6.469246086066885937e+01 4.268484574642584128e+00 5.876959799700011899e+01 3.047342916145154845e-01 2.761387712794341454e+01 4.268484574642584306e+01
5.444085539337203272e+01 4.075524653104075412e+00 6.207218063022228449e+01 3.549955511157403265e-01 2.218750482917617006e+01 4.075524653104075412e+01
5.308172545506706541e+01 5.640790959447164354e+00 5.741185652335460077e+01 -2.367812089828191802e-02 2.994229170587987099e+01 5.640790959447164710e+01
5.231670238369687809e+01 4.827736794491688244e+00 5.889595717661063645e+01 2.512175841250918751e-01 2.525712690642444258e+01 4.827736794491688244e+01
5.712514944574094500e+01 4.776767637110195253e+00 6.047975530925469911e+01 -5.579827925696498880e-01 2.728735651374987725e+01 4.776767637110195608e+01
6.123653813603365847e+01 5.205657884159919924e+00 5.698088108485246295e+01 -2.374853032411667897e-01 3.187764675465032127e+01 5.205657884159919746e+01
5.704015739933065987e+01 5.023628796805328811e+00 5.861310501543415086e+01 1.803035475502667850e-02 2.865485772855860702e+01 5.023628796805328989e+01
5.559094161667022149e+01 5.218964446106592270e+00 5.827444969558729326e+01 4.418378673877310092e-01 2.901271478229892153e+01 5.218964446106592447e+01
6.250813448249661519e+01 4.694624089347824381e+00 5.785031721077073996e+01 5.766494283209055993e-02 2.934521939217220421e+01 4.694624089347824736e+01
5.286654156462540044e+01 4.703271681394325832e+00 6.136038499567486326e+01 6.814150407049588409e-01 2.486457078341587135e+01 4.703271681394326009e+01
5.022999093859450426e+01 6.732804106865375005e+00 5.658037785005727471e+01 1.794467200455560629e+00 3.381886892791796129e+01 6.732804106865374649e+01
5.848899818681668705e+01 4.866439882721436128e+00 5.802413659605775109e+01 4.702035214140884989e-01 2.846331934767464844e+01 4.866439882721436305e+01
4.627407607463885597e+01 4.886518628225790195e+00 5.930416305917112396e+01 4.056650784729480819e-01 2.261191347426601084e+01 4.886518628225790195e+01
5.052812866318805618e+01 4.863256990634573285e+00 6.069120590893708567e+01 4.698951537791469235e-01 2.457312749449324585e+01 4.863256990634573640e+01
5.262962777358129784e+01 4.916973698294206940e+00 5.999021865192501934e+01 4.156653907152296767e-01 2.587784955137135512e+01 4.916973698294206940e+01
4.868025745927332792e+01 5.181064530182425187e+00 6.077806253327393904e+01 3.433367753595462091e-01 2.522155552423894420e+01 5.181064530182425187e+01
6.200035927019788318e+01 5.388836388568885027e+00 5.775694170834729846e+01 6.175006146959987063e-01 3.341097921395865455e+01 5.388836388568884672e+01
5.970223423543094299e+01 5.048327601898928485e+00 5.683506922558028407e+01 2.587103527174949846e-01 3.013964369857612269e+01 5.048327601898928663e+01
5.216240364331251556e+01 4.958882799072340752e+00 6.017014105961907688e+01 1.914332735856287826e-01 2.586672461850908533e+01 4.958882799072340930e+01
5.223716394889331838e+01 5.347205974363208547e+00 6.013381775321143863e+01 4.725321370384971686e-01 2.793228751513127506e+01 5.347205974363208725e+01
5.354293634745958741e+01 4.057387888249408547e+00 6.223175243655979472e+01 -2.262494180627729889e-01 2.172444614374915517e+01 4.057387888249408547e+01
5.692566013831794436e+01 4.383458570835975898e+00 6.013510279470894204e+01 4.922666452527284520e-01 2.495312728338056374e+01 4.383458570835976076e+01
5.051999269287961170e+01 5.346269368010585055e+00 5.784578762898134840e+01 9.783069328019564637e-01 2.700934894060608826e+01 5.346269368010585055e+01
6.141162505135208249e+01 5.012153334917369030e+00 5.876913897550397792e+01 6.324703118249352940e-02 3.078044813038293981e+01 5.012153334917368852e+01
5.435948407791815384e+01 5.360431914984717494e+00 5.768703942576772903e+01 3.788554711960578913e-01 2.913903133333760564e+01 5.360431914984717139e+01
6.584116324398459597e+01 4.488301480623303696e+00 5.845798586997389634e+01 9.120108990745929844e-01 2.955149904739366917e+01 4.488301480623303519e+01
4.944341533245142273e+01 4.731892284811102911e+00 6.010330520536483334e+01 5.710455814100772187e-01 2.339609155463378798e+01 4.731892284811102911e+01
5.413826647602646602e+01 4.611331270834543972e+00 5.692557907189014088e+01 5.292547165654166719e-01 2.496494811496743083e+01 4.611331270834543972e+01
5.054507101950710535e+01 5.487178404567079504e+00 5.935571667645561433e+01 1.127409403963849144e+00 2.773498221555487220e+01 5.487178404567079326e+01
5.837556813876033601e+01 5.021199487451452725e+00 5.751452971546927273e+01 9.147875041403725760e-01 2.931153728180307638e+01 5.021199487451453081e+01
5.427761267966833003e+01 5.349497702714386627e+00 5.704473721486973403e+01 1.072731703040405549e+00 2.903579643387070064e+01 5.349497702714386804e+01
5.193541638495957358e+01 5.433712678519871275e+00 5.817786088102806730e+01 9.015939413970830429e-01 2.822021304751634574e+01 5.433712678519871275e+01
4.915962962339661146e+01 4.786881176712318720e+00 6.138778597752666855e+01 6.790951235854052470e-01 2.353213056983865314e+01 4.786881176712319075e+01
6.469246086066885937e+01 4.268484574642584128e+00 5.876959799700011899e+01 3.047342916145154845e-01 2.761387712794341454e+01 4.268484574642584306e+01
5.665100401775240613e+01 4.916498406466747184e+00 5.851893761052557608e+01 8.107107365171550839e-02 2.785245709780210177e+01 4.916498406466747184e+01
5.281285767942024734e+01 5.012500275063204391e+00 5.939128342469567201e+01 6.569639138851286475e-01 2.647244636449678268e+01 5.012500275063204214e+01
5.247935414390025954e+01 5.342648701593206262e+00 5.874084235076948346e+01 4.989814702608708075e-01 2.803787532773587898e+01 5.342648701593206084e+01
5.229870813093100423e+01 4.755330788238599560e+00 6.069421279506546085e+01 5.745578508842719145e-01 2.486976569601205966e+01 4.755330788238599382e+01
4.903754424986939142e+01 5.314898861649014705e+00 5.960302694183592109e+01 1.252665433638135539e+00 2.606295881116940194e+01 5.314898861649014350e+01
5.804031452952516190e+01 5.167100622635258489e+00 5.841048550338500434e+01 3.011537189273880699e-01 2.999001453434556907e+01 5.167100622635258844e+01
5.576401800828010380e+01 4.472554416946357136e+00 5.913305434607728728e+01 6.563091814227224319e-01 2.494076050496093799e+01 4.472554416946357492e+01
5.450255204707163870e+01 5.540391790100660074e+00 5.666411963298671139e+01 1.113712935717341423e+00 3.019654919011296101e+01 5.540391790100660074e+01
5.142136005703590484e+01 5.430124246981005598e+00 5.816701827920517331e+01 2.433396845939217457e-01 2.792243740584512324e+01 5.430124246981005598e+01
5.477048234378057856e+01 5.040397116495952901e+00 6.058751608316236315e+01 1.216340942236136868e+00 2.760649812746840936e+01 5.040397116495952901e+01
5.566240546486081797e+01 4.488331262625885998e+00 5.983546676271761555e+01 2.048003277454206739e-01 2.498313146008927532e+01 4.488331262625885643e+01
5.234031838923769442e+01 4.296326217161971606e+00 5.852129268107614024e+01 2.843634348726986616e-01 2.248710821102867641e+01 4.296326217161971783e+01
5.805349441865188709e+01 5.050425546644287778e+00 5.990561028720765790e+01 4.942285714370875382e-01 2.931948512839310794e+01 5.050425546644287778e+01
5.504475569577211758e+01 5.017963965375046520e+00 5.857990513795638066e+01 6.231142673692282585e-01 2.762126005642573290e+01 5.017963965375046342e+01
5.936404945645550413e+01 4.803836133104322670e+00 5.920132600277986512e+01 1.749152256767665392e-01 2.851751657863129452e+01 4.803836133104322670e+01
4.906420034852427392e+01 4.987299088496254029e+00 6.086972293818292457e+01 -1.137223714851245404e-01 2.446978416759926844e+01 4.987299088496254029e+01
5.686508858180548032e+01 5.160474280308062767e+00 5.931878943946994553e+01 5.973624845516027904e-01 2.934508270738468738e+01 5.160474280308062589e+01
5.393129950789158045e+01 4.874454816955682723e+00 5.988889902160993017e+01 1.034095699192603135e+00 2.628856826709217742e+01 4.874454816955682901e+01
5.605203059352235329e+01 5.171476656415944007e+00 5.882403230033763464e+01 5.252345066209436197e-01 2.898717677591131903e+01 5.171476656415944007e+01
5.213966403782316661e+01 5.315060813947365403e+00 5.684556960081634713e+01 5.036649137060322801e-01 2.771254851798145680e+01 5.315060813947365403e+01
5.304160695499862044e+01 3.994681000105502200e+00 6.380199291417441998e+01 1.650846160289702880e-01 2.118842995181968547e+01 3.994681000105502022e+01
5.092829046250355418e+01 5.723149763581699467e+00 5.809454902989831027e+01 3.928007397407373702e-01 2.914702335200973238e+01 5.723149763581699290e+01
5.931332734390993977e+01 4.487330418385871766e+00 6.075249678349769056e+01 7.423268052265186157e-01 2.661584980060055727e+01 4.487330418385872122e+01
5.934175801344376566e+01 5.036021401796318742e+00 5.945687388100022730e+01 -1.765913426814531562e-01 2.988463633759209870e+01 5.036021401796318742e+01
5.159488270811125687e+01 4.986604198578245217e+00 5.904756350025749612e+01 4.439159222929500714e-01 2.572832587374197288e+01 4.986604198578245217e+01
4.860269109449587432e+01 5.105673955284445675e+00 5.894156415920095071e+01 6.715700354849261089e-01 2.481494940779028724e+01 5.105673955284445498e+01
5.078055363265029598e+01 5.062597250055281606e+00 6.006598141414652048e+01 5.694820226248609174e-02 2.570814911769401334e+01 5.062597250055281961e+01
5.718265895234364393e+01 4.542545830938701457e+00 6.247776659489808537e+01 5.753893424856713068e-01 2.597548490259582010e+01 4.542545830938701101e+01
5.429477210137256549e+01 4.274036540531485961e+00 5.937396149480258600e+01 -3.322811593163681465e-01 2.320578399210958409e+01 4.274036540531486139e+01
5.043634140777793107e+01 5.077774179830702117e+00 5.787124954988146186e+01 9.236614912553733348e-01 2.561043521255408706e+01 5.077774179830701939e+01
5.324745395280832128e+01 5.335542662039789441e+00 5.766982344153102247e+01 9.454694670792385125e-01 2.841040622102080349e+01 5.335542662039789263e+01
5.709865794674809791e+01 4.694705126743356161e+00 5.982223973975801812e+01 8.508618928976119378e-02 2.680613621927635748e+01 4.694705126743356516e+01
4.788814043928893938e+01 5.601173867345883295e+00 5.923252827669291065e+01 5.005397561957796171e-01 2.682298007843348131e+01 5.601173867345883650e+01
6.629050619052833326e+01 4.120170954774237337e+00 6.010748801866252222e+01 -4.086748662457377890e-01 2.731282181834965783e+01 4.120170954774237515e+01
5.142939936955907143e+01 4.162614985701532433e+00 6.303011157918403740e+01 5.760221022608558172e-01 2.140807885213555295e+01 4.162614985701532078e+01
5.052812866318805618e+01 4.863256990634573285e+00 6.069120590893708567e+01 4.698951537791469235e-01 2.457312749449324585e+01 4.863256990634573640e+01
4.476916802072437207e+01 5.356876894544132739e+00 6.088910614415188149e+01 1.184250827768636327e+00 2.398229217581824813e+01 5.356876894544132739e+01
5.379770587045066321e+01 5.373689500826716703e+00 5.904187484077449710e+01 6.560826781464577095e-01 2.890921672046045643e+01 5.373689500826716881e+01
5.043510072535379862e+01 5.307785530330508372e+00 5.797192987185285773e+01 3.387683829641403577e-01 2.676986978507946446e+01 5.307785530330508550e+01
5.593966403824146738e+01 4.382448828934897733e+00 5.847611858170551358e+01 3.472230422890731916e-01 2.451527151554029516e+01 4.382448828934897733e+01
5.441792986199642002e+01 5.600812510181309989e+00 5.853809206551486710e+01 8.977304229980465067e-01 3.047846223492386386e+01 5.600812510181309989e+01
4.565510313932211517e+01 5.888345437401710569e+00 5.993749242994200443e+01 7.431967771021454894e-01 2.688330182645319155e+01 5.888345437401710569e+01
5.273249805741939866e+01 4.779405767529288696e+00 5.825403363046511629e+01 7.857989357777572792e-01 2.520300053518572980e+01 4.779405767529289051e+01
5.885127865011481418e+01 5.766847562116684145e+00 5.573023756112664984e+01 8.650125605988190358e-01 3.393863528108642669e+01 5.766847562116684145e+01
5.024773505837898568e+01 5.325070509483469827e+00 6.021358434918294478e+01 1.286000987929639905e+00 2.675727321277125981e+01 5.325070509483470005e+01
5.188414203941670166e+01 4.833928105838552369e+00 5.972270272879617181e+01 4.390812104566599317e-02 2.508042124516559923e+01 4.833928105838552369e+01
5.408647967063979678e+01 4.962853025303922472e+00 6.072805449854412529e+01 6.967037998910505792e-01 2.684232492614738064e+01 4.962853025303922294e+01
5.522173581869188297e+01 4.582645427656114379e+00 6.055492361124407097e+01 3.487973526294556592e-01 2.530616351567622502e+01 4.582645427656114379e+01
5.824017921533679498e+01 4.579212619241440407e+00 5.853726364356648304e+01 4.932350277053121346e-01 2.666941636097532609e+01 4.579212619241440052e+01
5.192558002557803576e+01 5.365452156813109497e+00 5.909285508516841645e+01 6.760236537928712153e-01 2.786042153420094181e+01 5.365452156813109497e+01
5.684441133404344271e+01 4.852386788701375409e+00 5.707930310342638336e+01 3.217094675015648164e-01 2.758310705688191433e+01 4.852386788701375053e+01
