weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -9.988538638101526885e+02 6.343064149959308651e+01 8.932967272546763482e+00 1.287838442975620623e+01 -4.291262899829533239e-01 5.666238445925115741e+01 8.932967272546763127e+01
0.000000000000000000e+00 -9.949156055867515533e+02 8.775283199128467970e+01 8.330113165460678815e+00 8.768031284563905103e+01 -7.544114778287909218e+00 7.309910210770595995e+01 8.330113165460679170e+01
0.000000000000000000e+00 -9.947449515001153486e+02 9.299410175137637680e+01 1.949327697023774775e+01 5.484962653237754893e+01 -9.556242435117766831e+00 1.812759782038050957e+02 1.949327697023774704e+02
0.000000000000000000e+00 -9.928351554175278579e+02 8.632453963312623557e+01 9.955334193296776490e+00 8.782108122618824098e+01 4.870401717327084157e-01 8.593896411302644367e+01 9.955334193296776846e+01
0.000000000000000000e+00 -9.899829155691186315e+02 7.769494390762666569e+01 1.040381693924437556e+01 8.603511779367713075e+01 -6.836423869411332177e+00 8.083239735198078790e+01 1.040381693924437627e+02
0.000000000000000000e+00 -9.838387435035037925e+02 7.204210172171939064e+01 1.314259609460596501e+01 8.080636814602316065e+01 -9.312689031551784069e+00 9.468202447350748230e+01 1.314259609460596607e+02
0.000000000000000000e+00 -9.754561338493567746e+02 7.386839305052903626e+01 1.841361874426960554e+01 7.215397020594569710e+01 1.370360021839296394e+00 1.360184426884296158e+02 1.841361874426960412e+02
0.000000000000000000e+00 -9.668143160937579523e+02 9.813749445426377349e+01 8.824209321623236235e+00 1.048647244697179559e+01 -2.213083383845955154e+00 8.659857933640630279e+01 8.824209321623236235e+01
0.000000000000000000e+00 -9.583583185609186330e+02 1.611915758108296615e+01 1.600719837236129450e+01 2.556373260317407059e+01 8.598229815906897500e+00 2.580225529957464659e+01 1.600719837236129592e+02
4.051338295898221662e-322 -9.488007569697383587e+02 1.336436834194913992e+01 1.459203434743732508e+01 2.781601678732507210e+01 5.552319967105994181e-01 1.950133218775258825e+01 1.459203434743732544e+02
2.583963327749719426e-321 -9.469489421252746979e+02 6.783219738459564496e+01 7.162242531937304868e+00 2.264059250189847106e+01 -6.756511308909425750e+00 4.858306491427173057e+01 7.162242531937305046e+01
1.264313987707749907e-320 -9.453591419618642249e+02 5.885880683452347029e+01 1.520396481748673523e+01 8.749680030804429975e+01 3.862355506011127204e+00 8.948872283113425397e+01 1.520396481748673523e+02
1.748063197017879134e-316 -9.358222584611157799e+02 9.697352083864400640e+01 1.841831635910807563e+01 5.531619142165462222e+01 5.118364469689227647e+00 1.786088985262704796e+02 1.841831635910807563e+02
7.306021336604301857e-313 -9.274818127767102851e+02 4.830869896748095726e+01 1.755296436502876745e+01 8.839294277728511418e+01 -6.258981618169499050e+00 8.479608714970952121e+01 1.755296436502876816e+02
4.556438207501781895e-309 -9.187411300300555013e+02 7.945236003485440790e+01 5.482764874665649657e+00 2.077024637097241211e+01 8.250773138086469061e-01 4.356186088083886432e+01 5.482764874665649302e+01
2.826086938599570704e-308 -9.169136931129032746e+02 5.042380489171286229e+01 1.415654188467630448e+01 9.096838940164627729e+01 -5.444931850988712796e+00 7.138267059342790333e+01 1.415654188467630377e+02
2.301068353600131978e-306 -9.125115424578871171e+02 2.707153769969228208e+01 1.414192510615121812e+01 2.079504745235227858e+01 -3.501808916179324882e+00 3.828436586573975120e+01 1.414192510615121705e+02
8.747974378891734374e-306 -9.111735938005258504e+02 8.487862395590222775e+01 1.062812292986474816e+01 1.003401869594211604e+01 -4.709006759062486225e+00 9.021004495210918606e+01 1.062812292986474745e+02
4.192085228736884358e-303 -9.049989624174631899e+02 2.150878663726982865e+01 1.945972555310859420e+01 2.142562826587656133e+01 8.820073751281135799e+00 4.185550849416403452e+01 1.945972555310859491e+02
5.278868461456878410e-302 -9.024633638343548228e+02 9.981148679822732106e+01 9.081235720578849424e+00 1.225656390142485463e+01 9.121954162792572873e+00 9.064116392361462715e+01 9.081235720578848714e+01
8.853703706424568404e-300 -8.973385695472006773e+02 5.453238059290554673e+01 8.018431770320383123e+00 1.818680991475618569e+01 2.354749682663159760e+00 4.372641730573565155e+01 8.018431770320383123e+01
