C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.430067417290903222e+02 2.888490389395166780e+00 1.219828229538431970e+03 1.210519251291886349e+03 1.211599740044071041e+03 1.056633829137568483e+02 1.766353022496942771e+01 4.410969030773613042e+01 1.170830140047883994e+00 1.216678466995101417e+03
2.155167912829773513e+02 2.842729567895742271e+00 1.215353883184595361e+03 1.210678610871231285e+03 1.219181332449440333e+03 2.698798418101271182e+02 2.362242936360960925e+02 5.132637307701592988e+01 2.586482961280372361e+00 1.213725045514254134e+03
2.224171640852743508e+02 1.057951828756571455e+00 1.213922113737582777e+03 1.218155754321082668e+03 1.214350740782446564e+03 2.418964264235075063e+02 7.016847521942186461e+01 2.305962079598086518e+02 2.439834676584055284e+00 1.214651681175786734e+03
2.301024809723277542e+02 1.345476876331661131e+00 1.217850463614431419e+03 1.211795281088549700e+03 1.219731600027766945e+03 1.771727597871584408e+02 3.293026994204733171e+01 3.895944758290329446e+02 2.606219207303369423e+00 1.218740048037988572e+03
2.851389495360641604e+02 1.632356611579309780e+00 1.217613428118678030e+03 1.214312971137251225e+03 1.219682892176396990e+03 7.772363175442835370e+01 1.933070191374421825e+02 2.948307699661764900e+02 1.984511136688736688e+00 1.217564193768553650e+03
1.326607523265356576e+02 2.751044575118676838e-01 1.219367532637341128e+03 1.216757741601616090e+03 1.219623965079008713e+03 6.582586428293227243e+01 2.611268148364749209e+02 3.499868047192984477e+02 5.102786407938227242e+00 1.218493394750883908e+03
1.042473835312580661e+02 1.239043353035326422e+00 1.217038397136787808e+03 1.213419457825345035e+03 1.212735607094282614e+03 2.272753182824812086e+02 6.207824405600916862e+01 3.588969592881512227e+01 3.119917711601681631e+00 1.215872859606232396e+03
1.910901206191178687e+02 2.446114361676494653e+00 1.217069002204713797e+03 1.219538718645419749e+03 1.213217729169782388e+03 2.964486994330460448e+02 1.078713552823661104e+02 1.226192254506226078e+02 2.757543291399840335e+00 1.216678390867378539e+03
1.850664591564735701e+02 1.940896691861318635e+00 1.218575996107073024e+03 1.210468808915013597e+03 1.210311329974337013e+03 2.968489525221801273e+02 5.238351783779471305e+00 1.557249701223547902e+02 2.473772268162511168e+00 1.215672004101308858e+03
2.269747399697979517e+02 2.377154715855506861e+00 1.212515737005326855e+03 1.216353774718473232e+03 1.216521120705108842e+03 3.038346499116896666e+02 7.265981870138725185e+01 2.544386623973915960e+02 2.779750429913137921e+00 1.214573000337319627e+03
1.357340400023855977e+02 2.013860875225115254e+00 1.210397141528527300e+03 1.213445061180602579e+03 1.215604709092902795e+03 3.243984707750583993e+02 1.996000076904661000e+02 2.830367782864095716e+02 5.945710130912996938e+00 1.212977323639163160e+03
2.408253019107440593e+02 2.169886788690724266e+00 1.213453053589558522e+03 1.218376014521815250e+03 1.214802287818379000e+03 5.000191723045692527e+01 1.309427638790374147e+02 1.211388379562627904e+00 7.563826061622405117e-01 1.217000893414040092e+03
1.038158256139313949e+02 1.277205317363426351e+00 1.215471474935483002e+03 1.219416925087780328e+03 1.214113388537602532e+03 1.566661676745483192e+02 3.954580015470900776e+02 3.426412371564083514e+02 8.618776579454136666e+00 1.216695173819113734e+03
1.223389133377574183e+02 1.919101323669350601e+00 1.210873545417304513e+03 1.210502140136025901e+03 1.218065410465789228e+03 7.960039488326616208e+01 2.010352836069497471e+02 1.817296936642175638e+02 3.779381061509999640e+00 1.213538774996108259e+03
1.011918101293675818e+02 2.512178022010220779e+00 1.218185576461243500e+03 1.216832970280934660e+03 1.218807432065370449e+03 2.177916046412252911e+02 2.602929425928260230e+02 1.623834093027607821e+02 6.329246958998092865e+00 1.217793527480202556e+03
1.090576738423422398e+02 1.714995519778872657e+00 1.212403623006001681e+03 1.219426614918402265e+03 1.217124289389947535e+03 2.061015195604317967e+02 3.002490516988560216e+02 1.736994981834261154e+00 4.658888717685579550e+00 1.216569925384285625e+03
2.560575104331189209e+02 1.242886570450874251e+00 1.218427576263629362e+03 1.217699379035345828e+03 1.218000377278451879e+03 9.281039770472148120e+01 1.186137610382518304e+01 1.433472905106528970e+02 9.686068723376932699e-01 1.218145842928216780e+03
2.669705456686918978e+02 1.552864959947910073e+00 1.212526380577206510e+03 1.215072433328056832e+03 1.218048979019197986e+03 3.662158178128740360e+02 7.202209376585182099e+01 2.430242017126211351e+02 2.551825002211244975e+00 1.214765602600472675e+03
1.148684248698640431e+02 2.965671666077061008e+00 1.214770533070926831e+03 1.211116394970639021e+03 1.216703397580660067e+03 3.887485053903189964e+02 7.588022811382887767e+01 1.981649953291579322e+02 5.770025397181109739e+00 1.214930083847184505e+03
2.445674868442979175e+02 5.030477850815295859e-01 1.210073465899558869e+03 1.217807672002529216e+03 1.213122982369639658e+03 3.613529197123235690e+02 3.455383156602742361e+02 2.614752821529706495e+01 2.997286242118431865e+00 1.213827976580908853e+03
1.048546173695456503e+02 1.608469218767895281e+00 1.213332274823025273e+03 1.210737524992762928e+03 1.219492198078183947e+03 3.443474116524540705e+02 3.064403294251683292e+02 2.783965571519477180e+02 8.861644070044031096e+00 1.214322138120917316e+03
1.222527987800210951e+02 8.772374219814955687e-01 1.211108733183489676e+03 1.216461537183030032e+03 1.216604596043325728e+03 1.609525357887304438e+02 1.060803944745752716e+02 3.927465849669427485e+02 5.396845894853014691e+00 1.215240884707642635e+03
1.899884620253668004e+02 9.153704525810155701e-01 1.213338189225564292e+03 1.216921129835420516e+03 1.215094717828216744e+03 1.822524653365799168e+02 1.087392137843786060e+02 2.819473322076350996e+02 3.015651609686150980e+00 1.214882602646400073e+03
1.566925390788573225e+02 8.812341801168569466e-01 1.218976419035333038e+03 1.219436761191300093e+03 1.215006271198901004e+03 1.625647213252715346e+02 3.904966940030845279e+01 1.278169795402887274e+02 2.102406229438139373e+00 1.217490597890295703e+03
2.307663610937171086e+02 1.574163131052086717e+00 1.217614646595971863e+03 1.217583178244253531e+03 1.210984105643616886e+03 3.755154746903777152e+01 1.006912926089325033e+01 2.666900043196067713e+02 1.362029888411215417e+00 1.211987679519255835e+03
2.202924539185141555e+02 2.554573443739233118e-01 1.218463657139122233e+03 1.212463388307259493e+03 1.217235273173849009e+03 5.723705843347634925e+01 2.734630660491767458e+02 1.535434641338240169e+02 2.198185094418160013e+00 1.214685677865463731e+03
1.498816783222158051e+02 4.140556708139251363e-01 1.214344552444217470e+03 1.217131698857967422e+03 1.213851955192742935e+03 2.499457853630751458e+02 3.784747486484403112e+01 2.493071446011625767e+02 3.583496067307323951e+00 1.214312302309589541e+03
2.157280545442033031e+02 1.899672947219598895e-01 1.210133622621534414e+03 1.214902014973976748e+03 1.211185161981263718e+03 1.328299152705248787e+02 3.320935105418258217e+02 1.783879724194211462e+02 2.982047928773007506e+00 1.212886774726615840e+03
2.173431087126522812e+02 7.220803833256129733e-01 1.218321547860276951e+03 1.213612387477019183e+03 1.218532903717704357e+03 2.520967904998545919e+02 1.253593611715468938e+02 1.134671647769196490e+01 1.788889790212427888e+00 1.216809369863472739e+03
2.894890344703159144e+02 1.716481166046631701e+00 1.213826172271602218e+03 1.212727360543937266e+03 1.216457913393971467e+03 9.854574200260306327e+01 8.216017318953117865e+01 2.074934015429994076e+02 1.340981075312334125e+00 1.215000286537043849e+03
2.116216628532423556e+02 9.077135706739258847e-01 1.217048599661359958e+03 1.213531646873571390e+03 1.210347996905410128e+03 3.029054160905558888e+02 2.425386256085941454e+02 1.353646355350855401e+02 3.217102956545474512e+00 1.214463407074574661e+03
1.221370953148599199e+02 6.621509778440090033e-01 1.210737062717953222e+03 1.218654259336548648e+03 1.219705128346918855e+03 3.713535922653941270e+02 3.041635634501611776e+02 3.868654401915623566e+02 8.698279528986489595e+00 1.216269492763313110e+03
1.528883967169169864e+02 1.117960121725475986e+00 1.210961444558040739e+03 1.212314394452965189e+03 1.210853316733961492e+03 1.961022217950948630e+02 8.268147867334705836e+01 2.442796094862055440e+02 3.421209988375598865e+00 1.211124810012310718e+03
2.853223936640359852e+02 2.513672450763646982e+00 1.214895970420268895e+03 1.219262377219361724e+03 1.213055891552685125e+03 2.188737463395766980e+01 1.492571840232675413e+02 2.813717082504920768e+02 1.585982302673901945e+00 1.215192029277468691e+03
2.370737496954737935e+02 2.092301509919942237e+00 1.212758949429827226e+03 1.217408356983861040e+03 1.216700351820097012e+03 2.609863252022116740e+02 3.662169732317123589e+02 3.775059863450098874e+02 4.237960913300203636e+00 1.215934589395553530e+03
2.397312031511862642e+02 7.918969102175568153e-01 1.215936910918011108e+03 1.216363068600071074e+03 1.213489465621522868e+03 1.521402031695012056e+02 3.820781621107633441e+02 3.432975182039062361e+02 3.660415798817671096e+00 1.215164986027484929e+03
1.322724164965356408e+02 3.830850121541191644e-01 1.216819395400650592e+03 1.218554163169729918e+03 1.212309449675704172e+03 3.361568027262513851e+02 2.867843933033357189e+02 1.352040317986421201e+02 5.731695601464164014e+00 1.216671325454540238e+03
1.844760436906946666e+02 2.620669194100202937e+00 1.219505163801778053e+03 1.217154008243466023e+03 1.218940532782784430e+03 2.091517780000363871e+02 3.440282523842532925e+01 1.503570179807029490e+02 2.135299594128461376e+00 1.219084301300836614e+03
2.103488149574694148e+02 2.927156160987656186e-01 1.213561363686811092e+03 1.217003896474969224e+03 1.213322774725280851e+03 2.372353963792066622e+02 7.144949795630269307e+01 2.963342258901399191e+02 2.876265884112437110e+00 1.213851049017955120e+03
2.697940142856543844e+02 1.577791533704292037e+00 1.216624396743787884e+03 1.217515259272019193e+03 1.210057629556935808e+03 1.324850562138123280e+02 2.806283885590937643e+02 5.996469172049359031e+01 1.753478993023583898e+00 1.216320487424916791e+03
1.896444532279545001e+02 2.863528340459994936e+00 1.211812339974807628e+03 1.219136818263169062e+03 1.210939220737426012e+03 3.834881427313609379e+02 6.403879446077000637e+01 2.397345315794674292e+01 2.486233487584947000e+00 1.212762750803035033e+03
1.777966194159092765e+02 7.564602091536887229e-01 1.217325814679877567e+03 1.217909761462095730e+03 1.218579122810656827e+03 3.806940442704805037e+02 2.059728131522399792e+02 7.721604964794521209e+01 3.733945612979755246e+00 1.217652758877421320e+03
1.478060037209776851e+02 1.206746448224025547e+00 1.210695436467452964e+03 1.219953653583326059e+03 1.213197183089165037e+03 3.377181587428740954e+02 1.904143367171954537e+02 1.371882281917795012e+02 4.501310548303674608e+00 1.213860988633271745e+03
1.531861459270862156e+02 9.263540609177477458e-01 1.219258216557490414e+03 1.218313942365882667e+03 1.216831096153538738e+03 2.732722728013318942e+02 2.987564968193792083e+02 1.057982061364987771e+02 4.424858211915866590e+00 1.218463186183057360e+03
2.931113413416219373e+02 1.732501647638335474e+00 1.218114163102465454e+03 1.211945500331202311e+03 1.218753738871141422e+03 5.643549961181895469e+01 3.276531518776901919e+01 2.414282576444607571e+02 1.127998223919625786e+00 1.217969872958311498e+03
1.232360951703223293e+02 1.503001614765482774e+00 1.219659918402525363e+03 1.213824354703453764e+03 1.214528917617795514e+03 2.301342435199232739e+02 3.936658922464472994e+02 1.572256023800090645e+02 6.337637824915973717e+00 1.215685674113324239e+03
2.310001231354351603e+02 1.402697466006490368e+00 1.212077940520129914e+03 1.212125569546880115e+03 1.218409500186324976e+03 3.712598635026502052e+02 1.851547507029476236e+01 1.635091966455288741e+02 2.395169871377443194e+00 1.213950666111820510e+03
2.802173607932911068e+02 2.697939703054286209e+00 1.218643455094917044e+03 1.213032799694057985e+03 1.216314234039843313e+03 4.798508305377651340e+01 3.570302877518834634e+02 1.982727823598850989e+02 2.152929252697425522e+00 1.214557521965562728e+03
1.518957340636305844e+02 2.030596722353462891e+00 1.214658405853226895e+03 1.216398765589935238e+03 1.216369708260856214e+03 1.953392119814760974e+01 3.416132744141148123e+02 7.546863115125361787e+01 2.874444298617454319e+00 1.216315880443347623e+03
1.751807264322853825e+02 1.779770590686116316e+00 1.215502536368582014e+03 1.213099021911947375e+03 1.214440735085329379e+03 2.497102320821381056e+02 5.908594288664388472e+01 3.276040172230707412e+02 3.632820831108082960e+00 1.214732793854660258e+03
1.326175301362803793e+02 1.934841538549477935e+00 1.219349660651669637e+03 1.216005200513772934e+03 1.218415391785111751e+03 2.899484793454075202e+02 1.340481411030141032e+02 1.043392958678215336e+02 3.983907073019040457e+00 1.218316606484215754e+03
2.422279025061918958e+02 1.618169301547488059e+00 1.217336330364175865e+03 1.214852497605377266e+03 1.211109586714922898e+03 1.396724246747283473e+02 1.485901801828542261e+02 1.508929128053702868e+02 1.812984850709868478e+00 1.214356418713136463e+03
1.537660142686503093e+02 2.561100131884014974e+00 1.216014228593921189e+03 1.214756114850795711e+03 1.212464526986905412e+03 3.425284493473888006e+02 2.552377867682062913e+02 1.870791234125368518e+01 4.009170370897328972e+00 1.215385612333580411e+03
