A w B x0 k b f sigma_v
4.802522395200777794e+01 5.750831750812180232e+00 4.626244762023454626e+01 -5.270128688786197557e-01 6.476769405703828308e-01 1.295102312562915614e+01 2.761849827430719273e+01 5.750831750812180587e+01
4.586720797306560371e+01 5.108578614146930263e+00 4.505324052630235343e+01 -1.022542875101956739e+00 7.087314245431599602e-01 1.296415855158998376e+01 2.343162377418325093e+01 5.108578614146929908e+01
5.501075336379953740e+01 4.523950180445299729e+00 5.591261982782537387e+01 3.836221190445598950e-02 6.244991211589230318e-01 3.485173395232770144e+00 2.488659076065928133e+01 4.523950180445299907e+01
5.656653649188810107e+01 4.850702422992538843e+00 5.757068813809721775e+01 -1.312776490757514125e+00 6.547458530413574618e-01 2.350888527863768118e+00 2.743874356214974952e+01 4.850702422992539198e+01
5.537214598121244791e+01 5.862867733014541116e+00 5.484995665477055127e+01 -3.722610076393060297e-01 5.593336164872366734e-01 1.399964072112424018e+00 3.246395679810212442e+01 5.862867733014540761e+01
4.570558428577072618e+01 5.287093217478133766e+00 4.473174491323311486e+01 4.285327465746178177e-01 4.856881649798343581e-01 1.438019626067813661e+01 2.416496846781735641e+01 5.287093217478133766e+01
5.678722087490658765e+01 4.025904841270413037e+00 4.291131011665792983e+01 -5.848226354000001237e-01 7.068220171294807841e-01 1.648813513837174938e+01 2.286199474425786704e+01 4.025904841270413215e+01
5.785556848458449508e+01 5.119057004376829312e+00 5.536740121604035636e+01 -5.812020304946123872e-01 6.617144894446165271e-01 2.998279412320090653e+00 2.961659530932156059e+01 5.119057004376828957e+01
5.918626014321783657e+01 5.322202469148777482e+00 4.183528350214920977e+01 2.383478571618269370e-02 5.568366246030733713e-01 1.565237531894003276e+01 3.150012598739158420e+01 5.322202469148777482e+01
5.759887770115593497e+01 5.432303021761757833e+00 5.345011493330291330e+01 -5.484955322568723091e-01 6.681248570456739255e-01 4.058405049853158530e+00 3.128945573860752916e+01 5.432303021761757833e+01
6.187676599383025433e+01 4.472852889327112003e+00 4.025128903192589291e+01 -8.944965837212048854e-01 3.935871113996616266e-01 1.858786414648643159e+01 2.767656715577212623e+01 4.472852889327111825e+01
5.494683669619166722e+01 4.725970160103614148e+00 5.832734435785373961e+01 3.408087401064356925e-01 5.586236028349149674e-01 1.911304951802100804e+00 2.596771106182880473e+01 4.725970160103614148e+01
4.963248344042379046e+01 5.308773327210692727e+00 3.924395759378933235e+01 -5.329857630082930342e-01 7.449059011714704859e-01 1.830806710273280657e+01 2.634876042517482375e+01 5.308773327210693083e+01
5.128059042490262698e+01 5.255800609821515756e+00 3.869225578402421917e+01 -5.130414964654033128e-01 6.012375598087786877e-01 1.953336458612483995e+01 2.695205584272106236e+01 5.255800609821515934e+01
5.550164576719175358e+01 5.905074388643934746e+00 3.993418027531458137e+01 -4.573871191713667628e-01 7.093175909287399161e-01 1.631534106676993900e+01 3.277413469474321062e+01 5.905074388643934924e+01
5.477119474300874202e+01 4.950427490361962946e+00 4.968806861923214768e+01 -6.024067650106630367e-01 4.412650771972119745e-01 9.189664541949637666e+00 2.711408281357590866e+01 4.950427490361963123e+01
5.323512434881799749e+01 4.879666895682525762e+00 4.997183475567556599e+01 -1.246000975385044285e-01 6.361819641257449032e-01 9.049871372473068831e+00 2.597696739724699455e+01 4.879666895682525762e+01
5.090687361620604179e+01 4.919168988387927932e+00 4.743840251365977423e+01 -5.404469660761375138e-01 6.505839185546249404e-01 1.263918959757134886e+01 2.504195139886243737e+01 4.919168988387927755e+01
5.317941950900352310e+01 5.171177614024775160e+00 3.911561782596414361e+01 -5.869208599997080000e-01 5.479378567430872593e-01 1.979699984039285354e+01 2.750002236917914189e+01 5.171177614024774982e+01
5.494683669619166722e+01 4.725970160103614148e+00 5.832734435785373961e+01 3.408087401064356925e-01 5.586236028349149674e-01 1.911304951802100804e+00 2.596771106182880473e+01 4.725970160103614148e+01
5.465044137000861468e+01 4.881370892754731017e+00 4.340326864837458487e+01 -1.085037099902438129e+00 5.937832342505007244e-01 1.524112039468823276e+01 2.667690737797590117e+01 4.881370892754731017e+01
5.653107013480966714e+01 4.898613306798937472e+00 4.750723216797430837e+01 3.786036030046524559e-02 6.641047198775003046e-01 1.255396463357949521e+01 2.769238524099626630e+01 4.898613306798937117e+01
5.867898195191170174e+01 4.755487799027516616e+00 5.204054782561707526e+01 -1.980285227524838376e-01 7.348172198900908558e-01 5.779151912157534099e+00 2.790471827316719811e+01 4.755487799027516616e+01
5.148398819872258514e+01 4.838825431807579847e+00 4.381650576306618206e+01 -1.708248823665350358e-01 6.565994730961588477e-01 1.659536185924524432e+01 2.491220314268601754e+01 4.838825431807579491e+01
5.441147759726250399e+01 5.363412571153237884e+00 4.994291950802907820e+01 2.303899040400310128e-01 5.727759574312085711e-01 1.000987472402096579e+01 2.918312029601804625e+01 5.363412571153237707e+01
5.964436322350417186e+01 4.463573982091974202e+00 4.407988520845628244e+01 -1.189214214963410399e+00 7.526425966400878131e-01 1.588792703132339668e+01 2.662270278628766462e+01 4.463573982091973846e+01
5.716427472824074840e+01 4.556234000462063172e+00 5.512431372516395101e+01 -2.041673603368892032e-01 5.665561917454202678e-01 6.296242664170950576e+00 2.604538121285647634e+01 4.556234000462062994e+01
5.206254978890216734e+01 5.043362444771327446e+00 4.770550094711794031e+01 -5.785749629935956762e-01 6.087793238925474082e-01 1.196608726859577487e+01 2.625703083843865926e+01 5.043362444771327091e+01
5.380603330202545465e+01 4.982905198590821705e+00 4.093011644054976728e+01 6.307926464906543629e-02 5.623752523655207725e-01 1.775998816608249342e+01 2.681103630562135010e+01 4.982905198590821527e+01
5.395488939888372926e+01 5.635210216248634829e+00 5.450009851667850569e+01 -1.069243996338606451e+00 5.962099193338952219e-01 3.651830877788785124e+00 3.040471439571547307e+01 5.635210216248634651e+01
5.488520807662434464e+01 4.767327801385635055e+00 4.793739050314223249e+01 -3.033113887099680994e-02 5.687409532849037053e-01 1.307251169970984250e+01 2.616557783485266242e+01 4.767327801385634700e+01
5.194470694249495324e+01 4.943190297368046160e+00 5.666987667944819407e+01 -1.809184598245732190e-01 7.549403418976310398e-01 5.557346688086665765e+00 2.567725713577676316e+01 4.943190297368046515e+01
4.967423213398289761e+01 4.443211009135270118e+00 5.074939435237446617e+01 -1.113436171367396810e+00 6.980924028596722231e-01 1.095128463865164115e+01 2.207130950880538123e+01 4.443211009135269762e+01
5.990886956509164918e+01 4.525482300998509899e+00 4.550035309701405595e+01 -1.122798362207097611e+00 5.721775752131270654e-01 1.452034385886713963e+01 2.711165288896505743e+01 4.525482300998510254e+01
5.413559053990719860e+01 4.790155942124643573e+00 4.240433573295852909e+01 8.505405643904175861e-01 5.601509349591660136e-01 1.743108876911679417e+01 2.593179207051630897e+01 4.790155942124643218e+01
7.329866696926438863e+01 4.470434489586835092e+00 4.573617016724949025e+01 -5.874255642447305803e-01 5.164505111693529216e-01 1.177067178955786630e+01 3.276768888601388596e+01 4.470434489586835269e+01
5.515831456793346632e+01 5.333162970893518207e+00 5.759211165898363305e+01 1.905955135977048798e-01 5.746825339985708325e-01 3.073831646844356946e+00 2.941682807905992902e+01 5.333162970893518207e+01
5.298756669102595396e+01 5.132450513201342268e+00 5.454813645144339773e+01 -1.266486136364182613e+00 5.817398597535965443e-01 2.175435926383155749e+00 2.719560638566465016e+01 5.132450513201342090e+01
5.549551293373188088e+01 4.765306861702242713e+00 5.931465457823376397e+01 -2.447372695447427304e-01 6.177741741124538333e-01 1.604948096435792060e+00 2.644531485767980783e+01 4.765306861702242713e+01
5.732518592081829922e+01 4.801180939491231925e+00 5.464928709064727030e+01 -9.750956969326196599e-02 5.759730753784486623e-01 2.989052902215523222e+00 2.752285899958239312e+01 4.801180939491231925e+01
5.789865378100822113e+01 4.468042345993501030e+00 5.743301967461361812e+01 -2.807974443197061021e-01 5.440899020874425673e-01 2.044620880973696764e+00 2.586936368695614874e+01 4.468042345993501385e+01
5.510843725395314863e+01 4.420054955493413651e+00 5.333893049599021907e+01 -3.158257385012053220e-01 6.818570300690760533e-01 4.913506655550058611e+00 2.435823211738334493e+01 4.420054955493413473e+01
5.527017065840923493e+01 4.730619785086595641e+00 5.355171599446597952e+01 -8.059066942962758162e-01 7.084795171493436516e-01 5.975201148058442158e+00 2.614621628417833676e+01 4.730619785086595641e+01
5.555870904524593357e+01 4.819845532414566591e+00 5.354789681609507568e+01 -2.034876527939601942e-01 5.606979367524063118e-01 4.380032742409082580e+00 2.677843955784494057e+01 4.819845532414566946e+01
5.137704270313960819e+01 4.907460850633967198e+00 4.657959958686492996e+01 -9.394160274744791650e-01 5.784814445737700428e-01 1.270051638903083990e+01 2.521308256870071673e+01 4.907460850633967198e+01
5.401293113464691231e+01 4.874637739129443759e+00 5.612603737184006292e+01 -1.194339463155774439e+00 6.738888833288074753e-01 2.450093372725964613e+00 2.632934725099495310e+01 4.874637739129443759e+01
5.272665491836784213e+01 5.191025313396615992e+00 5.472513868387117952e+01 -8.512109854804688069e-01 5.479955251949455430e-01 2.903512377913831877e+00 2.737054003719756423e+01 5.191025313396615815e+01
5.250753805810093411e+01 4.740812518013202137e+00 5.467434018933804651e+01 4.747032482638466888e-01 5.380902893281809263e-01 6.607015431266161976e+00 2.489283937158995030e+01 4.740812518013201782e+01
5.714063212195004127e+01 4.907654505003327117e+00 4.358125582585817170e+01 -4.911325692552530597e-01 5.788699809403528018e-01 1.449180073609020880e+01 2.804264806520259157e+01 4.907654505003327472e+01
4.730673981441303511e+01 5.308882553826147266e+00 5.323316232935161452e+01 -4.097270115689823911e-01 6.178368640205820217e-01 6.363944056663759952e+00 2.511459256791301442e+01 5.308882553826147443e+01
5.318233478781344559e+01 4.555919229716535845e+00 5.629571543659637456e+01 -5.128925599923945811e-01 6.140168264664200848e-01 2.396949128056883538e+00 2.422944217410219636e+01 4.555919229716536023e+01
5.823182997401951866e+01 5.365117888922745770e+00 4.084933545393736409e+01 -3.480980305042820078e-01 5.771036422547364264e-01 1.452476435724159920e+01 3.124206326983198778e+01 5.365117888922745948e+01
5.792703957959474081e+01 4.361789537397656957e+00 5.628233877488548842e+01 -4.091507153879962999e-01 5.738166686219978718e-01 4.947177953193931721e+00 2.526655551706963010e+01 4.361789537397656602e+01
5.367075737627617826e+01 5.108420517336559108e+00 4.411571660472826295e+01 -9.754531014119809385e-01 5.712066440197507422e-01 1.515164470254879880e+01 2.741727981619616727e+01 5.108420517336558930e+01
5.053990409806856832e+01 5.179433852528486426e+00 5.214224284872499737e+01 -9.594041845685588044e-01 6.314920269513990547e-01 8.563787394361302319e+00 2.617680901890795298e+01 5.179433852528486426e+01
5.782716931931351922e+01 4.666829854685065726e+00 5.790430459658884388e+01 -8.837375198833630208e-01 6.032453423397530212e-01 3.126553639304756604e+00 2.698695601913005859e+01 4.666829854685065726e+01
4.872630787384492379e+01 4.649145542564083300e+00 4.443051774129371267e+01 -5.553758349407367234e-02 4.818619363616569728e-01 1.540437048193357228e+01 2.265356970572913298e+01 4.649145542564083655e+01
4.853625060852518658e+01 4.647663393180995861e+00 5.594696684595164271e+01 -1.439671667573527714e-01 6.144638898778858049e-01 5.763362993689298719e+00 2.255801551955013196e+01 4.647663393180995683e+01
5.370452716501463897e+01 4.740581448425698063e+00 5.816235914366648529e+01 -8.837537135662589804e-01 6.965472930246290328e-01 2.269066427846946343e+00 2.545906851749423438e+01 4.740581448425697886e+01
5.808579436949271724e+01 4.863474052504848544e+00 5.261454424669103958e+01 -5.293492428395580873e-01 5.834277781760826009e-01 4.935131124989498907e+00 2.824987537351600508e+01 4.863474052504848544e+01
5.804957511054211494e+01 4.327333780390348217e+00 5.662464677386829237e+01 2.282421649050032642e-01 5.897203085111861753e-01 5.450470150324555618e+00 2.511998873131556564e+01 4.327333780390348039e+01
5.408131732307901274e+01 5.333042147278781009e+00 4.917777989922063853e+01 -6.224428248568791844e-02 5.201053391336898368e-01 9.241412813593075981e+00 2.884179446643384637e+01 5.333042147278781187e+01
5.272665491836784213e+01 5.191025313396615992e+00 5.472513868387117952e+01 -8.512109854804688069e-01 5.479955251949455430e-01 2.903512377913831877e+00 2.737054003719756423e+01 5.191025313396615815e+01
6.246189296760412901e+01 4.357006327119270495e+00 4.090134013597695173e+01 -2.496736771766876473e-01 5.451628491733764292e-01 1.736353738766021948e+01 2.721468628636978337e+01 4.357006327119270850e+01
5.117618247603586212e+01 5.220425417131641765e+00 5.046635811348804168e+01 -6.712330820104384088e-02 6.765838815856843880e-01 9.233387154338698721e+00 2.671614437496645422e+01 5.220425417131642121e+01
5.258764904350991998e+01 5.349933938249223253e+00 5.002148759102670539e+01 -1.072415960182464545e-01 5.662642520351943709e-01 1.158184727338452547e+01 2.813404483506130305e+01 5.349933938249223075e+01
5.866590374455935830e+01 4.649972533512190864e+00 4.253441670353507220e+01 -2.691864141932498455e-01 6.037209990017318173e-01 1.669798821454158855e+01 2.727948410658710188e+01 4.649972533512190864e+01
5.850868712428906804e+01 4.661235212046767273e+00 4.887755529789989595e+01 -6.778203236930853137e-01 7.239534022410587522e-01 1.207356467443996273e+01 2.727227526343635233e+01 4.661235212046767629e+01
5.718393459449898586e+01 4.604159837428474233e+00 5.964444772256215543e+01 -6.751674181039728495e-01 5.207635402270742730e-01 7.139849290070410248e-01 2.632839750061289763e+01 4.604159837428474589e+01
5.203598816828208840e+01 5.157140521430434887e+00 5.154127032630893268e+01 -5.676692133835743448e-01 5.380971476058491465e-01 7.007281368420495760e+00 2.683569031553222572e+01 5.157140521430434887e+01
6.267203672110149881e+01 4.370625271725149474e+00 4.356056803194478988e+01 -5.855776039365725438e-01 5.774883366479381941e-01 1.643960110066277025e+01 2.739159875237327668e+01 4.370625271725149474e+01
6.381795418058221259e+01 4.613169462171536672e+00 4.145197308132715364e+01 1.544983721440331692e-01 5.690924467314772972e-01 1.743765387244014775e+01 2.944030373641242093e+01 4.613169462171536850e+01
5.466221490291548690e+01 5.191833326577286023e+00 4.074325075211264391e+01 -4.663428968140053144e-01 5.414616485428587200e-01 1.710155283353474331e+01 2.837971090374862371e+01 5.191833326577285845e+01
5.485266482470218818e+01 4.713397743339269752e+00 4.506466808350808861e+01 -2.717577158969852746e-02 5.069952599219149647e-01 1.330676933199662137e+01 2.585424266008966399e+01 4.713397743339270107e+01
5.512570641064262844e+01 4.313497318426081861e+00 5.055518178948988606e+01 -7.066473091444418486e-01 6.012641316149334170e-01 1.011006894844191528e+01 2.377845867786504286e+01 4.313497318426081506e+01
5.283746680520694383e+01 4.637960637130688291e+00 4.971071620233009014e+01 -4.031921506543181266e-01 5.603781690576645769e-01 9.396334049671420274e+00 2.450580912082491736e+01 4.637960637130688468e+01
5.537113278831711227e+01 4.828413650545382296e+00 6.064800853430867278e+01 -4.267858328662867962e-01 7.380962411636047271e-01 3.445332533824618793e-04 2.673547334012713605e+01 4.828413650545382296e+01
6.109797145499317139e+01 4.363582560466348070e+00 4.707716462194983364e+01 -3.001415988185378581e-01 5.867823994316692104e-01 1.435632632029672173e+01 2.666060427208789818e+01 4.363582560466348070e+01
5.100706993908424636e+01 4.571474134774264897e+00 5.833719602511108349e+01 -8.533781700193809883e-01 5.157039428567682382e-01 2.063660420817206020e+00 2.331775009171455793e+01 4.571474134774264542e+01
4.903078793310613293e+01 4.860515803161806758e+00 4.257561870720364539e+01 -2.572459152658108650e-01 5.995426667163934464e-01 1.695344775300813467e+01 2.383149195903375883e+01 4.860515803161806758e+01
5.542361389664329607e+01 5.014082647990532493e+00 5.671805453366635419e+01 -7.196508934723873097e-01 6.914749945887974647e-01 1.933606171595666501e+00 2.778985807280860598e+01 5.014082647990532848e+01
