weight logl A w B x0 k b f sigma_v
0.000000000000000000e+00 -1.196285852552167853e+03 6.547668388687740704e-01 6.959531745298062066e-01 9.502737437068087267e-02 5.008110356035555544e-02 1.298310032352327781e-01 5.775984773357447644e-01 1.396302147553017958e-01 4.554602166422283549e-02
0.000000000000000000e+00 -1.183323738742321439e+03 9.022260645180670835e-01 2.201251096530052465e-01 8.822775509238867109e-02 3.548906565912224309e-02 8.764909472100226306e-01 6.765374558174525044e-01 6.744670699190037366e-01 5.512542185082635049e-01
0.000000000000000000e+00 -1.162850665081607076e+03 8.683436467636256317e-01 9.387835944777567221e-01 6.056330042774925593e-01 2.943342318493028520e-01 2.786823839614912535e-01 3.078424597188321732e-01 6.454372396016315738e-01 7.023777581822754357e-02
0.000000000000000000e+00 -1.162709181669799364e+03 2.349443305025581408e-01 4.984284225513261335e-01 2.763446367864484943e-01 2.741764921402567445e-02 2.675490377995837221e-01 7.344171010386368881e-02 8.567696901778213414e-01 7.525865082407379170e-03
0.000000000000000000e+00 -1.162225715828932152e+03 8.228112530166844518e-01 6.363025213702442340e-01 8.387763959655339940e-01 6.059265729191030125e-01 9.131899859847678602e-01 1.781244207074555996e-01 3.231849886178916886e-01 4.239730262077804346e-01
0.000000000000000000e+00 -1.142539601077460247e+03 7.827522622037164091e-02 9.778541644244430620e-01 2.900663757597210513e-01 6.719089985156448952e-01 1.985744191753571197e-01 1.083965251106480121e-01 1.165633436331858785e-02 3.208350602108711591e-01
0.000000000000000000e+00 -1.141365512883181509e+03 8.731282810504438219e-01 3.193882898411478655e-01 8.614462583068489554e-01 3.069573509968229752e-01 3.785232074278959136e-01 8.580447273594272728e-01 1.024641776007217953e-01 4.784804711899125484e-01
0.000000000000000000e+00 -1.138237687017584904e+03 7.826712949231048322e-01 5.702692146486463276e-01 8.739987867688293610e-01 6.193139645727366860e-01 7.214566623671343493e-01 2.568518106773999277e-01 9.823807876910365389e-01 8.670310957039335520e-01
0.000000000000000000e+00 -1.122552596812771299e+03 1.247786420639438454e-01 4.122582858967310804e-01 2.853544175772916303e-01 2.981897192608163882e-01 3.732614297639652579e-01 6.446034591555960258e-02 9.147873313792193040e-01 2.418553992670628983e-01
0.000000000000000000e+00 -1.115209078305804724e+03 6.743902456100858700e-01 2.390162255755505782e-01 5.672491607731255936e-02 6.391118675098275137e-01 4.447818296231993429e-01 6.836782988224463509e-01 4.814817970606788400e-02 2.524548437264111378e-01
0.000000000000000000e+00 -1.111625549465028598e+03 2.864386866783632524e-01 6.778838298158826881e-01 9.217038035916224059e-01 8.271790817412683072e-02 5.019277694120805045e-02 8.866463806403780401e-01 1.602325423415028594e-01 3.326992233615821970e-02
0.000000000000000000e+00 -1.106729167597917694e+03 9.110151732650776379e-01 5.923691176532144276e-01 6.551310651000459284e-01 2.362135544265698828e-01 8.321587688318673459e-01 7.853221022506647886e-01 8.206449903971982929e-01 1.187537839946889440e-01
0.000000000000000000e+00 -1.103932177772614523e+03 2.401799367682003750e-01 7.900010786283166997e-01 1.854899101559617236e-01 9.376597887991150460e-01 2.137579731122506432e-01 3.242147920182614218e-02 4.119855170198527539e-01 2.645728625027802261e-01
0.000000000000000000e+00 -1.082079122593175271e+03 6.745374567538066080e-01 5.453693246950775952e-01 7.879868383747997695e-01 4.938019570035107053e-01 5.041109639989908020e-01 8.732857522999584177e-01 6.012912980131633889e-01 5.836934050328242973e-01
0.000000000000000000e+00 -1.076295952230488183e+03 5.251708671021574348e-01 7.886495474489055857e-01 7.771667072450881841e-01 4.948737717937673475e-01 5.578517124097690516e-01 8.778915239828081196e-01 2.369139349550346552e-01 5.801462321944483858e-02
