C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
2.285288028790175190e+02 2.956857864025317362e+00 1.210708016953174820e+03 1.211946329177736061e+03 1.213705762832660412e+03 2.475731062618169744e+02 1.235874730817795921e+02 3.866017407778609254e+02 3.315828510783450866e+00 1.212439395802849276e+03
1.466795018593938948e+02 4.336667002924576853e-01 1.215319297071614301e+03 1.215995049464359454e+03 1.219945525354372421e+03 3.338512880651877595e+02 3.811165298176567831e+02 2.762508459106276746e+02 6.757717685349439840e+00 1.216868440504356158e+03
1.851469310142372251e+02 2.877892478764281670e+00 1.216257830042276055e+03 1.217698082554380335e+03 1.217964751471001819e+03 1.480684957657999803e+02 1.656278083956425746e+02 1.860715637334537860e+02 2.699304088688705860e+00 1.217370657501296137e+03
1.209097416806063450e+02 3.939706130717921528e-01 1.211447254765911566e+03 1.211695596025894702e+03 1.212100474072069119e+03 3.737389104446378241e+01 3.678272716519370533e+02 8.557870347923839915e+01 4.059059752787142372e+00 1.211747284085684214e+03
2.910741423838564401e+02 1.522360075098226351e-01 1.212415969745243274e+03 1.213443941301478162e+03 1.215312449721757048e+03 3.744813442900454561e+02 1.579333224923732075e+02 7.397662853553859463e+01 2.083288094063242557e+00 1.213037058453961663e+03
1.790234092887594102e+02 1.509243460323747898e+00 1.211307562138323874e+03 1.212849546229886982e+03 1.216075313933112511e+03 8.075105025240114287e+01 1.639738408607777274e+02 2.189131373021260174e+02 2.589817891734318422e+00 1.214104072514632662e+03
2.254134708640634130e+02 5.388732803611452349e-01 1.212182369279613340e+03 1.214790585154471501e+03 1.216584581439850808e+03 1.951475125742676084e+02 9.900560256437498197e+01 1.901849999646213689e+02 2.148665353701714409e+00 1.214444141933235414e+03
1.382711604625170025e+02 6.165505201656679146e-01 1.210525121328914793e+03 1.216193506438154145e+03 1.219192232905849323e+03 1.409904198632437726e+02 3.904166972813691245e+02 2.195067290452400641e+02 5.430733666210989519e+00 1.216005805333708850e+03
2.017917703645225345e+02 1.954949341128229268e+00 1.215460692869522973e+03 1.217477505128645134e+03 1.219100212798558232e+03 1.884532737146752766e+02 3.690893920068401712e+02 3.023270590470820594e+02 4.261173402737404636e+00 1.217606028742926583e+03
1.993908291446528267e+02 2.972906842239264602e+00 1.210292622497361663e+03 1.213784706960174844e+03 1.219621491969259750e+03 2.367973941644587796e+02 2.643600044992324456e+02 3.979492649264977331e+02 4.509267890841210935e+00 1.215448389216660644e+03
1.599688733265402902e+02 1.099581022931386931e+00 1.214454739414222786e+03 1.217156071716543238e+03 1.219857962966866808e+03 4.275396970677909536e+01 2.871030023946997289e+02 1.128630544163132186e+02 2.767538567419170370e+00 1.217583996835000107e+03
1.092882104839306407e+02 1.944584868143755862e+00 1.216434483635827974e+03 1.216752742540776808e+03 1.218841340079723295e+03 1.873552211111042709e+01 3.338147207560691072e+02 3.110321369533813822e+02 6.071856944881823814e+00 1.217722717375246475e+03
2.195155071715788893e+02 2.973100835785912111e+00 1.212923073128386250e+03 1.216201778795867540e+03 1.219891518820895726e+03 3.796456799915887359e+02 1.982667925327278056e+02 3.827136342462084144e+02 4.376119569628742489e+00 1.216376006177987847e+03
1.113050987903931599e+02 1.757546523532969474e+00 1.211605106914524640e+03 1.214115772488780522e+03 1.217009566404304223e+03 1.752408673388744660e+02 4.096934638238152360e+01 2.428868580731036957e+02 4.124672425464706471e+00 1.214688403671538254e+03
2.057038274448148059e+02 1.095755107613576529e+00 1.213722656167075229e+03 1.215342689129315659e+03 1.218502196188715516e+03 2.455033668725363327e+02 3.626143161387029181e+02 1.181375233761381907e+02 3.530586744100391527e+00 1.215308999584135790e+03
2.171223653593764880e+02 1.499243683175475184e+00 1.211004111854768325e+03 1.211864686123970614e+03 1.218009987088833668e+03 4.805228099809166764e+01 9.909967067020789955e+01 6.480313886541023294e+01 9.762010937145332301e-01 1.213548449577321435e+03
2.232514049343018314e+02 2.941353527841562010e-01 1.214569711824646674e+03 1.214613135939692256e+03 1.217518983391995562e+03 3.159110484094743470e+02 9.223055052706415324e+01 1.437131890488684576e+02 2.471898388042871542e+00 1.215345014062964538e+03
1.257378875551238906e+02 8.148545088501404354e-01 1.212406989267478139e+03 1.214347050370748093e+03 1.219596027483608395e+03 3.680457880554577059e+02 3.721036276052803373e+02 2.301172935415785048e+00 5.904748385968080271e+00 1.213401596862676570e+03
2.917701579315940990e+02 1.716600382470802488e+00 1.215855039829661109e+03 1.216236853889249915e+03 1.219811164009681761e+03 7.942928590308531511e+01 4.083716601491049758e+00 4.915690129796250574e+01 4.547068992355396966e-01 1.217332617039224488e+03
2.031230932965688112e+02 2.302777815011156637e+00 1.217149428507168068e+03 1.217186520431934923e+03 1.218850786374830022e+03 2.633736629200922152e+01 1.875673062815238836e+02 1.598031871459190825e+02 1.839809810171716853e+00 1.217895571877957082e+03
1.710915973564152068e+02 1.808465755407623554e+00 1.210840005433116858e+03 1.212186413773608365e+03 1.216527396879223943e+03 2.468256049599200423e+02 1.984278542980367490e+02 1.330089549278427228e+02 3.379841109211066730e+00 1.212610203331879120e+03
2.761193385842461225e+02 1.424626552739239660e+00 1.216911429571065128e+03 1.217785143154383832e+03 1.218422467515254084e+03 1.138592240876785695e+02 1.879385094426980061e+02 6.347364746416474901e+01 1.322875039710752709e+00 1.217623545361781908e+03
1.599518487254877641e+02 2.486803373663621475e+00 1.210614301024521183e+03 1.214757882454193350e+03 1.219790756468102245e+03 3.651385864456636341e+02 1.497275920254326991e+02 1.466563613151342906e+02 4.135760512037266245e+00 1.213586526333106349e+03
1.720740253899788001e+02 2.623006212844863683e+00 1.210899789167806375e+03 1.214505382832546047e+03 1.216444828871229902e+03 3.977679393735666054e+02 7.408093751834302054e+01 2.925619962633742261e+02 4.442337368599743819e+00 1.213371462073489283e+03
2.837591991402410940e+02 1.488287260711012916e+00 1.212166488333334883e+03 1.215056691525071983e+03 1.219902978708711544e+03 3.325398628961017948e+02 1.366235854189024508e+02 1.539142875372922674e+02 2.195797485121726567e+00 1.214711317390082741e+03
1.291486203926162659e+02 2.013134584951447703e+00 1.211239858833887411e+03 1.217385439725839660e+03 1.217619669101537056e+03 3.931131142268964709e+02 1.267954941427911209e+01 1.201636634671670976e+02 4.072488931816826252e+00 1.212845590197988486e+03
1.734176001104029865e+02 1.007477977478659747e+00 1.215474287085200331e+03 1.216084946234844210e+03 1.217934933305725735e+03 3.260985758620518027e+02 1.899151906902440885e+02 2.799866010047734335e+02 4.590078325673466964e+00 1.216485494432857422e+03
1.592935038227311111e+02 3.782416716047700689e-01 1.212457427316311396e+03 1.213058298007347275e+03 1.213745357250573306e+03 5.528835067412689597e+01 3.162218961098390650e+02 3.815659787655189916e+02 4.727601612602743586e+00 1.213362300809943690e+03
2.352990589414534668e+02 8.228581687324695304e-01 1.214020454478608826e+03 1.215604198499496306e+03 1.216810702763224299e+03 3.525248378118332653e+02 4.162171139395383079e+01 2.231914122567182233e+02 2.623631238644731578e+00 1.215136014568446626e+03
1.006213560685047952e+02 2.772573018815317702e+00 1.215008993012696919e+03 1.218422592597645462e+03 1.219409434611682400e+03 2.636701910680750984e+02 2.400701488220064164e+02 2.252474993080262209e+02 7.244862002275143098e+00 1.217492836677896548e+03
1.040581656493990721e+02 3.535355135813459393e-01 1.211357679399078052e+03 1.216827510313101129e+03 1.219766655432498055e+03 8.943963051367158812e+01 3.206293190698056037e+02 1.737184570114742996e+02 5.610202745278961345e+00 1.216864105996582111e+03
2.078020646025248368e+02 1.758600434145663138e+00 1.211390002697891305e+03 1.212227220773260115e+03 1.217831610979156721e+03 3.525102638592474023e+02 8.810638731219869157e+01 1.034138864641922453e+02 2.618022774105913442e+00 1.212750066069838340e+03
1.411360376809472257e+02 2.222300965296253317e+00 1.216008252832736389e+03 1.217035938880933372e+03 1.217797128012602343e+03 1.971484109227304771e+02 6.663388867508687952e+01 1.348560029624860874e+02 2.824496911706328550e+00 1.216785195921984950e+03
1.255600234725721833e+02 1.132115868317100427e+00 1.213170179934716089e+03 1.217169057937476964e+03 1.219080972135837328e+03 3.473050872623711030e+02 2.851970802805361700e+02 2.509581739285596882e+02 7.036159416332488092e+00 1.216140126433593196e+03
1.255489855495681866e+02 4.715233479207235900e-01 1.212245233575109978e+03 1.212826829913188249e+03 1.217819586123084264e+03 1.136086211069843586e+02 1.435409724960578615e+02 4.434832574068821032e+01 2.401436523154506730e+00 1.213342077318770862e+03
2.583735321653493884e+02 1.902613148762517525e+00 1.210295328190777127e+03 1.211299334667330186e+03 1.211524410068094767e+03 1.029806437592518904e+02 1.455807759152577319e+02 3.551180044617759677e+02 2.336460004540842128e+00 1.211260464854673273e+03
1.569697202210484761e+02 1.438619973536517271e+00 1.214456391053517109e+03 1.216581762693763039e+03 1.219293512828092844e+03 1.166319278242023785e+02 5.959236926512305388e+01 1.154285156196404927e+02 1.858019574082527159e+00 1.216805066218208140e+03
1.328810550798083625e+02 1.279553999160019551e+00 1.214853168011549542e+03 1.216078210112652414e+03 1.218121667862091954e+03 5.890621670838047663e+00 2.113188507683540251e+02 2.676727587923583087e+02 3.648994440481602819e+00 1.217191391167666325e+03
2.839869380672404304e+02 2.395550402826713388e+00 1.213705483637186035e+03 1.216999025225272817e+03 1.219656044451852267e+03 2.663611380480748494e+02 1.618035118550434674e+02 9.982451392315981309e+01 1.859202283808083056e+00 1.215839842660997647e+03
1.912911907424542051e+02 1.737457188581960077e-01 1.214483905576498273e+03 1.215008006512975726e+03 1.216985685171708610e+03 1.931838280910685341e+02 9.439336289913748601e+01 7.034946696174273484e+01 1.871108944236982596e+00 1.215113840525075830e+03
2.185992329236327691e+02 5.610978328342017818e-01 1.211584716031905828e+03 1.213647467661357723e+03 1.217217228615194927e+03 2.600290074414196511e+02 4.205757942752175182e+00 1.053108458386632549e+02 1.690516504931813380e+00 1.213213310933631419e+03
2.149925764345610162e+02 2.206241060574193114e+00 1.213643044644077463e+03 1.215346076479356952e+03 1.217555968033550243e+03 2.371465931598644090e+02 1.278703296858871852e+02 1.168317794347896807e+02 2.241234140599293490e+00 1.215043735444805179e+03
2.136683336024337905e+02 7.229328091712696747e-01 1.214145229434023577e+03 1.216300781450412387e+03 1.219545001147157336e+03 2.353115273662705818e+02 2.602740038650782708e+02 2.241741510809935107e+02 3.368583777377033073e+00 1.216606500101444908e+03
1.084887902284568781e+02 2.075291491260998988e+00 1.211916582528233448e+03 1.213134642935290003e+03 1.218627302632247392e+03 3.245842198277322836e+02 2.099523644070169226e+01 3.280662132543120038e+02 6.209357373274930758e+00 1.215222673697136088e+03
1.665558179435407737e+02 2.420755794978382003e+00 1.211581213219799338e+03 1.211651343907216187e+03 1.212102476338087854e+03 3.702759189705585641e+02 1.862356252392060583e+02 1.597387502014455549e+02 4.300361904223636067e+00 1.211715700775633650e+03
2.615245524984038639e+02 1.891988144202680466e+00 1.216322839809266497e+03 1.218189128060044141e+03 1.218886937533357468e+03 7.285934726931135685e+01 3.356326244091395665e+02 3.685769345505823935e+02 2.971303836697228640e+00 1.218345124435442131e+03
2.186495938451821530e+02 2.430676897171682338e+00 1.212682974560877483e+03 1.214637855650064239e+03 1.216565739447941269e+03 1.364045133257371845e+02 5.705752093525351398e+01 3.238382895461278110e+01 1.032912338156533272e+00 1.213733600236581651e+03
1.731015963426979738e+02 1.042460749093016892e+00 1.210125033317081034e+03 1.210756226686478158e+03 1.217921334966059931e+03 2.505324412975211601e+02 7.923444718218455307e+01 2.289820737008689377e+02 3.227867183121702954e+00 1.213409559465116899e+03
1.318811614031135662e+02 1.905596286515971460e+00 1.213268289171752031e+03 1.214942266616156303e+03 1.216835940805499149e+03 3.366624488223859544e+02 3.917429101640735780e+02 3.841147535117479350e+01 5.814453149936626097e+00 1.214302183477288509e+03
1.542080319066986647e+02 3.071271656989880694e-01 1.213734697237046021e+03 1.214958848587168177e+03 1.217009541429404408e+03 1.061414570585280046e+02 2.527812792032899267e+02 3.992676359899076033e+02 4.916672386497077163e+00 1.215867383040399545e+03
1.061246633629389748e+02 2.369089658402951493e+00 1.216005706808255354e+03 1.219560332989587096e+03 1.219599695790230953e+03 3.438195056413924249e+02 2.807703910670146001e+02 1.466222691457236067e+02 7.267039926587457010e+00 1.217983103781969703e+03
2.223809986331563096e+02 1.003259173215172106e+00 1.210644847983807267e+03 1.217816800609245547e+03 1.219784325989146510e+03 3.545613970603739062e+02 2.968809547268845108e+02 1.936243501263398628e+02 3.800085021237068705e+00 1.215258497560988644e+03
