weight logl A w B x0 f sigma_v
1.296929031059768689e-28 -2.330954932049116906e+02 7.448602766331836600e-01 2.157421577948207547e-01 4.691101761269727000e-01 6.431316837172216250e-01 1.768911977998908203e-01 8.586241845987486743e-01
1.337229644331010037e-28 -2.330623923467082932e+02 5.055958345133295673e-01 4.662608648584389837e-01 3.680249715369684482e-01 6.961506836498357886e-01 1.860433827252390149e-01 5.791894975410625257e-01
1.462536835660500609e-28 -2.329703199044015491e+02 3.684935223083437572e-01 8.813544724131092689e-01 3.807059421778025143e-01 5.780284311335345260e-01 5.047541824277407274e-01 9.165515511836921370e-01
1.571893870547053714e-28 -2.328957112116313510e+02 6.399163037470595450e-01 1.526737752709897977e-01 5.596765799542110509e-01 6.572982471288995043e-01 6.070486149019826971e-02 7.180091526892278253e-01
1.588655478301012721e-28 -2.328826043436147302e+02 4.668200087062526205e-01 3.372305738623895266e-01 4.928366390340152003e-01 2.083272568631350241e-01 6.689955413274807361e-01 4.980163967238387945e-01
1.760736587505046046e-28 -2.327772601538599702e+02 2.237784342252282510e-01 6.188118837932508054e-01 4.756227026423435200e-01 6.237485726909414163e-01 8.445949733078624844e-01 5.123124485591957766e-01
2.043259547378194711e-28 -2.326259460409382882e+02 7.522712315917013948e-01 2.277752024663565189e-01 3.605432567980233483e-01 4.233160761277259265e-01 8.558234696735502745e-01 9.590634762416784254e-01
2.069687474446303296e-28 -2.326105947736341477e+02 5.621451940265825842e-01 4.183474424909128242e-01 3.985324508138494704e-01 2.456743393707516709e-01 2.443912475853103894e-01 3.932531430445901366e-01
2.361257414668142435e-28 -2.324762981110106921e+02 2.816735566263280921e-01 8.059770230297587101e-01 4.088829740190275119e-01 5.234978402033547695e-01 8.292672038049442307e-02 2.397752028764953414e-01
2.411230148235512586e-28 -2.324528553387572174e+02 5.399471888719101775e-01 8.755138505244771663e-01 1.892768160888259610e-01 3.392515207905680841e-01 1.212684107137018685e-01 4.350387400451578568e-01
2.605690857575762170e-28 -2.323727945464961522e+02 8.720823886030482086e-01 2.908340909074030867e-01 4.024262664349735896e-01 4.616921382376906191e-01 7.997795018675117884e-01 8.230118466519975584e-02
2.672275230978243695e-28 -2.323450621350093570e+02 6.882136754671951406e-01 3.180108927847595801e-01 3.435411753452790595e-01 5.543667389398845291e-01 2.687661726764186687e-01 9.440255181793970607e-01
2.681865286784950612e-28 -2.323389798360276473e+02 7.333810697286569091e-01 9.842017309111261714e-02 4.390226363893409145e-01 4.502146467331531454e-01 9.594094347297551506e-01 7.635217650376202592e-02
2.732544043098379375e-28 -2.323177593318032450e+02 9.118592951947835923e-01 1.415312262354504469e-01 5.790430582235867041e-01 4.823715333688645135e-01 5.025962094452046669e-01 8.205863881940997917e-01
2.977373593370282705e-28 -2.322294508235863759e+02 4.233928136320428415e-01 2.491714027423342914e-01 6.294091026656911669e-01 4.370493492082562215e-01 7.212412069367841738e-01 6.935749337837128214e-01
3.002178757034864556e-28 -2.322186541135652078e+02 4.537696866462203049e-01 4.055490226213833704e-01 5.125607794815970619e-01 6.550162052335047891e-01 7.345924189780677072e-01 1.462377515899635494e-01
3.159343066832359736e-28 -2.321651282752409315e+02 5.974002397155577793e-01 1.377412730399195651e-01 4.345528488217759167e-01 5.867062258648620965e-01 9.998211801571160739e-01 4.962647473243365637e-01
3.159665113447050585e-28 -2.321625263457590336e+02 5.559545559973803064e-01 6.965906384307636312e-01 2.877705516319039036e-01 6.788787250429799691e-01 2.003377274897437665e-01 6.360989948272101069e-01
3.158390977314050322e-28 -2.321604296774585237e+02 7.776275257246915151e-01 8.278401705209090800e-01 9.470289415639088215e-02 5.810195338788558539e-01 5.304552668354461931e-01 8.261239457669783404e-01
3.497133506315782086e-28 -2.320560487562470371e+02 5.618750923521074192e-01 2.208716147494469428e-01 4.560151569941773841e-01 2.500800283476654062e-01 1.385122721590524852e-01 3.010033133842348052e-01
4.483757682430316713e-28 -2.318050309277277847e+02 3.142851729815449024e-01 5.934411397748053929e-01 5.069248394486436382e-01 3.853337427008276528e-01 9.860805638140518470e-01 5.435213109212522209e-01
4.494708058533545328e-28 -2.318000916732162295e+02 6.150833153715685730e-01 9.332087192697824385e-01 1.824721571437897261e-01 3.074213171430706382e-01 3.906411814396256732e-01 3.622547654199559375e-03
4.668526423638089219e-28 -2.317596489100742474e+02 3.786077602718198598e-01 9.806080443385404299e-01 3.238431532061916140e-01 5.182036761152253312e-01 1.736607161918599651e-01 1.798701252221746039e-02
4.675353168747096207e-28 -2.317556876869803091e+02 4.161072179255194126e-01 7.812920881100990922e-01 2.838212099580836867e-01 5.930330966814814087e-01 7.471230354890505687e-01 2.497284570662594572e-02
4.832925541056329766e-28 -2.317200404046016047e+02 6.571702205398237684e-01 4.728990534008713498e-01 3.798968928888364349e-01 3.734124752184879714e-01 5.264284601661386453e-01 8.386183265664902686e-01
5.420349990199643949e-28 -2.316028320037803496e+02 2.744696203647433164e-01 8.170816136594161172e-02 5.345653392477731636e-01 4.564287329609855171e-01 2.701945643715006895e-01 9.726005848315257829e-01
5.516810577818171466e-28 -2.315826924915563723e+02 6.426303527268043547e-01 3.239371285548481305e-01 3.388053613865749103e-01 5.430550339739084187e-01 6.104988724225132168e-01 3.414902052131260080e-01
5.597942019751986873e-28 -2.315655933572597860e+02 6.635413705463117928e-01 9.014259982633944235e-01 1.941090715194140337e-01 4.926806753640725622e-01 8.306612719720233295e-01 2.951118079794314841e-01
5.688944642156384245e-28 -2.315469676359443838e+02 7.840675581373254266e-01 1.045766389748283842e-01 4.766996268237267964e-01 3.467420419994868830e-01 6.508211938910353211e-01 3.060530912407651849e-01
5.743427585096324027e-28 -2.315349362186098006e+02 6.872191190512796366e-01 1.928625444298885938e-01 5.194851492270289306e-01 2.795202300344964419e-01 1.067508438254689551e-01 4.630570694720418379e-01
6.450603858073735941e-28 -2.314163186431524082e+02 6.035695796968001403e-01 6.375096670180587788e-01 2.456933627241368878e-01 6.287161348516230319e-01 5.968876190902073775e-01 7.830820769614778021e-01
6.670847681587393286e-28 -2.313802454504384514e+02 1.740892244755189999e-01 2.399713191606971385e-01 5.561100587742600077e-01 2.933650399850331603e-01 3.070479664589558233e-01 2.482208595308511567e-01
6.659039896216938935e-28 -2.313795170765515650e+02 4.668030725364776812e-01 7.801442380631444795e-01 3.498982797009357881e-01 3.172185947974187625e-01 2.704042642227643123e-01 2.400536340675208935e-01
6.748383310512545485e-28 -2.313636894243409188e+02 1.489194762767359625e-01 4.049309917471854980e-01 5.358691475625128042e-01 4.861549363498089971e-01 4.068582780912094465e-01 4.200719889831192599e-01
7.053703336395664861e-28 -2.313169396161374607e+02 2.166389921506082228e-01 3.728278441816120781e-01 5.130383765324697531e-01 2.340961376591123022e-01 5.065747569827978580e-01 2.215596157439139180e-01
7.357908308688066630e-28 -2.312722166958246817e+02 2.048004900729784028e-01 4.914878454523512463e-01 5.084246571110035973e-01 2.715506435925719719e-01 6.406211279766859112e-01 9.930015951095638727e-01
7.647036294261215009e-28 -2.312311742307247187e+02 3.906196680101173824e-01 5.023739732231929933e-01 4.794792382345313131e-01 2.385807332933345126e-01 5.559594762384596489e-01 7.400149904461115202e-01
8.399156083567446239e-28 -2.311348611564244493e+02 3.812464393148655706e-01 7.668014023101230592e-01 3.205190557087123082e-01 6.200870104042173203e-01 6.111130960653898825e-02 7.326985221119524105e-01
8.619270836549616158e-28 -2.311064918996144115e+02 6.253997035403889848e-01 1.270259969111942056e-01 5.133620080286569465e-01 6.621057638358580633e-01 3.673770410847544410e-01 3.836194845443712254e-01
9.431921518126919239e-28 -2.310138925485935033e+02 6.648194758694219164e-01 2.680541610980287093e-01 3.860413853220855396e-01 6.141380047635863759e-01 1.439460278692156203e-01 4.135694328912944417e-01
9.464903287676639158e-28 -2.310079018242649909e+02 6.923051232015779988e-01 6.437552424681226571e-01 2.406637866877900933e-01 3.978924220668312861e-01 9.530249288786231121e-01 2.654105293896980022e-01
9.607300123911392184e-28 -2.309904691519168409e+02 7.953709303804896713e-01 1.613058261962704298e-01 5.301044346778160943e-01 3.183920954862765607e-01 5.495917679219831653e-01 6.162498684072577060e-01
1.152692254002578323e-27 -2.308058070012612006e+02 4.020740137609776221e-01 1.197237908429388265e-01 5.749314871157020779e-01 2.677939152146160406e-01 6.864418487026147098e-01 4.566952200273993734e-01
1.163590660344062995e-27 -2.307938966769015678e+02 5.669256622453452410e-01 8.087108203748463175e-01 2.853608177756730147e-01 5.755382039111429648e-01 1.132890189925427338e-01 6.095378586499202722e-01
1.194938944922715122e-27 -2.307648122060272726e+02 4.429440669145473519e-01 6.747478857132556129e-01 3.694543294447955040e-01 7.015356184158564323e-01 3.581095352947735178e-01 5.105230552120038068e-01
1.194608110724834859e-27 -2.307625891072075319e+02 2.963334840161367945e-01 4.662883401986721577e-01 5.442605800474565880e-01 6.379890768537135326e-01 5.067300917005143068e-01 8.713775960501127793e-01
1.232013117207964493e-27 -2.307292577858515870e+02 4.257826083452372901e-01 2.213863814028472765e-01 6.103668682187679551e-01 6.241784509937086112e-01 3.249591731631032987e-01 9.688904857397516723e-01
1.238263383343857566e-27 -2.307216973972899723e+02 4.847805510271823159e-01 7.379571129483568637e-01 3.269447726763921036e-01 6.864689214862031985e-01 5.585452654362392799e-01 1.168560402484681848e-01
1.278424399577738022e-27 -2.306872789161152468e+02 5.226134992614387409e-01 8.989403822972878988e-01 1.999185112145359655e-01 6.266620639786991687e-01 7.667925857827623259e-01 3.520159142555218112e-01
1.312744727700296971e-27 -2.306582871406881168e+02 2.875430497750123271e-01 3.967912676154063956e-01 4.195884295879476200e-01 5.677849068876010818e-01 9.071737347144881447e-02 7.826579368612782694e-01
1.555135837139980803e-27 -2.304863444011007232e+02 2.178820138829519193e-01 9.387775726515967811e-02 5.608785558406955696e-01 5.219190045976815906e-01 8.803508923356562210e-02 6.735938489061161771e-01
1.593095443712177725e-27 -2.304597283544117090e+02 2.767198383669564610e-01 5.198522297247640811e-01 4.073743765144915985e-01 4.191574456361504275e-01 9.425769566808084310e-01 2.915865685632936799e-01
1.615248010070479620e-27 -2.304434187864990236e+02 5.803221363665538313e-01 8.106918351127642142e-01 2.712702513250250247e-01 3.687429332125874426e-01 2.299509842818285854e-01 4.316070440067889535e-01
1.633511417755654007e-27 -2.304296753562066442e+02 5.890688749258526924e-01 6.964905884178504980e-01 3.151256287495933783e-01 4.052670664841609982e-01 5.899914831446539942e-02 9.218059047245339421e-01
1.820817665143247471e-27 -2.303186216312296892e+02 4.181773268418277345e-01 9.011504298505389476e-01 3.360686765406877274e-01 6.061590783131258764e-01 7.743952457806958511e-01 4.947137580642713139e-02
1.818138447572602307e-27 -2.303175941513545695e+02 4.739446443850763302e-01 3.622079834997610215e-01 5.177578018510973212e-01 2.624912425299242846e-01 3.571669285859681020e-01 6.265369920819915395e-01
1.862492996044655230e-27 -2.302909913872390462e+02 4.806230090208500894e-01 8.817348518960133053e-01 2.633898633463752637e-01 2.936664997850431114e-01 5.255923627788690045e-01 5.786380735518427132e-01
1.913437757783732589e-27 -2.302615058005776518e+02 3.544240103853856239e-01 9.383324547001570259e-02 5.601626872567927462e-01 6.515697870225182209e-01 5.978487869382959063e-01 3.036254251141488059e-01
1.954468887296963482e-27 -2.302377888103637815e+02 5.181507025416022261e-01 5.009143765004250293e-01 3.061918762919662029e-01 5.957547058749939062e-01 4.659148467655933601e-01 6.830710742472095864e-01
2.495168376122454898e-27 -2.299910510856443580e+02 2.505024127795253408e-01 4.861334880923929846e-01 4.585256238153269104e-01 6.607543769997096250e-01 2.330779235398373617e-01 7.348872006577137350e-01
2.489079830650033897e-27 -2.299909942017366120e+02 4.078524741219863303e-01 7.283701927923360575e-01 3.813075510414067892e-01 2.689701537054810521e-01 1.996103619023092968e-01 4.434783968296395207e-01
2.509727957873371881e-27 -2.299802329340382130e+02 4.075080062276780213e-01 5.993056673756714803e-01 4.428751421064681670e-01 2.829946040633944948e-01 2.940744523731577686e-01 9.402734678718412953e-01
2.670639441527312899e-27 -2.299155893630431819e+02 6.497173220767469282e-01 2.390297830337766438e-01 4.232803760056830233e-01 2.825236331110992927e-01 8.817444949723880487e-01 5.183321156916764760e-02
2.778780060517812074e-27 -2.298733952937527647e+02 5.095031521708585087e-01 3.326073834833284115e-01 3.479864816097509861e-01 5.074160072876052752e-01 5.939492436016252652e-01 6.054117797387875699e-01
2.849625267600118646e-27 -2.298457197974075825e+02 3.824529559132600065e-01 7.250203025424770686e-01 3.130605696281149042e-01 5.500404422626292700e-01 5.125616266164101376e-01 7.771745582969817878e-01
2.885545900098654747e-27 -2.298306931957922643e+02 6.882587456666461323e-01 6.692828569817600437e-01 2.358745148939841441e-01 5.639591783872636155e-01 1.913166550893012907e-01 5.138734880433650787e-01
2.933544231825591999e-27 -2.298116959705457703e+02 3.980182883729880272e-01 7.509974081272522417e-01 3.132427399017522207e-01 6.248605677951207804e-01 1.868752066865991823e-01 1.812166904373069265e-01
3.073512635657073753e-27 -2.297625862094719196e+02 2.714120148217654682e-01 7.596665155262192215e-01 4.331762211649712313e-01 4.614205657848592379e-01 7.201275270061594513e-01 2.136884319129173093e-02
3.172934950446990677e-27 -2.297282502865618881e+02 4.951213091239561326e-01 7.125322135664463596e-01 3.033240742787018940e-01 6.884001898742073688e-01 3.753368928048601560e-01 2.473211273081652450e-01
3.207905769113956179e-27 -2.297147889821353601e+02 1.803684869456514406e-01 3.754936516167307614e-01 5.760311528919052071e-01 6.129289429947561985e-01 4.702120045139995819e-01 2.371312069557143243e-01
3.212667527456597249e-27 -2.297108057005043520e+02 7.292532199964758544e-01 3.112364978972611551e-01 3.373382739489998450e-01 4.760845290445184785e-01 7.834681930432219055e-01 2.629866589960204726e-01
3.251031962326068240e-27 -2.296964348251804040e+02 3.116993244049170997e-01 5.314864135737701334e-01 4.011316529123578611e-01 6.342438824479020854e-01 2.121373167585450803e-01 4.578915793865671047e-01
4.019075952967528332e-27 -2.294818552842280042e+02 2.438008380446483603e-01 4.443548057859008082e-01 5.168578741756869599e-01 7.054444367700170027e-01 3.329473235672362197e-01 6.964005613641838233e-01
4.725352221619588712e-27 -2.293174651955650916e+02 1.910611676953267724e-01 4.567599288576674743e-01 4.866910079240917009e-01 4.208189187545477994e-01 8.853357426395831453e-01 3.500030647895562286e-01
5.481388115813123628e-27 -2.291665489233018889e+02 8.420267262662489705e-01 3.018345119006551336e-01 4.119409663768069940e-01 4.737377236384106016e-01 8.212992501882285801e-01 5.119720242149334855e-01
5.895607686669930541e-27 -2.290911996842132794e+02 7.975103005280671509e-01 1.657120617735390322e-01 5.905336409063907110e-01 4.699556101773736394e-01 9.900689193128265897e-01 2.470808945037199500e-01
5.907801524668993521e-27 -2.290866335282207729e+02 6.881290940779531962e-01 6.965027146564336524e-01 2.326003001816286941e-01 5.453385997217005121e-01 7.134357354169048593e-01 2.416045041209968769e-02
5.910018007024571524e-27 -2.290837584197033721e+02 5.098941939965452308e-01 9.102609255245291964e-01 1.944914526508211283e-01 5.519804143281213937e-01 8.571028154811974886e-01 6.733954184519894692e-01
6.210583328942799607e-27 -2.290316524726495118e+02 5.123865892591856763e-01 7.466380859801171610e-01 3.181172080855154682e-01 6.531666127776480923e-01 8.604698122157339313e-01 5.062935576818594630e-01
6.405240799299690515e-27 -2.289982907678295305e+02 4.456608377655011388e-01 2.739012007901832080e-01 5.030490488936795179e-01 7.161947338823881903e-01 8.239773011498457977e-01 1.597261161186827039e-01
6.548352581921759177e-27 -2.289736937941888755e+02 5.047359789983186795e-01 7.081733253603519351e-01 3.635372779900104545e-01 4.063305156039395127e-01 5.273830971500982345e-01 1.664876078868250397e-01
6.581581346429545113e-27 -2.289661322553220089e+02 3.045188805944774035e-01 6.552906843433281558e-02 5.502579097000718233e-01 5.087102414942985540e-01 9.101241486904088074e-01 5.578473776239929460e-01
8.315227414023243436e-27 -2.287298188358672633e+02 3.265379078175167926e-01 7.971300923832612684e-01 3.650510271857859701e-01 5.298099464835339667e-01 1.883862512970175818e-01 2.360171096299945592e-01
8.492441261645928705e-27 -2.287062307934593264e+02 6.782014657513019129e-01 6.521045198054116199e-01 1.922918831811341045e-01 5.299878918241531789e-01 5.266886847289409257e-01 9.285477191908795280e-01
8.506368704624919410e-27 -2.287020921556813846e+02 2.389941925225478325e-01 5.337842515084181283e-01 5.382439421651672440e-01 5.569174284985963785e-01 1.867153500365045238e-01 1.166944064352580801e-01
8.611264861901608979e-27 -2.286873360841964313e+02 6.989516727785941574e-01 8.187532477470675918e-01 1.008577855667779355e-01 4.233756409587526859e-01 4.933854588824921894e-01 1.136524518470020118e-01
8.943893088217126553e-27 -2.286469363351134234e+02 3.965071670465923903e-01 7.662500328176845565e-01 3.732503712493983050e-01 6.609792417234758855e-01 3.339454090058224800e-02 7.993732289418746806e-01
9.139926078841973580e-27 -2.286227550002113276e+02 5.729586096875586287e-01 1.822569664773177056e-01 6.259382878671719830e-01 5.197790607720623735e-01 6.433861085812099256e-01 1.150152486999993506e-01
9.646922999430935851e-27 -2.285662682936490455e+02 5.372532691182959619e-01 7.592478832535988209e-01 2.272972004695628101e-01 3.393197986117745257e-01 6.186481441148650173e-01 8.630476853653609171e-01
9.786821551687771273e-27 -2.285493705569115264e+02 5.249755680610478370e-01 1.509010799925746271e-01 4.258828353851966675e-01 5.506426681427820657e-01 4.027236861878645824e-01 5.016835487652101522e-01
1.003332647461411584e-26 -2.285219950984974275e+02 4.769060640480601299e-01 2.540189887956477710e-01 5.569575057071800561e-01 6.722570462469616981e-01 6.573884225008784776e-01 8.981808091634895241e-01
1.038246362372046472e-26 -2.284852891050886683e+02 3.959651834886829258e-01 8.557651088586569754e-01 3.587000037001510933e-01 5.928294287114832528e-01 9.317035683071736019e-01 6.788240795305416908e-01
1.150645562073779918e-26 -2.283799990617990261e+02 5.367095732589702850e-01 7.800823464121793283e-01 3.174842637961248215e-01 4.564853906127402938e-01 4.619888889434601298e-01 5.379542827460876975e-01
1.165225146506470845e-26 -2.283649078778471448e+02 6.074465274858706909e-01 1.829763279631277939e-01 4.963875043834911072e-01 2.614937480413692672e-01 8.359692904924813650e-01 7.542567714414883939e-01
1.182312403527765237e-26 -2.283478500201490533e+02 3.424095284192059108e-01 8.601676411762877450e-01 3.809570612629155084e-01 4.642015702596554716e-01 1.745296117148310566e-01 1.402445276999563228e-01
1.251322638277061581e-26 -2.282886211024651857e+02 4.670856452386803470e-01 7.877579439059160249e-01 3.366251325706576258e-01 6.372254575995662806e-01 3.561730639875082538e-01 4.381458197412813060e-02
1.269103986769503937e-26 -2.282720110757527436e+02 7.618878922210036153e-01 8.513808668525570944e-01 8.390539635905669424e-02 4.038608330139967784e-01 7.772416662921909358e-01 8.307303228674572937e-01
1.405989738524106324e-26 -2.281670807099817466e+02 4.977607754330141132e-01 7.912659522474818630e-02 5.263276809363569564e-01 3.349295012281037209e-01 5.854446654723947097e-01 5.925340105724546946e-01
1.408095116661682641e-26 -2.281630843950952112e+02 4.256625223658373480e-01 7.963098736323832583e-01 3.524799888556042760e-01 3.071883381659558099e-01 9.604232048558285495e-01 3.307065694243778164e-01
1.471893246930702830e-26 -2.281162727097853349e+02 5.175878272309994976e-01 5.243110282057200644e-01 3.045695055533826912e-01 6.060119617757356858e-01 8.263398048377560423e-01 5.335775949387272510e-01
1.741740998805278180e-26 -2.279454370179846592e+02 7.068404068980898014e-01 3.206914782698578881e-01 4.786737320184920597e-01 5.422158670713416173e-01 7.813086637537557388e-01 1.361934539006065537e-01
1.815739321022285862e-26 -2.279013294808137289e+02 6.626881577220443686e-01 8.701840872124482207e-01 9.986503836676696721e-02 5.562386496319443596e-01 4.013610475281802481e-01 2.816686604574171193e-01
2.044812192447827390e-26 -2.277800162571529654e+02 6.367062785703628824e-01 8.769471504936907635e-01 1.200390494741232494e-01 3.987077689865008434e-01 6.064450874144394765e-01 8.077244743873113197e-02
2.181497844602515079e-26 -2.277128104794501269e+02 6.776824937855442377e-01 4.698305955710579962e-01 3.363455666850267978e-01 5.640290782834459504e-01 6.706345662841560751e-01 6.148302243642256304e-02
2.177341134310084251e-26 -2.277122177357505279e+02 3.605060347768044293e-01 7.492461168628784529e-01 3.306953414827842330e-01 4.518328161553383238e-01 9.478416163049154797e-01 4.779639630119003613e-01
2.564661222125056209e-26 -2.275459958122410171e+02 6.340452227261982321e-01 4.841658462813647201e-01 3.738815610914292265e-01 5.795367718382505862e-01 9.805465768618132349e-01 4.459890085606754706e-01
2.690670155959471868e-26 -2.274955319138007326e+02 3.231964093488853829e-01 3.159208503869048723e-01 6.128753357369947086e-01 4.455668829376042694e-01 9.279852038314084783e-01 9.486363415674609056e-01
3.999689609470898083e-26 -2.270966054445198097e+02 2.973002277974051699e-01 5.666395520488402004e-01 4.923370092794375763e-01 2.830775436549853863e-01 3.336730868896182756e-01 6.656441015939003059e-01
4.050383422493823842e-26 -2.270815106561385619e+02 3.888299698686487060e-01 9.171561583878218293e-01 3.260880883202013081e-01 4.433012246058197769e-01 1.933914596367189986e-01 3.053362224323864504e-01
4.332749096046297415e-26 -2.270116199692820373e+02 6.785445707445876273e-01 7.445353028376637816e-01 1.693190857588002807e-01 5.859075336039532012e-01 1.807730972703277539e-01 8.348420135606787751e-01
4.432883482678582508e-26 -2.269862719336579175e+02 6.765912806923995992e-01 9.769190842475417025e-01 1.478515734873282472e-01 5.336980469193051135e-01 8.928325269348547089e-01 9.272318413759764733e-01
5.309136167168618931e-26 -2.268033930633591808e+02 8.774566668438646966e-01 2.487706016946106269e-01 4.207769204985304379e-01 3.887665308759709060e-01 7.839523738952388632e-01 1.707814097457256430e-01
5.298404345439184155e-26 -2.268029164966665121e+02 2.459366913766595220e-01 5.664260165434903405e-01 5.123905418474025142e-01 3.405823304813305752e-01 3.581687195506709775e-01 2.217133792694631067e-01
5.307785919484901383e-26 -2.267986474210119923e+02 5.786106501338920127e-01 7.763205991799905226e-01 2.814195041068678904e-01 5.641415996256048393e-01 2.166908140699963514e-02 2.226270468359037302e-02
5.922766653424846819e-26 -2.266865185251645016e+02 2.251325444224365757e-01 4.966780013666588500e-01 4.574568819551817489e-01 4.901748004070225484e-01 3.350211326487114727e-01 2.815707670386896622e-01
6.344177931405242164e-26 -2.266152846738623339e+02 6.373454989842448626e-01 4.900048985134420887e-01 3.574302894158221111e-01 5.870771547153349479e-01 7.999326560246361462e-01 9.444005431255851901e-01
6.403820292005075119e-26 -2.266034274720914254e+02 6.770413208763401691e-01 9.630208851309104423e-01 6.355331841869960030e-02 4.429487103900504597e-01 8.800974296308238243e-01 5.162771393731546699e-02
7.141524675323285425e-26 -2.264918959114802419e+02 3.563728687712597321e-01 1.519524218258053727e-01 4.919196197014338301e-01 6.294323840140836346e-01 4.850443323611985935e-01 8.690191038196035667e-01
7.381323096973510345e-26 -2.264563693010204588e+02 3.537787561878961151e-01 2.924760624304181267e-01 5.555553589332604680e-01 2.314845746492696366e-01 9.889770224783783759e-01 2.577857881817164909e-01
7.981204269038268733e-26 -2.263757328940137086e+02 3.988187852811762024e-01 3.053302527661362342e-01 4.394201681394717118e-01 6.796292886212680351e-01 1.509404163905990748e-01 4.277571207753226856e-01
8.191740307005606971e-26 -2.263471958380068827e+02 6.167749322284887814e-01 4.149390932918958219e-01 3.102574588743309825e-01 4.311965014850126510e-01 3.922290946207840356e-02 6.931657642981836620e-01
8.232735648358875005e-26 -2.263397038459825126e+02 5.276201996695181196e-01 3.142792508056529988e-01 3.754501247495742877e-01 3.211267994383760760e-01 7.551357180470151809e-01 5.015024794719196155e-01
8.408927611907777810e-26 -2.263160282525896037e+02 1.970324944086713215e-01 1.868554860564053399e-01 5.790590982527072939e-01 3.161840061321586903e-01 6.515867455302296607e-01 2.390710495927506063e-02
8.853660970979235247e-26 -2.262619911624769884e+02 3.892771251900661866e-01 6.199206348054482341e-01 4.584752134130368750e-01 4.265851071979599451e-01 7.735520656624761404e-01 4.408518178203888471e-01
9.258321389490640483e-26 -2.262147994482038484e+02 4.241036299714604496e-01 8.462341385509825065e-02 4.925784367406958464e-01 4.671613634944758453e-01 7.485772927888121320e-01 3.830566282264955547e-01
1.021944040159105333e-25 -2.261135303769460734e+02 4.132700991737784380e-01 7.470320931311049684e-01 3.852959499444369440e-01 5.980510962937889419e-01 5.032931244878372512e-01 3.471381406448625917e-02
1.049661372014873231e-25 -2.260842695026913134e+02 3.859356721997309059e-01 5.598943624831840271e-01 3.396918710823306764e-01 4.098704253423268717e-01 9.413496134495822343e-01 4.589442745600932350e-01
1.054911897264264741e-25 -2.260767798582637624e+02 4.474968078369803148e-01 6.456052394632471048e-01 3.919640508511187393e-01 2.940098861008805242e-01 8.583340366859003590e-01 2.356680347992412550e-02
1.168284821535037297e-25 -2.259722004032701079e+02 2.738187280626912523e-01 1.393565000433301115e-01 6.266688199366193812e-01 3.581299510510635997e-01 2.543643587634263348e-01 4.276144779887813829e-02
1.206730347056423261e-25 -2.259373226024217729e+02 4.140040841505723268e-01 4.534035766174115967e-01 3.859110719961462710e-01 2.647699031856217688e-01 9.651374644687447102e-01 3.988532806684064180e-02
1.233609181699298607e-25 -2.259127929451915406e+02 3.646809685318140870e-01 1.344155789385012012e-01 4.737574627954599382e-01 3.957917006431442841e-01 3.727282115729555478e-01 1.318018550120664267e-01
1.645601557364442076e-25 -2.256221311062654422e+02 2.738371656276941124e-01 4.356862746131177078e-01 4.675185487761284175e-01 2.478642928033706339e-01 6.136989281606167745e-01 2.932497102989366500e-01
1.700088070157129278e-25 -2.255870570563074580e+02 3.135305574782366600e-01 2.411823022375246817e-01 4.399297789420064664e-01 4.027746203904497557e-01 4.009721018836864825e-01 5.822832842599456882e-02
1.789869770819143831e-25 -2.255330942485288688e+02 5.410442052939851143e-01 1.714509681582725431e-01 4.660960621400375148e-01 2.855913528133811052e-01 7.739192731094435285e-02 4.304721248016621926e-01
1.880238419733876413e-25 -2.254813385241941432e+02 7.275993725497353903e-01 1.636141862379522083e-01 5.947655111284808616e-01 4.006496095069028707e-01 1.609558269801180108e-01 1.485299056262086026e-01
1.891812874449620619e-25 -2.254727015498319815e+02 3.579928979675968126e-01 3.061975370321414758e-01 4.121868891622240128e-01 5.720575108817050891e-01 4.633701775124863254e-01 8.934903312601969461e-01
1.899186389044089955e-25 -2.254663115338335047e+02 4.046643508001658285e-01 5.224866229616019764e-01 4.066807015701341399e-01 2.330363610411458897e-01 7.931143918958394323e-01 4.695500127896280462e-01
1.899159200916496388e-25 -2.254638258496070193e+02 6.451554302595495782e-01 2.390224037108505950e-01 4.261961108575272883e-01 2.881546718936566220e-01 5.659301140627267523e-01 7.669307594752099444e-01
2.172092279770821322e-25 -2.253270462247510295e+02 6.859422799361374334e-01 9.784376860762783457e-01 1.164647283944040268e-01 3.752007649823667634e-01 3.749044509867998087e-01 5.490568798440101927e-01
2.222827225249227205e-25 -2.253014572014762962e+02 6.517961885198251260e-01 9.232078196996162944e-02 5.239101617439833047e-01 6.315390120943276120e-01 9.024979570935173223e-01 2.966758240289310011e-01
2.463666824726181752e-25 -2.251960862927116978e+02 5.110164647324429987e-01 7.112983689037092327e-01 2.367650970975930802e-01 4.300635810359553224e-01 9.909197596749425019e-01 2.450052776930514709e-01
2.588076753072574852e-25 -2.251443220785113226e+02 3.772087891925875458e-01 5.938396787682722611e-01 3.860793907962551952e-01 6.815771533341674626e-01 4.938091153810443279e-01 4.320263651868813115e-01
2.968198854129381448e-25 -2.250047817895720073e+02 3.150618517493923854e-01 7.524335218057307539e-01 4.046741220547857010e-01 3.947813611188052407e-01 4.102692671038018490e-01 5.989520591686070539e-02
3.027744943473851302e-25 -2.249824190126455505e+02 2.947913116646442289e-01 7.062121678903914290e-01 4.460013889176245305e-01 5.285627254662358387e-01 2.165368486720866681e-01 7.506395783551259582e-01
