weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -9.957512038633867633e+02 5.808806615807837659e+01 4.260612078155638471e+00 2.192108441617209991e+01 -7.933698675471550388e+00 2.474907162698125518e+01 4.260612078155638471e+01
0.000000000000000000e+00 -9.956920081947810104e+02 8.239317054866081946e+01 5.079481394229745206e+00 9.481540955940968729e+01 5.356841128679178610e+00 4.185145768135208044e+01 5.079481394229745206e+01
0.000000000000000000e+00 -9.946379107346201636e+02 2.635793177811879318e+01 5.150034437387888353e+00 2.353056546148362216e+01 6.759979972120788716e+00 1.357442563556323556e+01 5.150034437387888175e+01
0.000000000000000000e+00 -9.910908087330881244e+02 6.311034437730660329e+01 6.030796695005374630e+00 1.696862676911285917e+01 -7.522850280048425375e+00 3.806056562913116892e+01 6.030796695005374630e+01
0.000000000000000000e+00 -9.906237488658807706e+02 6.765437097633181907e+01 1.267779359782798743e+01 7.697493442758663207e+01 -5.227706283821138555e+00 8.577081512288191334e+01 1.267779359782798707e+02
0.000000000000000000e+00 -9.853662292827066267e+02 7.937765733276587810e+01 8.278107829191458933e+00 1.364029322094584273e+01 9.261695804984345415e+00 6.570968066292461174e+01 8.278107829191458222e+01
0.000000000000000000e+00 -9.728827856046191300e+02 1.061111873124909266e+01 2.897844699562137194e+00 2.796420301388084084e+01 4.333166133792161645e+00 3.074937417177469268e+00 2.897844699562137194e+01
0.000000000000000000e+00 -9.709505249411067780e+02 8.305136337642431954e+01 3.895249502293550936e+00 1.738360630985433630e+01 1.919187540928248836e-01 3.235057818568176913e+01 3.895249502293550847e+01
0.000000000000000000e+00 -9.671098969014801696e+02 5.714992821549553526e+01 1.640835967182649213e+01 7.517246609010014424e+01 5.917862803490345769e+00 9.377365773789158254e+01 1.640835967182649142e+02
0.000000000000000000e+00 -9.605253960638692661e+02 5.641929709521333081e+01 1.283895627353080648e+01 6.166664410777111804e+00 9.182798621103124503e+00 7.243648883887875911e+01 1.283895627353080613e+02
0.000000000000000000e+00 -9.594595315655169543e+02 5.744742835000224090e+01 1.490666018829239015e+01 7.709165066478540496e+01 -3.358711400591389840e+00 8.563492931047579759e+01 1.490666018829238908e+02
0.000000000000000000e+00 -9.583582483882710221e+02 7.419052101980231839e+01 6.366912853032007824e+00 1.743565259050572536e+01 -8.890297192885231681e+00 4.723645818541207575e+01 6.366912853032008002e+01
0.000000000000000000e+00 -9.562732616213470465e+02 9.439410334358633747e+01 1.446344476458716244e+01 5.400850606315269431e+01 -4.245766084807769403e+00 1.365263899812693467e+02 1.446344476458716315e+02
0.000000000000000000e+00 -9.522515570271989418e+02 9.531203875090216115e+01 1.573062815064063891e+01 5.031854704917640930e+01 -8.760632140947770097e+00 1.499318239869892864e+02 1.573062815064063784e+02
0.000000000000000000e+00 -9.448461799185552081e+02 6.686054785474476603e+01 1.689107124106393343e+01 6.643594859532197461e+01 1.313655664687383151e+00 1.129346277031058179e+02 1.689107124106393485e+02
0.000000000000000000e+00 -9.394709866086122929e+02 4.766863933174276724e+01 1.557894966515986823e+01 8.173968691129529418e+01 -6.211109755314707215e+00 7.426273327558804738e+01 1.557894966515986823e+02
0.000000000000000000e+00 -9.359302950777382648e+02 5.020647001321806613e+01 3.595856112653420311e+00 2.152681627593534586e+01 2.162327734930260092e+00 1.805352420917808587e+01 3.595856112653420666e+01
