A w B x0 f sigma_v
6.053437240770883676e+01 4.352188147458988965e+00 5.050861710167130525e+01 -4.899285376323820884e-01 2.634569781066988270e+01 4.352188147458988965e+01
4.969610496246805553e+01 5.517199366391536408e+00 4.897124032640732594e+01 -5.533124975509533527e-01 2.741833188110560471e+01 5.517199366391536586e+01
5.338880433358319522e+01 4.731631739961867034e+00 5.135697997342116849e+01 -8.315701029289179758e-01 2.526161611433959209e+01 4.731631739961866856e+01
4.983160223282134638e+01 4.720991413946978632e+00 5.085546103779433480e+01 2.940289421736430597e-01 2.352545662843706609e+01 4.720991413946978810e+01
4.804125616260183307e+01 5.424216425632716998e+00 5.119949316901627157e+01 -3.750341229009777066e-01 2.605861707852138665e+01 5.424216425632717176e+01
5.586258942230433178e+01 5.595335981622837629e+00 4.821091178688898538e+01 -1.668633857489226102e+00 3.125699566212427527e+01 5.595335981622837807e+01
5.505861168564928221e+01 5.292182118897304832e+00 4.796862192382270251e+01 -4.548477453624641953e-01 2.913802002541033431e+01 5.292182118897304832e+01
4.725784661123184094e+01 5.190506721686969804e+00 4.918132129518185280e+01 -8.282905872241226319e-01 2.452921704880506582e+01 5.190506721686969627e+01
5.272970626079701617e+01 5.343184087115606218e+00 4.744909906479489337e+01 -5.712406116314809879e-01 2.817445274109707753e+01 5.343184087115606218e+01
5.102428443845068529e+01 4.957720764454666806e+00 4.851626034650571029e+01 -6.175375033057619589e-01 2.529641544519481045e+01 4.957720764454666806e+01
4.457188582682358913e+01 4.899881673130841442e+00 5.204147336034959892e+01 -2.389116275501308451e-01 2.183969664997331961e+01 4.899881673130841619e+01
5.553120431656516587e+01 4.591324376964641019e+00 4.978172801725132501e+01 -9.285051603992275915e-01 2.549617720608497251e+01 4.591324376964641374e+01
5.074800998926131967e+01 5.526700474743909908e+00 4.991723204157188576e+01 -1.438105422964992997e+00 2.804690508999592069e+01 5.526700474743910263e+01
5.743582492328521738e+01 4.584210794354630636e+00 5.031632952195088393e+01 -4.649776930657836260e-01 2.632979285959868321e+01 4.584210794354630991e+01
6.124316678112192847e+01 4.932816531419044637e+00 4.723401005562613619e+01 -3.508305656612780155e-01 3.021013055343719245e+01 4.932816531419044281e+01
5.554884905115164884e+01 4.914390792616767811e+00 5.065929107287097111e+01 -5.055924623632286341e-01 2.729887523174383546e+01 4.914390792616767811e+01
5.263023128391128580e+01 4.920465033777229991e+00 5.020660929391375049e+01 -9.543816966355809228e-01 2.589652127520939828e+01 4.920465033777229991e+01
5.227026071738466584e+01 5.847062288261932750e+00 4.859525417766544564e+01 -9.422350950283391313e-01 3.056274702382389563e+01 5.847062288261932395e+01
4.960040012734429382e+01 5.090991950212265138e+00 5.157629623743500247e+01 -2.272813360473726618e-01 2.525152377756172228e+01 5.090991950212264783e+01
5.076220665950439326e+01 5.311442718623451853e+00 4.808090047839074543e+01 -6.075099798908851767e-01 2.696205529428835490e+01 5.311442718623452208e+01
4.482866320624609102e+01 6.196468836849279072e+00 4.886165720149925562e+01 -6.987987239021897778e-01 2.777794145551158067e+01 6.196468836849278716e+01
5.536584029527438133e+01 4.721464550450945374e+00 4.954264464995644346e+01 -7.878147492296303511e-01 2.614078522600664911e+01 4.721464550450945552e+01
5.315443753204259991e+01 4.898977659322900635e+00 5.053182307907889736e+01 -6.707207531377044063e-01 2.604024019633514087e+01 4.898977659322900990e+01
5.744404836059253938e+01 4.570250029038558814e+00 4.818924862822848354e+01 -1.303321523404569859e+00 2.625336636880904351e+01 4.570250029038558637e+01
4.658488145507956801e+01 4.899722693359628067e+00 5.073445400045685005e+01 -1.007150319321091558e+00 2.282530008329214510e+01 4.899722693359628067e+01
4.965470716414333197e+01 5.129190474738545724e+00 5.028289229611674216e+01 -4.948260439192360138e-01 2.546884510122557899e+01 5.129190474738545902e+01
5.402392040776797444e+01 5.558886479640277045e+00 4.590019145425198133e+01 -9.619450925089498838e-01 3.003128407319038473e+01 5.558886479640277400e+01
5.047740423745518967e+01 5.339434460900395862e+00 5.118939967930143098e+01 -9.838564178705286878e-01 2.695207916822678840e+01 5.339434460900395862e+01
5.325375321233201475e+01 5.147041796161913929e+00 4.791101406114600536e+01 -4.507285879837574782e-01 2.740992935863646807e+01 5.147041796161914107e+01
5.767011094059637344e+01 4.727396610373535424e+00 5.062115462550892175e+01 -6.477092004772604383e-01 2.726294869804410226e+01 4.727396610373535424e+01
5.348025061846524153e+01 5.380504387119108500e+00 4.772627240878317423e+01 -8.568292826574168686e-01 2.877507230768816271e+01 5.380504387119108856e+01
5.656009284808772719e+01 4.995155780778341992e+00 4.758398465716837933e+01 -5.071980452721263077e-01 2.825264747514851749e+01 4.995155780778341637e+01
5.537336026885035523e+01 4.793776373779456534e+00 4.942569943240231822e+01 -5.157900901808361027e-01 2.654475061935929148e+01 4.793776373779456890e+01
4.864747328007351257e+01 5.177499175495273498e+00 5.077466468608701433e+01 -1.077425046496966132e+00 2.518722527975089776e+01 5.177499175495273676e+01
4.562230313363162537e+01 5.114078884742649045e+00 5.045984724612679884e+01 -4.306168516644195421e-01 2.333160571290338936e+01 5.114078884742649223e+01
5.539351118226771575e+01 5.359492956355032867e+00 4.919364568094325563e+01 -1.096866575307801739e+00 2.968811330091375567e+01 5.359492956355033044e+01
5.541282297835024906e+01 5.029413417524348340e+00 4.827010595542930105e+01 -8.892879467095120560e-01 2.786939953902162870e+01 5.029413417524348517e+01
5.575287452235023977e+01 5.646773665810481901e+00 4.693307446823373397e+01 -9.311710796774104182e-01 3.148238636460434847e+01 5.646773665810481901e+01
5.476037092730567934e+01 4.670036192873828540e+00 4.979016073043921864e+01 -8.101124495077787202e-01 2.557329141657132965e+01 4.670036192873828895e+01
5.564604113604014657e+01 4.320157348989127399e+00 5.062919108235240628e+01 -8.576823254835534982e-01 2.403996535560151315e+01 4.320157348989127399e+01
5.259141209841074271e+01 5.026357431754252758e+00 4.945907379424851769e+01 -6.102973617017450891e-01 2.643432350472973624e+01 5.026357431754252758e+01
5.732448245455746871e+01 5.129204893481118077e+00 4.762879896092025689e+01 -1.434200814578142413e+00 2.940290159221886412e+01 5.129204893481117722e+01
4.532483108764082402e+01 5.550573738817116798e+00 4.983506298441858462e+01 -3.147723251308143233e-01 2.515788171513808180e+01 5.550573738817116975e+01
4.841576166219752508e+01 5.942792046129665273e+00 4.886203739901765886e+01 -7.877077029526073915e-01 2.877248033134170413e+01 5.942792046129665096e+01
4.767296778936497503e+01 5.062277745307614651e+00 4.945488799630016530e+01 -9.226346367338535970e-01 2.413338038928690565e+01 5.062277745307614651e+01
5.248390671384945705e+01 5.959056823417098414e+00 4.812348624078820336e+01 -4.952835501678389818e-01 3.127545824227510707e+01 5.959056823417098769e+01
5.538093386272211660e+01 5.008508631325961247e+00 4.925028621057280276e+01 -2.813785971282900533e-01 2.773758852623359417e+01 5.008508631325960891e+01
4.863343186529480988e+01 6.407097435671681218e+00 4.735995730504038193e+01 -1.160328891407226948e+00 3.115991365920438128e+01 6.407097435671681751e+01
5.691535273839413378e+01 5.254876564171891751e+00 4.892929666992567661e+01 -1.304887760593910428e+00 2.990831532465638176e+01 5.254876564171891573e+01
4.645476945969567595e+01 5.503489341471214047e+00 5.017917544091223903e+01 -1.341413087985456443e+00 2.556633285819376411e+01 5.503489341471214402e+01
5.088092604346257986e+01 5.191680370649441656e+00 5.158852602022465561e+01 -8.070440229660746922e-01 2.641575049803106623e+01 5.191680370649442011e+01
5.635202707750844553e+01 5.073532324405458205e+00 5.028891325899551390e+01 -8.232115336434198127e-02 2.859038309235107178e+01 5.073532324405458382e+01
5.107576698843827501e+01 5.243494884762358588e+00 4.853803947457343781e+01 -8.708909949773762094e-01 2.678155229391902736e+01 5.243494884762358765e+01
5.553120431656516587e+01 4.591324376964641019e+00 4.978172801725132501e+01 -9.285051603992275915e-01 2.549617720608497251e+01 4.591324376964641374e+01
5.032827550530073779e+01 5.092125303252595714e+00 4.870335701228213310e+01 -3.146088232023505071e-01 2.562778851696096893e+01 5.092125303252595359e+01
4.876173494437715306e+01 5.496407149863554054e+00 4.810243817865374183e+01 -1.472535169943764544e+00 2.680143485880261167e+01 5.496407149863554054e+01
5.020480367312450909e+01 5.504565776370181851e+00 4.901320981768252238e+01 -1.938681588448645243e-01 2.763556441084651993e+01 5.504565776370181851e+01
5.762131241666131132e+01 4.745408759481469119e+00 5.069701628064164112e+01 -1.551634765361001200e+00 2.734366806748429468e+01 4.745408759481469474e+01
5.383353017611264590e+01 4.896816817124912014e+00 5.074170959870384223e+01 -6.163660040170864107e-01 2.636129358915898280e+01 4.896816817124911836e+01
5.609565756982105711e+01 5.096073977221666773e+00 4.887437502852936433e+01 -7.776703879254505125e-01 2.858676207767026511e+01 5.096073977221666951e+01
4.330199837898756954e+01 5.630947833213818754e+00 5.020065145032188525e+01 -4.041550025157434334e-01 2.438312939459883211e+01 5.630947833213818399e+01
4.947157187571094283e+01 5.814787870688500782e+00 4.982637386705376059e+01 -1.116899560871951635e+00 2.876666960867783729e+01 5.814787870688500959e+01
5.923300291312643395e+01 4.737458732781180792e+00 4.856531458981645955e+01 -4.062407174201645432e-01 2.806139069196439806e+01 4.737458732781180970e+01
5.443438365533815926e+01 4.996396852932729615e+00 5.011722660910434968e+01 -2.876836124546642282e-01 2.719757831868644260e+01 4.996396852932729615e+01
5.091458932446904129e+01 4.934687411640227062e+00 5.040720781548383655e+01 -1.611362826558249139e-02 2.512475830082892614e+01 4.934687411640226884e+01
5.470489255372418569e+01 4.579269336699285375e+00 5.018673930731237931e+01 -1.656927700634351908e-01 2.505084370386982329e+01 4.579269336699285020e+01
5.259714678040226232e+01 5.555777700906579852e+00 4.899401613318863724e+01 -7.208473911755959307e-01 2.922180552138691922e+01 5.555777700906580208e+01
5.318964368977041346e+01 5.576040623877992708e+00 4.656531689426826404e+01 -7.103723431379727060e-02 2.965876139837555314e+01 5.576040623877992886e+01
5.007547064030080008e+01 4.952302778104293424e+00 5.284539391343706427e+01 -7.435804012986579892e-01 2.479888923668416467e+01 4.952302778104293424e+01
5.192293678976434990e+01 4.341203969238822680e+00 5.209396664151453393e+01 -1.050729058673917748e+00 2.254080592862614907e+01 4.341203969238822680e+01
5.456536544678998268e+01 4.662527047867428109e+00 4.965548009502311544e+01 -6.117463322234613088e-01 2.544124922724290627e+01 4.662527047867428109e+01
5.451769094838650886e+01 5.190867609452261000e+00 4.912100808052074541e+01 -1.435602963514270414e+00 2.829941160861082494e+01 5.190867609452261178e+01
5.381929321991126614e+01 5.040228415985541055e+00 4.892805468985287121e+01 -5.372133927643414353e-01 2.712615310152547110e+01 5.040228415985541233e+01
5.728772104541217658e+01 5.252093044476125350e+00 4.774744816408541226e+01 -3.888980006940343515e-01 3.008804412364978731e+01 5.252093044476125527e+01
4.704395267631906563e+01 5.512287258293375736e+00 4.865983615675902030e+01 -7.879360311082006518e-01 2.593197809174301227e+01 5.512287258293375913e+01
5.566432467672836992e+01 4.219666965061043662e+00 4.989406131156365376e+01 -2.370229454799925861e-01 2.348849119708229694e+01 4.219666965061043840e+01
5.435293834520236089e+01 5.414449344262090236e+00 4.949593481794313021e+01 -9.303028911054536110e-01 2.942912313818987258e+01 5.414449344262089880e+01
5.449942490448792398e+01 5.137849741700414086e+00 4.930585183146776984e+01 -1.141260622182763029e+00 2.800098561683444132e+01 5.137849741700414086e+01
4.777225965340997504e+01 5.659533331443630466e+00 4.970267786637047180e+01 -4.667684225044546054e-01 2.703686958268534823e+01 5.659533331443630289e+01
5.450724912320789173e+01 4.312934582233362235e+00 5.112295901880128213e+01 -1.250886823696284011e+00 2.350861997258924418e+01 4.312934582233361880e+01
5.521708890642324974e+01 4.432711009037506145e+00 5.046304070131775177e+01 -1.265839581894390165e-02 2.447613978825051007e+01 4.432711009037505789e+01
4.718481124423634299e+01 5.335529895016283497e+00 5.076200778191639529e+01 -4.207768866158776433e-01 2.517559709843234828e+01 5.335529895016283319e+01
5.066088648499759017e+01 5.175026901715895633e+00 4.983044925541629766e+01 -4.188228794086850115e-01 2.621714504246377686e+01 5.175026901715895633e+01
5.322586359873636752e+01 4.967959970213446930e+00 5.093032290405514573e+01 -8.791992120728338023e-01 2.644239597385633189e+01 4.967959970213446752e+01
5.022397899018543654e+01 5.185806030172544823e+00 4.916835000209191975e+01 -8.518695723782716556e-01 2.604518131065628239e+01 5.185806030172544467e+01
4.809754716182413148e+01 4.899776094131344628e+00 4.928437562137275307e+01 -6.005799312956696667e-01 2.356672117698607849e+01 4.899776094131344450e+01
5.846044380165972143e+01 4.927858655466266669e+00 4.857052944187436339e+01 -2.255090716498919790e-01 2.880848039904081048e+01 4.927858655466266669e+01
5.157983778535533048e+01 4.702109988758421899e+00 5.008982373013486722e+01 -9.864370559994330989e-01 2.425340704690583848e+01 4.702109988758422077e+01
5.113851233692398068e+01 4.690180274710033181e+00 5.149913250898534756e+01 -4.713895997806059057e-01 2.398488418406565614e+01 4.690180274710033359e+01
4.936536052221202908e+01 5.351199306754709006e+00 5.162981003720146589e+01 -1.064066686234674819e-01 2.641638830041572916e+01 5.351199306754708829e+01
5.816353772949570811e+01 4.726525438739744622e+00 5.014095589853175028e+01 -1.510396304234653542e-01 2.749114406855603576e+01 4.726525438739744800e+01
5.687510061134483408e+01 4.632511932888924377e+00 4.967625261142821103e+01 -1.097490142331784213e+00 2.634745822663131065e+01 4.632511932888924377e+01
4.952796979114689435e+01 5.070302599384377551e+00 5.072307225180250612e+01 -2.605504526200981275e-01 2.511217939742830296e+01 5.070302599384377373e+01
4.931904526644731135e+01 5.431036082158096079e+00 4.824866191115499703e+01 -7.400081787425989432e-01 2.678535143796637996e+01 5.431036082158095724e+01
4.691628430969171148e+01 5.123223265638247703e+00 5.104064058177202412e+01 -1.689352475962625277e+00 2.403625993127112537e+01 5.123223265638247881e+01
6.061586355566755913e+01 4.825389474672178380e+00 4.804246715592996964e+01 -1.446319741784163782e+00 2.924951499996831217e+01 4.825389474672178380e+01
4.640828437372542226e+01 6.000065488207814823e+00 4.804435927453337740e+01 -1.007561806642064184e+00 2.784527454377239408e+01 6.000065488207815179e+01
4.641946768068753926e+01 5.487095247482712601e+00 5.076500127339396329e+01 -3.693099138665694170e-01 2.547080405013779725e+01 5.487095247482712779e+01
4.822221937501950606e+01 5.189862441006971139e+00 4.892389039326272382e+01 -6.352001846559467424e-01 2.502666851564124073e+01 5.189862441006971494e+01
5.234887881768040074e+01 4.866072093807578547e+00 4.873654740019112808e+01 -5.460370153796532122e-01 2.547334183568292687e+01 4.866072093807578369e+01
5.751025099567934262e+01 5.197559458197519078e+00 4.939288249752801363e+01 -9.666742360106042042e-01 2.989129490059064409e+01 5.197559458197518722e+01
4.974964220671848381e+01 5.560374595096002182e+00 4.705705651251582111e+01 -5.150534957540990888e-01 2.766266466413532754e+01 5.560374595096001826e+01
5.171287350449404130e+01 5.583440886260771840e+00 4.831845784816862732e+01 -1.211074973149981915e+00 2.887357722710233787e+01 5.583440886260771663e+01
5.673892784811575041e+01 3.880879626492119261e+00 5.234989912412790858e+01 -1.041823365038720084e+00 2.201969491147587377e+01 3.880879626492119172e+01
5.184994942794571671e+01 4.986421999736823096e+00 5.062945011600199763e+01 -1.238289796152482580e+00 2.585457285127501947e+01 4.986421999736823096e+01
5.313206728978773441e+01 5.503405957185074193e+00 4.862009663918416180e+01 -6.416186100389307256e-01 2.924073356401760293e+01 5.503405957185074016e+01
5.263791972760972726e+01 5.041009287435524122e+00 4.930650065618154798e+01 -5.237033947426503744e-01 2.653482422181662059e+01 5.041009287435524300e+01
