H0 sigma
7.928511249498204450e+01 9.380768684162125055e+02
6.902596569765121615e+01 1.058435528779068591e+03
7.566678987927480193e+01 1.014831956121897065e+03
7.318793192505087575e+01 1.007348477364115183e+03
7.615211266723770223e+01 1.031639360241166742e+03
7.849979687050702637e+01 8.444384024392383026e+02
7.500452073637370631e+01 1.036964904931031469e+03
7.487919673392232767e+01 8.669469235012714989e+02
7.316837084251814360e+01 1.089078731066021192e+03
7.550414297121272966e+01 1.161655237920732361e+03
7.696776006224250466e+01 8.238122476226802746e+02
7.708205009735929991e+01 1.084338085006881101e+03
7.547779328787298425e+01 8.143593929745396736e+02
7.176427487351772072e+01 9.828276964205715558e+02
7.273783211990614461e+01 1.029050750362450344e+03
7.551373630367527312e+01 1.054988210020548649e+03
7.468177236799292018e+01 9.916642381363830054e+02
7.904191829022187221e+01 1.123577964753478227e+03
7.337664292348745221e+01 1.258795734073064750e+03
7.310844399492081891e+01 1.099112906005948389e+03
7.559520110190106834e+01 9.420287422685962611e+02
7.909377108291231195e+01 9.953604348819785628e+02
7.847973710580257034e+01 1.035350512285422610e+03
7.153157562571827555e+01 1.013979254891276696e+03
7.308793276420956886e+01 1.074746573537397580e+03
7.850157353283799466e+01 8.318333059476397011e+02
7.667197500205334393e+01 1.001248502292456578e+03
7.659644461896994017e+01 1.033680806716611414e+03
7.487659046312154487e+01 8.940598388778449817e+02
7.698305784902713356e+01 1.047157804650917569e+03
7.290980629995743811e+01 9.839521951325920099e+02
7.700488004087102922e+01 9.691659303540515111e+02
7.377939753242975485e+01 1.182833250059838520e+03
7.154527621119399328e+01 1.018004650981296663e+03
7.803633029897011397e+01 9.860360093313686320e+02
7.681650847172814167e+01 1.309395498005220816e+03
7.283483211687109815e+01 1.027993877010891538e+03
7.480404102428090596e+01 1.058064857562933412e+03
7.719076150932730229e+01 1.095539225507241099e+03
7.738828454466455753e+01 9.333349412583770572e+02
7.138492456384048523e+01 1.244944086143190816e+03
7.415914228236596273e+01 1.067577212659002953e+03
7.417762642884132163e+01 1.046495393332665799e+03
7.540097989622447017e+01 1.026065015326084449e+03
7.644806251757817961e+01 1.128582542036355107e+03
7.816858042349228697e+01 9.330996672224018766e+02
7.633585242286129358e+01 9.553478632883519595e+02
7.118623049766236477e+01 1.095214030726203418e+03
7.427003438875598818e+01 9.215344579347188301e+02
7.664685196273987344e+01 9.267046399875058569e+02
7.258317275223424758e+01 9.969606738311958907e+02
7.287172966259520024e+01 9.935197261085032778e+02
7.444254987622481678e+01 8.355415774329184160e+02
7.150361056711986407e+01 8.481088574402612039e+02
7.435563022208980044e+01 8.561450650006285059e+02
7.557562034496756098e+01 9.744342665099568421e+02
7.327851624377285589e+01 1.071668583456387296e+03
7.661125122565138668e+01 9.049421868622455349e+02
7.593069286475359547e+01 1.169625753691885393e+03
7.581004117778661566e+01 1.245901565049198553e+03
7.176427487351772072e+01 9.828276964205715558e+02
7.511645871582831546e+01 1.030367932254707739e+03
7.505723553339777254e+01 9.094609941860649087e+02
7.546073290248941134e+01 1.068523552283138542e+03
7.584069976292587967e+01 8.306829465517582776e+02
7.811783976763724979e+01 1.001883225814703678e+03
7.697106701910902871e+01 9.779323879756079805e+02
7.382248684351138479e+01 1.389917216821688271e+03
7.665275873460139167e+01 1.071705672907616645e+03
7.200753748598299353e+01 9.410315412412298883e+02
7.718787496431554018e+01 1.024548208784045528e+03
7.265131310819609212e+01 9.678620445033342321e+02
7.431126323279211476e+01 1.149288213101107658e+03
8.045425774803035779e+01 1.233141853134393386e+03
7.234638667011986968e+01 1.023393883204288613e+03
7.702295082695997053e+01 8.828567635377997931e+02
7.234638667011986968e+01 1.023393883204288613e+03
7.556084755203919201e+01 1.116596172072207992e+03
7.738828454466455753e+01 9.333349412583770572e+02
7.374664461925868864e+01 8.361923493638915943e+02
7.791147356999519502e+01 1.005335003775397354e+03
7.552289329954832908e+01 9.921579858609931080e+02
7.424068387121546664e+01 1.125763475524714750e+03
7.716447062134018609e+01 9.568403958620463072e+02
7.572148583077814976e+01 1.119654136126773210e+03
7.413458593389063367e+01 9.454536981806523954e+02
7.525165065386863716e+01 1.195568535641968083e+03
7.176921672953884013e+01 8.651546416925667700e+02
7.591076784058827798e+01 1.094052391886890291e+03
7.534476499443277930e+01 9.516146110089210879e+02
7.278114112003436276e+01 1.000451776045550901e+03
7.297849286023323145e+01 1.091130405587204677e+03
7.585995861725207590e+01 9.898136063608380937e+02
7.471057465146219556e+01 9.382523638660424012e+02
7.625315962172822992e+01 1.030474448418865450e+03
7.318850636192674131e+01 9.724091017125089138e+02
7.310844399492081891e+01 1.099112906005948389e+03
7.293945350836534658e+01 1.064450521835761492e+03
7.267023559851446635e+01 9.255735326300684847e+02
7.299898114416743056e+01 1.260174914708109554e+03
7.225814222133442399e+01 1.178796727378090736e+03
7.656498551929459495e+01 9.351245091985067575e+02
7.553707465558402134e+01 8.592156284768677779e+02
7.642915943506994836e+01 9.811512209496020205e+02
7.723175129469977662e+01 1.017753179377086667e+03
7.772462771510977575e+01 8.879841520804868651e+02
7.596604759273093066e+01 9.817575951204436251e+02
7.750693765883139008e+01 1.072886408245460643e+03
7.700488004087102922e+01 9.691659303540515111e+02
7.567787363009088608e+01 1.055518734970905371e+03
7.349830240449192331e+01 8.698745502756172527e+02
7.377037363450581609e+01 1.135587066005698489e+03
7.880703423013984832e+01 9.501037372983190608e+02
7.233576595543753740e+01 9.466895137172280101e+02
7.599352204054447668e+01 8.927218980526073437e+02
7.906335605510167852e+01 1.134672300174413976e+03
7.885659036329781202e+01 1.049089402304050736e+03
7.669131042926755981e+01 1.029408820103425796e+03
7.697803953001867683e+01 9.502001027809295692e+02
7.504340837988134183e+01 1.037825237412152546e+03
7.383960347284919123e+01 1.062744831554285611e+03
7.326392624610122084e+01 1.079035177033429363e+03
7.579981966494423773e+01 8.684601717164734964e+02
7.428089614319333123e+01 1.003059728473048040e+03
7.400870967200243911e+01 1.027605112601024985e+03
7.223363571550240181e+01 1.212375402216561952e+03
7.668876165015628033e+01 9.826027690684901472e+02
7.574763854124006457e+01 9.963742775811172123e+02
7.308842341497380346e+01 7.885482658779491203e+02
7.251392853930805416e+01 1.027294783850336671e+03
7.106366008773673570e+01 9.397694752174403447e+02
7.474640188580642075e+01 1.028866937013636971e+03
7.355990253377311205e+01 8.586966719474552292e+02
7.227856426311754490e+01 1.114271628522618357e+03
7.357649339883812445e+01 9.576471089100001564e+02
7.525562239817509180e+01 9.480074508629295451e+02
7.107511761348341395e+01 1.212956337513330709e+03
7.365311659960623558e+01 1.026938306179174106e+03
7.696005727643753858e+01 1.014809476992938357e+03
7.435059148212936009e+01 1.039373319638330941e+03
7.447045276066820918e+01 1.081541415744824917e+03
7.413074955357544127e+01 9.308398864148285838e+02
7.264294042768646875e+01 9.398320247852420835e+02
7.353703490459011505e+01 1.005777964899582571e+03
8.044502201603629032e+01 1.124148923612389126e+03
7.062389575459073399e+01 1.008305012011096892e+03
7.532557383859138156e+01 9.927610285383261726e+02
7.772374865466032645e+01 9.556578330583139405e+02
7.711173797787023432e+01 1.132651005727622305e+03
7.225086421675352710e+01 7.782396523123986753e+02
6.995403582348717464e+01 1.049397420990468618e+03
7.189054903443036437e+01 1.368216173860171011e+03
7.818870641921321862e+01 8.964565299546997039e+02
7.612505926413712132e+01 1.208099038308739637e+03
7.728916857921285555e+01 8.984792865737390457e+02
7.335575825968183494e+01 1.106812666349293067e+03
6.863986041204383071e+01 1.045165315296703739e+03
7.262261037385613349e+01 9.331889147824612110e+02
6.943753147953592020e+01 1.040806825702069546e+03
7.480404102428090596e+01 1.058064857562933412e+03
7.495303610403959738e+01 8.044785485328914092e+02
7.543033385422127424e+01 1.116990753831314805e+03
7.641103417665439679e+01 8.637599764862419534e+02
7.439183102100676592e+01 9.182766289837736622e+02
7.521040229043397574e+01 8.346057089887050324e+02
7.706224390067649210e+01 1.045405407245795232e+03
7.213593695394835947e+01 9.476099387386534545e+02
7.107641655390739288e+01 1.015216746497017539e+03
7.302239267454355343e+01 9.669679843611583010e+02
7.223209153851443887e+01 9.857593324772375354e+02
7.674923830588730311e+01 1.176187624853943817e+03
7.635387471906379631e+01 1.274295704554403528e+03
7.380366348584027492e+01 1.121954479477352606e+03
7.188298394607249975e+01 1.056916856550657940e+03
7.536151898946948791e+01 1.028895276350508539e+03
7.307405095959890673e+01 9.400439054263242724e+02
7.589910912133240117e+01 1.049960437879367873e+03
7.235102236519942664e+01 1.167187841188053198e+03
7.436971274732721326e+01 9.042546302482694500e+02
7.431256972581610398e+01 1.011832963527743004e+03
7.495561127277770197e+01 1.023859511966681112e+03
7.304683284604402616e+01 8.932012427626947328e+02
7.524412993282523132e+01 9.663428220824906703e+02
7.375123399303022609e+01 1.081102717904261226e+03
7.487919673392232767e+01 8.669469235012714989e+02
7.767564743579610820e+01 1.160319260218891941e+03
7.636545958044260374e+01 9.856241442162779549e+02
7.699738180614403404e+01 8.834415769818555191e+02
7.965265002430135155e+01 9.198242165184489068e+02
8.012812246441157527e+01 1.039029300610402970e+03
7.327851624377285589e+01 1.071668583456387296e+03
7.377037363450581609e+01 1.135587066005698489e+03
7.652283343368678459e+01 1.021323827746493976e+03
7.689856219530352632e+01 1.174029502837628797e+03
7.531696256073149698e+01 1.217077634437177494e+03
7.445563362538777596e+01 9.550426139442536169e+02
7.398643376320285370e+01 9.932934519027738816e+02
7.607120725521181726e+01 1.037033463713885112e+03
7.496119260692016439e+01 8.890092202781006563e+02
7.515739350641456440e+01 1.029129705003104618e+03
7.318003441757532812e+01 1.020480511101469006e+03
7.070325483503195585e+01 1.018986752567596909e+03
7.404049061686413324e+01 7.258392013829161442e+02
7.241586712224467703e+01 1.077192971255067278e+03
7.731640900883920153e+01 1.004313842070516671e+03
7.483104296787848853e+01 1.060396648063456041e+03
7.475087896484434680e+01 1.007851910506321929e+03
7.706501092079739124e+01 1.045965302490895965e+03
6.925446504063428677e+01 1.061837862865224452e+03
7.541807022050316789e+01 1.037417207527929122e+03
7.600540584838741154e+01 8.569549997212055814e+02
7.338533298565252494e+01 9.206369160566090386e+02
7.587768467261956573e+01 1.080451435489489086e+03
7.360619656992244586e+01 9.231640472720674779e+02
7.608100973436791037e+01 1.197928094935264880e+03
7.319495323591519309e+01 1.208938180423070889e+03
7.454663212789520799e+01 9.929530771698781564e+02
7.674277962710124257e+01 8.666002840693637381e+02
7.692744194984000217e+01 9.716511256364964311e+02
7.259626243588166972e+01 9.364567082072583162e+02
7.645832649303250150e+01 1.027799793073813817e+03
7.640093008946874420e+01 1.199511767224037158e+03
7.273701859971879458e+01 9.845656995731854977e+02
7.578862293469508415e+01 1.012569334872619606e+03
7.732088155694009401e+01 9.640699345335318640e+02
7.506971954265739555e+01 1.110884031536812472e+03
7.372824479100039241e+01 1.097326425278336956e+03
7.605142755166237123e+01 1.055545799437637925e+03
7.312152889239030173e+01 9.567256633970594066e+02
7.721324733701271725e+01 9.140576778398008173e+02
7.667354422800761427e+01 9.343155527678172803e+02
7.585053135905437216e+01 1.038132732540404504e+03
7.417779574811848420e+01 1.167251435127742752e+03
7.376304013577630769e+01 9.451232139762917086e+02
7.551349723787028267e+01 9.670011982740757048e+02
7.550926261753636481e+01 1.027083772892375691e+03
7.430543946503541974e+01 9.266590733897761538e+02
7.262261037385613349e+01 9.331889147824612110e+02
7.730777444056776915e+01 9.188152704253777756e+02
7.343416938807430938e+01 8.445265013297726000e+02
7.361675305702310368e+01 1.082048985819553081e+03
7.076013972280256326e+01 8.713374630539718737e+02
7.519548606477762576e+01 9.230943597012453665e+02
7.446735984664537966e+01 9.695306874261327721e+02
7.398278547829040974e+01 1.218347689193956057e+03
7.427231320743679532e+01 1.030383116052479636e+03
7.491590481140559632e+01 1.000971397645159755e+03
7.805309606401689848e+01 8.992744766765124496e+02
7.668204635480438469e+01 1.151881156161195804e+03
7.841500067571439558e+01 9.889112903624311457e+02
7.332945939702688065e+01 1.103859871713170605e+03
7.206844472407989599e+01 1.293338128450001705e+03
7.154527621119399328e+01 1.018004650981296663e+03
7.538822156505671046e+01 1.057152227740150693e+03
7.386409091250240522e+01 1.022819431312444067e+03
7.719221675978312192e+01 1.107719125152731749e+03
7.476391982849813189e+01 9.804633473066757006e+02
7.682222215492508610e+01 9.619230401042295853e+02
7.536779450885740061e+01 9.938940814302202398e+02
7.805309606401689848e+01 8.992744766765124496e+02
7.613518950942483343e+01 1.023909736441405585e+03
7.638096620222898991e+01 1.097913531570329724e+03
7.902031617064189106e+01 1.026735270906279766e+03
7.904191829022187221e+01 1.123577964753478227e+03
7.377827744679663624e+01 1.012650600650183492e+03
7.414354507733933985e+01 9.167677047873305582e+02
7.861445332494601246e+01 1.032188064947496741e+03
7.242159136265888719e+01 1.085783597191310946e+03
8.098871513740358807e+01 1.050734552855292122e+03
7.631468909084031793e+01 1.042472091170533304e+03
7.037899871693136333e+01 1.307937269726794739e+03
7.298325242262444590e+01 1.097199805325120451e+03
7.191047684980709676e+01 1.090658191315288377e+03
7.267102508158946250e+01 8.872100720809536369e+02
7.605649978395985045e+01 1.112764775335190507e+03
7.395662870493225682e+01 1.007238954513918657e+03
7.219170706020702255e+01 1.097054382647464990e+03
7.652562494362277334e+01 1.117504643933021271e+03
7.420364394257764218e+01 9.233787640698943733e+02
7.349830240449192331e+01 8.698745502756172527e+02
7.630510999382198634e+01 8.780128643806725677e+02
7.676373951890906255e+01 9.036126775778691353e+02
7.452730816007679948e+01 1.120807919769609725e+03
7.299629020921868516e+01 9.721458349125855420e+02
7.526300318539733780e+01 9.840666390559134697e+02
7.501410638216111693e+01 1.028744783355889012e+03
7.692562918079647716e+01 1.179675305280998600e+03
7.075906965976049889e+01 8.728086336575432824e+02
7.038519855813522952e+01 1.031056294124453871e+03
7.335575825968183494e+01 1.106812666349293067e+03
7.541283853335806953e+01 9.455482329085994024e+02
7.473328403976903189e+01 9.877128891618505122e+02
7.319495323591519309e+01 1.208938180423070889e+03
7.961041556815467857e+01 1.063280612903707151e+03
7.965265002430135155e+01 9.198242165184489068e+02
7.204919449320549063e+01 1.003507376571365285e+03
7.450750015621198941e+01 9.658146625893563169e+02
7.641816109119270095e+01 9.562379709427306125e+02
7.333094665970993731e+01 8.815888616876633250e+02
7.606311431539302248e+01 8.559103578276615281e+02
7.423238982610649828e+01 1.011292689473367659e+03
7.475608965986184273e+01 1.102888103105583468e+03
7.499391530572934528e+01 1.095823958445511380e+03
7.443602375177121644e+01 1.193895911212487590e+03
7.576198017978015287e+01 9.953045200636667005e+02
7.633768684193168497e+01 9.739091795278593509e+02
7.115456297942316155e+01 1.021205801829977645e+03
7.458996039259396582e+01 1.322056729648859346e+03
8.078149743713827036e+01 9.989507620793757496e+02
7.641103417665439679e+01 8.637599764862419534e+02
7.435462708121204400e+01 1.027264882870839301e+03
7.320705691219694700e+01 1.193815670929379621e+03
7.928511249498204450e+01 9.380768684162125055e+02
7.587168591960926278e+01 1.021886158300571878e+03
7.288424237736225564e+01 1.046512969898394203e+03
7.398278547829040974e+01 1.218347689193956057e+03
7.318389682259434892e+01 1.103425488261914779e+03
7.753984594464586166e+01 9.561153615511479984e+02
7.666008482725912643e+01 1.116434923329393314e+03
7.011514117587185524e+01 1.071791467471300621e+03
7.874156537229663400e+01 1.219399358055782614e+03
7.214041879947089342e+01 9.094978776254883996e+02
7.934700587654677406e+01 1.160979215636849403e+03
7.254427649551698210e+01 8.608373575649505938e+02
7.375103153031406578e+01 1.145284744383555790e+03
7.788149624369521007e+01 9.919717060657443426e+02
6.874111670451394218e+01 1.205011521817803441e+03
7.702295082695997053e+01 8.828567635377997931e+02
7.719221675978312192e+01 1.107719125152731749e+03
7.047895751407681075e+01 9.736386496613253030e+02
7.779977238432081776e+01 1.108705434537296924e+03
7.455467011360865115e+01 8.884473087593531773e+02
7.297418040986281085e+01 1.106015427681640631e+03
7.572148583077814976e+01 1.119654136126773210e+03
7.753289384499797166e+01 9.681415904632676757e+02
7.760046234185523417e+01 1.054878302326674202e+03
7.276969687401378906e+01 1.001874805589045081e+03
7.383286731828835059e+01 1.070211737608826752e+03
7.444803071220101742e+01 8.807156454584038556e+02
7.649084478859217029e+01 9.315192052499974125e+02
7.497507568208312989e+01 1.052395911692051868e+03
8.097253113477268016e+01 1.049550467413050228e+03
7.400224544520808934e+01 9.134479038247585549e+02
7.459512525886128742e+01 9.245899525042735831e+02
7.489125393175825707e+01 1.174776905181270649e+03
7.466468794265068709e+01 1.021599249941430685e+03
7.264294042768646875e+01 9.398320247852420835e+02
7.694773159897121673e+01 9.418090759505195138e+02
7.516497053662698136e+01 9.978808346845913775e+02
7.437188189579838138e+01 9.057837310437239466e+02
7.591076784058827798e+01 1.094052391886890291e+03
7.521517464480852766e+01 1.000635522842899150e+03
7.314317778332161879e+01 9.317839019902880864e+02
7.257512255969987791e+01 1.301923282687090023e+03
7.349292287681250002e+01 1.119840748158994529e+03
7.475469633265647929e+01 1.063715371415456048e+03
7.070325483503195585e+01 1.018986752567596909e+03
7.343894198564774456e+01 1.132436492152659639e+03
7.454895331044608042e+01 9.204139569782477110e+02
7.800316310712503309e+01 1.028168917521302774e+03
7.380315759082552063e+01 9.375706467591483033e+02
7.978697725351217684e+01 9.699217563756311620e+02
7.149894525305511195e+01 8.823789021616632908e+02
7.106650304454723255e+01 9.749219933570087733e+02
7.146677058810568894e+01 1.022645740455955320e+03
7.090784964174524418e+01 9.691300512991940650e+02
7.708173178982985974e+01 1.058785653689589253e+03
7.550414297121272966e+01 1.161655237920732361e+03
7.363756308915793625e+01 1.047892875243733670e+03
7.706533478239633439e+01 9.745709334227769887e+02
7.914395001395480733e+01 1.032541410273440079e+03
7.864831165480839559e+01 9.097836632091414231e+02
7.422772572327652085e+01 9.988035748494925201e+02
7.633372251587309165e+01 9.413838588473407754e+02
7.482558621312335845e+01 9.017398934614938071e+02
7.265728744819011808e+01 9.570266534964775929e+02
7.363632541906538620e+01 1.057353793936884358e+03
7.434323844228981670e+01 9.574537782659245977e+02
7.766862155379783417e+01 1.002444042183152874e+03
7.577086735196442646e+01 1.097760503088120913e+03
7.586361213855226993e+01 9.843391328609785660e+02
7.853893734002031124e+01 1.112471226081476971e+03
7.703895537528885029e+01 1.038498324817983530e+03
7.443936646323950868e+01 8.894825168007381535e+02
7.349830240449192331e+01 8.698745502756172527e+02
7.257448391705447932e+01 1.134700557422451084e+03
7.315727519380662613e+01 9.594450157544400781e+02
7.278497618860286877e+01 1.055404315369361029e+03
7.482064452030277835e+01 1.008988515669202911e+03
7.496642575074446313e+01 1.074154708792120800e+03
7.338834174650889963e+01 1.374488129383902105e+03
7.505694594507090756e+01 9.262489110890918482e+02
7.700488004087102922e+01 9.691659303540515111e+02
7.946803664223111241e+01 1.159744336240306893e+03
7.458518854090610262e+01 1.149011502207087915e+03
7.599352204054447668e+01 8.927218980526073437e+02
7.415036716144776108e+01 9.047045612140117328e+02
7.762307883554844068e+01 8.688383131914018804e+02
7.330849552189415874e+01 1.146641202862470209e+03
7.138112583726353932e+01 9.416101279081236726e+02
7.555057162110024649e+01 1.014139346695545214e+03
7.735178164148072710e+01 9.969483769167562741e+02
7.584069976292587967e+01 8.306829465517582776e+02
7.465907354868359391e+01 1.090349182167711888e+03
7.469014195016396229e+01 9.366473869227431805e+02
7.626409373167135186e+01 1.093533594402214248e+03
7.888988557473261665e+01 9.435962094423615554e+02
7.435667307124451497e+01 1.019619729433126622e+03
7.628450783042177363e+01 1.122238976079389886e+03
7.732088155694009401e+01 9.640699345335318640e+02
8.344751298040168308e+01 1.222383447811219867e+03
7.258918845165456446e+01 1.043234124352041363e+03
7.880938746724847022e+01 1.030584024824707285e+03
6.976619421194234860e+01 9.881613657059773459e+02
7.587777703538415608e+01 9.006070285663536197e+02
7.736717022990060855e+01 1.181265447858170319e+03
7.643730783369250048e+01 1.022665445264568348e+03
7.304898261944917692e+01 9.141387859218031053e+02
7.459062511451573130e+01 1.075388754642081039e+03
7.765541064227694790e+01 9.375643002022617338e+02
7.696235479486492181e+01 1.003392949634233446e+03
7.553752543607754433e+01 9.552859838962525600e+02
7.364193969600550815e+01 1.036609917607024727e+03
7.465725044462972448e+01 8.820641775644420477e+02
7.832378982570119774e+01 1.097721855443517370e+03
6.925446504063428677e+01 1.061837862865224452e+03
8.044502201603629032e+01 1.124148923612389126e+03
7.297849286023323145e+01 1.091130405587204677e+03
7.524618972419007434e+01 9.285949303230960368e+02
8.071940594546906311e+01 1.151808562254591152e+03
7.746851526563385448e+01 1.135313720133369543e+03
7.767564743579610820e+01 1.160319260218891941e+03
7.165772026698815012e+01 1.251483281676300976e+03
7.475092448331123762e+01 1.132675797010880615e+03
7.568445368261981798e+01 1.069291285559314929e+03
7.538087136786927545e+01 1.045655534996718416e+03
7.961000138620738653e+01 1.097088411785712651e+03
7.522736269813560739e+01 1.003349128860163546e+03
7.318850636192674131e+01 9.724091017125089138e+02
7.661125122565138668e+01 9.049421868622455349e+02
7.505307669439372376e+01 9.734318312911981366e+02
7.446539216627046187e+01 1.117632658328559501e+03
7.592878102476703361e+01 1.069707112926360878e+03
7.768078966242970296e+01 1.194702892901935684e+03
7.729572571687563709e+01 1.081760767616780868e+03
7.610074548047086296e+01 1.035868847205265411e+03
7.115087359211480589e+01 9.493662093981894259e+02
7.442083071698208130e+01 9.766107794501908757e+02
7.138112583726353932e+01 9.416101279081236726e+02
8.114392561620945798e+01 1.103903106924951317e+03
7.622891327429891817e+01 1.138789867027385753e+03
7.579858830742099940e+01 1.094387393417076510e+03
6.959665495471145391e+01 1.218252051324992635e+03
7.597008059640451449e+01 9.362931777192170557e+02
7.872490079570691535e+01 1.104687427767762074e+03
7.582952657027280452e+01 9.745309376251152571e+02
7.677426206192117775e+01 9.707232016437483253e+02
7.729509192673160101e+01 1.048609641775414730e+03
7.371548569209033985e+01 1.089757732767525795e+03
7.284051488518029771e+01 9.026619323377241244e+02
7.349944978369860848e+01 8.311734775724410156e+02
7.550900176966129607e+01 9.304998447872770839e+02
7.759841216333722969e+01 1.033270616513737423e+03
7.425027218454731326e+01 1.069626176024840788e+03
7.642915943506994836e+01 9.811512209496020205e+02
7.448294267825647808e+01 1.002617123044337177e+03
7.703149760596031115e+01 1.032523214325413846e+03
7.474824509660733440e+01 9.390782309301329178e+02
7.370532045625249395e+01 9.442667021370205021e+02
6.937380214384489818e+01 1.121302402370498839e+03
7.552233766141577576e+01 1.004515142977139362e+03
7.527730952501568140e+01 1.213398180405416952e+03
7.519061817819901705e+01 1.032261634441109436e+03
7.520037729791110337e+01 1.002136302333619710e+03
7.701810862003243585e+01 9.772010284361434742e+02
7.493258225377684312e+01 1.248307098310397350e+03
7.772563093285972968e+01 9.062450615059843813e+02
7.349284181009205952e+01 8.807618274518686121e+02
7.297418040986281085e+01 1.106015427681640631e+03
7.701313139174084199e+01 1.062285283506470478e+03
7.106650304454723255e+01 9.749219933570087733e+02
7.256330752717303767e+01 1.007124191037383184e+03
7.357175474412342453e+01 9.588967803108032513e+02
7.790792454472611439e+01 1.192330759895584833e+03
7.915956829857368859e+01 1.236887216421492667e+03
7.611718826913298130e+01 9.881682579724206335e+02
7.611051474902677683e+01 9.863551383061558226e+02
7.456295759539005985e+01 9.419171410889376830e+02
7.441426367897813066e+01 9.085486825489525700e+02
7.535839325053943583e+01 1.026185941878124368e+03
7.426594418808852538e+01 1.124345329082141006e+03
8.021656102401898636e+01 1.057316060501243555e+03
7.560286388758076725e+01 1.086381533462031712e+03
7.619377189530894157e+01 1.211787098613926446e+03
7.329984411166499569e+01 1.014765153318149828e+03
7.580431017462902332e+01 9.085954846708211790e+02
8.516616897770299488e+01 1.327255590405447720e+03
7.765145415021872566e+01 1.007296029653673145e+03
7.231127495381144854e+01 1.089464897762066130e+03
7.646909881244542362e+01 9.818185706324903776e+02
7.547779328787298425e+01 8.143593929745396736e+02
8.080075288957154100e+01 1.209239073798967183e+03
7.541935364180707779e+01 1.016544728449176773e+03
7.577165363578110657e+01 9.236015122496643244e+02
7.011514117587185524e+01 1.071791467471300621e+03
7.993563963462054289e+01 1.162606261225487742e+03
7.499391530572934528e+01 1.095823958445511380e+03
7.930995118193629878e+01 8.917190164519689688e+02
7.259626243588166972e+01 9.364567082072583162e+02
7.932658538650960622e+01 1.047531925963442063e+03
7.908439731125338312e+01 9.924731419755530624e+02
7.659759510033602226e+01 9.333641118937541705e+02
7.509184993714077905e+01 9.132857838105404653e+02
7.613414804600620300e+01 1.063480045553498258e+03
7.452730816007679948e+01 1.120807919769609725e+03
7.601614369003593197e+01 9.573693454417561952e+02
7.730777444056776915e+01 9.188152704253777756e+02
7.473714470920232600e+01 9.676550356389805074e+02
7.391955823975231965e+01 1.090665891534131333e+03
7.405840142076881705e+01 1.194016979748196945e+03
7.415739778382427971e+01 9.646844666893292697e+02
7.062203352888877816e+01 1.121712903894665487e+03
7.505845387392525936e+01 1.049564451656424126e+03
7.332945939702688065e+01 1.103859871713170605e+03
7.229728127708463603e+01 8.318663541647306374e+02
7.596450868197143791e+01 1.004912642551645376e+03
7.579842398074529797e+01 9.290367288156718359e+02
7.487706831939826202e+01 8.330384043254729249e+02
7.433775685028669500e+01 1.032905082705341329e+03
7.829884211071811251e+01 9.994066904096345070e+02
7.568386542614766199e+01 1.037748117447949880e+03
7.832378982570119774e+01 1.097721855443517370e+03
7.338820124677749845e+01 1.249448784859826901e+03
7.459160846568906322e+01 1.014829996212808169e+03
7.813055387646242878e+01 8.759119159474250864e+02
7.345630175076394153e+01 9.557399201576960195e+02
7.417762642884132163e+01 1.046495393332665799e+03
7.773037494495599731e+01 1.063799387049995630e+03
7.318793192505087575e+01 1.007348477364115183e+03
7.372824479100039241e+01 1.097326425278336956e+03
7.263992516241631847e+01 1.048835276576319302e+03
7.441567053710116397e+01 1.007564146642291917e+03
7.545140314535021275e+01 1.133775613248359605e+03
7.473597563308069880e+01 9.829874632113125017e+02
7.410925220665234292e+01 9.380715502336880718e+02
7.893884880737169851e+01 1.031539366344352175e+03
7.625130971434948890e+01 9.760184886482635420e+02
7.391172688580792283e+01 9.397009020122220591e+02
7.655847594571102377e+01 9.905633167627183866e+02
7.545140314535021275e+01 1.133775613248359605e+03
7.652562494362277334e+01 1.117504643933021271e+03
7.569542593090039873e+01 1.026312934006137993e+03
7.508201698662392687e+01 1.040724738597498344e+03
7.311939222782309855e+01 9.416040547559940705e+02
7.062055199722279042e+01 1.059998532192616040e+03
7.615137461561440091e+01 1.127933445099093205e+03
7.679864720582634163e+01 1.113971718330277781e+03
7.444803071220101742e+01 8.807156454584038556e+02
7.321502547991487120e+01 9.503085482408433791e+02
7.318591275759781922e+01 1.068701234907342496e+03
7.854326111217955031e+01 1.193489404151989447e+03
7.078149769098722288e+01 9.416629896187929489e+02
7.761081351685956520e+01 1.088639002740941805e+03
7.118623049766236477e+01 1.095214030726203418e+03
7.787984286615713359e+01 9.376083209572055921e+02
7.184224775690458387e+01 1.067079802301860127e+03
7.659916241732656772e+01 9.908774523222218704e+02
7.248760803357542670e+01 8.221171429410910605e+02
7.255431602662991963e+01 1.100475789337468314e+03
7.519257077603883488e+01 8.796589974577572093e+02
7.839656707150219006e+01 1.044217811741941659e+03
7.411285783783864645e+01 1.054932455256330741e+03
7.573293816374754783e+01 1.015568997477240714e+03
7.808857807932736250e+01 1.030181572544704068e+03
7.878094012134862112e+01 9.150910975503627469e+02
7.377770900998152115e+01 1.028049197598429146e+03
7.486478570068069871e+01 1.153456607403254793e+03
7.391172688580792283e+01 9.397009020122220591e+02
7.459062511451573130e+01 1.075388754642081039e+03
7.552444423039486310e+01 1.029181582239627005e+03
7.566818796016411852e+01 9.954335621614467300e+02
8.213979625318006583e+01 1.141168773093564596e+03
7.605127611681697886e+01 1.107410184372044569e+03
