m0 c1 c2 c3 c4 c5 m_100 m_200 m_300 m_400
1.139051211074068171e+01 -4.958366067517399500e+00 9.913578315673149177e+00 -7.025355486613078071e+00 9.751219987853836813e+00 -3.636285647573420654e+00 1.531488452066233208e+01 1.512930008809984628e+01 1.596169432561761070e+01 1.282632844146388962e+01
1.349299062065481536e+01 -4.269249056581378099e+00 7.093951252756419024e+00 -7.026237704064013379e+00 9.463641758005540083e+00 -5.794494617603756836e+00 1.495227645382335879e+01 1.514746112809502776e+01 1.609309997466817777e+01 1.256496151845255405e+01
1.494410307361708767e+01 -6.302990599774094704e+00 8.077066113629197019e+00 -8.992413422249613930e+00 9.957673694505004391e+00 -7.278236261476584978e+00 1.501080838358732628e+01 1.505229310097274897e+01 1.605622101095388032e+01 1.257612407149610689e+01
1.627323355947931205e+01 -8.051721160774564012e+00 8.680677789668006739e+00 -9.922385847047328511e+00 9.022779157864679433e+00 -7.297006753674365243e+00 1.519210231809256229e+01 1.501131269438953808e+01 1.593727860822598075e+01 1.319970266984818963e+01
1.627323355947931205e+01 -8.051721160774564012e+00 8.680677789668006739e+00 -9.922385847047328511e+00 9.022779157864679433e+00 -7.297006753674365243e+00 1.519210231809256229e+01 1.501131269438953808e+01 1.593727860822598075e+01 1.319970266984818963e+01
1.588064263500238837e+01 -7.564713723893207842e+00 8.628790789920614657e+00 -9.813412345300230655e+00 9.822852767842363164e+00 -7.899051456977073116e+00 1.521069518184232905e+01 1.516592478891694995e+01 1.604408651468521896e+01 1.270467113656522962e+01
1.197386544027017408e+01 -4.506351196932012471e+00 8.568295746483109099e+00 -6.554077553162418468e+00 9.579258176965357308e+00 -4.337095184586175378e+00 1.508190288343858043e+01 1.523000541963698140e+01 1.605682512342316315e+01 1.265355955067601634e+01
1.227084745141726252e+01 -5.396673165274803452e+00 9.161135876231597308e+00 -7.215900749509548184e+00 9.644675417278932628e+00 -4.358031415158308164e+00 1.503892207385845126e+01 1.514109212490954981e+01 1.607545145245876839e+01 1.288600205264667231e+01
1.433309746518939676e+01 -5.882510263239931980e+00 8.106524122440628588e+00 -7.996810996813867867e+00 9.261702728647303928e+00 -6.354485182764555873e+00 1.520423091554316386e+01 1.521455131375440928e+01 1.592204900633003106e+01 1.260195025331192298e+01
1.694124623704275123e+01 -7.426572562139326372e+00 7.118126208641641028e+00 -9.457683843423247083e+00 8.937237426454910150e+00 -8.067560904387136134e+00 1.493845432156450315e+01 1.512472974994260078e+01 1.612971726265952555e+01 1.309101942508229754e+01
1.330587435123499240e+01 -6.414589228371442076e+00 9.450871829916721367e+00 -8.477942642449260546e+00 9.908774740820668114e+00 -5.461474754414075150e+00 1.500430433268768837e+01 1.496290043229208777e+01 1.596774182872886172e+01 1.280984835601758043e+01
1.737784496224607267e+01 -6.133181350087962613e+00 5.856167080531275104e+00 -9.588773952488645946e+00 9.464973799130046217e+00 -9.222029533822123426e+00 1.487666153689860593e+01 1.500371088091671545e+01 1.615790225323743101e+01 1.266191147891306912e+01
1.263195786252216024e+01 -5.217231228746449290e+00 9.124884635560729151e+00 -7.781260493088885788e+00 9.964195841279405386e+00 -4.889725446807783094e+00 1.516704606211198225e+01 1.506098210001236737e+01 1.608777288546220774e+01 1.283236172579133694e+01
1.239994719008126722e+01 -3.406731699695048299e+00 6.965464110447680213e+00 -5.898267295220296802e+00 9.010485683612326824e+00 -4.620953398586538086e+00 1.488974659830039293e+01 1.510515422647782202e+01 1.593503069421941376e+01 1.252212242802514020e+01
1.103396781649824199e+01 -3.807091693648304798e+00 8.683779424321862450e+00 -6.049439856824915474e+00 9.632632682822034553e+00 -3.510731210707991323e+00 1.500409302861071481e+01 1.510363384315134994e+01 1.600099241427327001e+01 1.264221194380495383e+01
1.147264698378789660e+01 -4.319356565462657116e+00 9.245554999064083290e+00 -6.817352581991495519e+00 9.688077291789493728e+00 -3.718859238575404902e+00 1.523327232651387497e+01 1.505126867336773344e+01 1.597345485652176045e+01 1.280853516951531823e+01
1.112280482890898270e+01 -2.710707194633784844e+00 7.759464419225313492e+00 -5.224069808500125589e+00 9.249913267379305637e+00 -3.529602444731803068e+00 1.528221300836583652e+01 1.537091001743879737e+01 1.608336356772625209e+01 1.258184793575699167e+01
1.009828520740067503e+01 -1.517419901593754616e+00 6.958827141425643958e+00 -3.845322799773295053e+00 8.326558935048137045e+00 -1.997155008012610367e+00 1.490913530408779408e+01 1.504837171770545368e+01 1.580612005308161017e+01 1.270783218211191468e+01
1.232900122406180721e+01 -4.142129657479156180e+00 8.157084852255373164e+00 -6.644592877592579327e+00 9.689658048814127511e+00 -5.006451736252259366e+00 1.519934410247827117e+01 1.527087923784282353e+01 1.600986998173847908e+01 1.238960381515148157e+01
1.162434880551903582e+01 -2.950922175476201836e+00 7.487284206255679919e+00 -5.885815991946083514e+00 9.645352754230607673e+00 -4.496891503840735993e+00 1.500728097614209311e+01 1.512205043804986992e+01 1.595278307722140099e+01 1.226328718673465801e+01
1.282389015014775424e+01 -5.132440088967842762e+00 8.731074294150815263e+00 -7.459143123818046561e+00 9.825815527102143676e+00 -5.259803252314117827e+00 1.518913156269030651e+01 1.521363245577271961e+01 1.605988089426257659e+01 1.260953175660625014e+01
1.395955054217008495e+01 -4.345944223546410967e+00 6.591905126114848912e+00 -7.145335708826684673e+00 9.866244331059242256e+00 -7.077856038655703230e+00 1.483826516275405893e+01 1.525054383712870809e+01 1.604283126738641130e+01 1.197062970389951531e+01
1.562547345013495814e+01 -6.698732000092824990e+00 7.722356509848456341e+00 -8.871593073090625836e+00 9.130589756094799725e+00 -7.177936521817123605e+00 1.505990170019111396e+01 1.509770612903518661e+01 1.599222254786772268e+01 1.286842045283534830e+01
1.133372826990377824e+01 -3.386071974328509704e+00 7.966967088800103625e+00 -5.984423638250662592e+00 9.829899768573604035e+00 -4.185146498016604433e+00 1.490104196438081807e+01 1.511899703107279080e+01 1.603606784039178024e+01 1.238818280454564658e+01
1.035314056952467787e+01 -1.236103052501441368e+00 7.067510975420244534e+00 -4.582948417808172081e+00 9.384482963729404048e+00 -3.182334883285919069e+00 1.512591753047979815e+01 1.515086033971401314e+01 1.597049286489120590e+01 1.232064599569025276e+01
1.203004759893419617e+01 -3.799402441322947688e+00 8.234847287919549785e+00 -6.779049130628385988e+00 9.908169758991935083e+00 -4.660195430790670557e+00 1.513789454196138884e+01 1.511041249285624488e+01 1.607222264902727460e+01 1.255222270692818931e+01
1.668494979765232955e+01 -7.536227424531540819e+00 7.929087737678436554e+00 -9.957745507744256486e+00 9.519996692854078901e+00 -8.450310069406487656e+00 1.519792357525348692e+01 1.514706640122556891e+01 1.602926180768648123e+01 1.274673137970902204e+01
1.366736080135652465e+01 -4.941666924744163580e+00 7.741881158440243382e+00 -7.601455089838005108e+00 9.577127296017984293e+00 -5.984313472783159504e+00 1.503109740698297436e+01 1.509174468323270446e+01 1.599715564698631454e+01 1.254747037440120749e+01
1.135551104612805950e+01 -4.231171606164640941e+00 8.671686112799200430e+00 -6.124853047893012103e+00 9.786981841320109510e+00 -4.129173131198950131e+00 1.502460368300772586e+01 1.529495642687665224e+01 1.604969264982199562e+01 1.242844807678302743e+01
1.205748103604780219e+01 -5.469559892996790573e+00 9.548423957403294082e+00 -7.380171431067276799e+00 9.775569704572813379e+00 -4.379969099395539800e+00 1.508647140954124488e+01 1.506491543312899495e+01 1.593164228518714687e+01 1.271213566342868440e+01
1.081320169153146260e+01 -3.877691035085659266e+00 8.646137209727164930e+00 -5.171184852076827987e+00 8.768862904494575616e+00 -2.653609226858170800e+00 1.512817584888800937e+01 1.532083297677560374e+01 1.596313725310998777e+01 1.287308198834853101e+01
1.098829750581668385e+01 -1.269350555919521284e+00 6.216414314508011074e+00 -4.502911530594808198e+00 9.145968309560362997e+00 -3.623272744967346526e+00 1.490117917622342247e+01 1.514099748276038682e+01 1.603268488681245429e+01 1.237156445140229621e+01
1.044524409294827016e+01 -2.243415832215177375e+00 7.442151554808575042e+00 -4.690318371878494652e+00 9.357937516867270489e+00 -3.028352021673655692e+00 1.491469043890626267e+01 1.523123863328061489e+01 1.610383495375588225e+01 1.253992477529054739e+01
1.381017696678258133e+01 -6.358218025199212420e+00 8.753165695326796225e+00 -8.109020970056159072e+00 9.863507340051121730e+00 -6.428831841660940682e+00 1.505198133899507340e+01 1.526219995903637461e+01 1.597000958670049364e+01 1.236153403228960457e+01
1.222022055189651724e+01 -3.728707356741013612e+00 8.125669932783043947e+00 -6.784509347113933053e+00 9.993674614822381841e+00 -5.044977557133279333e+00 1.526575436794237284e+01 1.523826007395423687e+01 1.609721631534614517e+01 1.240754675491735881e+01
1.153754858265507544e+01 -3.024600220704117604e+00 7.738903291176853827e+00 -5.819131640140303041e+00 9.374201211924212629e+00 -3.998044930091559479e+00 1.513670326279696354e+01 1.514762783595874218e+01 1.597107760839195478e+01 1.252266707873443785e+01
1.768386311726324323e+01 -7.169870446266948250e+00 5.944390603153928865e+00 -9.090870569750320485e+00 8.768209612854491297e+00 -9.076942700388334728e+00 1.485142815095315605e+01 1.531786860372182701e+01 1.615757268182426998e+01 1.275842382548442266e+01
1.166379968942750978e+01 -3.862852228827136081e+00 8.132848135417305002e+00 -6.207593319721427250e+00 9.297277691510906550e+00 -3.927333238012177041e+00 1.490323482104797037e+01 1.497382512976661850e+01 1.587168258362644124e+01 1.262449596225930826e+01
1.747924145997304635e+01 -7.378077305825458510e+00 6.649130938821574688e+00 -9.585133205996367423e+00 8.976865724047794259e+00 -9.021512194367780069e+00 1.495433185381915564e+01 1.515231122860141255e+01 1.598850525793238120e+01 1.267665694144933042e+01
1.387135585692177386e+01 -4.689578074472933622e+00 7.231162028338076198e+00 -7.303212971818267008e+00 9.233719532353259041e+00 -5.860892711756131135e+00 1.501306183154964735e+01 1.512674740806607865e+01 1.604717653912966213e+01 1.270137252440262543e+01
1.230383972027761352e+01 -4.657152936469622695e+00 8.952778631400249765e+00 -7.282877353560085254e+00 9.954812831024181463e+00 -4.859118130674383806e+00 1.530788139043887064e+01 1.520110904977045685e+01 1.605405055600718711e+01 1.259488459995981202e+01
1.470795364278086304e+01 -6.046382229398522767e+00 7.871379757497564356e+00 -8.477333169270144353e+00 9.848870734894759948e+00 -7.354193261200085985e+00 1.502145672103291929e+01 1.516492501538077953e+01 1.595262437723311599e+01 1.226553495549189243e+01
1.528780196303809902e+01 -8.162711281231604943e+00 9.793051388393259060e+00 -9.968024124756338367e+00 9.636420882092945561e+00 -6.730738933386524181e+00 1.531338243851674541e+01 1.508873916920234137e+01 1.603057692312373206e+01 1.315887506569799648e+01
1.383489310193533939e+01 -4.624124364114629238e+00 7.001495670892975198e+00 -6.835340456835479195e+00 8.957663760193423030e+00 -5.732184482915253732e+00 1.503448115957057674e+01 1.527769815219716065e+01 1.606614768761364331e+01 1.268697196248917791e+01
1.810453036556011597e+01 -7.819496949900111460e+00 6.652688863519145457e+00 -9.916324422688486351e+00 8.482909489005095338e+00 -8.709586730753962058e+00 1.505118198094126214e+01 1.513144217521061208e+01 1.610373044200105141e+01 1.326934129760343417e+01
1.267829916652821431e+01 -4.456981032239103691e+00 8.058161447748616979e+00 -6.655652303931186786e+00 9.064285182688166742e+00 -4.773212288938930570e+00 1.516999978948727978e+01 1.515876488579988646e+01 1.585166854297576755e+01 1.259013209664969501e+01
1.271433588487050415e+01 -3.948751189982109722e+00 7.435258547668105678e+00 -6.633262258756200680e+00 9.257424458171158221e+00 -4.831140723053143127e+00 1.493046586990738511e+01 1.501746850318238558e+01 1.598063459745957715e+01 1.268166610211613587e+01
1.144251645979000820e+01 -3.208755652214604126e+00 8.345777381967295128e+00 -6.363304519742763787e+00 9.742630724252620666e+00 -3.967076603532047052e+00 1.525699731913185175e+01 1.507924275107426126e+01 1.601328639664556519e+01 1.261510127171709783e+01
1.237374599472890324e+01 -4.755937139949423909e+00 8.734750968604132026e+00 -6.708308614975695860e+00 8.713838077573775820e+00 -3.910750782098891598e+00 1.529092564989670677e+01 1.507563294033238321e+01 1.577608527778091130e+01 1.293577320310507872e+01
1.647662651853339000e+01 -7.199293510549741981e+00 7.402292848173605222e+00 -9.403721148103773686e+00 9.705399703444122395e+00 -8.660691632272152773e+00 1.502595335700380730e+01 1.530282983849095046e+01 1.614722049349621358e+01 1.250971905781457494e+01
1.384298062146106645e+01 -4.274075138192597656e+00 6.749192854842217315e+00 -6.925669053332962122e+00 9.391388715888073335e+00 -6.363447488734840007e+00 1.499947997893075069e+01 1.526743701871761871e+01 1.604003595480491029e+01 1.231195391083840107e+01
1.222584660235287579e+01 -3.264157473507375506e+00 6.681457595880488043e+00 -5.592898907925011542e+00 9.100166895610986018e+00 -4.384345034888427861e+00 1.471809593859411258e+01 1.516987455527955220e+01 1.614248458931378138e+01 1.267724452679577141e+01
1.360426954339563999e+01 -6.841190408949479718e+00 9.535882979935330184e+00 -8.523421022098286670e+00 9.723502842057019535e+00 -5.465631718294766017e+00 1.507625994317325180e+01 1.509670925123730001e+01 1.605752566149750393e+01 1.298635994774143043e+01
1.339804437263524228e+01 -5.311995406870353875e+00 8.633172290697196161e+00 -8.226842369939049604e+00 9.921557174827619008e+00 -5.846892078278818516e+00 1.509728010136837462e+01 1.491502310780224150e+01 1.589281198657076288e+01 1.254962277585537400e+01
1.026468153961320873e+01 -1.949997239444636321e+00 7.628895731959971727e+00 -5.002639062631518030e+00 9.766637332977342822e+00 -3.244931030455656895e+00 1.496231289067652348e+01 1.510990953411020499e+01 1.603971099508901688e+01 1.235057714450916322e+01
1.436331029046322527e+01 -5.398512886350042450e+00 7.797112444215905214e+00 -8.249601301992388613e+00 9.668496504513182543e+00 -6.561374920409789979e+00 1.511802145382399232e+01 1.508854150262041038e+01 1.604374797591424695e+01 1.263451990040229589e+01
1.285064604372562869e+01 -5.276277087294446666e+00 8.630801790859880640e+00 -7.098122127753729416e+00 9.168537828280975077e+00 -4.651321614114159786e+00 1.516515046328140315e+01 1.520481473550405305e+01 1.600222386902252580e+01 1.289380691203101748e+01
1.102854260164639300e+01 -3.744729460961493395e+00 8.617800968221484226e+00 -5.890495999775994029e+00 9.386082303263730608e+00 -3.261515004910487292e+00 1.503631986278218591e+01 1.510976172069983647e+01 1.598834198083288527e+01 1.275726124805518680e+01
1.218102536957993109e+01 -4.170327789632874094e+00 8.165330797586619838e+00 -6.595875716232394659e+00 9.708748198229063320e+00 -4.959016226280541062e+00 1.507517014534306909e+01 1.519080422027722932e+01 1.594010653424208535e+01 1.230731752714976679e+01
1.285064604372562869e+01 -5.276277087294446666e+00 8.630801790859880640e+00 -7.098122127753729416e+00 9.168537828280975077e+00 -4.651321614114159786e+00 1.516515046328140315e+01 1.520481473550405305e+01 1.600222386902252580e+01 1.289380691203101748e+01
1.410551959728537952e+01 -6.125629446981609050e+00 8.615739359307195144e+00 -8.495324464130961317e+00 9.965936897950911089e+00 -6.516140686999715825e+00 1.512955724372527477e+01 1.516967395034123989e+01 1.606450656403139376e+01 1.257796534807931721e+01
1.333791258170836613e+01 -5.297309418373759904e+00 8.276601145523724057e+00 -7.675480675100253336e+00 9.500308962597646456e+00 -5.182517243899940063e+00 1.497427323169039859e+01 1.502638261252973351e+01 1.610071995218637042e+01 1.296902833336051586e+01
1.434286299580755042e+01 -5.489751650204913958e+00 8.012883744086170879e+00 -8.512970383134977226e+00 9.700379313220242494e+00 -6.397065001332484790e+00 1.510440511614197590e+01 1.496482404216655304e+01 1.602328896991804896e+01 1.276444369205813523e+01
1.526079490862722565e+01 -6.870249478302369539e+00 8.252174295040848762e+00 -9.182564547773527153e+00 9.931406076271922956e+00 -7.466555133236315811e+00 1.503756904133040528e+01 1.516685384659316149e+01 1.613448820900758562e+01 1.266458574452700958e+01
1.441546515106759863e+01 -4.817419543196113096e+00 6.758464451588995558e+00 -7.101358655272772324e+00 8.888130411624079130e+00 -6.402518478239143107e+00 1.507657729006101377e+01 1.528579251040757292e+01 1.597422205999609801e+01 1.251626958400348322e+01
1.013945372931945776e+01 -2.538587372231991601e+00 8.133074321200485457e+00 -4.770561047680361710e+00 9.125931886750379363e+00 -2.378885071510429050e+00 1.504793898812006248e+01 1.517150157694985069e+01 1.600151810333105828e+01 1.273959960827535554e+01
1.329669554103854878e+01 -5.247448580236567572e+00 8.132709694435082071e+00 -7.404054001836549048e+00 9.233604508866754657e+00 -5.218277709165748846e+00 1.494754368050837456e+01 1.500946151805441175e+01 1.591681755198445103e+01 1.276543824167507424e+01
1.350080865713258227e+01 -4.637971088525347341e+00 7.546336307374957642e+00 -6.723794473881868683e+00 8.361405301991176486e+00 -4.642252832625729297e+00 1.523590818659421764e+01 1.516960546324949455e+01 1.593812014477313355e+01 1.310231422684624647e+01
1.184565126473517083e+01 -3.476727305524734746e+00 7.706932329375092650e+00 -6.213850455383102656e+00 9.852912830038526693e+00 -4.805057438519197532e+00 1.495501845389861373e+01 1.516156759430305989e+01 1.601965553865228742e+01 1.226018430623016719e+01
1.024902713667926868e+01 -2.912334196327435620e+00 8.514466690842752428e+00 -5.353114748092162145e+00 9.846253952038878765e+00 -3.284833431097798240e+00 1.504629999064614410e+01 1.519355695679110774e+01 1.597605533173922154e+01 1.230539351188931541e+01
