A T phi m0 m_100 m_200 m_300 m_400
1.471785533226817044e+00 1.016777837753483595e+02 1.263345259587471903e+00 1.505064468228127517e+01 1.639978614832245540e+01 1.633166765588535796e+01 1.624979141297750473e+01 1.615503674256392230e+01
1.487942723038647941e+00 1.004948325513769447e+02 1.069083202830198642e+00 1.511127332472114837e+01 1.639308201319080638e+01 1.636909529042314659e+01 1.634390471501390962e+01 1.631753439668734984e+01
1.442931132888518153e+00 9.995347800938000660e+01 1.125008557845996293e+00 1.505106011741381522e+01 1.635478929455341657e+01 1.635659199587351509e+01 1.635838353196382400e+01 1.636016388750268291e+01
1.487431033273015180e+00 9.963925672610632489e+01 1.017596283982919569e+00 1.511275349889314334e+01 1.639577964232260499e+01 1.641256483827618595e+01 1.642867743424049110e+01 1.644410909259640619e+01
1.425177270952217023e+00 1.003786628601458801e+02 1.047162524843711306e+00 1.508300832223886268e+01 1.629998694916204371e+01 1.628206714713547498e+01 1.626347374444948102e+01 1.624421718640336820e+01
1.574279490045147778e+00 1.006116734237819941e+02 1.165737762050550685e+00 1.502681356561476456e+01 1.644895369904892846e+01 1.642213123497953120e+01 1.639327303002296787e+01 1.636242118772960197e+01
1.538468313625688699e+00 9.842287682323708964e+01 7.530579158445005472e-01 1.512858732755936764e+01 1.628819714213565106e+01 1.638394524448147394e+01 1.646697883973858723e+01 1.653645694764051299e+01
1.531455833683017520e+00 1.007383768285563121e+02 1.244286536747878147e+00 1.501805071864266594e+01 1.644444461682138225e+01 1.641726848957488016e+01 1.638712524643636925e+01 1.635407880776021727e+01
1.460703906764208693e+00 9.993716294165199088e+01 1.023569088885598832e+00 1.504593401857061963e+01 1.629632500132657924e+01 1.629929837851272367e+01 1.630225219365754441e+01 1.630518640065900726e+01
1.500115075167712142e+00 1.023261411043148854e+02 1.386247910345250967e+00 1.501028786041343288e+01 1.643072815079625570e+01 1.634759684473370100e+01 1.623722899825224886e+01 1.610187243765597387e+01
1.497949241644025209e+00 9.966267173872161322e+01 9.403090574996976203e-01 1.507252676328153740e+01 1.630098636562997783e+01 1.631893636035606932e+01 1.633632265959581886e+01 1.635313740030130347e+01
1.423916822521862358e+00 1.003180201492683352e+02 1.066486512868930703e+00 1.504426066200848311e+01 1.627696038895530251e+01 1.626252023483379006e+01 1.624759675869447051e+01 1.623219588115127010e+01
1.613154696025631996e+00 1.005793436757797394e+02 1.110414298919835785e+00 1.505391890054458948e+01 1.647223695806194144e+01 1.644349986700883903e+01 1.641294286082795395e+01 1.638060595961106358e+01
1.384075803034307217e+00 9.855113039499687488e+01 8.519190963931830840e-01 1.520603757140755263e+01 1.632725301203793578e+01 1.639732792348174684e+01 1.645724493551782786e+01 1.650649314752483932e+01
1.646232070552456905e+00 1.008072298895040149e+02 1.167539768602458006e+00 1.496637756867471225e+01 1.644615659559872967e+01 1.640800599388357028e+01 1.636620673917118651e+01 1.632086462222797962e+01
1.485421461478947158e+00 1.014518569408386384e+02 1.234131546630061971e+00 1.505003207397074227e+01 1.640233783468838169e+01 1.634168499722613177e+01 1.627059600318694876e+01 1.618964522968045117e+01
1.373341644511827608e+00 9.949480363125319116e+01 9.584158072116188976e-01 1.505493347076002131e+01 1.620332339004907496e+01 1.622676381910466503e+01 1.624901161389450621e+01 1.627004413165086305e+01
1.502353641226159997e+00 9.912759762317359957e+01 8.558420981411377637e-01 1.512729239929758407e+01 1.631445583336896021e+01 1.636352796171217960e+01 1.640882093404828623e+01 1.645019629035097353e+01
1.438651267494146957e+00 1.001802857926571164e+02 9.391008399305199594e-01 1.499299687670389147e+01 1.614434789037724016e+01 1.613452062097085005e+01 1.612454740343483905e+01 1.611442951288281122e+01
1.410464543365795631e+00 9.975158341528290862e+01 1.008221854109520699e+00 1.512618257122614018e+01 1.633089792042341060e+01 1.634222782331941204e+01 1.635325999649535689e+01 1.636399173889564906e+01
1.542372086765458672e+00 9.968772443975032616e+01 1.085869133816594889e+00 1.511503638358743729e+01 1.649347240958547545e+01 1.650682415876477549e+01 1.651963675576936552e+01 1.653190523724229166e+01
1.456837332639674631e+00 1.003016127070656438e+02 1.086998456607543906e+00 1.502061930504703646e+01 1.629722966149227403e+01 1.628374127197403354e+01 1.626980198732799110e+01 1.625541678344379903e+01
1.356235189448738332e+00 9.989828988403122878e+01 1.008083468301227636e+00 1.514823547582522423e+01 1.629995907404425282e+01 1.630451694958162179e+01 1.630902750628717968e+01 1.631349055957415572e+01
1.419152540046502819e+00 1.008797253508804204e+02 1.195367019847316303e+00 1.503441231556817215e+01 1.632424196762885771e+01 1.628989122224825081e+01 1.625177216418893167e+01 1.620999920758323753e+01
1.450756942379271885e+00 1.023960958322467860e+02 1.240433574512988413e+00 1.504294835503912431e+01 1.633150588994584140e+01 1.621995156763615853e+01 1.608299942425392715e+01 1.592360466501515859e+01
1.621820004572786855e+00 9.966393657506168324e+01 1.036455515934391780e+00 1.504029975262152696e+01 1.645322998635438339e+01 1.646978038058646376e+01 1.648568913960636095e+01 1.650094912262477465e+01
1.373631512089993345e+00 9.975815333136094409e+01 1.021355463301332200e+00 1.506072600164126385e+01 1.624297214864455796e+01 1.625348817111519395e+01 1.626372744295959549e+01 1.627368758841084784e+01
1.731101220483928449e+00 1.002318917617389218e+02 1.090660292225180017e+00 1.509044859275069683e+01 1.661403271887641608e+01 1.660192566826066241e+01 1.658949923417172556e+01 1.657675604238393063e+01
1.537065735901606667e+00 9.995198169947337874e+01 1.091192284479456598e+00 1.504035870469348879e+01 1.640614380686904283e+01 1.640826602304180426e+01 1.641037577551899673e+01 1.641247304507760418e+01
1.499815395821685993e+00 9.939659979854258154e+01 9.405235308967290209e-01 1.503053544608060932e+01 1.627501298233151417e+01 1.630602916352182064e+01 1.633518987764081487e+01 1.636245270445226296e+01
1.374862036306878199e+00 1.001452275661888791e+02 1.137136476994157652e+00 1.509310552435398201e+01 1.633538643038550475e+01 1.632996766857752036e+01 1.632444621973018073e+01 1.631882254224642281e+01
1.488523665715416389e+00 9.883730450427763969e+01 9.337217223279827838e-01 1.516180396000952868e+01 1.642045767642210308e+01 1.647570429600034103e+01 1.652377603586144872e+01 1.656441038830841350e+01
1.451734846579267435e+00 9.938983686562278308e+01 9.702979064180446978e-01 1.513676237863353968e+01 1.636526512670056022e+01 1.639418047481458274e+01 1.642122516849646274e+01 1.644635897349455433e+01
1.446036146920039345e+00 1.006047141165369680e+02 1.058043064047799575e+00 1.506373887862142524e+01 1.629612681497240345e+01 1.626668541952095737e+01 1.623552841634047894e+01 1.620270024065201753e+01
1.502211280903343660e+00 1.003023142738190785e+02 1.012300994345418204e+00 1.511834832349821234e+01 1.637700104829736603e+01 1.636124698742839456e+01 1.634504719038946519e+01 1.632840746685412014e+01
1.570854260200160724e+00 9.934368511056261752e+01 1.003720746363826022e+00 1.510168342544586828e+01 1.646053564247763745e+01 1.649206973746884231e+01 1.652120843909979797e+01 1.654790154646460110e+01
1.429412449557856180e+00 9.965994305347751947e+01 1.001240336097256378e+00 1.514340806040687326e+01 1.636342216174312370e+01 1.637910940603561372e+01 1.639422868914720510e+01 1.640877306185353746e+01
1.487312832754037029e+00 9.931455837491698446e+01 9.538270384502854915e-01 1.507158710870057305e+01 1.632085614295729314e+01 1.635467089355865511e+01 1.638607317476879643e+01 1.641500394364514293e+01
1.484365968719208784e+00 1.000979620132271606e+02 1.009081791612897128e+00 1.507978818071020299e+01 1.633118572802045421e+01 1.632625302003696532e+01 1.632127318141388983e+01 1.631624640044613628e+01
1.515302729144709204e+00 1.005061590059251557e+02 1.039391628549545032e+00 1.501295478234644420e+01 1.629434389497522062e+01 1.626811353703832097e+01 1.624062653949385648e+01 1.621191042176889852e+01
1.421821785795272852e+00 9.958337473908869697e+01 9.840371678491880436e-01 1.508923900785590888e+01 1.629352793981488290e+01 1.631297775112948401e+01 1.633158200920786030e+01 1.634932785927140486e+01
1.355014577866123116e+00 1.005281658789955372e+02 1.136215271456756382e+00 1.521590691872722267e+01 1.642546894501301580e+01 1.640465173245257802e+01 1.638253920876386971e+01 1.635915546877168936e+01
1.415222658776762232e+00 1.015382943723245859e+02 1.339653606555631482e+00 1.513347104359178452e+01 1.647400457245126049e+01 1.642481545960767875e+01 1.636393423266334324e+01 1.629191212353067186e+01
1.396994905203724047e+00 9.979687660096422519e+01 9.384422968889318817e-01 1.511987703500766500e+01 1.625721372388025543e+01 1.626749466185936654e+01 1.627758791160779950e+01 1.628749182241529070e+01
1.586989383216622640e+00 1.008596344101496243e+02 1.116574197481413622e+00 1.514032840808366132e+01 1.652708564223411614e+01 1.648379406274769821e+01 1.643665058049052163e+01 1.638579036237906905e+01
1.491797315828827131e+00 1.007700528287896589e+02 1.092937909191586732e+00 1.516439443843703216e+01 1.645462948289640792e+01 1.641720174424518319e+01 1.637688639485983799e+01 1.633377635807751105e+01
1.466507667597361841e+00 9.957237194655647272e+01 8.688599336400099071e-01 1.503745168288750556e+01 1.618240808913978768e+01 1.620671543569766726e+01 1.623017144715029403e+01 1.625275904529274484e+01
1.468967538969771613e+00 9.893584490835959855e+01 8.380043424489050929e-01 1.514447369321157666e+01 1.630023855529230303e+01 1.635882897865040775e+01 1.641187515307760947e+01 1.645913489146493092e+01
1.330368351109364244e+00 9.928623826077584624e+01 9.739375559846612518e-01 1.505926148997605196e+01 1.619225676501037370e+01 1.622258621766759035e+01 1.625054257452676865e+01 1.627606880670215617e+01
1.399553726006393717e+00 9.958557997109431881e+01 9.922933034353885740e-01 1.515108671482402514e+01 1.634251387804825129e+01 1.636130527059319562e+01 1.637926931677807474e+01 1.639639373577299608e+01
1.582374746362588347e+00 1.004326786797691824e+02 1.045860365284970506e+00 1.497100043903862598e+01 1.631835282329339520e+01 1.629540049069917274e+01 1.627147779716394638e+01 1.624660227035799309e+01
1.499012620972739462e+00 1.004697907180224519e+02 1.143603834099672367e+00 1.502959544106791512e+01 1.637506263392652173e+01 1.635506838526408657e+01 1.633393010707615289e+01 1.631166604403114562e+01
1.504518534387830009e+00 9.942721869094950193e+01 1.082435205078726481e+00 1.513815501975294353e+01 1.649147447026480151e+01 1.651437625020147593e+01 1.653547514662851725e+01 1.655474351947498235e+01
1.618806871071281073e+00 9.975787703003261697e+01 9.929389630953243673e-01 1.506250110999672742e+01 1.643179676946835599e+01 1.644480478569724369e+01 1.645749133790614849e+01 1.646985347575199654e+01
1.389680713211738805e+00 1.004533503542837849e+02 1.082188178036567638e+00 1.506047505706802703e+01 1.626855714379682283e+01 1.624859783557143444e+01 1.622768324659912409e+01 1.620583019273810521e+01
1.561919116753660131e+00 1.008699986977420906e+02 1.071516247528255805e+00 1.505459992223998889e+01 1.638333153063976511e+01 1.633691016952441899e+01 1.628672385387812227e+01 1.623291993431036673e+01
1.634795123569007469e+00 1.004504492750091202e+02 1.111196468446455476e+00 1.505021183976668020e+01 1.649435319995743754e+01 1.647219563518582675e+01 1.644890927907046674e+01 1.642451261665829776e+01
1.479277973454705464e+00 9.948880551742286116e+01 9.885302626429625095e-01 1.513961739455029232e+01 1.640075226661481267e+01 1.642505225360335075e+01 1.644801257633462299e+01 1.646960930584522842e+01
1.550863120270381534e+00 9.934050894964050826e+01 8.656752616236321751e-01 1.506436573731145323e+01 1.628628702325167765e+01 1.632504900711521145e+01 1.636161784364901095e+01 1.639592991588589754e+01
1.458600572588804711e+00 9.834035573672798591e+01 8.539392473542892770e-01 1.511829024398742760e+01 1.631314482247172037e+01 1.639497523357228559e+01 1.646246386718621935e+01 1.651485258252385080e+01
1.565356018769766377e+00 9.978821179670725883e+01 9.344449508901592205e-01 1.511388908497974803e+01 1.638514962194400226e+01 1.639721621730890533e+01 1.640905460211790157e+01 1.642066267118337919e+01
1.582565161408250765e+00 1.004497728482998440e+02 1.046948334171216466e+00 1.503805369379093904e+01 1.638558756954942197e+01 1.636171055978082123e+01 1.633678595105062570e+01 1.631083346976596360e+01
1.407487925256925232e+00 1.006095835318787124e+02 1.105167789747773632e+00 1.505652952386966348e+01 1.628921276485400327e+01 1.626246362672031154e+01 1.623396698284432560e+01 1.620376412739684113e+01
1.509776407828237854e+00 1.005507181913672810e+02 1.122655334013585415e+00 1.513720974558579080e+01 1.647458869939344339e+01 1.644969174767956588e+01 1.642324062524139094e+01 1.639526665407804629e+01
1.356520248215717261e+00 9.982050000558012925e+01 9.420944534783830537e-01 1.505257170086698970e+01 1.615865728449155014e+01 1.616745947057888344e+01 1.617611933347769693e+01 1.618463576769617873e+01
1.359747843281537527e+00 9.954383196618979923e+01 9.195513998306821257e-01 1.509912871454461936e+01 1.620385787444193326e+01 1.622622328385282486e+01 1.624765434006520337e+01 1.626813327688939381e+01
1.360666515463730297e+00 1.000339564846748743e+02 1.080000904462678379e+00 1.518292485259921420e+01 1.638160533777247352e+01 1.638022933429080297e+01 1.637884788434389804e+01 1.637746099421589818e+01
1.442246713404109038e+00 1.000542052415385399e+02 1.037547400953587662e+00 1.500888906989205118e+01 1.624839157663606670e+01 1.624587442705189488e+01 1.624334294451227834e+01 1.624079715834952253e+01
1.643877296820280609e+00 1.010130948798828001e+02 1.151857354941081102e+00 1.502171318879841166e+01 1.647833702042875004e+01 1.642746189990596761e+01 1.637100633742756273e+01 1.630919444629842019e+01
1.280620717400141384e+00 9.933338257973035468e+01 1.015803742052320713e+00 1.511245574563489491e+01 1.622833881775785159e+01 1.625383307009693112e+01 1.627729829697263497e+01 1.629869278427183232e+01
1.504534068269370417e+00 9.938097854850583701e+01 9.183324619578295822e-01 1.501348984890287497e+01 1.624380356796542912e+01 1.627674493968079972e+01 1.630775167113566226e+01 1.633677627637769092e+01
1.399553726006393717e+00 9.958557997109431881e+01 9.922933034353885740e-01 1.515108671482402514e+01 1.634251387804825129e+01 1.636130527059319562e+01 1.637926931677807474e+01 1.639639373577299608e+01
1.464203009135464084e+00 1.001857217417383481e+02 1.078128383367097820e+00 1.507624738103180739e+01 1.635816503717549253e+01 1.634983740872699798e+01 1.634133699835279074e+01 1.633266495926328687e+01
1.382768265866038515e+00 1.001313387000329129e+02 1.095382264437550157e+00 1.502358649424135706e+01 1.624775258149163193e+01 1.624241172348119022e+01 1.623698808191130638e+01 1.623148202515995209e+01
1.371288548039219624e+00 1.000389852193051468e+02 1.009219222163235896e+00 1.501046621400126035e+01 1.616935570680363199e+01 1.616755724304159259e+01 1.616575184201184712e+01 1.616393951453856559e+01
1.359867733015792446e+00 9.856889218999073421e+01 8.457433633722684085e-01 1.508486031516216386e+01 1.618059574246534638e+01 1.624940639546745658e+01 1.630853248242671683e+01 1.635748230060701758e+01
1.500122138096565472e+00 1.005083356095835825e+02 1.052222373543029388e+00 1.508006450471006232e+01 1.635867926860518651e+01 1.633310654548782992e+01 1.630626854501431922e+01 1.627819236724450036e+01
1.496077031215740316e+00 9.926808470912574478e+01 8.980745091093634835e-01 1.516810924125179838e+01 1.638015011024631207e+01 1.641946564581810009e+01 1.645609605063213365e+01 1.648996272403853069e+01
1.455024391948594342e+00 1.022412344790251240e+02 1.314348901070860665e+00 1.507411120338872124e+01 1.641755160674048497e+01 1.632810535562495247e+01 1.621490760738784331e+01 1.608010240391853074e+01
1.388971039889411951e+00 1.008558000206696477e+02 1.167768881918749946e+00 1.502583816799229410e+01 1.627267602905711641e+01 1.623828690660121055e+01 1.620045219830364402e+01 1.615927942436802311e+01
