weight logl A T phi m0 m_100 m_200 m_300 m_400
4.089440548934456714e-05 -6.052893008908485584e+00 1.470956245233377091e+00 9.992602410882335562e+01 1.049821941510485246e+00 1.505097134787527224e+01 1.633017430421508109e+01 1.633353831460945926e+01 1.633687457505417839e+01 1.634018301336504564e+01
4.086346153984316676e-05 -6.051149974619637106e+00 1.443255670484129283e+00 9.990995125382077902e+01 1.038282887506228214e+00 1.506279242783901040e+01 1.631033542907173484e+01 1.631442499635230092e+01 1.631847442401094028e+01 1.632248358218326700e+01
4.076709897001282661e-05 -6.051010919196993854e+00 1.467710005693963149e+00 9.996794529073326885e+01 1.013508685379285623e+00 1.508839272843349910e+01 1.633558897112543562e+01 1.633714529564058537e+01 1.633869655143765343e+01 1.634024273222005519e+01
4.066747846174741717e-05 -6.050957559459680724e+00 1.477618773985553968e+00 1.001244760527341100e+02 1.023694753352170750e+00 1.505454601170068685e+01 1.631044266265320530e+01 1.630432318940206926e+01 1.629812745888662207e+01 1.629185584914983309e+01
4.057122809473213639e-05 -6.050827129733042931e+00 1.521125443591509363e+00 9.976619148498960499e+01 1.017855970617628003e+00 1.505153031935847530e+01 1.635760648694892438e+01 1.636894612496177004e+01 1.638000011666410671e+01 1.639076606529408053e+01
4.047970533031919186e-05 -6.050585531936333972e+00 1.500485477050315986e+00 9.965109541861723130e+01 9.912781159745137627e-01 1.504112782908217660e+01 1.631439524699053223e+01 1.633155039122273422e+01 1.634808104851622090e+01 1.636397921902670660e+01
4.038358184250403024e-05 -6.050462965168436291e+00 1.480880708825377035e+00 9.942022714022890284e+01 9.648649799836060970e-01 1.506548041006969463e+01 1.631280182370646159e+01 1.634120633370617170e+01 1.636789832710696757e+01 1.639284197295103240e+01
4.028312375814859306e-05 -6.050453661560224461e+00 1.519989391526155753e+00 1.000310150672661962e+02 1.045114584858791051e+00 1.507751570067277669e+01 1.639079082857684710e+01 1.638929744365991326e+01 1.638779908025703946e+01 1.638629574405483069e+01
4.018276275761153700e-05 -6.050448160954301713e+00 1.497009285658625899e+00 1.003299506138879167e+02 1.067919043359498721e+00 1.504069121971676637e+01 1.633718289806862245e+01 1.632144226465581838e+01 1.630515480961000563e+01 1.628832748692336452e+01
4.008268502934975321e-05 -6.050441831216690325e+00 1.504084261251792842e+00 9.992645631350978874e+01 1.045679923150281132e+00 1.508833105861756785e+01 1.639323628714951653e+01 1.639668125175549207e+01 1.640009823861150551e+01 1.640348717464874184e+01
3.999260489298355446e-05 -6.050191718153156373e+00 1.498463910830776236e+00 1.004099824835726338e+02 1.102270575326487423e+00 1.505361736518718629e+01 1.637280158966965260e+01 1.635413569080230189e+01 1.633461387973996892e+01 1.631424900440323000e+01
3.989278576795556161e-05 -6.050190777772241901e+00 1.439050523072850085e+00 9.973954640122349247e+01 1.002066232391798151e+00 1.507920125754282026e+01 1.630427682817213153e+01 1.631649939119317239e+01 1.632838887287721974e+01 1.633994207256928277e+01
3.979478416366457016e-05 -6.050150424961463713e+00 1.481043666380921220e+00 9.952188950754828056e+01 9.493964956212231909e-01 1.505909717334154507e+01 1.628875458595013015e+01 1.631310796488284609e+01 1.633631886709593317e+01 1.635836614610835937e+01
3.970643277103378077e-05 -6.049873068397867648e+00 1.470100861600656561e+00 1.003323288756803606e+02 1.060295569863804799e+00 1.505676857493370413e+01 1.632420552018527715e+01 1.630843061186635623e+01 1.629211359592727248e+01 1.627526153943438914e+01
3.962679213182477731e-05 -6.049380819023397748e+00 1.528971228255650239e+00 9.994801939144588232e+01 1.023918792821958190e+00 1.505106679711119710e+01 1.635963249640115436e+01 1.636220972266573881e+01 1.636477294842469021e+01 1.636732214630764659e+01
3.953215989203192010e-05 -6.049271762371044581e+00 1.459176627726389786e+00 9.993624618317193153e+01 1.049418061164765659e+00 1.505543535914785025e+01 1.632363932947080798e+01 1.632652195438586062e+01 1.632938415719097236e+01 1.633222589190012286e+01
3.943731625148350582e-05 -6.049173796442490314e+00 1.456083477073975896e+00 9.959337594650729386e+01 9.672217074631537237e-01 1.508479566889770496e+01 1.630441116626517939e+01 1.632441314382847963e+01 1.634359938688857028e+01 1.636195726987283550e+01
3.935631799026798836e-05 -6.048729756686650916e+00 1.520947004732304375e+00 9.991876706712068312e+01 1.012099344179945737e+00 1.504301349473364269e+01 1.633679673248374087e+01 1.634086446643948065e+01 1.634489833518678026e+01 1.634889823346870941e+01
3.926585359792090748e-05 -6.048531001499469539e+00 1.454935457788154363e+00 9.977135185224300074e+01 9.811669935960731781e-01 1.507458614111929052e+01 1.629537474137944386e+01 1.630664520981945032e+01 1.631766022736703192e+01 1.632841751020630738e+01
3.917163247753481097e-05 -6.048433453959868089e+00 1.439858571060535830e+00 9.982481361311664614e+01 1.005473345509318772e+00 1.506083510807753356e+01 1.628510509270428841e+01 1.629338714660024579e+01 1.630151934099041355e+01 1.630950068712414591e+01
3.907528576111119297e-05 -6.048396088074641241e+00 1.461200446332753478e+00 9.951628995413017265e+01 9.655690329359013502e-01 1.506010290356553583e+01 1.628657960154386330e+01 1.631026095182311764e+01 1.633277637133583582e+01 1.635410486160077070e+01
3.898379644166980601e-05 -6.048240193558660494e+00 1.509031795851832225e+00 9.955904521836181686e+01 9.685446421516339388e-01 1.508493893993633073e+01 1.635178014685843806e+01 1.637410437638485305e+01 1.639543029221681181e+01 1.641574137983009862e+01
3.890049078641518750e-05 -6.047879410337513306e+00 1.437021441564293234e+00 9.998243259371662361e+01 1.026776582067904453e+00 1.507866186054552493e+01 1.630904815665103058e+01 1.630986702304535640e+01 1.631068438886361704e+01 1.631150025310963159e+01
3.882506817613865261e-05 -6.047320152480930133e+00 1.463957278443686505e+00 9.983686758117286786e+01 1.042016723895941466e+00 1.507236614042946776e+01 1.634389664223235172e+01 1.635127817995343236e+01 1.635852491600952874e+01 1.636563608657009894e+01
3.876281087222455579e-05 -6.046424973183321505e+00 1.504453746882749687e+00 9.991631965592873144e+01 9.991722725039573483e-01 1.504631651630875311e+01 1.631586283341965782e+01 1.632009308003652848e+01 1.632428805498153679e+01 1.632844764209319166e+01
3.867779771407061718e-05 -6.046120544572973543e+00 1.495065811759761942e+00 1.000058227229431367e+02 1.063374234908891269e+00 1.505200312560980791e+01 1.635842490776112612e+01 1.635815887243023781e+01 1.635789266229333094e+01 1.635762627738603925e+01
3.858228269984626376e-05 -6.046093103813754865e+00 1.457292893289678037e+00 1.003818088547227063e+02 1.097677373550411062e+00 1.507251771559971587e+01 1.635349064351778381e+01 1.633652065045284374e+01 1.631882877057833525e+01 1.630042510793307287e+01
3.848770428899007593e-05 -6.046047456332252601e+00 1.469018987321946357e+00 9.947182417893924367e+01 9.733458265821113287e-01 1.506715928927718195e+01 1.630859276718218709e+01 1.633410010812746194e+01 1.635819740512229359e+01 1.638085783903879644e+01
3.840734144582576921e-05 -6.045637652694180630e+00 1.447715408475873433e+00 9.980858386467302523e+01 1.003929687113589431e+00 1.505146909407428168e+01 1.628202298886958133e+01 1.629112329007316973e+01 1.630004358968885825e+01 1.630878259246181372e+01
3.831223602098671242e-05 -6.045616953980667674e+00 1.483034762930227402e+00 9.954528022968717949e+01 9.527609197839236321e-01 1.505604535394122578e+01 1.628890850358151710e+01 1.631205553278138254e+01 1.633416796928304748e+01 1.635522759877128252e+01
3.822906394974360177e-05 -6.045290214795691952e+00 1.467266624090352689e+00 1.000255527871627805e+02 1.017780632818801267e+00 1.504073641935368677e+01 1.628806005428048564e+01 1.628681818328603015e+01 1.628557310187921559e+01 1.628432481326787951e+01
3.814193240729788219e-05 -6.045072012452049393e+00 1.477929833726775888e+00 9.992546385441897883e+01 1.057419277177509720e+00 1.507351893037656154e+01 1.636431789787614477e+01 1.636767723104479089e+01 1.637100813742092598e+01 1.637431054383963414e+01
3.805884945931907530e-05 -6.044752645743896480e+00 1.481212594188319409e+00 1.000867403770063646e+02 1.018335221879082431e+00 1.505880564372118258e+01 1.631541504535771381e+01 1.631112636424632356e+01 1.630680054981750970e+01 1.630243773033861387e+01
3.797016452127059379e-05 -6.044585570337487113e+00 1.514864843044013254e+00 9.952993244677519158e+01 9.629927290629364256e-01 1.505667838095536659e+01 1.632535738405911374e+01 1.634936024124828080e+01 1.637222486155944523e+01 1.639393111215493803e+01
3.787652979492817795e-05 -6.044554623860642906e+00 1.471292291950280662e+00 9.966377629253933890e+01 1.012273536147027642e+00 1.509024376998100792e+01 1.635420218734368092e+01 1.636987968521376757e+01 1.638498225716951140e+01 1.639950311779648828e+01
3.778752771607360764e-05 -6.044407183922345439e+00 1.485936568858841955e+00 1.003466698563758115e+02 1.066365427042470282e+00 1.504436130478326916e+01 1.632932974129127146e+01 1.631283007605456703e+01 1.629573275837899615e+01 1.627804584384608688e+01
3.771196189671253491e-05 -6.043908941682074598e+00 1.529706746362244019e+00 9.979720088667595235e+01 1.008861994171922349e+00 1.505487790969938544e+01 1.635965664484552917e+01 1.636974499497109647e+01 1.637961899135264687e+01 1.638927702430042288e+01
3.762353897478297183e-05 -6.043756386419577353e+00 1.488023127162241055e+00 9.984645513093732916e+01 9.844843387545877400e-01 1.505646738430606746e+01 1.630386828462305715e+01 1.631164897106632239e+01 1.631931247353259096e+01 1.632685807655591148e+01
3.753543470498615843e-05 -6.043600865218026641e+00 1.495231154666707418e+00 1.001187086777767519e+02 1.057864533755845882e+00 1.508943496429798792e+01 1.638674160743802588e+01 1.638116710418143995e+01 1.637552090992292264e+01 1.636980333802568666e+01
3.744978617326035576e-05 -6.043385277211998918e+00 1.459236530880065441e+00 1.002868339723483473e+02 1.095004560515568715e+00 1.505982463175701014e+01 1.634476392959710722e+01 1.633212864732052338e+01 1.631908248761953217e+01 1.630562966361649657e+01
3.736898727085091298e-05 -6.043045134426984433e+00 1.448352096598495287e+00 1.001312610606579767e+02 1.063893531934313685e+00 1.508674543642144705e+01 1.634713629940227975e+01 1.634121649876808036e+01 1.633521159405487211e+01 1.632912199263904895e+01
3.727916573733793665e-05 -6.042951666222956320e+00 1.452931609974044358e+00 1.003259257488754628e+02 1.074861734264122459e+00 1.504834074390562471e+01 1.631185176267882753e+01 1.629694760765260853e+01 1.628152323942617485e+01 1.626558508432969674e+01
3.718818195358093590e-05 -6.042895256114394265e+00 1.470515707915988735e+00 1.002908056503680854e+02 1.099474869125347753e+00 1.506297127344158326e+01 1.636077358224314082e+01 1.634796115835458608e+01 1.633472222283986852e+01 1.632106116994363632e+01
3.710126304063617064e-05 -6.042735264243755289e+00 1.501189249163230377e+00 1.004037672249550894e+02 1.090399133689513578e+00 1.504994236208724523e+01 1.636326188355954159e+01 1.634447117480459610e+01 1.632485402770080896e+01 1.630442296600393348e+01
3.701229575456114508e-05 -6.042636102369881357e+00 1.480135727515215605e+00 9.951324562462588119e+01 9.836506381684022582e-01 1.506126717351364697e+01 1.631813231692694544e+01 1.634155993198124079e+01 1.636377836193344137e+01 1.638476662236861259e+01
3.694014401768247951e-05 -6.042087404044156784e+00 1.437170084929477065e+00 1.001060823011445819e+02 1.056353041050815511e+00 1.506668453260911811e+01 1.631310090764942800e+01 1.630830948033297645e+01 1.630346300857173603e+01 1.629856170722233699e+01
3.685603244388874938e-05 -6.041866969578578050e+00 1.462669845375875521e+00 1.000504130665786278e+02 1.018251516449163674e+00 1.504763894191812668e+01 1.629021455893033021e+01 1.628776540152995977e+01 1.628530381405290584e+01 1.628282982117224975e+01
3.676476573396269024e-05 -6.041846343857004697e+00 1.458927248066385296e+00 1.001730405823740568e+02 1.039221951387010678e+00 1.507378286329597650e+01 1.632329249044461505e+01 1.631504489753840659e+01 1.630665108248095407e+01 1.629811203407370357e+01
3.668918268786147544e-05 -6.041404315535888969e+00 1.500406643312202526e+00 1.003447036606458198e+02 1.073268686814594197e+00 1.504372751940586106e+01 1.634647098313427094e+01 1.633010243369232839e+01 1.631313462696840233e+01 1.629557546740902652e+01
3.660978533159973318e-05 -6.041070714039438627e+00 1.471983925508166147e+00 9.995838540488111335e+01 1.010599302034798974e+00 1.508614656287667621e+01 1.633518005979754406e+01 1.633721318341975248e+01 1.633923774666660123e+01 1.634125373568509332e+01
3.652188338608589144e-05 -6.040974651742122781e+00 1.457117314880344683e+00 1.003660259453504864e+02 1.095437267227155953e+00 1.507349084705223241e+01 1.635343593984614685e+01 1.633714454901924995e+01 1.632018969154855981e+01 1.630258026938431470e+01
3.643302914490485463e-05 -6.040910520199306077e+00 1.485662026751602971e+00 9.950546063467970725e+01 9.512923641809715170e-01 1.508151091575883740e+01 1.631743050829560815e+01 1.634256864327144498e+01 1.636647716844139921e+01 1.638913277150474102e+01
3.634891382934716609e-05 -6.040721954864846310e+00 1.457208204973949206e+00 1.001511221779602892e+02 1.067103640380874463e+00 1.504456324687785695e+01 1.631406964882875954e+01 1.630722993589177960e+01 1.630027672449317677e+01 1.629321063964255245e+01
3.626328398405192658e-05 -6.040580508594627140e+00 1.451643665230849534e+00 9.957168368937234959e+01 9.842922366281792179e-01 1.507487287921717645e+01 1.630518895523627165e+01 1.632556052037265104e+01 1.634501852002737010e+01 1.636354874109378699e+01
3.617811475391238466e-05 -6.040431906299957632e+00 1.509039808177562225e+00 9.949148857615547570e+01 9.772763229746226354e-01 1.506511626192158815e+01 1.634252967751880092e+01 1.636766628896322828e+01 1.639145968274299392e+01 1.641388532259757227e+01
3.609657261323069089e-05 -6.040188358129780610e+00 1.465373014440724431e+00 9.999277557424200324e+01 1.037103348784736756e+00 1.503715004776171860e+01 1.629907816712989899e+01 1.629941618329961983e+01 1.629975393934554617e+01 1.630009143519808035e+01
3.601149863951506603e-05 -6.040047983389777109e+00 1.499190809298177829e+00 9.979233902635530740e+01 1.035855843392229803e+00 1.507653739235372647e+01 1.637617194197210324e+01 1.638583200745661728e+01 1.639526824912348246e+01 1.640447905384788641e+01
3.593205691053896539e-05 -6.039756430293926392e+00 1.520087684136635087e+00 9.989201990866061465e+01 1.006001230564785631e+00 1.506734388249470769e+01 1.635685571045952358e+01 1.636229258360259564e+01 1.636766972070658355e+01 1.637298687372392436e+01
3.585077780743878121e-05 -6.039521014526494369e+00 1.473926549527258434e+00 9.954751308197049298e+01 9.945270234107312923e-01 1.507950666391910843e+01 1.633782651400808206e+01 1.635923068861600527e+01 1.637959111015467428e+01 1.639889117250271156e+01
3.576294763569024920e-05 -6.039473902300228403e+00 1.490241814340044657e+00 9.937844160404441141e+01 9.493014359653825229e-01 1.506946522095556595e+01 1.631419959540717102e+01 1.634543198761513239e+01 1.637469412355294551e+01 1.640194081873123721e+01
3.568497475503621460e-05 -6.039156552515938969e+00 1.464339297693671993e+00 1.002047350421833585e+02 1.087466933935157476e+00 1.505795533364260308e+01 1.634571545062183873e+01 1.633666035505561354e+01 1.632739452674674396e+01 1.631791949271935849e+01
3.559732892371910437e-05 -6.039115672689161940e+00 1.470531416805404668e+00 1.004627352430726859e+02 1.094127479785855339e+00 1.506062401985789734e+01 1.634716175110638403e+01 1.632601329283295399e+01 1.630380507161092751e+01 1.628055568681562093e+01
3.553752627001051639e-05 -6.038297061303353530e+00 1.504588048563970215e+00 9.972905902324514216e+01 9.783511649167877522e-01 1.504560160431054250e+01 1.630793322698097825e+01 1.632172418660503155e+01 1.633514331357485005e+01 1.634818669786668721e+01
3.546382103817401476e-05 -6.037873226365173984e+00 1.477124973759193605e+00 9.997581626221131046e+01 1.006817926518695838e+00 1.504334748530873433e+01 1.629291636114948716e+01 1.629411212859992375e+01 1.629530500675338445e+01 1.629649499285429926e+01
3.537556491307894077e-05 -6.037864952389414341e+00 1.452663993133825659e+00 1.001684794924547646e+02 1.076982065585200488e+00 1.505711287065702919e+01 1.632888117582449539e+01 1.632139125232866306e+01 1.631376013025101557e+01 1.630598866185923868e+01
3.529122374397123128e-05 -6.037751963622194573e+00 1.524193786093607894e+00 9.995481796623273851e+01 1.023894022436419693e+00 1.506959999255889571e+01 1.637372018259732798e+01 1.637595565060067671e+01 1.637818058092510398e+01 1.638039495562326664e+01
3.520371886815134107e-05 -6.037734550812714929e+00 1.518120506178025853e+00 9.994944824812391460e+01 1.014542097059027315e+00 1.504370674357971893e+01 1.633549448123939385e+01 1.633802223927307296e+01 1.634053692623673015e+01 1.634303851673497476e+01
3.512449640857543716e-05 -6.037487487070899661e+00 1.499377575669130103e+00 1.003592914556616336e+02 1.098077395951723156e+00 1.505264998724434733e+01 1.637190355623682336e+01 1.635554335350320798e+01 1.633852393300390560e+01 1.632085390596117591e+01
3.506334109389454989e-05 -6.036730106086752201e+00 1.495737065451319125e+00 9.967351187741475371e+01 9.649755985191464935e-01 1.506477372358153488e+01 1.631158979414807320e+01 1.632832950672932526e+01 1.634453402180703208e+01 1.636019647572219782e+01
3.499241853769769720e-05 -6.036254852682873207e+00 1.507894968459660090e+00 9.954131574295861640e+01 9.562859787263388034e-01 1.506482246594912411e+01 1.632150826921505526e+01 1.634510629502317869e+01 1.636763118035948850e+01 1.638906404474957057e+01
3.491203674517329728e-05 -6.036054615341110541e+00 1.464206540707133630e+00 9.975769708349426423e+01 9.809665186928956393e-01 1.508229306334741793e+01 1.631138741403263381e+01 1.632338810186069011e+01 1.633509973447953101e+01 1.634651958421052242e+01
3.483388434934233535e-05 -6.035795676246568320e+00 1.512257071683041465e+00 9.961575376813745208e+01 9.710685202953461825e-01 1.504973262839534698e+01 1.631840252196259300e+01 1.633797525847178633e+01 1.635679133750302938e+01 1.637483970731298655e+01
3.475388976026895960e-05 -6.035594776205822853e+00 1.450983752425675011e+00 1.000833148277119449e+02 1.060679677102096985e+00 1.508784619621853196e+01 1.635037864943339159e+01 1.634662109795785412e+01 1.634282910926424748e+01 1.633900278709275611e+01
3.466913315989503296e-05 -6.035536520714185116e+00 1.495351483433155604e+00 9.993366507960030276e+01 1.056691735759678785e+00 1.506567288945394090e+01 1.637078094929074368e+01 1.637381383539956659e+01 1.637682396663410245e+01 1.637981129063367192e+01
3.458280753886212318e-05 -6.035529610868047179e+00 1.472025575121623131e+00 1.002546811196647383e+02 1.060590188366346887e+00 1.508131032143854000e+01 1.635422699179504491e+01 1.634226529582296195e+01 1.632998235640434359e+01 1.631738130276574950e+01
3.449972522940419580e-05 -6.035434917859110016e+00 1.441888402897783861e+00 9.988294263299846421e+01 1.005750286481172262e+00 1.507410422924037263e+01 1.629752327320263561e+01 1.630310901807897750e+01 1.630862812430462938e+01 1.631408029262462378e+01
3.441408319431628332e-05 -6.035420401715988703e+00 1.481279433650717570e+00 9.973958960949249786e+01 1.023084395875650365e+00 1.509202387556269542e+01 1.636910231625734724e+01 1.638124181906290389e+01 1.639303437912988670e+01 1.640447682295059550e+01
3.434141215260639809e-05 -6.035034300202340773e+00 1.511706948758912317e+00 1.000231728921789909e+02 1.060791832316110517e+00 1.505416737088539847e+01 1.637242233651004852e+01 1.637134388898378390e+01 1.637026265043803974e+01 1.636917862316389360e+01
3.426010865360926990e-05 -6.034904613166480303e+00 1.525972471202821312e+00 1.000533095118831000e+02 1.048821674917984392e+00 1.505899866876199056e+01 1.637921252819250739e+01 1.637664322534094907e+01 1.637405915508736243e+01 1.637146034639252434e+01
3.417650055548151035e-05 -6.034847987865764374e+00 1.500402110824254676e+00 1.000095871180316891e+02 1.013338171621874340e+00 1.504360413551363962e+01 1.631637088907748989e+01 1.631589210051530969e+01 1.631541285038264633e+01 1.631493313885338026e+01
3.409286762728064714e-05 -6.034798075577548104e+00 1.485573082042317861e+00 1.001864614803446614e+02 1.078910745772487800e+00 1.504211484368397933e+01 1.634327013310319288e+01 1.633479818220638435e+01 1.632614946189699623e+01 1.631732515485384738e+01
3.401471757868849613e-05 -6.034592976583191160e+00 1.468940044771904319e+00 1.003008657406200541e+02 1.086118232951143403e+00 1.504204032850582706e+01 1.632866577872941249e+01 1.631507936533686021e+01 1.630104075802891117e+01 1.628655494343411192e+01
3.395904773956581133e-05 -6.033730957098431880e+00 1.467421057003267526e+00 9.982771266349298855e+01 1.000058362150351154e+00 1.509312510258243556e+01 1.633648759385632232e+01 1.634486536929852818e+01 1.635309595613967559e+01 1.636117838656831580e+01
3.388262316129303303e-05 -6.033483985645233361e+00 1.501008840887710249e+00 1.003074214463076714e+02 1.077447715280839491e+00 1.507190478766341712e+01 1.637998853135188781e+01 1.636557073207293911e+01 1.635067323176286536e+01 1.633530155452646682e+01
3.380864269630521821e-05 -6.033169806622455056e+00 1.506870595364040888e+00 9.978411496790953095e+01 9.885439044323887092e-01 1.507854717431716551e+01 1.634827260809755956e+01 1.635918568853180588e+01 1.636986212150286946e+01 1.638029993412710894e+01
3.372884338186550444e-05 -6.033032919501206237e+00 1.502290610598942422e+00 9.965086005312286943e+01 9.645096438869144029e-01 1.506366427250644868e+01 1.631674511043493325e+01 1.633468195633267328e+01 1.635200287306218669e+01 1.636869946698900691e+01
3.366575666520211081e-05 -6.032405079438234452e+00 1.492153904568999989e+00 9.970813753148124192e+01 9.707064381946018949e-01 1.507347169825917454e+01 1.632021243413420919e+01 1.633507943387827410e+01 1.634951968990863946e+01 1.636352831775265670e+01
3.359017834023101263e-05 -6.032152564564361441e+00 1.454786159174535909e+00 1.003632904018683547e+02 1.095273838297077695e+00 1.506734436701769120e+01 1.634524675977712604e+01 1.632910522047018631e+01 1.631231103749243516e+01 1.629487289760665902e+01
3.352255242745230901e-05 -6.031667858380993508e+00 1.521661470926579884e+00 9.971485985973536970e+01 1.009865349819448310e+00 1.507330468208369290e+01 1.637612245605006933e+01 1.639003726469814026e+01 1.640352702083412950e+01 1.641658736984965827e+01
3.345043440083354840e-05 -6.031321504437677561e+00 1.510395294340201922e+00 1.000377086103692932e+02 1.029026248569426594e+00 1.507574991827299193e+01 1.636800425361350619e+01 1.636614876449201361e+01 1.636428603706208662e+01 1.636241608177243023e+01
3.337188418009145031e-05 -6.031172523037183097e+00 1.481577748464792510e+00 9.976635959652817576e+01 9.955910437771511301e-01 1.509539056514865862e+01 1.635027844208213210e+01 1.636173140990631225e+01 1.637291020127354102e+01 1.638381239585486782e+01
3.330384211091270258e-05 -6.030713508462715033e+00 1.469821512309512856e+00 1.003345828550317833e+02 1.070956231775530121e+00 1.507374669476234530e+01 1.634870684521020223e+01 1.633310491493354277e+01 1.631695014499007712e+01 1.630024962708530367e+01
3.322288111803896554e-05 -6.030647448657346921e+00 1.519323842922211121e+00 1.001246222970914488e+02 1.054060073250064899e+00 1.504423226861076657e+01 1.635927696727598502e+01 1.635328602005716192e+01 1.634721501115346243e+01 1.634106431186759778e+01
3.314299258868508866e-05 -6.030554968169374419e+00 1.483009000501477548e+00 1.002210964621529996e+02 1.056230719420476749e+00 1.508159478626961381e+01 1.636232325253417841e+01 1.635183653736911324e+01 1.634110576903382039e+01 1.633013300924451983e+01
3.307997791035391047e-05 -6.029958075108711846e+00 1.487115938071943866e+00 1.004010438546651045e+02 1.104050849200593376e+00 1.505413973183168252e+01 1.636497878298563435e+01 1.634694190037835071e+01 1.632809073304720471e+01 1.630843715459356247e+01
3.300592673403144017e-05 -6.029699134157942453e+00 1.498277008716047964e+00 1.003994653273200157e+02 1.088576079227512761e+00 1.505764970932936286e+01 1.636729138635522318e+01 1.634868993115802738e+01 1.632928166410729531e+01 1.630907871404274445e+01
3.294362509550667400e-05 -6.029088507332730273e+00 1.503924215963643007e+00 9.960351043930455717e+01 9.940100082090692624e-01 1.505274212599387695e+01 1.633347710269137920e+01 1.635279232826709261e+01 1.637129432748938029e+01 1.638897152671798096e+01
3.286681463092398341e-05 -6.028922802614147258e+00 1.461680324017844645e+00 1.003667947733534049e+02 1.095662914206737337e+00 1.507332587893010967e+01 1.635740326716634030e+01 1.634103116289964319e+01 1.632399067605382470e+01 1.630629079102352463e+01
3.279732440234756600e-05 -6.028539338535912506e+00 1.506441497739595903e+00 1.001058013813644862e+02 1.071384373640763332e+00 1.507401247162751723e+01 1.639164370591457498e+01 1.638676557148767543e+01 1.638182954681733960e+01 1.637683584957409977e+01
3.271937433732823464e-05 -6.028418887667656101e+00 1.482450624385561744e+00 9.988456419097276751e+01 1.048250306706453250e+00 1.506001903599888969e+01 1.634997717602303169e+01 1.635524778097228449e+01 1.636045009096287828e+01 1.636558383168686603e+01
3.263800419652137364e-05 -6.028408895213074103e+00 1.497665377317988877e+00 9.957817660300052864e+01 9.901758673382842213e-01 1.509072508213686881e+01 1.636437675286433091e+01 1.638489452958561898e+01 1.640449554087069117e+01 1.642316590172967850e+01
3.255737453563761150e-05 -6.028382374271253674e+00 1.461154653880438969e+00 9.993986821629667361e+01 1.013177564788841467e+00 1.504194585723804423e+01 1.628467545062133581e+01 1.628757185973177357e+01 1.629045046648490214e+01 1.629331122973997736e+01
3.247957929873138578e-05 -6.028274714915248467e+00 1.471912164243567300e+00 1.002847130262520778e+02 1.057577673036597554e+00 1.504385980675583312e+01 1.631304887043113538e+01 1.629955025404087721e+01 1.628565208316210189e+01 1.627135878012403225e+01
3.240721422624361352e-05 -6.028005218182827640e+00 1.486968865786955973e+00 9.985971163221240943e+01 1.005260507739274001e+00 1.509182166050391416e+01 1.635425633707272652e+01 1.636114246895113311e+01 1.636792970202862918e+01 1.637461750747970868e+01
3.233678965640460635e-05 -6.027680696787498960e+00 1.468278323081362968e+00 9.959567030503512797e+01 9.758706383027185849e-01 1.509353512019462507e+01 1.633014118223642086e+01 1.634992904236133526e+01 1.636889946909529314e+01 1.638704011992375698e+01
3.225841110193350284e-05 -6.027607458900363646e+00 1.446628611788521646e+00 1.001596222464619501e+02 1.047161857722816558e+00 1.507619735749282341e+01 1.632168271374309398e+01 1.631425187978528157e+01 1.630669690993807919e+01 1.629901856171490238e+01
3.217895671238787611e-05 -6.027573556834168400e+00 1.469378872070091546e+00 9.963883783910794989e+01 1.008985187377024806e+00 1.508092837499143357e+01 1.634195476798394608e+01 1.635880400987035443e+01 1.637499046055755514e+01 1.639050572467688127e+01
3.210867164358972836e-05 -6.027260139185983689e+00 1.488573614399809619e+00 1.000482753269098311e+02 1.029200884047053233e+00 1.508554434356656770e+01 1.635875186246742885e+01 1.635640783012413024e+01 1.635405211652487978e+01 1.635168474332243704e+01
3.203046628108904029e-05 -6.027198756348219888e+00 1.493387169346713783e+00 9.955516411538343391e+01 9.634192399562312437e-01 1.504910498463733859e+01 1.629883824504579692e+01 1.632129498473867102e+01 1.634274906087131995e+01 1.636318356463267421e+01
3.195178135451641347e-05 -6.027158343785290029e+00 1.479833215359377396e+00 9.954900102288212338e+01 9.617066603333088715e-01 1.508782231777227523e+01 1.632514108457386826e+01 1.634774374726877610e+01 1.636932558525033343e+01 1.638986911229039123e+01
3.187546342048478223e-05 -6.027049735444789391e+00 1.512400892888572823e+00 9.952756810898117124e+01 9.770581356704617360e-01 1.505979901344268512e+01 1.633803460549911435e+01 1.636157209241097377e+01 1.638395172356940321e+01 1.640515359351996949e+01
3.179847808267548807e-05 -6.026967847894081132e+00 1.452489208321093184e+00 1.002221956995687577e+02 1.068811369183834570e+00 1.508300733253939541e+01 1.634644301742196859e+01 1.633633909807367957e+01 1.632599197947439862e+01 1.631540366940176767e+01
3.172775779859687292e-05 -6.026694339431390546e+00 1.508767732574114007e+00 1.002407686735386108e+02 1.066115079122788467e+00 1.504084452313151665e+01 1.635035235162728640e+01 1.633889432222957083e+01 1.632714065906850820e+01 1.631509403906735045e+01
3.168384432466887063e-05 -6.025579369283267539e+00 1.456685619878910432e+00 9.986377452961372114e+01 1.020861469224159102e+00 1.504622691609126761e+01 1.629461619750689039e+01 1.630100396270246321e+01 1.630729955052603231e+01 1.631350249849643674e+01
3.164013346655575499e-05 -6.024459916323428033e+00 1.446997991054379762e+00 9.974688135714890791e+01 1.009477560744885816e+00 1.506438994291196565e+01 1.630147640079341897e+01 1.631328663274653223e+01 1.632477937717484195e+01 1.633595171245720223e+01
