weight logl A w B x0 k f sigma_v
9.094292787590189703e-05 -1.724603264363449853e+02 5.572890119950758248e+01 4.705070668649091736e+00 5.848990165145114872e+01 -4.375963686026249633e-01 6.060291876942551781e-01 2.622084184298462972e+01 4.705070668649091914e+01
9.075440200167441318e-05 -1.724599016010379273e+02 5.689093520862498110e+01 4.831219279457898530e+00 5.828486002000317256e+01 -2.693127420903422831e-01 6.111146136573333276e-01 2.748525830062991915e+01 4.831219279457898352e+01
9.054698047989461819e-05 -1.724596897425781208e+02 5.517673838825902521e+01 4.877881511845956197e+00 5.884213447556575716e+01 -3.787919853692685024e-01 6.644384788227013505e-01 2.691455920680497371e+01 4.877881511845956197e+01
9.032994911129934115e-05 -1.724595895121146896e+02 5.164505589430656585e+01 5.215881537843891635e+00 5.960099275011167919e+01 -6.397342402579209164e-01 6.118624077213696832e-01 2.693744935600294710e+01 5.215881537843891635e+01
9.013545243712197752e-05 -1.724592450139207358e+02 5.629876036597584488e+01 4.824786625126787243e+00 5.810444156603230681e+01 -4.958167921304035275e-01 5.859145621232673129e-01 2.716295060249782978e+01 4.824786625126787243e+01
8.994811423109142358e-05 -1.724588255843700608e+02 5.721310362708263142e+01 4.975742245405520237e+00 5.845006887640583670e+01 -2.205977647366523797e-01 5.682907519737272484e-01 2.846776567080388531e+01 4.975742245405520237e+01
8.972401847407781444e-05 -1.724588200822072395e+02 5.170238620383218375e+01 5.106555512191649271e+00 5.868482167811781380e+01 -3.323943500678332441e-01 5.568708105593465074e-01 2.640211052626407451e+01 5.106555512191648916e+01
8.951628919753191734e-05 -1.724586379689844762e+02 5.526703250954084012e+01 5.191131644842630344e+00 5.823780442893321663e+01 -6.132745401509076544e-01 6.227391488094076166e-01 2.868984413768238895e+01 5.191131644842630521e+01
8.930883219306704065e-05 -1.724584581921826612e+02 5.420466532601329845e+01 4.631594030478452417e+00 6.033877332959433915e+01 -1.836770310542732432e-01 6.329443120906688147e-01 2.510540043480455452e+01 4.631594030478452595e+01
8.911575847989113420e-05 -1.724581223982240772e+02 5.478192520897282236e+01 4.879783586340991519e+00 5.932207759717724826e+01 -7.240831851151430243e-01 6.729904523836718333e-01 2.673239394629053578e+01 4.879783586340991519e+01
8.902521292676678999e-05 -1.724566389589872415e+02 5.527293304223762505e+01 4.899963085211868297e+00 5.874252715149677329e+01 -7.812822275766873048e-01 5.809836247804038845e-01 2.708353315183516585e+01 4.899963085211868474e+01
8.883048170139161274e-05 -1.724563287264118117e+02 5.572050938321926594e+01 4.552220841277797803e+00 5.959707590382232922e+01 -2.523161079563500664e-01 5.625172486089058399e-01 2.536520641009058608e+01 4.552220841277797803e+01
8.862772335226895603e-05 -1.724561138665922044e+02 5.235781558422601023e+01 4.715285780686453876e+00 5.989850981587557044e+01 -6.157464732157595932e-01 6.545021213934936188e-01 2.468820633321045221e+01 4.715285780686453876e+01
8.847188044149018179e-05 -1.724553738135109597e+02 5.412847770556220439e+01 4.646761969188580643e+00 6.069337776057154343e+01 -4.910519451129928825e-01 6.568317057745820531e-01 2.515221516522784029e+01 4.646761969188580821e+01
8.827833758600890863e-05 -1.724550638298514968e+02 5.729107090598644447e+01 4.557195255242777243e+00 5.924480648227026336e+01 -5.433193307816317486e-01 5.852186146088129703e-01 2.610865965005389100e+01 4.557195255242777421e+01
8.824165832936562846e-05 -1.724529794117461279e+02 5.180620013950414204e+01 4.812116938011342882e+00 6.052178130549194179e+01 -5.549944583538284348e-01 5.752114860763033466e-01 2.492974931853134635e+01 4.812116938011342882e+01
8.807070602183222679e-05 -1.724524186105281842e+02 5.541735845456977927e+01 4.939696923741939472e+00 6.002856788038117486e+01 -3.800987960554635947e-01 6.435362335760337338e-01 2.737449550799427200e+01 4.939696923741939827e+01
8.785570757796898670e-05 -1.724523627978051081e+02 5.682162418528709935e+01 4.763675123141754675e+00 6.001729195728069044e+01 -3.211717101977278332e-01 6.407144786595597719e-01 2.706797575879620155e+01 4.763675123141754852e+01
8.765118849841551697e-05 -1.724521934090425930e+02 5.833322360969841469e+01 4.839670770332073602e+00 5.855141533612273719e+01 -3.112385591826622999e-01 5.757204817922576545e-01 2.823135972431022012e+01 4.839670770332073602e+01
8.747548299252231837e-05 -1.724517000201813062e+02 5.250229252824528459e+01 5.158208727927415360e+00 5.893857473551437920e+01 -3.064063604074842573e-01 6.461725554431729801e-01 2.708177835553931345e+01 5.158208727927415538e+01
8.726324323342064967e-05 -1.724516292454372888e+02 5.416562520204271181e+01 5.044627205562282057e+00 5.870003922787235950e+01 -6.638223203320343657e-01 6.633671474563012094e-01 2.732453865005146554e+01 5.044627205562282057e+01
8.710495679851056321e-05 -1.724509447883901885e+02 5.278809474940685220e+01 4.771538658194153015e+00 5.996577673726120850e+01 -7.443414369651790707e-01 6.580786251289947320e-01 2.518804347892105966e+01 4.771538658194153015e+01
8.702352454450688023e-05 -1.724493801007447473e+02 5.391781466442002824e+01 4.992043975230306962e+00 6.016257488937156950e+01 -6.011239441926043980e-01 6.514728452416824744e-01 2.691601018531022760e+01 4.992043975230306785e+01
8.682670200965204085e-05 -1.724491443787137541e+02 5.604617037646424649e+01 4.797161396680077239e+00 5.926144044039226344e+01 -7.437028564353500570e-01 5.727235512843176224e-01 2.688625249617287949e+01 4.797161396680077416e+01
8.661606909829426451e-05 -1.724490732261492667e+02 5.336603689160338604e+01 4.574978228683118431e+00 6.011843333244301135e+01 -4.843277464482138583e-01 6.421850511960471852e-01 2.441484569301855956e+01 4.574978228683118431e+01
8.651632714125972957e-05 -1.724477254307075782e+02 5.797640932115309909e+01 4.946486774439483369e+00 5.884437903644356993e+01 -5.219425232420480398e-01 6.071914857011879718e-01 2.867795419365737786e+01 4.946486774439483725e+01
8.638454037392166674e-05 -1.724467498509693542e+02 5.703671533117898917e+01 4.723727130437104904e+00 5.915811027412217982e+01 -1.013340731679299722e-01 5.910306983511381951e-01 2.694258796409081214e+01 4.723727130437104904e+01
8.617068591234207126e-05 -1.724467285307018756e+02 5.217644789204557298e+01 4.972277865661821394e+00 5.881898284815247990e+01 -4.253786860680861537e-01 5.489617382064579942e-01 2.594357969624756066e+01 4.972277865661821750e+01
8.598514801864841535e-05 -1.724463839960299083e+02 5.257453713745581325e+01 4.990061216881580997e+00 5.865803062199444895e+01 -5.654520029273442105e-01 5.577615487011844397e-01 2.623501587651186284e+01 4.990061216881581174e+01
8.581510031907290433e-05 -1.724458635945084097e+02 5.638917458603853561e+01 4.777130645941802811e+00 5.957423262655150609e+01 -6.601555126764946380e-01 6.653986616164331291e-01 2.693784540143273531e+01 4.777130645941802811e+01
8.571391794458043875e-05 -1.724445433644068544e+02 5.084248215485359879e+01 5.028630489247122526e+00 5.946716159074989605e+01 -1.897705195951875368e-01 5.821062333338338224e-01 2.556680559128995611e+01 5.028630489247122171e+01
8.550083804371775935e-05 -1.724445324023363355e+02 5.588821363299351930e+01 5.139729477645459177e+00 5.855787681667376887e+01 -5.785718121587439811e-01 5.779339066797406499e-01 2.872502990624436237e+01 5.139729477645459355e+01
8.529308299469665739e-05 -1.724444652190341003e+02 5.392148071711497437e+01 4.723876890468039491e+00 6.077573399166499257e+01 -5.775401320960895646e-01 5.960028032493289718e-01 2.547184366593974403e+01 4.723876890468039846e+01
8.510142085527269348e-05 -1.724442148481703043e+02 5.197295309930917284e+01 4.925891638389258809e+00 5.971540112296136726e+01 -2.348186696243317328e-01 5.434140106728424513e-01 2.560131350942841522e+01 4.925891638389258986e+01
8.491738488188233305e-05 -1.724438797386301303e+02 5.318660010326177456e+01 5.203275220857047856e+00 5.822722040594099724e+01 -5.026610059181724210e-01 5.644595976342861032e-01 2.767445183989348578e+01 5.203275220857047856e+01
8.475132965188267059e-05 -1.724433371446666570e+02 5.430437291725851168e+01 4.700145935142440834e+00 5.923733861158936520e+01 -4.001169406197266909e-01 5.414761141443971137e-01 2.552384776275118483e+01 4.700145935142440834e+01
8.456876188881437453e-05 -1.724429936263004493e+02 5.858332873307350042e+01 4.743304153969854831e+00 5.937348848901952181e+01 -5.079285347050177535e-01 6.106383118407008315e-01 2.778785465329691107e+01 4.743304153969855008e+01
8.438313201373270401e-05 -1.724426910559413955e+02 5.253434727177620545e+01 4.977148703433962318e+00 5.886521953344119140e+01 -6.176596489396626311e-01 5.572621652165827832e-01 2.614712584094704795e+01 4.977148703433962140e+01
8.419933146694648558e-05 -1.724423715985176386e+02 5.393675011742370629e+01 4.808256669921661342e+00 5.845335285175593754e+01 -4.041462350176789897e-01 5.899944810449311294e-01 2.593417385060004676e+01 4.808256669921661342e+01
8.411551412723181228e-05 -1.724408675575650705e+02 5.191798117108692168e+01 5.067262504161766934e+00 5.890419999667133766e+01 -7.653932510474739104e-01 6.139264143935723173e-01 2.630820392800253416e+01 5.067262504161767112e+01
8.393383139232993761e-05 -1.724405298130041047e+02 5.406278552737590815e+01 4.600553005254941041e+00 6.050643341853998436e+01 -4.367500505782651032e-01 6.555785630338484271e-01 2.487187104304225471e+01 4.600553005254941041e+01
8.372986291357926623e-05 -1.724404628809406859e+02 5.773340478197641801e+01 4.771199467637290859e+00 5.848312149588179665e+01 -4.952890134218677076e-01 5.671279905461057425e-01 2.754575901606541066e+01 4.771199467637291036e+01
8.355170224196930044e-05 -1.724400929511466529e+02 5.636976397585854670e+01 5.102680156171581771e+00 5.838494780577807575e+01 -6.225196787402165199e-01 5.927827346561804767e-01 2.876368760476891140e+01 5.102680156171581416e+01
8.355663773455808505e-05 -1.724375338817717420e+02 5.439412248251548476e+01 5.207520562230176786e+00 5.803283579192147812e+01 -3.753213039286844577e-01 6.121774809974278586e-01 2.832585112921661263e+01 5.207520562230176608e+01
8.343023028980337311e-05 -1.724365478627260018e+02 5.391871260595338100e+01 4.831515498283728505e+00 5.923968541909394503e+01 -3.648160731215455144e-02 5.895105058104843643e-01 2.605090956031700244e+01 4.831515498283728505e+01
8.322418434990114992e-05 -1.724365205970407260e+02 5.476717493271371495e+01 4.938893666924163206e+00 5.955396835309640835e+01 -4.638244448217960780e-01 5.376488235774543600e-01 2.704892534305075813e+01 4.938893666924163028e+01
8.310000540105318113e-05 -1.724355138130558771e+02 5.477975035004831739e+01 5.236613368495623533e+00 5.841807706657871080e+01 -3.808282293194196200e-01 6.187126240283469247e-01 2.868603730059158607e+01 5.236613368495623888e+01
8.294235420979510049e-05 -1.724349127410041547e+02 5.311471722759275593e+01 5.091685855073954770e+00 5.910272616947448654e+01 -7.687176661078893858e-01 6.532188082937546714e-01 2.704434544039869337e+01 5.091685855073954770e+01
8.274001046602719850e-05 -1.724348552923856914e+02 5.280825938655696916e+01 4.653479702599693013e+00 6.045681744942225322e+01 -2.455645950705971359e-01 5.729406060507438170e-01 2.457421631849625854e+01 4.653479702599693013e+01
8.255084008317931836e-05 -1.724346442329388083e+02 5.442094760886237026e+01 4.845468912841718101e+00 5.968895854112350463e+01 -6.604173997412328134e-01 6.780855021579323960e-01 2.636950098461304748e+01 4.845468912841717923e+01
8.241101376339409151e-05 -1.724338394897513353e+02 5.233478086607134827e+01 4.833014762227474392e+00 6.032147070550904999e+01 -7.677396054677636528e-01 6.324846762389997323e-01 2.529347685036627880e+01 4.833014762227474392e+01
8.222597670648038894e-05 -1.724335873094460112e+02 5.196471543352247835e+01 4.892499536408694283e+00 5.993050688149661198e+01 -5.538169095146567855e-01 5.534487394629390433e-01 2.542373461681184565e+01 4.892499536408693928e+01
8.207716322618574859e-05 -1.724328987601711560e+02 5.428401449567596870e+01 4.954201424379943930e+00 5.933021280964118915e+01 -3.440281473718584948e-01 6.696503537158591257e-01 2.689339419355393801e+01 4.954201424379944285e+01
8.192163605776200605e-05 -1.724322954474118887e+02 5.541301015188975043e+01 4.864297662822874457e+00 5.825722534520715357e+01 -3.862394348502977692e-01 5.535278285735514281e-01 2.695453757718175325e+01 4.864297662822874457e+01
8.173756085801440292e-05 -1.724320449424703838e+02 5.465567646461065721e+01 4.507119214962989062e+00 6.049136374048335085e+01 -3.150403609442982145e-01 6.080746649761183953e-01 2.463396496004471103e+01 4.507119214962989417e+01
8.160858881873862185e-05 -1.724311240683491633e+02 5.345037107654623298e+01 4.910478482091454211e+00 5.861322922031331473e+01 -1.925224326763519400e-01 6.090462328905386080e-01 2.624668970311837057e+01 4.910478482091454566e+01
8.140580466231653886e-05 -1.724311119990979932e+02 5.269567208095467947e+01 4.680099666387519619e+00 6.044701221095040466e+01 -4.359223955240238979e-01 6.569479458093867574e-01 2.466209973261421240e+01 4.680099666387519619e+01
8.124291649137249118e-05 -1.724306149441472371e+02 5.604361832274313571e+01 4.730566529600422676e+00 5.941207257374610151e+01 -6.699075276029375914e-02 6.009212974078863567e-01 2.651180650352696233e+01 4.730566529600422854e+01
8.104587674170360444e-05 -1.724305432060446037e+02 5.115234060542049122e+01 5.048434488809756537e+00 6.015451479828050196e+01 -6.429170892529096903e-01 6.365747841676085983e-01 2.582392404957485610e+01 5.048434488809756715e+01
8.090255617513224067e-05 -1.724298131596206076e+02 5.837270918457472391e+01 4.756180513516888198e+00 5.886209236466248740e+01 -5.977897051814036189e-01 6.022723658916258049e-01 2.776311419448625628e+01 4.756180513516888198e+01
8.071494532406550020e-05 -1.724296348256975762e+02 5.571327587813333082e+01 4.508346687411470377e+00 5.989737346285385655e+01 -4.446815262094983012e-01 5.735312101930720718e-01 2.511747627500237812e+01 4.508346687411470555e+01
8.051894288012485150e-05 -1.724295661078886042e+02 5.578385970343842359e+01 4.554406231142561268e+00 5.999193370594968400e+01 -6.725578045078446365e-01 6.280601474872482548e-01 2.540623582305223849e+01 4.554406231142561268e+01
8.032460314340232718e-05 -1.724294826155582996e+02 5.195155943649511698e+01 5.300724279183633314e+00 5.909596063932799126e+01 -5.119371400300440911e-01 6.094796727760549704e-01 2.753808924464812691e+01 5.300724279183633314e+01
8.017005323633741667e-05 -1.724289085358141165e+02 5.157088921318964481e+01 5.199983639655005874e+00 5.857314528893042649e+01 -5.998152830763601173e-01 6.086860471787747251e-01 2.681677801910469583e+01 5.199983639655005874e+01
8.017831965533786119e-05 -1.724263054300718068e+02 5.594126942565240768e+01 4.908121823528635908e+00 5.882545973584001331e+01 -6.506326757336236000e-01 5.555150116053890752e-01 2.745665653039397824e+01 4.908121823528635730e+01
8.001514343904922487e-05 -1.724258426701635472e+02 5.329490670460370438e+01 4.975210791053974013e+00 5.954643877140615160e+01 -3.836755472613191387e-01 5.330940616105239727e-01 2.651533949449591177e+01 4.975210791053974191e+01
7.988324444683468910e-05 -1.724249924556788756e+02 5.178297746379541877e+01 5.218141371907574211e+00 5.877598118688902673e+01 -3.632505629262237079e-01 5.628415477380170895e-01 2.702108970643883978e+01 5.218141371907574211e+01
7.975423623650099213e-05 -1.724241087207046803e+02 5.378450968316978731e+01 4.769370290958355518e+00 6.019280196768640678e+01 -2.484293267149002560e-01 5.456179287261218036e-01 2.565182425966720103e+01 4.769370290958355696e+01
7.958797724348583595e-05 -1.724236955381238658e+02 5.318516492531276896e+01 4.815344992982515393e+00 6.052129248268285266e+01 -5.706854085947927757e-01 6.630578816041448054e-01 2.561049176240541669e+01 4.815344992982515748e+01
7.939246409885927943e-05 -1.724236551267567847e+02 5.656062790838633703e+01 4.853949764280891088e+00 5.991652783748914146e+01 -2.507407190207562309e-01 5.907963087757766019e-01 2.745424465034910710e+01 4.853949764280891088e+01
7.920536645225723592e-05 -1.724235145251514041e+02 5.675507934152857104e+01 4.737102783051934551e+00 5.974986342860811561e+01 -7.306158692583633041e-01 6.328326279375655616e-01 2.688546443010883280e+01 4.737102783051934551e+01
7.903785828353793251e-05 -1.724231316234545375e+02 5.410071240529465797e+01 4.832241197376604624e+00 5.974344798210642438e+01 -2.077659359644137282e-01 5.351556051362580391e-01 2.614276912922883866e+01 4.832241197376604447e+01
7.887474554856241144e-05 -1.724226974850644183e+02 5.614735725863043569e+01 5.094779568056024388e+00 5.856601991642403959e+01 -4.836515961148517562e-01 5.618346264691922443e-01 2.860584085616124383e+01 5.094779568056024743e+01
7.873022374868540534e-05 -1.724220314607446198e+02 5.219396744175860192e+01 4.819420837470703489e+00 5.988151132139121557e+01 -7.145786695370421882e-01 6.559632637039725100e-01 2.515446942790788754e+01 4.819420837470703134e+01
7.853673975503268367e-05 -1.724219920422547148e+02 5.259159629786104517e+01 5.149776424351614423e+00 5.863977743889521577e+01 -5.639464317215896472e-01 5.583967650162868779e-01 2.708349627337424437e+01 5.149776424351614423e+01
7.835599384933531234e-05 -1.724217961130871117e+02 5.171730057947340242e+01 4.854357739737398703e+00 6.073003127093215880e+01 -5.647612116474096666e-01 6.284650186779658920e-01 2.510542783462921790e+01 4.854357739737398703e+01
7.821954267546069820e-05 -1.724210390572461620e+02 5.664990717247704310e+01 4.734758293423326769e+00 5.941791800711199301e+01 -4.287960065900211504e-01 5.403149436171901243e-01 2.682236178065472743e+01 4.734758293423326592e+01
7.803903502525110772e-05 -1.724208494293634431e+02 5.406591283269058579e+01 4.694299857889953742e+00 6.044214089450973404e+01 -6.341984580903918811e-01 6.607433750161231245e-01 2.538016069271900577e+01 4.694299857889953387e+01
7.792918076808454803e-05 -1.724197581045191328e+02 5.104540707386444609e+01 5.035158207601783786e+00 5.997001955355013791e+01 -2.019360156879930202e-01 6.043085056014798617e-01 2.570217003883427154e+01 5.035158207601783431e+01
7.774194735289678595e-05 -1.724196636052402027e+02 5.290264831009518787e+01 4.686209909941768004e+00 5.984130545537980339e+01 -7.229453842422621790e-01 6.212846053155454129e-01 2.479129147729322113e+01 4.686209909941767648e+01
7.771580458766408264e-05 -1.724174999379756628e+02 5.294196427138733441e+01 5.040341052801697863e+00 5.924472534387236067e+01 -8.035653148383303801e-01 6.479708527700329679e-01 2.668455559330342908e+01 5.040341052801697685e+01
7.752331535729409403e-05 -1.724174798454769189e+02 5.494049676544619842e+01 4.834849734524576448e+00 6.021383753818653162e+01 -4.968209436411754609e-01 5.622412961388885133e-01 2.656290462010658615e+01 4.834849734524576093e+01
7.734889269209665411e-05 -1.724172323185466666e+02 5.383165690253581914e+01 5.212949677116337277e+00 5.806634956879346277e+01 -4.700008782536411189e-01 6.167956958704403636e-01 2.806217184687115562e+01 5.212949677116337455e+01
7.720727520182257440e-05 -1.724165648889556905e+02 5.769682450805796492e+01 4.597383779039217799e+00 5.924881704842357522e+01 -4.417514086593747891e-01 5.679678671792922628e-01 2.652544450954180633e+01 4.597383779039218155e+01
7.704564621767311420e-05 -1.724161605256776966e+02 5.154277369316845636e+01 4.773537742846064802e+00 6.052807489802611940e+01 -6.308405219580706103e-01 6.088111433340690493e-01 2.460413755953128856e+01 4.773537742846065157e+01
7.686337571347210600e-05 -1.724160290754498419e+02 5.448105335577279362e+01 4.584833833422528038e+00 6.034789037378699561e+01 -5.469878883254928326e-01 5.735808934690294070e-01 2.497865767060450537e+01 4.584833833422528215e+01
7.674114658258876173e-05 -1.724151205540711089e+02 5.705654553150356634e+01 4.869157570334605722e+00 5.865098469636356526e+01 -5.145971740280721463e-01 6.495582655882257139e-01 2.778173106118617142e+01 4.869157570334606078e+01
7.658475836414516027e-05 -1.724146604999332340e+02 5.480730628823233985e+01 4.983008569849892488e+00 5.884493279119345033e+01 -8.994570756817665824e-02 6.110570952607772277e-01 2.731052769246496581e+01 4.983008569849892666e+01
7.640403885022071129e-05 -1.724145230206049746e+02 5.220015698647048907e+01 4.847230794942840149e+00 5.960213692102897198e+01 -1.200669359559718430e-01 6.097658172348190408e-01 2.530262084456703775e+01 4.847230794942839793e+01
7.623931259788209523e-05 -1.724141813368987641e+02 5.337178521734866621e+01 4.654933034032854522e+00 6.052898334390013702e+01 -2.447310356295737677e-01 6.327765077461804388e-01 2.484420860935426845e+01 4.654933034032854522e+01
7.611306506147702013e-05 -1.724133386469748075e+02 5.301137409858947791e+01 5.076463865722771196e+00 5.949578097945818911e+01 -1.549523206010228193e-01 5.593629425124371224e-01 2.691103250838015271e+01 5.076463865722771374e+01
7.599035345426319516e-05 -1.724124521759149502e+02 5.024638996757870757e+01 4.962335797163520468e+00 6.011149163898027581e+01 -3.860721084401834702e-01 5.910585431015853430e-01 2.493394596143538067e+01 4.962335797163520112e+01
7.582193333071585921e-05 -1.724121709711944277e+02 5.320720292057270484e+01 4.733734186787618370e+00 6.035072907795510133e+01 -3.359927128421205111e-01 5.517558751965390140e-01 2.518687554484610303e+01 4.733734186787618370e+01
7.563707550109973767e-05 -1.724121120002600946e+02 5.617949079544688118e+01 4.622072865569826661e+00 5.987186740257050843e+01 -4.148106461554554869e-01 6.590264137138439615e-01 2.596657000071648369e+01 4.622072865569826661e+01
7.545751495390415006e-05 -1.724119887978831684e+02 5.351861433832800685e+01 4.996009043350349899e+00 5.821608691722700257e+01 -3.094391193820271724e-01 5.743712977213106807e-01 2.673794812218664063e+01 4.996009043350349543e+01
7.527715089103296283e-05 -1.724118819321756746e+02 5.690702730994152603e+01 4.672685619689179504e+00 6.027133287864373301e+01 -5.306791944058026900e-01 6.008898620207621111e-01 2.659086481704231986e+01 4.672685619689179504e+01
7.511241080028175320e-05 -1.724115727778007567e+02 5.322526569042370426e+01 4.700979545441534846e+00 5.997207930270354836e+01 -1.516107205269019431e-01 6.231926484702754454e-01 2.502108853113729481e+01 4.700979545441534668e+01
7.497623405906559475e-05 -1.724108873958048207e+02 5.647920805250871013e+01 4.715797481172060657e+00 5.921825554875873365e+01 -6.684633781986910606e-01 6.532975109807186431e-01 2.663445070726133324e+01 4.715797481172060657e+01
7.479865296986655629e-05 -1.724107587035177858e+02 5.617685091730339764e+01 4.648959592176236555e+00 5.951756282408777565e+01 -2.598133486382732116e-01 6.438748341615772031e-01 2.611639099302520250e+01 4.648959592176236555e+01
7.461290423809319866e-05 -1.724107451085983485e+02 5.294508834092730609e+01 4.860744513816152690e+00 6.006662275956039565e+01 -3.489475232668670657e-01 6.669322096723493409e-01 2.573525476866739581e+01 4.860744513816152335e+01
7.456746503086509941e-05 -1.724088542934241559e+02 5.341071111518697023e+01 4.825887158327314630e+00 6.028446569419592294e+01 -1.061101685277261453e-01 5.922248442673427871e-01 2.577540648879107721e+01 4.825887158327314808e+01
7.438855713378334184e-05 -1.724087564518667932e+02 5.437740775694223316e+01 4.832233271522207829e+00 5.903143932993488363e+01 -8.157579583847862637e-01 6.228116542049482174e-01 2.627643189822260439e+01 4.832233271522207474e+01
7.426933854140748944e-05 -1.724078603844045574e+02 5.483388989991699702e+01 4.992916095438689972e+00 5.883964863771012688e+01 -8.677957817662473872e-02 6.069176068217609910e-01 2.737810114568085851e+01 4.992916095438690149e+01
7.410055147551314889e-05 -1.724076356053228665e+02 5.224428036242688478e+01 5.148551937279084001e+00 5.926245519139177276e+01 -6.239023646546826285e-01 6.570220439103617860e-01 2.689823908717245260e+01 5.148551937279084001e+01
7.393566654460950781e-05 -1.724073632358486066e+02 5.329717148645030989e+01 5.003135666525665215e+00 6.036881352960951119e+01 -4.840028106019325094e-01 6.056580577602443949e-01 2.666529795887942811e+01 5.003135666525665215e+01
7.376097690941998844e-05 -1.724072287563176360e+02 5.673959715423111305e+01 5.037415626303176630e+00 5.852784651547540307e+01 -3.848603764441076436e-01 6.306728009140329938e-01 2.858209333348710857e+01 5.037415626303176452e+01
7.358133551343754768e-05 -1.724071671799047181e+02 5.742749673746463657e+01 4.761345745255311179e+00 5.914487166067137025e+01 -6.708311476593831202e-01 6.394193915352825996e-01 2.734321672515904922e+01 4.761345745255311357e+01
7.344147630528428006e-05 -1.724065697316054866e+02 5.663866863487952230e+01 5.077649438075069632e+00 5.810101098431579203e+01 -4.834226141509141428e-01 5.844146805283161328e-01 2.875913039672160565e+01 5.077649438075069810e+01
7.326164406969727639e-05 -1.724065213812391448e+02 5.303952081948862940e+01 4.713327418140512037e+00 6.058429409096562779e+01 -1.865931967327334462e-01 6.085645694768531122e-01 2.499926277235302763e+01 4.713327418140512037e+01
7.309823959163186391e-05 -1.724062542956398829e+02 5.142430794157717600e+01 4.931001257527652726e+00 5.947968395554856613e+01 -6.571030090463096940e-01 5.777567659351283691e-01 2.535733271274063227e+01 4.931001257527653081e+01
7.293021660690336108e-05 -1.724060555328542250e+02 5.218034739535397648e+01 4.909508249313368822e+00 5.916046943157758875e+01 -4.966216079651371018e-01 6.552399636434347308e-01 2.561798459895276636e+01 4.909508249313368822e+01
7.280890510906422026e-05 -1.724052203092633135e+02 5.628218454200271026e+01 4.607799858077186173e+00 6.010055416759253433e+01 -3.705928829865818841e-01 6.504763865262674916e-01 2.593370419449140485e+01 4.607799858077186173e+01
7.269240641826304507e-05 -1.724043216517457040e+02 5.220089381718224786e+01 4.786310806730792677e+00 5.992728956805428453e+01 -5.637182309038397676e-01 6.630806575457137697e-01 2.498497021981859945e+01 4.786310806730792677e+01
7.256137444203943933e-05 -1.724036258321393689e+02 5.333460824682877188e+01 5.100000456570534801e+00 5.932017485562200676e+01 -6.282354632003386286e-01 6.644204048955260067e-01 2.720065264098373703e+01 5.100000456570534624e+01
7.239977768101628667e-05 -1.724033553512290382e+02 5.352271448282603927e+01 5.236228430594836780e+00 5.865547445209083577e+01 -2.329763834066334027e-01 5.828758559475861745e-01 2.802571592575837300e+01 5.236228430594836425e+01
7.229685110306062804e-05 -1.724022780049035646e+02 5.187291086205236468e+01 4.733481838931838936e+00 6.015977636744432999e+01 -5.275420141048492439e-01 6.504357303929377832e-01 2.455394814980549967e+01 4.733481838931838581e+01
7.225875029090157676e-05 -1.724003051489598874e+02 5.490039131127913663e+01 4.511904248425205211e+00 6.037470608878503242e+01 -3.978075344736460295e-01 5.855250164697436421e-01 2.477053087975665591e+01 4.511904248425204855e+01
7.212120281668351490e-05 -1.723997105037251458e+02 5.710864036907076979e+01 4.845035206354282309e+00 5.981080780572214195e+01 -3.360892420071710518e-01 6.086401271830916837e-01 2.766933731751732850e+01 4.845035206354282309e+01
7.194810193427442625e-05 -1.723996135272700485e+02 5.663632327300216218e+01 4.809532259038737934e+00 5.891124363618418158e+01 -1.688126646524921171e-01 6.214718702016233109e-01 2.723942238148503492e+01 4.809532259038738289e+01
7.180738782923831384e-05 -1.723990712145932775e+02 5.574428519353956801e+01 4.587839865791525362e+00 5.999809651285588075e+01 -2.685105281613004991e-01 6.392888235892941751e-01 2.557458539009730814e+01 4.587839865791525540e+01
7.163281576507050615e-05 -1.723990052902008756e+02 5.526079822019559629e+01 4.546372252289899052e+00 6.024411903153961134e+01 -2.217212202025145018e-01 6.097145367108820491e-01 2.512361596676883124e+01 4.546372252289899052e+01
7.147361508759306680e-05 -1.723987302180703409e+02 5.519375707085659855e+01 4.771018687590324880e+00 5.856482501176395772e+01 -2.829800893504810233e-01 5.614529718383505230e-01 2.633304464233774667e+01 4.771018687590324703e+01
7.131638313667073854e-05 -1.723984325013734633e+02 5.124757586190826686e+01 4.853740488302609180e+00 5.947023743848911437e+01 -6.175817222857045152e-01 6.165983553858735977e-01 2.487424338883036512e+01 4.853740488302609180e+01
7.118289745979365223e-05 -1.723978059945638961e+02 5.703492983299783958e+01 4.517053789385422569e+00 5.979325916569599997e+01 -3.095850410319620494e-01 5.887740734681996546e-01 2.576298459294745768e+01 4.517053789385422391e+01
7.100734738067018836e-05 -1.723977752239898109e+02 5.608465023439651276e+01 4.532510972431542662e+00 5.942849887196275205e+01 -5.109624379737134348e-01 6.036514427779240410e-01 2.542042925723874802e+01 4.532510972431542484e+01
7.086186331881460100e-05 -1.723973261850424024e+02 5.384921099944796907e+01 4.835260085379460726e+00 6.049869447867981620e+01 -4.988258433125452029e-01 6.571231177458491945e-01 2.603749405748073897e+01 4.835260085379460548e+01
7.073441614633712063e-05 -1.723966263341335434e+02 5.469852480107076076e+01 4.994367906061324192e+00 5.858611236489937824e+01 -6.992931280803720284e-01 6.500783364116653473e-01 2.731845567753671844e+01 4.994367906061324192e+01
