weight logl C sigma mu1 a1 W lam0
5.577859214590429119e-05 -2.278721367186275586e+02 1.745776426455713590e+02 1.183328787520576020e+00 1.215510341685048161e+03 3.134781926690885143e+02 1.795637676844531239e+00 1.215510341685048161e+03
5.565131048062386959e-05 -2.278719212350389967e+02 1.740942429739343424e+02 7.080380922527150789e-01 1.216107896747447285e+03 2.111448579807136809e+02 1.212819300476964068e+00 1.216107896747447285e+03
5.568720509717957307e-05 -2.278687764515584036e+02 1.725979873331363024e+02 1.360911833975110508e+00 1.215259224819215888e+03 3.849246960124314683e+02 2.230180675684689806e+00 1.215259224819215888e+03
5.555649316532947763e-05 -2.278686264631823803e+02 1.717532150443326771e+02 5.510888228800090438e-01 1.215799922147899679e+03 1.864894557627387712e+02 1.085798922102287234e+00 1.215799922147899679e+03
5.542871248662473746e-05 -2.278684291256753340e+02 1.706289394124964076e+02 6.071737861124287816e-01 1.215066892936636350e+03 3.489323684950972506e+02 2.044977655587199905e+00 1.215066892936636350e+03
5.535016235087376267e-05 -2.278673472687830497e+02 1.722433004222323802e+02 5.456738746799282280e-01 1.216599247793624045e+03 3.891533566347994793e+02 2.259323617701471498e+00 1.216599247793624045e+03
5.528138201180187919e-05 -2.278660906817414400e+02 1.728388859476143296e+02 4.965808958119248828e-01 1.214807053774722363e+03 3.375491700652088980e+02 1.952970063504786413e+00 1.214807053774722363e+03
5.516723163098283592e-05 -2.278656577139602746e+02 1.758069046481379019e+02 7.751685320243146826e-01 1.215454134064587606e+03 2.736602297457345685e+02 1.556595460761006633e+00 1.215454134064587606e+03
5.503494506027149026e-05 -2.278655585128958876e+02 1.760024095890271383e+02 8.704341126424544051e-01 1.216220174543615713e+03 3.547836907183663016e+02 2.015788826680275481e+00 1.216220174543615713e+03
5.498992879881496999e-05 -2.278638768053853880e+02 1.728334594809984139e+02 8.377438371600335332e-01 1.216608068861727588e+03 3.753958249935082563e+02 2.172008973961317313e+00 1.216608068861727588e+03
5.487611290045027451e-05 -2.278634487092661516e+02 1.756762340305138537e+02 4.549192896511690121e-01 1.216028325575439794e+03 2.117243759897171742e+02 1.205196463586201361e+00 1.216028325575439794e+03
5.477805764066094444e-05 -2.278627371553497198e+02 1.727197121179032706e+02 1.210242191192047123e+00 1.215952447291581620e+03 3.251476784463778813e+02 1.882516329256171073e+00 1.215952447291581620e+03
5.464577037151161436e-05 -2.278626550443232759e+02 1.758162459678461857e+02 6.176278766660425745e-01 1.215319387208337275e+03 2.550890702977291369e+02 1.450884523745209487e+00 1.215319387208337275e+03
5.451241397275393335e-05 -2.278625984060538201e+02 1.735924951202323996e+02 1.372072468829764080e+00 1.215394888920224957e+03 3.611530298763100859e+02 2.080464536362420791e+00 1.215394888920224957e+03
5.438221667220012205e-05 -2.278624896600912848e+02 1.739280623364592486e+02 1.337318208696774979e+00 1.216156019018414327e+03 3.773356065922681069e+02 2.169492383939299884e+00 1.216156019018414327e+03
5.427028864000890798e-05 -2.278620499544482811e+02 1.766100593867231510e+02 7.824595204541263671e-01 1.215180156104785510e+03 3.773837233191828204e+02 2.136818959404942486e+00 1.215180156104785510e+03
5.413479068439485726e-05 -2.278620498008949937e+02 1.741548584801150241e+02 9.023493654307153111e-01 1.214865130235010383e+03 3.399199610266063587e+02 1.951825886416016287e+00 1.214865130235010383e+03
5.404972695953398935e-05 -2.278611223686568792e+02 1.714082548335715046e+02 7.595335185599155770e-01 1.215814884070798144e+03 2.496844870691948017e+02 1.456665475718339486e+00 1.215814884070797916e+03
5.391546238812828932e-05 -2.278611095525618282e+02 1.709213628441069091e+02 8.400729039539712728e-01 1.215460564596109634e+03 3.080891723625387613e+02 1.802519984839690226e+00 1.215460564596109634e+03
5.380141304708443902e-05 -2.278607271294633279e+02 1.717771644042495893e+02 7.034820955282142796e-01 1.214848958117709117e+03 3.754812490317782476e+02 2.185862424344974464e+00 1.214848958117709117e+03
5.377620737014904864e-05 -2.278586957339425680e+02 1.741184212419329356e+02 1.373089607876416318e+00 1.215207995184348420e+03 3.886972391707733436e+02 2.232372866686453516e+00 1.215207995184348420e+03
5.371096252183994019e-05 -2.278574097366256410e+02 1.737868857003899166e+02 1.224776968896878371e+00 1.214988073612654034e+03 3.744226747949080618e+02 2.154493265046569572e+00 1.214988073612654034e+03
5.361010656005405796e-05 -2.278567892555745118e+02 1.720675574879841463e+02 1.308964119875601240e+00 1.215712314506240773e+03 3.825587951782970322e+02 2.223305780376477525e+00 1.215712314506240773e+03
5.347823376018822716e-05 -2.278567521355879819e+02 1.716646039371908614e+02 9.830215502990183873e-01 1.216194964068436320e+03 3.411345964103583128e+02 1.987215701934532897e+00 1.216194964068436320e+03
5.334874757505851640e-05 -2.278566763592611437e+02 1.765826815929855229e+02 1.458790436959455095e-01 1.216080876372678858e+03 2.120791833967492153e+02 1.201019157051773645e+00 1.216080876372678858e+03
5.322243550879866077e-05 -2.278565468335629589e+02 1.741618911202879758e+02 8.616845173289944260e-01 1.214805914505105648e+03 3.602944022520930503e+02 2.068732717212224959e+00 1.214805914505105648e+03
5.309939942335600404e-05 -2.278563612432125183e+02 1.702827458748786285e+02 5.047019824575308400e-01 1.215863346608183292e+03 2.547180541907809754e+02 1.495853575076503850e+00 1.215863346608183292e+03
5.298145543061556968e-05 -2.278560849063136970e+02 1.738293664087783554e+02 4.170786283537988304e-01 1.216558419295397471e+03 3.551447558267686873e+02 2.043065352902499576e+00 1.216558419295397471e+03
5.286208883071765320e-05 -2.278558404364234775e+02 1.763042785715282150e+02 7.045607790528518599e-01 1.215922745433241516e+03 2.909387986497310408e+02 1.650208384090319003e+00 1.215922745433241516e+03
5.274895409536421416e-05 -2.278554829165182696e+02 1.734666898597260456e+02 1.532531623005400911e-01 1.214872856898126656e+03 3.520742417993693039e+02 2.029636018788819829e+00 1.214872856898126656e+03
5.263810508065709328e-05 -2.278550865724405980e+02 1.710753637735948303e+02 6.546533134149263855e-01 1.215085264486430333e+03 3.227266664866951373e+02 1.886459039852162567e+00 1.215085264486430333e+03
5.253726957255326694e-05 -2.278545040467416243e+02 1.729098370171690249e+02 8.452506591556202542e-01 1.215920558420445786e+03 2.272178688490039349e+02 1.314082950794999594e+00 1.215920558420445786e+03
5.241564600598400917e-05 -2.278543217264428904e+02 1.759654278085527039e+02 4.639676845962371621e-01 1.215986563945943317e+03 2.243255481904306237e+02 1.274827396404780711e+00 1.215986563945943317e+03
5.230509126687583324e-05 -2.278539331474099185e+02 1.722207987795366080e+02 1.221171958499620847e-01 1.214929765075109799e+03 3.958055893017173616e+02 2.298244997739188555e+00 1.214929765075109799e+03
5.218666347603093586e-05 -2.278536998878210511e+02 1.765392808700163698e+02 3.308663905095651780e-01 1.215191487801660969e+03 2.966834401816764739e+02 1.680551992279388118e+00 1.215191487801660969e+03
5.207546566698643541e-05 -2.278533329317579046e+02 1.724555848129730578e+02 1.017534223771434515e-01 1.215001557212298621e+03 3.645893324816107679e+02 2.114105686267020445e+00 1.215001557212298621e+03
5.196614602564856038e-05 -2.278529343925059436e+02 1.723763308173859627e+02 7.926182812881510387e-01 1.214865458001017942e+03 3.486731042017430013e+02 2.022743508626624553e+00 1.214865458001017942e+03
5.184011901477447438e-05 -2.278528625132507557e+02 1.725618918509282764e+02 4.549825790176130758e-01 1.216201992351907620e+03 2.027184691940229584e+02 1.174758036201562827e+00 1.216201992351907620e+03
5.171274337727347020e-05 -2.278528226229724964e+02 1.751754102506408799e+02 7.682947849858218214e-01 1.215275837639699148e+03 2.641973217919342574e+02 1.508187258782045292e+00 1.215275837639699148e+03
5.163395656822967447e-05 -2.278518473320217197e+02 1.740211145103764352e+02 6.808293706492170028e-01 1.214913346579308609e+03 2.971333312903144588e+02 1.707455627590507952e+00 1.214913346579308609e+03
5.153186235532367701e-05 -2.278513265582286067e+02 1.705811449489041820e+02 9.940561582270921459e-01 1.215442315619645342e+03 3.965038679987569594e+02 2.324429632111600696e+00 1.215442315619645342e+03
5.142163991145208221e-05 -2.278509677672901148e+02 1.754733508757220193e+02 9.146285271505455450e-01 1.215497954819456254e+03 2.945825472355468833e+02 1.678787951363527986e+00 1.215497954819456254e+03
5.130493571183563305e-05 -2.278507399008469179e+02 1.739106879572659068e+02 2.503406038983734261e-01 1.214752889755108299e+03 3.908303002813895546e+02 2.247304664664578233e+00 1.214752889755108299e+03
5.119288368981401256e-05 -2.278504263291497693e+02 1.722288666742807663e+02 8.776445633413615388e-01 1.215426130320006905e+03 2.558397998262863666e+02 1.485464108116850035e+00 1.215426130320006905e+03
5.106637291213333773e-05 -2.278504006448533801e+02 1.767918398214631850e+02 5.653813110617702531e-01 1.215757748842398996e+03 2.782991559484294157e+02 1.574162903839201322e+00 1.215757748842398996e+03
5.094107074964271560e-05 -2.278503573719512190e+02 1.747880343469103082e+02 9.719134153429895839e-01 1.215883750234633908e+03 2.777640558256205736e+02 1.589148003543130239e+00 1.215883750234633908e+03
5.081441362148736689e-05 -2.278503468140554560e+02 1.727104638866617847e+02 2.813841865763403449e-01 1.215107030747219142e+03 2.239894814409009314e+02 1.296907416031781946e+00 1.215107030747219142e+03
5.069558896663363699e-05 -2.278501879569201378e+02 1.777221069823038988e+02 1.708096519970052352e-01 1.215753093906436561e+03 2.659276713612170511e+02 1.496311718764936405e+00 1.215753093906436561e+03
5.059365638340660001e-05 -2.278497006605844888e+02 1.685479200288002062e+02 1.750781957984405834e-01 1.215820886809694684e+03 3.081350851831952014e+02 1.828174949477533673e+00 1.215820886809694684e+03
5.049983889531237292e-05 -2.278490567150174400e+02 1.723173162895456585e+02 1.034153994117763764e+00 1.215706102669955953e+03 2.850953435183113243e+02 1.654478781687060307e+00 1.215706102669955953e+03
5.042099657522821916e-05 -2.278481191740628162e+02 1.756635124818634495e+02 1.007720278884270737e+00 1.215778849488590140e+03 3.307768122483979596e+02 1.883013766348030416e+00 1.215778849488590140e+03
5.029929877218144790e-05 -2.278480357250042232e+02 1.731394455961839185e+02 2.528044255230628701e-01 1.214790947809689214e+03 3.709679307745674919e+02 2.142596272600885587e+00 1.214790947809689214e+03
5.018965048153528434e-05 -2.278477180213656936e+02 1.791591787672998066e+02 2.368038524597289862e-01 1.215683805770129766e+03 3.764793293633306348e+02 2.101367800152284193e+00 1.215683805770129766e+03
5.006434152425206905e-05 -2.278477178524453848e+02 1.756429924729490892e+02 1.067101249549943454e+00 1.216188133671088508e+03 3.897676085029170281e+02 2.219090001913656796e+00 1.216188133671088508e+03
4.997007434555647602e-05 -2.278471025479430239e+02 1.775090666932250656e+02 2.642469900870809685e-01 1.215288462094270017e+03 3.301635616690062989e+02 1.859981395990335296e+00 1.215288462094270017e+03
4.988571172138159894e-05 -2.278462922375958613e+02 1.736698635182413000e+02 8.143767600260832795e-01 1.215881183985857433e+03 2.185702488866449471e+02 1.258538726632255189e+00 1.215881183985857433e+03
4.976489860048880512e-05 -2.278462169729726838e+02 1.754482786411064694e+02 4.509645301899881664e-01 1.215055593810748405e+03 2.837003390152784732e+02 1.617002692831260413e+00 1.215055593810748405e+03
4.968745601830631443e-05 -2.278452743538538243e+02 1.748778559995581645e+02 1.034403029437494625e+00 1.214968726613609306e+03 3.760722084232851898e+02 2.150485012946609764e+00 1.214968726613609306e+03
4.959551948021574279e-05 -2.278446263645113845e+02 1.743175115553042360e+02 4.904338981473925774e-01 1.216410825428398766e+03 2.757697602875078360e+02 1.581996885034792966e+00 1.216410825428398766e+03
4.948735201838602775e-05 -2.278443097389567242e+02 1.724612840431940697e+02 4.430840625892880080e-01 1.216308766260037828e+03 2.384201481221678591e+02 1.382456065109975318e+00 1.216308766260038055e+03
4.946293398454558915e-05 -2.278423032804172408e+02 1.754457328372144502e+02 1.100059628926337352e+00 1.215260523259566526e+03 3.745774887038371617e+02 2.135004839652527409e+00 1.215260523259566526e+03
4.936440923412806778e-05 -2.278417971574122021e+02 1.729377430016529047e+02 9.790324697263673714e-01 1.215270086089670485e+03 2.809753886633162665e+02 1.624719877722879513e+00 1.215270086089670485e+03
4.933795594300737517e-05 -2.278398331788480959e+02 1.710069142377890046e+02 8.999277180349251060e-01 1.215195822114234261e+03 3.700216506315971401e+02 2.163781811284388290e+00 1.215195822114234261e+03
4.922674919515952324e-05 -2.278395897025170882e+02 1.715397659314920134e+02 1.139199755590923457e+00 1.216065785269925300e+03 3.926642970510641817e+02 2.289056971244107341e+00 1.216065785269925300e+03
4.912855634761905082e-05 -2.278390863996880569e+02 1.712629729410304549e+02 5.588772875093127590e-01 1.215092717025631600e+03 2.992517682522462792e+02 1.747323213613050763e+00 1.215092717025631600e+03
4.901732909952687453e-05 -2.278388529704200494e+02 1.736565156425286887e+02 7.228588726574352030e-01 1.214814531715945122e+03 3.470204260332399713e+02 1.998315034418750358e+00 1.214814531715945122e+03
4.898298233575582283e-05 -2.278370539225838627e+02 1.754278424522967157e+02 9.052476215661883208e-01 1.216277568347178203e+03 3.519066939169393322e+02 2.005991118614091739e+00 1.216277568347178203e+03
4.886693870068141074e-05 -2.278369257934703569e+02 1.745047584842788524e+02 1.336579843315700344e+00 1.215330553292424156e+03 3.939228769718899912e+02 2.257376133427206888e+00 1.215330553292424156e+03
4.875873749742072757e-05 -2.278366424490015447e+02 1.781390351372852479e+02 2.881136188098155637e-01 1.216136958432625761e+03 3.816870248022792680e+02 2.142635523472590009e+00 1.216136958432625761e+03
4.864061974138624293e-05 -2.278365678821314475e+02 1.753965097253009162e+02 6.072382154912573382e-01 1.215097462205384772e+03 2.883551795148556494e+02 1.644018914438298395e+00 1.215097462205384772e+03
4.852366613877755072e-05 -2.278364752205486639e+02 1.739921126314048365e+02 7.726003156665789406e-01 1.215264829381323352e+03 2.381926303105969680e+02 1.368985218400091020e+00 1.215264829381323352e+03
4.848727853822387652e-05 -2.278347253957455223e+02 1.768494392390115877e+02 3.306821782213715810e-01 1.215706050244006519e+03 2.320764041914293330e+02 1.312282386588620398e+00 1.215706050244006519e+03
4.839703437857239448e-05 -2.278340883224265099e+02 1.714369633221239155e+02 6.212104457394208579e-01 1.215883261558280310e+03 2.298947403375009912e+02 1.340987007017483190e+00 1.215883261558280310e+03
4.832574358989506405e-05 -2.278330624488543208e+02 1.775500422288124014e+02 1.500192110348530783e-01 1.216115899913294243e+03 2.850695045973371862e+02 1.605572722027079235e+00 1.216115899913294243e+03
4.828492032352487507e-05 -2.278314075578132361e+02 1.732016902514374692e+02 1.134426854949899921e+00 1.215757568336797249e+03 3.027948132464092623e+02 1.748220890955746620e+00 1.215757568336797249e+03
4.819679139688184900e-05 -2.278307344107904839e+02 1.708584360947940013e+02 4.672178252953100852e-01 1.215794550260155347e+03 2.184148406439588257e+02 1.278338053631604465e+00 1.215794550260155347e+03
4.810116993508781723e-05 -2.278302203613111203e+02 1.716141093984102781e+02 9.143825042903067635e-01 1.216177028171475740e+03 3.358749506341014808e+02 1.957152309979081517e+00 1.216177028171475740e+03
4.802233469051870305e-05 -2.278293606523627375e+02 1.741894319491998715e+02 5.673835889112159858e-01 1.216194774988013705e+03 2.226121223534808848e+02 1.277988680842606417e+00 1.216194774988013478e+03
4.791390037918626110e-05 -2.278291212029759549e+02 1.772705833634472015e+02 6.412282794194060775e-01 1.215932341829350662e+03 3.574221600608419749e+02 2.016251953817068898e+00 1.215932341829350662e+03
4.780700240349295728e-05 -2.278288547385366485e+02 1.755361548867162185e+02 8.771304964390066461e-01 1.215747161095707042e+03 2.931718041332092639e+02 1.670150541479105799e+00 1.215747161095707042e+03
4.769429919096642974e-05 -2.278287149841660835e+02 1.698613037603245459e+02 1.056031497180639628e-01 1.216219502530213958e+03 2.747443403993854645e+02 1.617462802399371569e+00 1.216219502530213958e+03
4.758242550457902632e-05 -2.278285633801286849e+02 1.731988960344107227e+02 8.776660531329212311e-01 1.216186223637054809e+03 2.727877735450128966e+02 1.574997184109165005e+00 1.216186223637054809e+03
4.746663965366843463e-05 -2.278284997198862811e+02 1.759244363400809732e+02 7.051532772582655983e-01 1.215688931609013025e+03 2.682272311550464110e+02 1.524672960364267693e+00 1.215688931609013025e+03
4.735359782849194344e-05 -2.278283840606500803e+02 1.707849408520461338e+02 9.923569117417299079e-01 1.215596772323217920e+03 3.793087450880734650e+02 2.220973015511215287e+00 1.215596772323217920e+03
4.725831324127126017e-05 -2.278278982810237778e+02 1.733194137478988637e+02 5.426280708955295573e-01 1.216199279395142185e+03 2.141422690786008332e+02 1.235535387801857565e+00 1.216199279395142185e+03
4.717489015268142304e-05 -2.278271650983569430e+02 1.700223748896699192e+02 2.088397670729815192e-01 1.215198641663321268e+03 3.409281954927798779e+02 2.005196055601583538e+00 1.215198641663321268e+03
4.706858250783106429e-05 -2.278269211206986142e+02 1.692488230672998952e+02 6.099696867404449385e-01 1.215571444288415933e+03 3.732090924323832724e+02 2.205091212267874301e+00 1.215571444288415933e+03
4.695591956842090116e-05 -2.278268175810007961e+02 1.769405800225374037e+02 3.287027582415127935e-01 1.215384685873488252e+03 2.745053467447428943e+02 1.551398479137902742e+00 1.215384685873488252e+03
4.684247757713470227e-05 -2.278267364292977675e+02 1.722404612418691272e+02 8.257568239133691312e-01 1.215762964205784556e+03 2.444136028038072936e+02 1.419025477762677623e+00 1.215762964205784556e+03
4.673968283658989144e-05 -2.278264333177096717e+02 1.721256064951505778e+02 9.041367448245349880e-01 1.215384362286997430e+03 2.820676599684605321e+02 1.638731538624425665e+00 1.215384362286997430e+03
4.664418272381481420e-05 -2.278259786420383364e+02 1.756931300336349295e+02 1.099786727495237093e+00 1.215902335707699194e+03 3.817738211162071025e+02 2.172958163151398114e+00 1.215902335707699194e+03
4.657873621961955662e-05 -2.278248827284087099e+02 1.717899326225066829e+02 2.095543567488297176e-01 1.214951668117205372e+03 3.793270614901561544e+02 2.208086677137793163e+00 1.214951668117205372e+03
4.647357917999179512e-05 -2.278246428996670261e+02 1.748600328105492281e+02 5.842586701961337559e-01 1.216445816074420918e+03 3.257768025686677333e+02 1.863071837128317032e+00 1.216445816074420918e+03
4.636257469260635008e-05 -2.278245343072309197e+02 1.739421557469176776e+02 2.643825541085789710e-01 1.216175991105684716e+03 1.787602518316319902e+02 1.027699415728321464e+00 1.216175991105684716e+03
4.627259059084539366e-05 -2.278239770711864480e+02 1.724306962152266465e+02 7.885606322077112207e-01 1.216521474160507978e+03 3.718971783176698978e+02 2.156792186545896328e+00 1.216521474160507978e+03
4.616342455426291220e-05 -2.278238390528699711e+02 1.725110849636271553e+02 8.786729017591924373e-01 1.216303995658325221e+03 3.136532456125028148e+02 1.818162848367886442e+00 1.216303995658325221e+03
4.607027422720219589e-05 -2.278233589297688013e+02 1.759802470012086246e+02 3.681419657243594212e-01 1.215080310792923228e+03 3.151783425103022296e+02 1.790987044745639079e+00 1.215080310792923228e+03
4.596448192084382330e-05 -2.278231578950158678e+02 1.727699962973927086e+02 2.391477735457966658e-01 1.214826427819880109e+03 3.811995972044157384e+02 2.206399290234680954e+00 1.214826427819880109e+03
4.585168696804542920e-05 -2.278231148698800155e+02 1.752577188256740897e+02 1.216867261632180869e-01 1.215061223609462104e+03 3.777677170332927403e+02 2.155498311655259958e+00 1.215061223609462104e+03
4.574302678705525924e-05 -2.278229875009524790e+02 1.751157273284614746e+02 6.087024834867884593e-01 1.214829656844306783e+03 3.927301495626330166e+02 2.242689195048689133e+00 1.214829656844306783e+03
4.567960998012215220e-05 -2.278218748338788942e+02 1.766752854965432107e+02 2.753535806907083106e-01 1.215189199727526557e+03 3.210470062392790283e+02 1.817158553540645372e+00 1.215189199727526557e+03
4.559385788334952520e-05 -2.278212538491943064e+02 1.698577295211970863e+02 2.973990154657257245e-01 1.215850433925202424e+03 2.420947132803997874e+02 1.425279343853398384e+00 1.215850433925202424e+03
4.549318263800995347e-05 -2.278209643785025094e+02 1.743253381860743048e+02 1.109543075751609820e+00 1.215536143261128245e+03 3.136237275891421064e+02 1.799071384874533663e+00 1.215536143261128245e+03
4.540428750135977665e-05 -2.278204203221575881e+02 1.709898767451566073e+02 4.170689007695299599e-01 1.215563483638290336e+03 2.090606080786038490e+02 1.222649036645531151e+00 1.215563483638290336e+03
4.530413553023618199e-05 -2.278201285407214982e+02 1.729586953057048504e+02 8.470143808132952756e-01 1.215747863159605231e+03 2.357326175252167957e+02 1.362941696042277107e+00 1.215747863159605231e+03
4.530614425721380268e-05 -2.278175842029933165e+02 1.695144421600487306e+02 6.027790912525805567e-01 1.215796688042239566e+03 3.491224232146463464e+02 2.059543828631539064e+00 1.215796688042239566e+03
4.519885896308963101e-05 -2.278174550187617058e+02 1.761012300715207175e+02 7.134708557089411984e-01 1.215465341589784202e+03 2.949085197655387560e+02 1.674653377751912142e+00 1.215465341589784202e+03
4.513066130695560371e-05 -2.278164649939921276e+02 1.706989392639908942e+02 4.498809235616103575e-01 1.216054510173447170e+03 2.574618792705684882e+02 1.508280487158717431e+00 1.216054510173447170e+03
4.503113411207877910e-05 -2.278161727414053246e+02 1.726689744903039241e+02 3.291245643609347904e-01 1.215055268794696758e+03 2.548685214912821948e+02 1.476052789701337575e+00 1.215055268794696758e+03
4.497066990486988980e-05 -2.278150163637241121e+02 1.742642848481381748e+02 1.070560350202704569e+00 1.214931516313627753e+03 3.901664787619769186e+02 2.238935414115323486e+00 1.214931516313627753e+03
4.486370526667464464e-05 -2.278148977391951462e+02 1.735230137535432391e+02 1.020475302897656977e+00 1.216113316241734765e+03 3.041416623046651466e+02 1.752745389361673345e+00 1.216113316241734765e+03
4.476572771696353471e-05 -2.278145840207652952e+02 1.767271455576664607e+02 2.339647008712436027e-01 1.215550324101540582e+03 2.221052667853647620e+02 1.256769389244117630e+00 1.215550324101540582e+03
4.466444502693353547e-05 -2.278143490892589682e+02 1.728973698863139248e+02 9.818538466336754755e-01 1.215251934798927323e+03 3.003184311108351494e+02 1.736975127547081943e+00 1.215251934798927323e+03
4.457188500760682164e-05 -2.278139235818447901e+02 1.716870231185179136e+02 8.642011169388853498e-01 1.215020489082476388e+03 3.702996641466669985e+02 2.156829662606730924e+00 1.215020489082476388e+03
4.448322807086248958e-05 -2.278134146402572355e+02 1.740425406674865485e+02 1.365305287455996330e+00 1.215689225222567075e+03 3.928207428567328066e+02 2.257038660491796023e+00 1.215689225222567075e+03
4.442381749398281108e-05 -2.278122511054461370e+02 1.736323452903125713e+02 2.294164212085636756e-01 1.214911296239700505e+03 3.389367884120183589e+02 1.952037149790941450e+00 1.214911296239700505e+03
4.431741046714426517e-05 -2.278121492484576720e+02 1.764975414230213460e+02 4.200907533249853554e-01 1.215853429134708676e+03 2.424413573680144225e+02 1.373624558242099836e+00 1.215853429134708676e+03
4.423213239582931839e-05 -2.278115753588569419e+02 1.760162931655446528e+02 8.162734472516122164e-01 1.215293489891261970e+03 3.416572119575788520e+02 1.941054466112677845e+00 1.215293489891261970e+03
4.414263174816114062e-05 -2.278111008393011332e+02 1.748206050551128783e+02 1.971618944696253983e-01 1.215555005689382369e+03 1.487501895855530734e+02 8.508733254793334755e-01 1.215555005689382369e+03
4.411932805774142235e-05 -2.278091288967114281e+02 1.745824625097614557e+02 8.343357313377821605e-01 1.216330396862476618e+03 3.216724360942225758e+02 1.842524337610582430e+00 1.216330396862476618e+03
4.402097840594397282e-05 -2.278088605588546898e+02 1.752196883936375968e+02 9.882932813566671637e-01 1.216156596673180502e+03 3.546557376709462801e+02 2.024063282627229121e+00 1.216156596673180502e+03
4.396277319997419732e-05 -2.278076836489343293e+02 1.782191416650919109e+02 2.809601351816722881e-01 1.215459241714952441e+03 3.459262462924198189e+02 1.941016229011369942e+00 1.215459241714952441e+03
4.394591494548220483e-05 -2.278055671890611222e+02 1.744944471116959051e+02 9.512614024024725889e-01 1.214882416546087370e+03 3.934593028813723663e+02 2.254852858609962318e+00 1.214882416546087370e+03
4.388034182655712462e-05 -2.278045604356941851e+02 1.727205908606257481e+02 5.520735090955889435e-01 1.215753131618808084e+03 1.839890895973354077e+02 1.065241200719389658e+00 1.215753131618808084e+03
4.378183586341162753e-05 -2.278043078360486504e+02 1.751033881815363316e+02 1.056025447790198690e+00 1.216200579986597631e+03 3.794325612152950384e+02 2.166905878611114389e+00 1.216200579986597631e+03
4.368908680883852054e-05 -2.278039285199627955e+02 1.752738693695041547e+02 6.703899424910312321e-01 1.214913550357807026e+03 3.747264742895001177e+02 2.137948318465654030e+00 1.214913550357807026e+03
4.358383770377466019e-05 -2.278038404743386991e+02 1.720354665961850458e+02 9.247734498009454462e-01 1.216350994569008662e+03 3.716156795073156331e+02 2.160110858882376306e+00 1.216350994569008662e+03
4.357368879448271124e-05 -2.278015733609233848e+02 1.709665600897595823e+02 6.940492097924498838e-01 1.215138898972013294e+03 3.491807698631302515e+02 2.042392206287626966e+00 1.215138898972013294e+03
4.347362736346741164e-05 -2.278013723743681282e+02 1.775793075967662844e+02 1.243340697709886117e-01 1.216274563030628997e+03 3.922323401908543588e+02 2.208772775944740197e+00 1.216274563030628997e+03
4.338023359865791532e-05 -2.278010229707784902e+02 1.752676843233403474e+02 2.231296333388867181e-01 1.215130450628315202e+03 2.825393680969868910e+02 1.612044851210264973e+00 1.215130450628315202e+03
4.332419051825712265e-05 -2.277998157096156717e+02 1.704483728163365868e+02 3.583182677088624368e-01 1.215452302774736154e+03 2.438483011168929409e+02 1.430628506965256008e+00 1.215452302774736154e+03
4.323182124246990909e-05 -2.277994500341755213e+02 1.734720844076096000e+02 1.097305807363489816e+00 1.215129464816692916e+03 3.528399249946749592e+02 2.033986771990370812e+00 1.215129464816692916e+03
4.315659485939043598e-05 -2.277986916195752087e+02 1.723649920146330032e+02 3.739425596737216972e-01 1.215903820453140497e+03 1.684919634340060099e+02 9.775300742026652445e-01 1.215903820453140497e+03
4.312904493990618674e-05 -2.277968301944408438e+02 1.750042028023285070e+02 1.780103266146896013e-01 1.215419473844857976e+03 1.644051294448393890e+02 9.394353210507691010e-01 1.215419473844857976e+03
4.302503926375755784e-05 -2.277967446064245394e+02 1.739343964799118680e+02 1.164395955885245248e+00 1.216061261968445933e+03 3.552052097313829790e+02 2.042179217682262848e+00 1.216061261968445933e+03
4.296963794986429603e-05 -2.277955330889993490e+02 1.688226863068764487e+02 4.710694741106173922e-01 1.215746763667724281e+03 3.650196130248849045e+02 2.162147878404047319e+00 1.215746763667724281e+03
4.286780916313919046e-05 -2.277954056859932734e+02 1.713873154204577247e+02 6.013701647123247396e-01 1.215018243171003405e+03 3.473801751895297230e+02 2.026872142417982747e+00 1.215018243171003405e+03
4.277611625612405641e-05 -2.277950469456704923e+02 1.718150214680298404e+02 1.108881005120292862e+00 1.215703566752583356e+03 3.643536208710239634e+02 2.120615635105108421e+00 1.215703566752583356e+03
4.267293144450500219e-05 -2.277949620658982894e+02 1.774961625569815453e+02 4.650008368275679871e-01 1.215541486367025300e+03 3.258390781740528155e+02 1.835752804342734912e+00 1.215541486367025300e+03
4.263602731750480837e-05 -2.277933272535605909e+02 1.754105850111790517e+02 7.156053369282788790e-01 1.214927341510353244e+03 3.897751412705315488e+02 2.222073093511950148e+00 1.214927341510353244e+03
4.253226934448899206e-05 -2.277932637945838223e+02 1.750244524085524915e+02 1.525667133520352270e-01 1.215985290760632552e+03 1.633423462339377181e+02 9.332544338013656349e-01 1.215985290760632552e+03
4.244623383442864016e-05 -2.277927886723173287e+02 1.759529172811303681e+02 9.464190699498862269e-01 1.215705605356597061e+03 3.573775009618698277e+02 2.031097332651022214e+00 1.215705605356597061e+03
4.239111309282076075e-05 -2.277915881176998028e+02 1.725111264106235751e+02 7.622181727474414137e-01 1.215911378295432542e+03 2.437985869680983626e+02 1.413233986935956699e+00 1.215911378295432542e+03
4.228579855817942714e-05 -2.277915755629051091e+02 1.738173702099899174e+02 6.709817949819254501e-01 1.215497403620472824e+03 2.129227290443404286e+02 1.224979579354509074e+00 1.215497403620472824e+03
