H0 sigma
7.310535112172496497e+01 4.521040513795803690e+02
7.438105166994219530e+01 4.685273883258464025e+02
7.099293297101139899e+01 5.138640933639146624e+02
7.330950149835653917e+01 4.876201361132655165e+02
7.166218099695663568e+01 4.419249394111081983e+02
7.285333819093924035e+01 4.820386148994264204e+02
7.166218099695663568e+01 4.419249394111081983e+02
7.288906662288329130e+01 5.277423689531750597e+02
7.372748111956958894e+01 5.407429720199565963e+02
7.253112342291134951e+01 5.007556067045380246e+02
7.178365635087584451e+01 4.550654483155282151e+02
7.226444826563017898e+01 5.860390151317214986e+02
7.377962222337623643e+01 4.124743849390242758e+02
7.517154066812206281e+01 4.548103485974538671e+02
7.421314557024216185e+01 4.797367382492610091e+02
7.323343514226623086e+01 4.561672345862788802e+02
7.431761251674788582e+01 4.936527561207222448e+02
7.322684315494177554e+01 5.484358079852748915e+02
7.288222327884358265e+01 4.785574468841596172e+02
7.349335304526195500e+01 5.447043119517902596e+02
7.425147043887038478e+01 4.821771789462450784e+02
7.375670730730377045e+01 3.890002135524663345e+02
7.217113534915732487e+01 5.121595208232172354e+02
7.302724153238065696e+01 4.378934277555175640e+02
7.191814653752200570e+01 4.751195173148512936e+02
7.323139042858838366e+01 5.041285093853864510e+02
7.150583664061140610e+01 4.937295007090253876e+02
7.228072736754469929e+01 4.386239490060171420e+02
7.309250460504570412e+01 4.700924659264373986e+02
7.353993011676428182e+01 5.512344509742202945e+02
7.299051613945235317e+01 4.704039127855638753e+02
7.242353759254739032e+01 4.716588339347050010e+02
7.275160505432363323e+01 5.664982992374273181e+02
7.365362748741982557e+01 4.599893736995242648e+02
7.307298418961353548e+01 5.076304001322868089e+02
7.484340277504108485e+01 5.199416967176646267e+02
7.347183550724193424e+01 5.489512988080663263e+02
7.387356315825039133e+01 5.040426944148333064e+02
7.327187666739742156e+01 5.020173649231239210e+02
7.250692970516530522e+01 5.485499347126371958e+02
7.449185960556600605e+01 4.717336730745950604e+02
7.358256538616269893e+01 4.361659481888580103e+02
7.466487214038583886e+01 4.391625192292343627e+02
7.276368416024892838e+01 5.334945031082598916e+02
7.292160245427481868e+01 4.469875088821076474e+02
7.059726662276123932e+01 6.228679149622776094e+02
7.298567370109456931e+01 5.064716172261479414e+02
7.324882815516805579e+01 5.240336941464111078e+02
7.151556746905362161e+01 5.095891192657850297e+02
7.374511457833330041e+01 5.193373935285712832e+02
7.385753010118624218e+01 5.629558324439030912e+02
7.397509782010615709e+01 4.858481989635166656e+02
7.076589856968922732e+01 5.489366374881275306e+02
7.222793599778549378e+01 4.247157793961341099e+02
7.366470145403957304e+01 5.188922552812839513e+02
7.253078522306655884e+01 6.869159403233131798e+02
7.276105542826672945e+01 5.377948650161827118e+02
7.386096313148870252e+01 4.587838834056479413e+02
7.261360849671375206e+01 5.368405616829495557e+02
7.483334236377635307e+01 4.526873323367459534e+02
7.294446199447449430e+01 4.965737454358383047e+02
7.293108791025157700e+01 4.919245052661852355e+02
7.499777004902723831e+01 4.506763819547136336e+02
7.177770083273050261e+01 4.993168536738709804e+02
7.249183698004131315e+01 5.102572572425464159e+02
7.235496294258744854e+01 4.438362485615948003e+02
7.259792016061159359e+01 5.158649740647404087e+02
7.343423735367876759e+01 5.098807748437310465e+02
7.269121404573888867e+01 4.913752244229710868e+02
7.422645064920524760e+01 5.992190938214555445e+02
7.532652341387591832e+01 4.746583205989883254e+02
7.158547880338741720e+01 5.686345842253253977e+02
7.152794209020066774e+01 5.316393484204736524e+02
7.290016374670010180e+01 4.390079709075082519e+02
7.347413149747336547e+01 5.332569027994634325e+02
7.283674333832559000e+01 5.208656761140116487e+02
7.272477259098907609e+01 4.924114940945325998e+02
7.212564957188966730e+01 5.714067530878990055e+02
7.146198839466632080e+01 6.473856503496017467e+02
7.271959229919285406e+01 4.527220592563891159e+02
7.091796161805415011e+01 6.105886768630864481e+02
7.281966375650394241e+01 4.605918042486396757e+02
7.443154713696739577e+01 5.475295508815556786e+02
7.259057325083479384e+01 4.549161435022166415e+02
7.351316103123173207e+01 5.488310328778449048e+02
7.347521725706474172e+01 4.711969868743104826e+02
7.385201211379492747e+01 4.726375022011816895e+02
7.356515703886597635e+01 5.426252100382396293e+02
7.278551533304326426e+01 5.027060174740971661e+02
7.495785752811391944e+01 5.540898570699491756e+02
7.280433526920751319e+01 5.452383523867044914e+02
7.223759433615649073e+01 4.955749408877807127e+02
7.361775994490429298e+01 4.713292321571389607e+02
7.220905430702104866e+01 5.757531550448571807e+02
7.475327299102359291e+01 6.280636062434058431e+02
7.060159122194475856e+01 5.140990593093014240e+02
7.328358597077148318e+01 4.931030324854385185e+02
7.255970325838393364e+01 5.054304443966893245e+02
7.157664878208191794e+01 4.464805946684472246e+02
7.368902236457508081e+01 5.013983857799535713e+02
7.279981532058855009e+01 5.684516273650759786e+02
7.306537716692423601e+01 4.769720155076066703e+02
7.261317215251231971e+01 5.612583805017245595e+02
7.076799083462967133e+01 4.481188071301307332e+02
7.682397096936134062e+01 5.691061982634810192e+02
7.122392883100336292e+01 4.377826517246115259e+02
7.442456665867399579e+01 4.436154386409489234e+02
7.238631000024561502e+01 5.076401261631532975e+02
7.387996702133446547e+01 5.235300279411274005e+02
7.280325357844253631e+01 5.075812590464839218e+02
7.332005940500636143e+01 4.314297207344644107e+02
7.235583166266903277e+01 4.749492031525597895e+02
7.264292015829776972e+01 4.599205043656871794e+02
7.407592071749058960e+01 5.994132711678855685e+02
7.234431073972990589e+01 4.054739411068637764e+02
7.318069185227564333e+01 5.256964604684469577e+02
7.359978803554557203e+01 5.622951982284798760e+02
7.476907522645333870e+01 4.630898470769409414e+02
7.223759433615649073e+01 4.955749408877807127e+02
7.387724926638259149e+01 5.215188017344902391e+02
7.226361153142599392e+01 5.668005745368120643e+02
7.047801471645244931e+01 4.976499900718036997e+02
7.328929391645166902e+01 4.815977019026150856e+02
7.238475056389889062e+01 4.928872527447280731e+02
7.223782960018048982e+01 5.315289037959778398e+02
7.373741654718389782e+01 4.799451228845558717e+02
7.204597405024551904e+01 5.232640446818298869e+02
7.394071520534714637e+01 5.138178498093989219e+02
7.358256538616269893e+01 4.361659481888580103e+02
7.446314649086109227e+01 4.834651214847748406e+02
7.332557678602829299e+01 5.108170358020000208e+02
7.407443716607150463e+01 5.048891492611303988e+02
7.418076360931948443e+01 4.967139959384474537e+02
7.173458463427419929e+01 4.601734007816679650e+02
7.418612141288029704e+01 4.022491860745590202e+02
7.242984622627653835e+01 4.027604864863393459e+02
7.410840575367838312e+01 6.158691901611286994e+02
7.319601324550581012e+01 4.560043429439820670e+02
7.276053651591853111e+01 4.786877822817016295e+02
7.394604748822723650e+01 4.636404829286054223e+02
7.183251119359042036e+01 4.860687054636084099e+02
7.066072834329065699e+01 4.496218870772930245e+02
7.245160816640564860e+01 4.606535153153780016e+02
7.272689697384350893e+01 5.323830280872355161e+02
7.446314649086109227e+01 4.834651214847748406e+02
7.348321422452281126e+01 5.138716199340937010e+02
7.508629422916882845e+01 4.950046125851600891e+02
7.461078871830076764e+01 5.682481962079489222e+02
7.429485166342328739e+01 5.556737145836095806e+02
7.381518259510986013e+01 5.125505029569787894e+02
7.258195262001112269e+01 4.520262599473573459e+02
7.438105166994219530e+01 4.685273883258464025e+02
7.327292872174301408e+01 5.569216668746837513e+02
7.248656719150474714e+01 4.649191704793771009e+02
7.375625967741012801e+01 5.677596643146833912e+02
7.374182321119741346e+01 5.025298871403168164e+02
7.370487852832641806e+01 4.316620504376509757e+02
7.183251119359042036e+01 4.860687054636084099e+02
7.189679535144556155e+01 5.004057528313658167e+02
7.484799092137876642e+01 5.430278877441202212e+02
7.115442566921345247e+01 4.545754283485682095e+02
7.297854304918877233e+01 4.733118791703965371e+02
7.242665612464598723e+01 4.501631979723338191e+02
7.348428523340119511e+01 4.134934774164929081e+02
7.351776367472547236e+01 5.469215773570450665e+02
7.240412232975495499e+01 4.865734020184194719e+02
7.238429638365019514e+01 4.640192427360502734e+02
7.245726229969926635e+01 5.204579778829206589e+02
7.451212270360736056e+01 4.609087492993942305e+02
7.333941576490082070e+01 4.722911036253181578e+02
7.442687684931070180e+01 5.066150666779731182e+02
7.179732957343441058e+01 5.405393554762692929e+02
7.340617622413854804e+01 4.563953883535842806e+02
7.436052993847056314e+01 5.575446895027411074e+02
7.540315856896965840e+01 4.299493240267282204e+02
7.146705797255533810e+01 5.744218676080893147e+02
7.184757645753710165e+01 4.895520078439921576e+02
7.324172863867349292e+01 4.330106698637471254e+02
7.296835613007367272e+01 5.310732628874868624e+02
7.289551069990099563e+01 4.608241932417354292e+02
7.248409916952405752e+01 4.376541235963841814e+02
7.436052993847056314e+01 5.575446895027411074e+02
7.337100577376148181e+01 4.849934962761466295e+02
7.134487157931414458e+01 5.235370157963557176e+02
7.286596391429161201e+01 4.530124470730553412e+02
7.473668689291673672e+01 4.595551912013415290e+02
7.413823995990740912e+01 4.576489794342326718e+02
7.223442394100550246e+01 6.211878954662769274e+02
7.203127619816500271e+01 4.975249311960718046e+02
7.395897889731824648e+01 4.481968992174597588e+02
7.186855888839770046e+01 4.337458217157511626e+02
7.333000696081687408e+01 5.023421090171889318e+02
7.394604748822723650e+01 4.636404829286054223e+02
7.371728200010709031e+01 5.160731111516090550e+02
7.273135839710315054e+01 5.015474756833614833e+02
7.567970386229075075e+01 5.159990482286298175e+02
7.366470145403957304e+01 5.188922552812839513e+02
7.348113368587090122e+01 4.742073232273067447e+02
7.373318785813495424e+01 6.298322333397442208e+02
7.275527982826264406e+01 5.133207644046915448e+02
7.296114258719740064e+01 4.626157467258079805e+02
7.231016229600754741e+01 4.749167462930311103e+02
7.244728779434770161e+01 5.398138622533226680e+02
7.180558750537080925e+01 5.695193830714260912e+02
7.301728305445450928e+01 5.471292556251676160e+02
7.350563033547494740e+01 5.127347828806434791e+02
7.383679810022634626e+01 5.006164233144504578e+02
7.157833463100377003e+01 5.119811262572345072e+02
7.443285503781461898e+01 4.245699910708924563e+02
7.267733549705621954e+01 4.387142158492785029e+02
7.399250111338915303e+01 5.445286000314804369e+02
7.374511457833330041e+01 5.193373935285712832e+02
7.210849266598867757e+01 4.098360139340245496e+02
7.353713038651095246e+01 4.703196453771558367e+02
7.212564957188966730e+01 5.714067530878990055e+02
7.095683861902976730e+01 5.002721001129849583e+02
7.519428599045446049e+01 4.842737436245271283e+02
7.464642874157883057e+01 5.529350472763395601e+02
7.502920612063402928e+01 4.320892729208599690e+02
7.338637068078129744e+01 5.328500314855243687e+02
7.215205821367150918e+01 4.885543174351220728e+02
7.458751522528457656e+01 5.144478174587686681e+02
7.429378866191842690e+01 5.050358400359341431e+02
7.207860050892207937e+01 3.808966797715830808e+02
7.274799284621764173e+01 4.831940413593712265e+02
7.560104599346834675e+01 4.438470891784728565e+02
7.278953626757157735e+01 4.907475260585023307e+02
7.400964194455542611e+01 4.480339730925382469e+02
7.268381936396500009e+01 5.001249065849063982e+02
7.324993311310957722e+01 5.128387285769942991e+02
7.321735577056286104e+01 4.387271271544575484e+02
7.372884295784626829e+01 4.793514896018244258e+02
7.279120639137066462e+01 4.804391605972051025e+02
7.335568786852812195e+01 4.291957172634355970e+02
7.538189730473170869e+01 5.494921688710001035e+02
7.160971224197176355e+01 4.611609438754986172e+02
7.334164919697400364e+01 4.781463484687857317e+02
7.410448367989386043e+01 5.197387695091708792e+02
7.199306565864560525e+01 5.616869260885794120e+02
7.432441894226364809e+01 4.327581750960949307e+02
7.270389985755552686e+01 4.633739869938656284e+02
7.461078871830076764e+01 5.682481962079489222e+02
7.294414622187794350e+01 4.430587614876591260e+02
7.231736026478610313e+01 5.390062117435320488e+02
7.382930451347144185e+01 4.747405805622173602e+02
7.432441894226364809e+01 4.327581750960949307e+02
7.125044756165706872e+01 4.935010809139793651e+02
7.417758472409984449e+01 5.198436045215871673e+02
7.450968810106067508e+01 4.940159548217794168e+02
7.399250111338915303e+01 5.445286000314804369e+02
7.037592528057294317e+01 5.708590241304532356e+02
7.310535112172496497e+01 4.521040513795803690e+02
7.211097536529399576e+01 4.192008918945346636e+02
7.243709857388243734e+01 4.653735683488286554e+02
7.270597120413974324e+01 4.249285712744681973e+02
7.148632448439819598e+01 4.261618876277259460e+02
7.301454533761133803e+01 4.492903582050660702e+02
7.056798630398404271e+01 5.703636673673569248e+02
7.335751423092415280e+01 4.880845891678923181e+02
7.413823995990740912e+01 4.576489794342326718e+02
7.299608548140825803e+01 4.303774455317831666e+02
7.379614118337393336e+01 4.898933660130306293e+02
7.336156244809814098e+01 4.648455332922352454e+02
7.533065331407914300e+01 4.877308427116402072e+02
7.298292734455179698e+01 4.084226213878133649e+02
7.418076360931948443e+01 4.967139959384474537e+02
7.231831190119083885e+01 5.062887958660676304e+02
7.390792581562303099e+01 5.544368261429915492e+02
7.052338051299457788e+01 5.207886715158947482e+02
7.366691895569016424e+01 4.867199895253689306e+02
7.418612141288029704e+01 4.022491860745590202e+02
7.315104534433663730e+01 4.174653483415378901e+02
7.222625621528828788e+01 5.275609524308870277e+02
7.226528276144247798e+01 4.415882942516041680e+02
7.349335304526195500e+01 5.447043119517902596e+02
7.186631526402923953e+01 5.140949305264027771e+02
7.285930647374730995e+01 5.427350861210836683e+02
7.021508142267398966e+01 5.199096157685435173e+02
7.286916345821367713e+01 4.543475498391247243e+02
7.235496294258744854e+01 4.438362485615948003e+02
7.275160505432363323e+01 5.664982992374273181e+02
7.375908109194882911e+01 6.182789077228813994e+02
7.245987250680406078e+01 5.438239136238374840e+02
7.301722147343340907e+01 4.616130852695398517e+02
7.307298418961353548e+01 5.076304001322868089e+02
7.473668689291673672e+01 4.595551912013415290e+02
7.263748044344040977e+01 4.672353804330398930e+02
7.450949243284912882e+01 5.704994741640596203e+02
7.450415913742858720e+01 5.085840641847518668e+02
7.355153747852561708e+01 5.176613492481916410e+02
7.290204810529451152e+01 4.583921581919377104e+02
7.418231241051559266e+01 5.207848875612098709e+02
7.303279991889449718e+01 4.274709397698089788e+02
7.423238359799572095e+01 4.306445340193141078e+02
7.319889528700463188e+01 4.973683744896700318e+02
7.321546843606216726e+01 4.700693099666892749e+02
7.256487977030228365e+01 5.426003286630303819e+02
7.304547438472661725e+01 4.452829639315611416e+02
7.254863084084543345e+01 6.003883628025359940e+02
7.171810328179468286e+01 5.155499749626687844e+02
7.458751522528457656e+01 5.144478174587686681e+02
7.379614118337393336e+01 4.898933660130306293e+02
7.366010769977857819e+01 4.783989041220501690e+02
7.341348681022383005e+01 4.387992714843190356e+02
7.407592071749058960e+01 5.994132711678855685e+02
7.355217621962981411e+01 4.767292789398239847e+02
7.402794180171153471e+01 4.816362612796565372e+02
7.142099982429701299e+01 4.996103818571675106e+02
7.439909308138440736e+01 4.652261177869158359e+02
7.364049439175133216e+01 5.040927261516717408e+02
7.199050579358737423e+01 4.280221099753115368e+02
7.293792491296983371e+01 5.244172701603104088e+02
7.245064890684339787e+01 5.036324280635012087e+02
7.244728779434770161e+01 5.398138622533226680e+02
7.458101692213604395e+01 4.574254329354832294e+02
7.268155478895596389e+01 4.405290498303616573e+02
7.164524196341690754e+01 5.532670829631065317e+02
7.127025707794595633e+01 6.237495093431271016e+02
7.241463511604860059e+01 4.760375906439032292e+02
7.369243928770019636e+01 3.912525646433759903e+02
7.366674991558848262e+01 5.265503644525513209e+02
7.327292872174301408e+01 5.569216668746837513e+02
7.346789331736657402e+01 4.932306363409335290e+02
7.436617553657080748e+01 5.577485571654125351e+02
7.054638586796590971e+01 4.244969831063809238e+02
7.375656179716543193e+01 5.098203243871467976e+02
7.313395498136249273e+01 4.394443586258748269e+02
7.155474216015365130e+01 5.574728621155004475e+02
7.292400793356193844e+01 4.227727610432186225e+02
7.319345074511576854e+01 4.641208475574618433e+02
7.519550330302192265e+01 4.670253020538167448e+02
7.184890429484258334e+01 3.825761083274533121e+02
7.232397884076615924e+01 4.528044637002113291e+02
7.448704647645750754e+01 3.962969491227182175e+02
7.328994766496363411e+01 5.609751322103662687e+02
7.156829755592579545e+01 4.701240951098691312e+02
7.396319580099830659e+01 4.682835767400400755e+02
7.334430683007072105e+01 5.414769725753169496e+02
7.196041515111295439e+01 5.888521466018905812e+02
7.338476312572072402e+01 4.365481820086206994e+02
7.264723110429292774e+01 4.845883960165658664e+02
7.322806540747264137e+01 4.426783797416247239e+02
7.110012459181615441e+01 4.587743767747252832e+02
7.471164159729683263e+01 5.733860356553547035e+02
7.424539088258555353e+01 4.376193117044593350e+02
7.342732900196739365e+01 4.784543067172478459e+02
7.294463031560322008e+01 5.121653472487357703e+02
7.210198957652741569e+01 4.846822351264925715e+02
7.226771841509867045e+01 4.896994931243465885e+02
7.338844270144481641e+01 5.114518524594959672e+02
7.277411296699135335e+01 4.572447143951681028e+02
7.247289664955997068e+01 4.357156799825906432e+02
7.269878403768176156e+01 4.475235690387826253e+02
7.294045646400567762e+01 5.252901435856972512e+02
7.419518794609125223e+01 5.323723139764422285e+02
7.265012972944437308e+01 4.969293271957527622e+02
7.270747462845746156e+01 4.784951232356383457e+02
7.205958359558633219e+01 4.900368137403348783e+02
7.089600820510310086e+01 4.576860446210495184e+02
7.315452380347929306e+01 6.345059118122870814e+02
7.396319580099830659e+01 4.682835767400400755e+02
7.348459715464358055e+01 4.287108224102634608e+02
7.231600602289586277e+01 5.153795133365039192e+02
7.179126419997351150e+01 4.757016763928013461e+02
7.409396789987036414e+01 4.894606885513599082e+02
7.360694540661455676e+01 4.761079450098587813e+02
7.252527816989169196e+01 4.538408691605465606e+02
7.544200967929154444e+01 5.961321854726661513e+02
7.351840392082561948e+01 5.376314732675414234e+02
7.476907522645333870e+01 4.630898470769409414e+02
7.296504147711691246e+01 6.059019844550761036e+02
7.250467482842880429e+01 5.493002950321199478e+02
7.116389917855386216e+01 4.683621472330984830e+02
7.256018610001125069e+01 5.271776302611361871e+02
7.199306565864560525e+01 5.616869260885794120e+02
7.207818984582617361e+01 5.078623773945476501e+02
7.142887093919722474e+01 5.188345039055475354e+02
7.308352696030236473e+01 5.225964929882956085e+02
7.350110976746034908e+01 5.222645177803367460e+02
7.452514757687191604e+01 4.573065153813757888e+02
7.395864945883465680e+01 5.352799699904342106e+02
7.257296555234489688e+01 5.299765146361216921e+02
7.466299937272103193e+01 5.000948599870379212e+02
7.327666508731894623e+01 3.934164055072129713e+02
7.360280894809318397e+01 4.855786074760945326e+02
7.502571282297357413e+01 4.852830236404744824e+02
7.327920025596438336e+01 4.455137764481876275e+02
7.462181325879448934e+01 4.835155044544993075e+02
7.168246015584067266e+01 4.915778493441604269e+02
7.381315335113643528e+01 4.392688289604836314e+02
7.305566793872245057e+01 4.331359104028026650e+02
7.450415913742858720e+01 5.085840641847518668e+02
7.332640438862650001e+01 5.268993547451049153e+02
7.274525200478601050e+01 4.122283639974851326e+02
7.141437877961870129e+01 5.266204829370590232e+02
7.285966106734352365e+01 4.953159170042894743e+02
7.343395729025694152e+01 4.051898805460397739e+02
7.230082203779737426e+01 4.801830568289204280e+02
7.407443716607150463e+01 5.048891492611303988e+02
7.436617553657080748e+01 5.577485571654125351e+02
7.396342802686905316e+01 4.780669462889879924e+02
7.494731571972168638e+01 4.953962558413471129e+02
7.287942912094649728e+01 6.042982507622784851e+02
7.116165375220572287e+01 5.047649541601405190e+02
7.432664006941534751e+01 6.083824863234788154e+02
7.417960532132448748e+01 4.401874580945499815e+02
7.373673652378558074e+01 5.788444974766237010e+02
7.256487977030228365e+01 5.426003286630303819e+02
7.414568373074345686e+01 4.252508303431930585e+02
7.234867248082154845e+01 5.240646270009672207e+02
7.383478048144947081e+01 4.776607772931052409e+02
7.442687684931070180e+01 5.066150666779731182e+02
7.220905430702104866e+01 5.757531550448571807e+02
7.368118101474675541e+01 5.103298430388716724e+02
7.374555864030045882e+01 5.086635777528188669e+02
7.556497191377816591e+01 5.877267191264852499e+02
7.367815768657615649e+01 4.359952741575996811e+02
7.306603899206980657e+01 5.450816696975238074e+02
7.434898987063419895e+01 4.579052535445971444e+02
7.448220691288997841e+01 4.972584253474025218e+02
7.315710756792458369e+01 4.776066260627260363e+02
7.193924333566505425e+01 5.118883919708124495e+02
7.278687456710696324e+01 4.913630471198583223e+02
7.368977600605433054e+01 5.227194836660564761e+02
7.493941778378103891e+01 4.574289274273611454e+02
7.467298607059080950e+01 5.758500440332917378e+02
7.374187373101690923e+01 4.135874381149611736e+02
7.490265199833089582e+01 4.024466128571103809e+02
7.424539088258555353e+01 4.376193117044593350e+02
7.331908149950965026e+01 4.911367374208490446e+02
7.245971179896888259e+01 4.299842098139212112e+02
7.351776367472547236e+01 5.469215773570450665e+02
7.472763327047825044e+01 6.483142274190389571e+02
7.280778198505340981e+01 4.966076269795664757e+02
7.584351012978771678e+01 5.447092300915978740e+02
7.182475276229868655e+01 4.855660463466162469e+02
7.209916962622307324e+01 4.344110784717595379e+02
7.378608529831011253e+01 5.506919976891558690e+02
7.250692970516530522e+01 5.485499347126371958e+02
7.343424669121981196e+01 5.166349783053494775e+02
7.309837871173641588e+01 4.862907805586517043e+02
7.500447736204263549e+01 4.689126116234725146e+02
7.209602124436264603e+01 4.501498246821150815e+02
7.066856848437538474e+01 4.679242131266474303e+02
7.348533473490547863e+01 4.659234656961248220e+02
7.246813296972639762e+01 5.126502897966940964e+02
6.982195228958678968e+01 5.046120120017209274e+02
7.263700044533872813e+01 4.475365565956813612e+02
7.321955577920736857e+01 4.718355695866974884e+02
7.392882348249969482e+01 4.517528425718595599e+02
7.543812740722066223e+01 5.918553878838202991e+02
7.165220128072584771e+01 4.793126069333778219e+02
7.349483101744394276e+01 4.674833594169990079e+02
7.417288430194919613e+01 4.464389409256114618e+02
7.429632544716442055e+01 5.083260016705195881e+02
7.380955984135829340e+01 4.544054448825472150e+02
7.179732957343441058e+01 5.405393554762692929e+02
7.100533121351111276e+01 5.915734207021798738e+02
7.270821745107221545e+01 5.212376320094044786e+02
7.309659663964986009e+01 5.271627274270907719e+02
7.311027447212754282e+01 5.265485884135928245e+02
7.471164159729683263e+01 5.733860356553547035e+02
7.410448367989386043e+01 5.197387695091708792e+02
7.359926619131496750e+01 4.040673717250624009e+02
7.372650937779062019e+01 3.846137273426016350e+02
7.295587382877531013e+01 5.235583291688747067e+02
7.416229163541365210e+01 4.122446297057607580e+02
7.259662809702035702e+01 4.059832933611062913e+02
7.422780197503553268e+01 5.090648006600633266e+02
7.221907724405824069e+01 6.978346185935633912e+02
7.466079244803430015e+01 5.866075401969295626e+02
7.336942407623291729e+01 5.533619221266126260e+02
7.327922897993317974e+01 4.344667378141922427e+02
7.477208707617680261e+01 4.783527434570248715e+02
7.462181325879448934e+01 4.835155044544993075e+02
7.256018610001125069e+01 5.271776302611361871e+02
7.241463511604860059e+01 4.760375906439032292e+02
7.158547880338741720e+01 5.686345842253253977e+02
7.474087760063380870e+01 5.292995374840568275e+02
7.448220691288997841e+01 4.972584253474025218e+02
7.331665495925560094e+01 5.405432171988239816e+02
7.443285503781461898e+01 4.245699910708924563e+02
7.214416219713621103e+01 4.616091273842839087e+02
7.237844497757998852e+01 5.533672693940467298e+02
7.348527120613016450e+01 5.100976289948549720e+02
7.380846129233052011e+01 5.450772301024808257e+02
7.291839723919785854e+01 4.849759322093526634e+02
7.191814653752200570e+01 4.751195173148512936e+02
7.516549221686625515e+01 5.357026717251403625e+02
7.225625308318826967e+01 4.194984794518663307e+02
7.374511457833330041e+01 5.193373935285712832e+02
7.352483357082331850e+01 4.571240101571263494e+02
7.386944996003941810e+01 5.484964534561311211e+02
7.337942526957496625e+01 4.912626452796458807e+02
7.209043154554623811e+01 4.876235753634693992e+02
7.309169159920145376e+01 4.715557352108913278e+02
7.099249334413845247e+01 4.475990941761077124e+02
7.426180552957478653e+01 4.230604902440364867e+02
7.085889061514741627e+01 4.614260194428924819e+02
7.309218075445767226e+01 5.125517885191608229e+02
7.468854777260534661e+01 5.640207452280990310e+02
7.265012972944437308e+01 4.969293271957527622e+02
7.349041554761565465e+01 4.464350688593010545e+02
7.461078871830076764e+01 5.682481962079489222e+02
7.336236886771501986e+01 4.633449828254807130e+02
7.191009722288360706e+01 4.780705505282991794e+02
7.363318599156700373e+01 5.590038731201659630e+02
7.262734861368882378e+01 5.240786778407989459e+02
7.385872275714983459e+01 5.197747191073425483e+02
7.314288755756655291e+01 4.677219544949448391e+02
7.317830559985745253e+01 5.290751387003124364e+02
7.196437790941244828e+01 4.957673063440078636e+02
7.328548186913606344e+01 4.959417657162209139e+02
7.449101509127308418e+01 5.131689866692738633e+02
7.563585140203549884e+01 4.680781772070822626e+02
7.343092495656989627e+01 4.176971194795713131e+02
7.475328383161509294e+01 4.602147935069737628e+02
7.283158919579238955e+01 4.609578826227054265e+02
7.286665568802446558e+01 4.353602554539818357e+02
7.511871385886389874e+01 5.600958813807501429e+02
7.332640438862650001e+01 5.268993547451049153e+02
7.324152763035904457e+01 4.488132939081059476e+02
7.563241174952804613e+01 5.947845064480045494e+02
7.209180064782178476e+01 4.400142182799612556e+02
7.210981470774019897e+01 4.426995455563126711e+02
7.403553698806187811e+01 4.996240783631864133e+02
7.333170179375524356e+01 4.936667852238971932e+02
7.235591113158861276e+01 4.381067576618070234e+02
7.410840575367838312e+01 6.158691901611286994e+02
7.204752712288019723e+01 5.124141780290079851e+02
7.318069185227564333e+01 5.256964604684469577e+02
7.452514757687191604e+01 4.573065153813757888e+02
7.374734146713225869e+01 5.558314747556426028e+02
7.252241457013458614e+01 4.616111443771885092e+02
7.357844891505030205e+01 4.720356419375443124e+02
7.393025388394583786e+01 4.552525004002594642e+02
7.216836531350040218e+01 4.355466186223183058e+02
7.211097536529399576e+01 4.192008918945346636e+02
7.387996702133446547e+01 5.235300279411274005e+02
7.248656719150474714e+01 4.649191704793771009e+02
7.297342458525184838e+01 5.049790116279925201e+02
7.570719709470400005e+01 4.557493811095765750e+02
7.448316517070153964e+01 4.362532417779798379e+02
7.329839288573138845e+01 5.318197961149796811e+02
7.281483188629044889e+01 4.701621727742800658e+02
7.517777849809685620e+01 5.166167184488510884e+02
7.312301030639976318e+01 4.474023041017778723e+02
7.160971224197176355e+01 4.611609438754986172e+02
7.264350313865276121e+01 4.846597271772928366e+02
7.325654196602333457e+01 4.937538453887548826e+02
7.272770129245387238e+01 5.399031172109612271e+02
7.463586588932552957e+01 5.105626944954088344e+02
7.393025388394583786e+01 4.552525004002594642e+02
7.246987458839649321e+01 5.406037114127188943e+02
7.174129224741074040e+01 5.077111349494348929e+02
7.143620238897091212e+01 5.077268997744004082e+02
7.408606917536317837e+01 4.862241077317341365e+02
7.082828822747887898e+01 5.695808295297536006e+02
7.441150429234878061e+01 4.797717374097607035e+02
7.484487458530836079e+01 4.838657208216145023e+02
7.150583664061140610e+01 4.937295007090253876e+02
7.054954358922120150e+01 5.801348167765147537e+02
7.367815768657615649e+01 4.359952741575996811e+02
7.437207908689734381e+01 4.874100204886471488e+02
7.065408835901206430e+01 5.183583147944813163e+02
7.477208707617680261e+01 4.783527434570248715e+02
7.380955984135829340e+01 4.544054448825472150e+02
7.161052205714352681e+01 5.240595738363463170e+02
7.369036564859430882e+01 5.067215181984058745e+02
7.336942407623291729e+01 5.533619221266126260e+02
7.121638667339392725e+01 4.174567611525089319e+02
7.305894451585118077e+01 5.489227339173111204e+02
7.226401228574266611e+01 4.230303273139284101e+02
7.242120936212435822e+01 4.553189827667663394e+02
7.265001740663142016e+01 6.097432397005668463e+02
7.428364736392141765e+01 5.673220168371587988e+02
7.264897443630513862e+01 4.549764399674559172e+02
7.211562865677628054e+01 4.471444254994719358e+02
7.281783816070061732e+01 5.663810557939941646e+02
7.231831190119083885e+01 5.062887958660676304e+02
7.341035041587846877e+01 4.284784866458213060e+02
7.222625621528828788e+01 5.275609524308870277e+02
7.223782960018048982e+01 5.315289037959778398e+02
