weight logl H0 sigma
1.062140088435369239e-26 -4.382012304446600979e+02 8.454572398605554895e+01 4.765892311269147967e+02
1.094471312311141334e-26 -4.381687448419286852e+02 9.584959455405230244e+01 1.371920578234174855e+03
1.182963864669280546e-26 -4.380884932297688010e+02 9.308724662646255865e+01 9.913954605601956018e+02
1.309143333469017426e-26 -4.379846432894132704e+02 5.220277565354676597e+01 1.089780433753246598e+03
1.375693870670717853e-26 -4.379325580317458844e+02 9.599289366706446458e+01 1.468459170678109103e+03
1.764139106511332598e-26 -4.376813534557530261e+02 5.154952218874122849e+01 1.183686280166862844e+03
2.785151951106205412e-26 -4.372222138363632666e+02 5.520096021558106969e+01 8.382330704405807182e+02
3.406183939050368301e-26 -4.370184236835938236e+02 5.506933615282828498e+01 8.509403739184340338e+02
3.451800823484959249e-26 -4.370026201961129573e+02 5.517021105702000483e+01 8.436374323211101682e+02
3.569715698803693647e-26 -4.369665303123639433e+02 9.353447968133565382e+01 1.065849716469790792e+03
4.189090445292255317e-26 -4.368040326359214873e+02 9.354344258552404767e+01 1.071905836417024602e+03
5.766553739884719647e-26 -4.364819416388299942e+02 9.436316730144295661e+01 1.194326314941331702e+03
5.900267386820391686e-26 -4.364565185991100975e+02 5.177823139748081616e+01 1.210600088727945149e+03
7.417303602251280243e-26 -4.362252006735829468e+02 5.122789403261344177e+01 1.356244597659280089e+03
1.245324352116440001e-25 -4.357045351560263384e+02 5.129718242208225831e+01 1.490710781252399556e+03
1.723406330481968329e-25 -4.353771284187324113e+02 5.145708746377204079e+01 1.482265703305855595e+03
2.947183735397647253e-25 -4.348380811273998461e+02 9.249186043921488931e+01 1.013342574024139935e+03
3.064765041063279759e-25 -4.347964602680580697e+02 9.121140931407560970e+01 8.914740632769387503e+02
3.916027366416122080e-25 -4.345488534627974673e+02 5.287098517809087639e+01 1.134380731050483064e+03
4.104296997698708249e-25 -4.344993967026905466e+02 5.306784088871750527e+01 1.107722667311973964e+03
4.100203757492966872e-25 -4.344978945063759852e+02 8.968886705345840937e+01 7.781296273061510647e+02
4.689676792514235106e-25 -4.343610675098934735e+02 6.675253610776422875e+01 3.124775860314379088e+02
7.022980298690762901e-25 -4.339547435038834351e+02 9.391062500368293797e+01 1.294781874543336016e+03
8.428400055607213212e-25 -4.337698242135427904e+02 5.231252128116499023e+01 1.328826044586348189e+03
8.800614425865938563e-25 -4.337241096356329990e+02 9.081085150262197203e+01 8.768751989689257016e+02
1.207735650236384049e-24 -4.334050988398273603e+02 5.267675432136731928e+01 1.249939894923907787e+03
1.483189057305471417e-24 -4.331971515447652337e+02 5.265292324905699672e+01 1.283117290630121033e+03
1.525770510157891750e-24 -4.331663465477820409e+02 9.368654926419429785e+01 1.457107760467125445e+03
1.856244084805241347e-24 -4.329677909458799832e+02 5.259836600642961457e+01 1.394036747958737124e+03
1.903438271774885281e-24 -4.329401842152945505e+02 5.772687968807183267e+01 7.156175844112997311e+02
1.915042436533693715e-24 -4.329316063003499835e+02 6.806332558629618745e+01 2.823341507696607664e+02
2.064052462844155496e-24 -4.328541748174658892e+02 9.355710772370605355e+01 1.347377609408193621e+03
2.078479834885663307e-24 -4.328447093049063028e+02 6.235530315006205626e+01 4.707781397913976775e+02
2.341374045818000040e-24 -4.327231081267036075e+02 5.548953160895522529e+01 8.899467576801192763e+02
2.514920765707053225e-24 -4.326491047844404534e+02 5.638589907392187683e+01 8.155713465603936356e+02
3.129561936636686204e-24 -4.324279530443956787e+02 5.939811233363732867e+01 6.187159271745657634e+02
3.961942147880976548e-24 -4.321896117363834264e+02 9.318778554988324458e+01 1.288547528672251474e+03
5.157692210134915163e-24 -4.319233568494556152e+02 8.735214169592948963e+01 6.530779906626587490e+02
5.149648205926347926e-24 -4.319224176799932593e+02 9.274055139183460028e+01 1.179308956293981510e+03
5.548739795651224250e-24 -4.318452752446780210e+02 5.314118307116719819e+01 1.317995391193244814e+03
5.611706128958250162e-24 -4.318314912866992472e+02 9.310242196704624007e+01 1.339544704315584568e+03
5.789734405437797922e-24 -4.317977596635283248e+02 9.308807126597139359e+01 1.384217465408343969e+03
5.975480475107940042e-24 -4.317636815739783174e+02 5.807637172080160326e+01 7.052189712342409393e+02
6.533669267460673863e-24 -4.316718773880714934e+02 8.359690171851829632e+01 4.638803838432513658e+02
7.089846809635408415e-24 -4.315876823490356742e+02 9.134024893883929508e+01 9.785128471068913996e+02
7.625234434526077723e-24 -4.315123830152743949e+02 9.240121837123439263e+01 1.136662912996847808e+03
1.015197928679239228e-23 -4.312236773927049285e+02 5.354308246435861918e+01 1.453227844014906623e+03
1.126799122000965951e-23 -4.311168800119899061e+02 5.902746020284509854e+01 6.513081684476763940e+02
1.152170437428912281e-23 -4.310921134893254703e+02 8.885130699912507168e+01 7.619392611045298054e+02
1.326689648863319216e-23 -4.309485741360708175e+02 9.270919753062753443e+01 1.335565360159730744e+03
1.346781103301545400e-23 -4.309310436124191028e+02 5.380886340292728676e+01 1.187377399449562517e+03
1.686908671842158931e-23 -4.307033633241446751e+02 5.363208888143992681e+01 1.334739472630476484e+03
1.768339696652069408e-23 -4.306537199079377274e+02 8.797301367656251614e+01 7.051689341934420554e+02
2.202452712220220907e-23 -4.304316893812626859e+02 9.060895089375010514e+01 9.290357211038825653e+02
2.540844945870457359e-23 -4.302862643082455634e+02 6.023557473821546182e+01 5.880976790293005934e+02
3.062378253077783282e-23 -4.300970691688292504e+02 6.202637644908033110e+01 4.984609719652416402e+02
3.461062957382845981e-23 -4.299721852348070570e+02 5.398027716132528298e+01 1.271068921624695804e+03
3.470571388034794370e-23 -4.299669417442701160e+02 6.507128119483539308e+01 3.753819072195851732e+02
3.665550816873977722e-23 -4.299097823746687936e+02 6.247592207306286127e+01 4.788101036505757975e+02
4.567818169285453816e-23 -4.296872253235741255e+02 5.517842641977907192e+01 1.006469129328810595e+03
4.645500742526219193e-23 -4.296678618208758280e+02 9.209939920609056685e+01 1.249236777302649216e+03
4.683851481413425971e-23 -4.296571402522201879e+02 5.459999546147680149e+01 1.497077576897861718e+03
4.755072402193787286e-23 -4.296395490673921813e+02 9.119212709158171037e+01 1.028540180616127145e+03
4.829785382134943987e-23 -4.296214589574761362e+02 9.168753370959278470e+01 1.117907481262733654e+03
5.593558638005632953e-23 -4.294721452973224132e+02 5.723363465012753437e+01 7.973447492933379408e+02
5.980075783480672626e-23 -4.294028277491077006e+02 5.507585136337079490e+01 1.033413291879754297e+03
6.053296902979029043e-23 -4.293881579235562072e+02 5.443649520753373139e+01 1.426672121842196930e+03
