weight logl H0 sigma epsilon tau
8.901854997988352825e-05 -4.002855993385730358e+02 4.565610741828178831e-01 2.557057772614508284e-01 6.863966787617349352e-01 5.999570609310405089e-01
8.880505536579960603e-05 -4.002855005351548812e+02 4.484284834646636853e-01 2.236927422793603126e-01 7.616214289899027046e-01 5.653569081500896543e-01
8.858480928900719158e-05 -4.002854837231362808e+02 4.553272843367504041e-01 2.274131793730269357e-01 8.809987777580399193e-01 5.456278907925329325e-01
8.837068441294748146e-05 -4.002854038229714320e+02 4.347336551021962481e-01 2.630078890878964071e-01 7.100203924236042630e-01 7.021418071443621400e-01
8.818679877681995553e-05 -4.002849868352492990e+02 4.389972678810065143e-01 2.163656928723536321e-01 8.418266010459757309e-01 6.304876716263482228e-01
8.797477536641726606e-05 -4.002848939835029682e+02 4.595692780948899547e-01 2.552405501347358441e-01 7.734535215641237249e-01 5.397316958928842778e-01
8.782934399303478357e-05 -4.002840484544799438e+02 4.508407342373435545e-01 2.774556085905034442e-01 7.586932338743198612e-01 7.001119468537629897e-01
8.765580258006696712e-05 -4.002835263024394976e+02 4.521664682526722046e-01 2.599369519515076776e-01 7.526026111588484113e-01 5.297319879966069234e-01
8.744091659439613001e-05 -4.002834807869616611e+02 4.364226355620149378e-01 2.670990111699573233e-01 7.148460197058557064e-01 6.141551859234847255e-01
8.723445714319853837e-05 -4.002833447097393673e+02 4.435134596192465972e-01 2.199249456115799084e-01 7.846255694291542904e-01 6.642197077454933263e-01
8.705666579353823630e-05 -4.002828848757367268e+02 4.363917302539892518e-01 2.731712802468094781e-01 7.902126198825812908e-01 6.517567452387369453e-01
8.688032424641228043e-05 -4.002824125250309066e+02 4.409437316675539065e-01 2.667864088348302909e-01 6.891742822265551904e-01 7.346946816801376290e-01
8.667523444968471577e-05 -4.002822759168315656e+02 4.424204902355516889e-01 2.355912672881732284e-01 7.231451224467265737e-01 7.403291654556392043e-01
8.646153511812306900e-05 -4.002822444790048735e+02 4.393678503343557140e-01 2.435106824324138053e-01 8.775493113534282852e-01 6.598659398551656174e-01
8.624997126600656685e-05 -4.002821943905639159e+02 4.528774926690687930e-01 2.747098357450814543e-01 7.974073721354620892e-01 5.636626926240506652e-01
8.609602021083739517e-05 -4.002814809258328523e+02 4.605021199193391479e-01 2.702661722452113224e-01 7.716636034754913442e-01 6.149557703608242720e-01
8.592630314920826802e-05 -4.002809541245826495e+02 4.457399960835553010e-01 2.541553270862176306e-01 6.528554665109246313e-01 7.076344314423659299e-01
8.571568856403348360e-05 -4.002809082407202936e+02 4.401938342170287899e-01 2.272083802360531091e-01 7.708183700351370904e-01 5.457676119028559425e-01
8.550309953922317517e-05 -4.002808914861212202e+02 4.349928049206139846e-01 2.337379816946028033e-01 7.994427967659667456e-01 5.340259115180954197e-01
8.534653613118135319e-05 -4.002802242491968059e+02 4.500088905728926170e-01 2.726700805705180031e-01 7.235358246145298100e-01 5.752664310385223745e-01
8.514215639934046508e-05 -4.002801218255605136e+02 4.352491000737891413e-01 2.197448400431731008e-01 8.108444324062193953e-01 5.794672660071175097e-01
8.493377970039986088e-05 -4.002800722228122936e+02 4.451348277451683266e-01 2.565420103008959618e-01 6.550221395605638763e-01 6.296505553091191754e-01
8.480784023222196410e-05 -4.002790561192348378e+02 4.531227359472393967e-01 2.560736186263163350e-01 6.738517496292766307e-01 7.235238748029996225e-01
8.459941735024562493e-05 -4.002790167338520746e+02 4.462808136091877542e-01 2.395801143126740640e-01 7.776574264088549349e-01 7.687645895122441342e-01
8.440442448231397731e-05 -4.002788242903234845e+02 4.440612906755421752e-01 2.674587608796614169e-01 6.675526252671630800e-01 7.079511282932536842e-01
8.420064157689635979e-05 -4.002787415724302491e+02 4.391548178971091398e-01 2.458935470724007977e-01 7.531859312936640682e-01 7.736859499459951550e-01
8.409928443683965056e-05 -4.002774460548648108e+02 4.326985118491635252e-01 2.322117092860750132e-01 8.682065353894033999e-01 5.405067501746826375e-01
8.390226077468089917e-05 -4.002772915541545444e+02 4.561705142735706375e-01 2.765172270287402090e-01 7.786246510588311631e-01 6.174846955864992104e-01
8.370797357894472059e-05 -4.002771098765828128e+02 4.389001024939730988e-01 2.535754804455056521e-01 8.446071492401487912e-01 7.049263376846158780e-01
8.357226153856929030e-05 -4.002762324480725624e+02 4.600137488246276996e-01 2.559898580443722982e-01 7.709491129332100012e-01 7.011376894093859224e-01
8.336473294892289196e-05 -4.002762187597159595e+02 4.519204869180268869e-01 2.765654389953803860e-01 8.014591102965782365e-01 6.539133403582340076e-01
8.317938900723264673e-05 -4.002759445244686276e+02 4.575635528056789525e-01 2.749169889104632336e-01 7.723228899640969258e-01 6.308593721646862384e-01
8.305135841945049272e-05 -4.002749849207560828e+02 4.411860189032677515e-01 2.375918224488333674e-01 6.975969586804958711e-01 5.986693014306191385e-01
8.285513660323078056e-05 -4.002748503725449041e+02 4.395755945429604128e-01 2.351940674196552616e-01 6.978065975626153161e-01 6.400789857486492984e-01
8.266057004346341261e-05 -4.002747014080246117e+02 4.605089948595750271e-01 2.629631678564745556e-01 7.252673376224401114e-01 6.643342101292359914e-01
8.246463973156614420e-05 -4.002745745211805684e+02 4.565483481797510401e-01 2.318300369391606830e-01 7.642843020655325503e-01 6.661201546311359412e-01
8.226770356934024278e-05 -4.002744655058785384e+02 4.422098463396818002e-01 2.726196672771366569e-01 7.297748590230143106e-01 5.859695421452126851e-01
8.212435400747115260e-05 -4.002737095025206600e+02 4.594109740540912035e-01 2.496447110531735403e-01 7.155469958232207883e-01 6.778909795740639677e-01
8.192958311113384914e-05 -4.002735839775410795e+02 4.511509158068355840e-01 2.716043861673863025e-01 6.802544172362054997e-01 6.367542906959253735e-01
8.178278491181364279e-05 -4.002728773452681708e+02 4.391601822845134784e-01 2.151658146190680299e-01 8.540635430357463864e-01 5.990481339852349318e-01
8.161548267973024761e-05 -4.002724251306334509e+02 4.340508385953616988e-01 2.214293296564653346e-01 8.287042115876174231e-01 6.331390867050348259e-01
8.142317191377250679e-05 -4.002722842135837595e+02 4.353146414299551847e-01 2.628621591757622222e-01 7.883815494843640082e-01 7.174064596868952037e-01
8.126426620342762797e-05 -4.002717377234886271e+02 4.517443265074564396e-01 2.389620248563795180e-01 6.855564918176080269e-01 6.349748547488789363e-01
8.106561005233351650e-05 -4.002716852858825405e+02 4.576049971897974133e-01 2.385937206580835968e-01 8.459478341872994633e-01 6.527422424349199614e-01
8.090915277632233511e-05 -4.002711171587488934e+02 4.457917833526340856e-01 2.312311959970631547e-01 7.106306861647414541e-01 6.827840095931551057e-01
8.074231401204601407e-05 -4.002706813382683322e+02 4.523405419524864635e-01 2.206877065949268968e-01 8.518424303881038107e-01 6.109016114929406438e-01
8.055832278741692292e-05 -4.002704626845553548e+02 4.438810232011782819e-01 2.293831557697219858e-01 7.293425324954523337e-01 6.973970282863291015e-01
8.036998941276538380e-05 -4.002703032728341555e+02 4.374686414069147156e-01 2.321972375495491570e-01 7.295655824969067282e-01 6.886789486616283762e-01
8.017901624386841188e-05 -4.002701822755341254e+02 4.384447340274106875e-01 2.327020218282492281e-01 7.138959900730836861e-01 6.255879458124863346e-01
8.003974644879877868e-05 -4.002694207714231993e+02 4.424267879767255218e-01 2.760563553758603739e-01 7.201908035316375578e-01 6.243962681199815012e-01
7.984823923156019235e-05 -4.002693162898607397e+02 4.393260722496544757e-01 2.501745335142283588e-01 6.692786486955693004e-01 6.618136875120819163e-01
7.965488600833098612e-05 -4.002692407353711133e+02 4.442427559920256175e-01 2.354165707722981060e-01 8.034563156994680710e-01 7.471356081495650336e-01
7.947548277441154657e-05 -4.002689955320048512e+02 4.428259273544402075e-01 2.443192940687279879e-01 8.437905398530521905e-01 4.995217415240090775e-01
7.928458792983969548e-05 -4.002689003550277107e+02 4.355897761942666424e-01 2.636670838184927423e-01 7.923204731898044750e-01 5.614677348773268184e-01
7.913932204919049977e-05 -4.002682342438817500e+02 4.491740020293580882e-01 2.334575298933181386e-01 7.027454103205097447e-01 6.120250729064046213e-01
7.898613882736168091e-05 -4.002676717341366270e+02 4.347557557709992304e-01 2.340432969258621487e-01 7.337512568972968108e-01 6.140883609101388529e-01
7.879345557871661357e-05 -4.002676141709442277e+02 4.545312860477617734e-01 2.632007564091181639e-01 7.245841506846912861e-01 5.606091217615056799e-01
7.860804249572870064e-05 -4.002674700972983715e+02 4.558643577641493527e-01 2.707837587068817609e-01 7.543224598918567558e-01 7.035687544067521504e-01
7.841289606443533288e-05 -4.002674557088805614e+02 4.350455836029877288e-01 2.349795056832125750e-01 8.895759451300115916e-01 5.904695648883518944e-01
7.826091694487406032e-05 -4.002668957799659779e+02 4.482816281459810481e-01 2.304676259307873176e-01 8.808650260313408697e-01 6.387186493678292942e-01
7.810215049752280167e-05 -4.002664265216815238e+02 4.485908942993976911e-01 2.422604960170747501e-01 6.703158337904693287e-01 6.444755110673136000e-01
7.791130178219528226e-05 -4.002663730903297505e+02 4.407589320591123183e-01 2.360506136201512006e-01 7.121720455415995188e-01 7.160397809919364365e-01
7.775091432928741880e-05 -4.002659338024752174e+02 4.325775401913431462e-01 2.321547298353235922e-01 7.662420349546321674e-01 6.652787691750872145e-01
7.756070716134980526e-05 -4.002658831653909601e+02 4.459480467379445257e-01 2.595909608417400483e-01 6.633921812931312667e-01 6.192522576180004013e-01
7.736930431529954663e-05 -4.002658539964662623e+02 4.483603043987512415e-01 2.504033065677873093e-01 6.564933186511796581e-01 6.812987250654592986e-01
7.719244375723442481e-05 -4.002656425398796500e+02 4.403488660476431726e-01 2.335161354425752955e-01 7.157766737822517378e-01 6.985545093448464193e-01
7.703447159745776217e-05 -4.002651911085702636e+02 4.524141584013592343e-01 2.637879516354233456e-01 8.563929876536848784e-01 6.280620466986074346e-01
7.685537643966320904e-05 -4.002650186856123469e+02 4.466822794313423661e-01 2.375717279021015704e-01 7.534004687673496736e-01 5.302072061770530809e-01
7.667992610055059197e-05 -4.002648041588889214e+02 4.458710184412218447e-01 2.624488693761514169e-01 7.640765894128200841e-01 7.703657499376569406e-01
7.651354959760161829e-05 -4.002644762692559652e+02 4.434007253232157830e-01 2.717345536734131484e-01 7.311777460235762138e-01 7.365116712180407310e-01
7.635567332753540710e-05 -4.002640417775796209e+02 4.352310776243468737e-01 2.685150776519771298e-01 8.121762899821571846e-01 6.317317514905144149e-01
7.618546851551897322e-05 -4.002637733707170469e+02 4.541411475767607731e-01 2.703709559340777835e-01 6.884116276760066100e-01 6.629237974859729654e-01
7.601363267222098756e-05 -4.002635314118613792e+02 4.548935171698751945e-01 2.728338569893860588e-01 7.253879193193024655e-01 6.931374623492222442e-01
7.582462952956859519e-05 -4.002635209456261691e+02 4.504241957895318005e-01 2.662747537490629535e-01 8.397449340137277396e-01 6.656484230629320376e-01
7.565301912407623979e-05 -4.002632867647808439e+02 4.469421555831919468e-01 2.702799582727913319e-01 6.834979422567236673e-01 6.197194744593430560e-01
7.547784081498375521e-05 -4.002631049992912153e+02 4.561463746225200566e-01 2.583927979347358517e-01 6.924204698616989173e-01 7.060099789617646504e-01
7.529437805464000337e-05 -4.002630386419379533e+02 4.318562584799515713e-01 2.360111677766858485e-01 8.016689535572089076e-01 5.576368623978691375e-01
7.511498026334208276e-05 -4.002629241035658083e+02 4.550759436257708068e-01 2.731850356835661131e-01 8.092788189376663999e-01 6.359319235608736909e-01
7.493301695458872954e-05 -4.002628495061213698e+02 4.455124910920416625e-01 2.382529440681591948e-01 8.339896008499030344e-01 7.272535187441411253e-01
7.475010893174898439e-05 -4.002627934437769568e+02 4.317934550905092594e-01 2.402462695293742512e-01 8.698866262411435457e-01 5.690550232653583951e-01
7.459824249258491062e-05 -4.002623271654760515e+02 4.439938954992077025e-01 2.159418543496537113e-01 8.731188608898753367e-01 5.836463670720840602e-01
7.441746245149722413e-05 -4.002622534886591552e+02 4.444588496376196129e-01 2.541908685761151143e-01 6.609321389247694301e-01 7.105925398569084006e-01
7.425057235857202519e-05 -4.002619986271415655e+02 4.470343105652027638e-01 2.398198939794658480e-01 8.755580904485812388e-01 6.624659917487302208e-01
7.406533777157052283e-05 -4.002619964668291459e+02 4.486950346686397473e-01 2.251918430623944811e-01 7.466721816715792270e-01 5.949098502599020621e-01
7.388446092093368966e-05 -4.002619415791895676e+02 4.431503843651636299e-01 2.552712572097648458e-01 6.596573835881682779e-01 6.974186245369521364e-01
7.370468597372133233e-05 -4.002618777344205796e+02 4.356357087554724172e-01 2.295651655959382587e-01 8.862806236150372330e-01 5.417317678368381850e-01
7.352514633158747047e-05 -4.002618166386605481e+02 4.439198149367069579e-01 2.617139376437884191e-01 7.150142352625581399e-01 7.700357728191307150e-01
7.335490668997341585e-05 -4.002616347167704589e+02 4.297317888633702676e-01 2.496660004631779117e-01 7.684797295168521725e-01 6.183713049039502030e-01
7.321911213048585025e-05 -4.002609876317608837e+02 4.401216130612626287e-01 2.619918860296476248e-01 8.650255350351930828e-01 6.066018988644559240e-01
7.311763235003889327e-05 -4.002598745670391622e+02 4.432633500257432413e-01 2.662824177846974116e-01 6.702034082308500063e-01 6.502520091639163446e-01
7.294733443813189672e-05 -4.002597063785996738e+02 4.408427795959440898e-01 2.386222065184919749e-01 7.975639252111051958e-01 5.145071082156729148e-01
7.277987324360912563e-05 -4.002595046627828310e+02 4.485509668810080397e-01 2.650775900100336702e-01 8.299499818069077106e-01 6.939468642529880160e-01
7.267746336046255714e-05 -4.002584127718883451e+02 4.485820588084720173e-01 2.209146886055438630e-01 8.225467580505478882e-01 6.542296498605091326e-01
7.252279394599412104e-05 -4.002580432016250143e+02 4.329225155553799165e-01 2.407851875820987975e-01 7.787000163795542163e-01 7.124206366385809064e-01
7.236691576867327301e-05 -4.002576948828971695e+02 4.626872104843286482e-01 2.574013634356194791e-01 7.739151813437149530e-01 6.199726011154388372e-01
7.219727161140326345e-05 -4.002575418574586479e+02 4.613569338124887675e-01 2.562095620046395128e-01 8.272870888654330068e-01 5.704606636704251388e-01
7.203292918921075383e-05 -4.002573207490140135e+02 4.375390349076298535e-01 2.689555449442632695e-01 7.959005980249099776e-01 6.885572258578961380e-01
7.185915044553559106e-05 -4.002572361540676411e+02 4.519570505628396351e-01 2.435968083207441515e-01 6.776782453935922268e-01 6.640560682609751852e-01
7.168055294779381297e-05 -4.002572246305753083e+02 4.312734827562584861e-01 2.373388783323362172e-01 8.667931866271669783e-01 5.787398427095186149e-01
7.150301086495803162e-05 -4.002572045545148853e+02 4.626869391259610387e-01 2.463773534399706644e-01 7.960960402426966454e-01 5.865498638674306875e-01
7.136224556699533950e-05 -4.002566751574036630e+02 4.379852097472392014e-01 2.173515446536676832e-01 8.455325284857239110e-01 5.591485981087884749e-01
7.121352090623616585e-05 -4.002562614125700406e+02 4.314134663715229467e-01 2.291028785975369741e-01 8.083346216929342409e-01 6.415878522599279821e-01
7.104139240347485279e-05 -4.002561814145616381e+02 4.444933546955892600e-01 2.369937460409799190e-01 6.863627494752659874e-01 6.460008758619556479e-01
7.090296429043801952e-05 -4.002556318712074130e+02 4.447098514261906832e-01 2.650769935491142926e-01 7.011639355404568619e-01 5.825937934585649902e-01
7.075782221796324332e-05 -4.002551810215310866e+02 4.620829616479367741e-01 2.571751478157049964e-01 7.509937780317925693e-01 6.242083111989489286e-01
7.059433575778872763e-05 -4.002549942021066727e+02 4.523410923011543794e-01 2.483620316170099818e-01 7.119671145414492308e-01 7.462763454382170814e-01
7.041867586203490582e-05 -4.002549856032135267e+02 4.606384822809692636e-01 2.588099912903498168e-01 7.753883596644280951e-01 6.744413762137251300e-01
7.025808605741960366e-05 -4.002547687077175169e+02 4.493224832316686235e-01 2.429536637666207255e-01 8.097966195935932809e-01 5.035202156149053421e-01
7.009237206347741821e-05 -4.002546301402795166e+02 4.441539700532672330e-01 2.368977447885521614e-01 7.330331124260034414e-01 5.518987016540883861e-01
7.006865902307335707e-05 -4.002524685088038723e+02 4.304912596723093898e-01 2.355173078559432143e-01 8.545328458207333000e-01 5.805682342957265707e-01
6.989524953668327573e-05 -4.002524464272458999e+02 4.586036103052965607e-01 2.340527911139619888e-01 8.203593768669319441e-01 5.442429052859893979e-01
6.973885730872116768e-05 -4.002521864572341315e+02 4.366660972506781202e-01 2.714801671628433444e-01 7.512959131449469252e-01 6.637958245595858564e-01
6.957602092752082396e-05 -4.002520241322537231e+02 4.422779951603199033e-01 2.557641580347882471e-01 7.076957560702159533e-01 5.685069515478713420e-01
6.940567991651472226e-05 -4.002519754059863999e+02 4.488963484758667910e-01 2.613144923266444430e-01 6.594990701591202376e-01 6.800897162367475213e-01
6.925971923307385034e-05 -4.002515806281722348e+02 4.436267110180335815e-01 2.323383914958313812e-01 8.972896671389758438e-01 5.977972711828840602e-01
6.913809738906130761e-05 -4.002508381974502640e+02 4.588406293798557578e-01 2.615973410900920282e-01 7.578238124349332416e-01 6.965205798657309044e-01
6.896703605480403187e-05 -4.002508154612198723e+02 4.487094261283513519e-01 2.773230099409571547e-01 7.994502138709934647e-01 6.283464466648666091e-01
6.883852013059276462e-05 -4.002501806394467394e+02 4.616471815183506022e-01 2.402489497635515447e-01 8.078278862309741237e-01 6.029902299810191435e-01
6.873994156666000130e-05 -4.002491136919694554e+02 4.450764631323598786e-01 2.294117828511869628e-01 8.919552976776840003e-01 5.177295764850827764e-01
6.857208706728448711e-05 -4.002490585554625682e+02 4.546625439840152882e-01 2.332838763608897636e-01 7.528600163190392047e-01 5.660935281442108780e-01
6.841337024761531924e-05 -4.002488758363448369e+02 4.504484598665494666e-01 2.691149860360119161e-01 7.342318603546693634e-01 5.661377268790928063e-01
6.836888707575946677e-05 -4.002470262594961241e+02 4.349066816525433143e-01 2.587138689207950648e-01 8.324598518320091012e-01 5.601937019217509972e-01
6.820488276609856858e-05 -4.002469279562301949e+02 4.537545504444346345e-01 2.233631618904357019e-01 8.151032922057657171e-01 6.215723443968018680e-01
6.805542889279584252e-05 -4.002466216094138076e+02 4.555670894733758747e-01 2.325623298189846699e-01 8.781152103430498457e-01 5.701797121713692018e-01
6.789613136749034683e-05 -4.002464650558281392e+02 4.328401990631723373e-01 2.638215534514853911e-01 7.630058135829249633e-01 6.453167625244166095e-01
6.773577841120917572e-05 -4.002463295883522960e+02 4.545380232800953491e-01 2.711644703341386520e-01 7.490960019501117229e-01 7.009645153582527710e-01
6.756824845673162986e-05 -4.002463059380067421e+02 4.463403682341198220e-01 2.657248477945096665e-01 8.406136919186768530e-01 6.668616396152264869e-01
6.740681177920087837e-05 -4.002461980355428182e+02 4.492808770362047288e-01 2.757338186146173764e-01 7.738378805269867655e-01 6.860547312213848281e-01
6.724195750312534628e-05 -4.002461466930288907e+02 4.440589275433270422e-01 2.342226391379945150e-01 7.294172759274858420e-01 5.657526416391472912e-01
6.712179870000200654e-05 -4.002454352532560051e+02 4.489851622116974861e-01 2.675680608358749768e-01 7.662992264018940736e-01 7.411744663148082113e-01
6.696671145962554287e-05 -4.002452484612907142e+02 4.504727969809660948e-01 2.652318252318626723e-01 8.241123659571218951e-01 6.905562000288799629e-01
6.681823637769089531e-05 -4.002449680703766717e+02 4.483120577953330632e-01 2.606435402648751287e-01 7.742678999062705403e-01 5.280624381023960590e-01
6.668431669498366035e-05 -4.002444743200632047e+02 4.539114853978007402e-01 2.500640608693089351e-01 6.849771388549660278e-01 6.952691545401038509e-01
6.651864169104859355e-05 -4.002444618787687318e+02 4.504629319377983498e-01 2.585449413549013586e-01 8.744787103748777879e-01 5.862381382613260916e-01
6.638264926257033153e-05 -4.002440083972783214e+02 4.622970314816081117e-01 2.539343786713217921e-01 7.937445203713442421e-01 5.847487787528726777e-01
6.626741463792704177e-05 -4.002432458205443595e+02 4.402195097326442874e-01 2.697423446549515602e-01 6.997641205889189031e-01 6.689517657623149649e-01
6.613067712061262364e-05 -4.002428113724584477e+02 4.450665268162822819e-01 2.556557992235287680e-01 8.562600391520185372e-01 6.764478600396206520e-01
6.597172892801841839e-05 -4.002427178126445710e+02 4.521155536854958856e-01 2.514984222378761625e-01 8.774042137541361308e-01 6.106591853522637114e-01
6.581956284777357104e-05 -4.002425270114666205e+02 4.404742259145264516e-01 2.198388754360704189e-01 8.131048424537781205e-01 6.481482095901489604e-01
6.569485795594620799e-05 -4.002419234564106887e+02 4.477017056162267417e-01 2.395751114638242085e-01 6.836772902494625548e-01 6.378156357273674359e-01
6.554139348125216701e-05 -4.002417622087442055e+02 4.602198245847585745e-01 2.401811653161460003e-01 8.198116304344010841e-01 5.517066635444409783e-01
6.538775068296831766e-05 -4.002416091708325894e+02 4.487054510733264334e-01 2.384516555627087808e-01 7.817729202874938998e-01 7.459631062133553758e-01
6.528383179827601448e-05 -4.002406997065041878e+02 4.328597685477069690e-01 2.488373306853985112e-01 7.364455118249685350e-01 6.104442082414033299e-01
6.512338643688550868e-05 -4.002406603899620450e+02 4.563279431494967064e-01 2.509128784622541852e-01 6.908591205474563512e-01 6.430963769226684112e-01
6.497194866001061199e-05 -4.002404884956571891e+02 4.316409380974889909e-01 2.383219970467607141e-01 8.626907642390525544e-01 5.758559984602400483e-01
6.484292271077164032e-05 -4.002399763417392933e+02 4.593666416638669259e-01 2.624164597692705825e-01 8.137634313143313758e-01 5.673960699685892672e-01
6.468331367561249302e-05 -4.002399408480879401e+02 4.508898909513479603e-01 2.767230785916704461e-01 7.852922082679807403e-01 6.455011946236851594e-01
6.453108461985018534e-05 -4.002397970735271997e+02 4.538882306586019544e-01 2.306604010727197340e-01 7.473519998924721408e-01 5.951914588951173757e-01
6.437543713280318705e-05 -4.002397119639543348e+02 4.497653023561604124e-01 2.628802960321839910e-01 8.423430419698886285e-01 6.686260799424443846e-01
6.423559424060485421e-05 -4.002393866288460913e+02 4.431547020399064785e-01 2.572363274603940986e-01 7.417767967397681517e-01 5.452722643457095231e-01
6.409526452425719635e-05 -4.002390736285066737e+02 4.384502206137122493e-01 2.713369394108263721e-01 7.286519000087017250e-01 6.455111317921128355e-01
6.394670214925619162e-05 -4.002388941558388638e+02 4.308567533490043067e-01 2.495258791864224390e-01 7.869215601809848026e-01 5.884632648119502152e-01
6.384214985397414905e-05 -4.002380304850956350e+02 4.473875641857955054e-01 2.474814956738825567e-01 7.465214919049225628e-01 5.328917538626789518e-01
6.368405273154312642e-05 -4.002380099316755491e+02 4.318778414515941355e-01 2.486496879332629195e-01 7.920844673136108183e-01 6.933824495948065492e-01
6.355205564751590980e-05 -4.002375847692835578e+02 4.581380152559730301e-01 2.584510004396045613e-01 7.715667783738245911e-01 7.015094431474504511e-01
6.339857778878559859e-05 -4.002375026844896411e+02 4.386377240747507122e-01 2.189499258126463010e-01 8.696147940022873613e-01 5.895434217950168421e-01
6.324386228775238158e-05 -4.002374460293574430e+02 4.396294822959825876e-01 2.304093744968738200e-01 8.525546836981481302e-01 6.782566083118140021e-01
6.309957861806677660e-05 -4.002372300218049190e+02 4.400114966468679500e-01 2.426702451345630063e-01 8.886310855230308281e-01 5.372508486506423209e-01
6.294409918913916038e-05 -4.002371970952907532e+02 4.343624054703083548e-01 2.475114623373929068e-01 7.145505610477536074e-01 6.705185312099295469e-01
6.280022183584294372e-05 -4.002369855074418865e+02 4.380424276758514979e-01 2.564818856362953703e-01 7.015824566592260281e-01 6.070024793111324923e-01
6.268518105422295184e-05 -4.002363190404457214e+02 4.358245714860431996e-01 2.669916300611300253e-01 7.834065500409943539e-01 6.790165925536832958e-01
6.253639362592245093e-05 -4.002361954280402756e+02 4.480057255782403103e-01 2.323863902923966329e-01 8.983718739259884956e-01 5.520025598676230327e-01
6.239268176152652757e-05 -4.002359961242927966e+02 4.575187715545239175e-01 2.542195481834989002e-01 7.538300875800950651e-01 7.136821226480281055e-01
6.224872783059504609e-05 -4.002358060146480057e+02 4.340809728539801737e-01 2.638920966843753546e-01 7.894942802470265031e-01 6.702924367567968389e-01
6.212384116496983278e-05 -4.002353142823650387e+02 4.545957880765940651e-01 2.477472741123157851e-01 6.870491887567569123e-01 6.425589045626375340e-01
6.197559344873920816e-05 -4.002352034598372938e+02 4.588182612687029538e-01 2.390391782462364112e-01 8.581913693389959796e-01 5.788997597782450377e-01
6.182311827657399443e-05 -4.002351667366701236e+02 4.537621935379677063e-01 2.673650428134237700e-01 7.306247192960060310e-01 7.190686524169414007e-01
6.167253344671890132e-05 -4.002351054444688998e+02 4.446010637255350395e-01 2.541910906416193772e-01 7.503178832977093204e-01 5.358128220651592333e-01
6.152662632936226907e-05 -4.002349740837653940e+02 4.480850079081574733e-01 2.627259192401649734e-01 7.856999617428572780e-01 7.435075924753560273e-01
6.143607215750002647e-05 -4.002339469562600129e+02 4.337627172134034259e-01 2.314751616502480069e-01 7.683846766058751721e-01 6.007558750448152018e-01
6.135946491533175739e-05 -4.002326946767217350e+02 4.495047941037240702e-01 2.408458737166425390e-01 6.857296077793090250e-01 6.357246400160047051e-01
6.120685298138189379e-05 -4.002326849532583424e+02 4.449427338396846343e-01 2.593773715463023599e-01 8.393977681183687478e-01 6.924435224708593850e-01
6.105959667981055393e-05 -4.002325937313520967e+02 4.580600683692637176e-01 2.335808813686330587e-01 7.855034603123467463e-01 5.745631279934497737e-01
6.091150114958245135e-05 -4.002325221034113838e+02 4.431789155393119350e-01 2.610167421831947610e-01 8.569862958758254212e-01 5.459021295161035070e-01
6.076054220849808524e-05 -4.002325035118660708e+02 4.348267778055943666e-01 2.416956091352982783e-01 7.632390955054825232e-01 7.187110949479418309e-01
6.062995922221631721e-05 -4.002321549658120148e+02 4.540085031142465644e-01 2.752828280109619885e-01 7.613097663353183275e-01 6.433906878168363930e-01
6.047946872015113365e-05 -4.002321401658840045e+02 4.472321901776886710e-01 2.593019385118732201e-01 8.088927476925316107e-01 5.209981532576994923e-01
6.034221606219326216e-05 -4.002319121540166975e+02 4.456253109142743196e-01 2.500164275001099945e-01 8.079781109260029126e-01 7.477833251552946647e-01
6.020429016110339130e-05 -4.002317004984175242e+02 4.455872601155455581e-01 2.762505143032351618e-01 7.829952376251202439e-01 6.007771497724938570e-01
6.006307653295242429e-05 -4.002315488277595250e+02 4.450106900653575948e-01 2.665800455775051980e-01 8.524667036161573952e-01 6.039166409258858170e-01
5.991595942231905513e-05 -4.002315012092642519e+02 4.588834635665309802e-01 2.350809608765997705e-01 8.463652646993572448e-01 5.840786548270699985e-01
5.976686203339716202e-05 -4.002314927525657708e+02 4.433012792274546032e-01 2.352672906889943794e-01 7.511922367120229538e-01 5.467830233780092142e-01
5.962251298902868313e-05 -4.002314108758649240e+02 4.534700615711834693e-01 2.706281545272438693e-01 7.267189758040841774e-01 6.991094980720173879e-01
5.947505782072707686e-05 -4.002313870849537238e+02 4.584677736293444883e-01 2.678630282437507448e-01 7.434630055719155806e-01 6.463706552827133134e-01
5.932869250272701527e-05 -4.002313510710089304e+02 4.557917641523245855e-01 2.386366046493187676e-01 7.305665653376292035e-01 5.917830930610714635e-01
5.918925452165246418e-05 -4.002312040993714959e+02 4.369076453026408680e-01 2.689610393812243982e-01 7.559923361029057265e-01 6.116501187457121791e-01
5.907234507849779242e-05 -4.002306812328050682e+02 4.459199835606736384e-01 2.287577569926740884e-01 8.171184298707506732e-01 7.015982748550502190e-01
5.892705852459839596e-05 -4.002306437304598035e+02 4.513111900792129427e-01 2.504748891380884079e-01 7.713494610034821175e-01 7.540326558008710878e-01
5.879571896301177423e-05 -4.002303750678251504e+02 4.460163892667430852e-01 2.726961566706429529e-01 8.187761888531085441e-01 5.823195105566388863e-01
5.865373541226262408e-05 -4.002302928503626731e+02 4.533935915268226813e-01 2.229600003612557668e-01 8.487183505170825537e-01 5.627157333985801646e-01
5.851599379591964630e-05 -4.002301439982355191e+02 4.384958394123564807e-01 2.214964149912629632e-01 8.664185301048331622e-01 6.143725667144660507e-01
