weight logl H0 sigma epsilon tau
1.899029894317743445e-04 -4.004679307534962618e+02 7.267005274048493391e+01 4.066713037834839497e+02 1.466532105389982132e-01 3.380853726212539101e+01
1.895524541595887652e-04 -4.004672783241547904e+02 7.317196085219740098e+01 4.388472015435164053e+02 1.611452915870072444e-01 3.557605502694948996e+01
1.891119324336490361e-04 -4.004671050384710611e+02 7.269568509044913185e+01 4.211188279016820957e+02 1.206252810235761974e-01 3.427580400836589547e+01
1.887761539985302465e-04 -4.004663821705667601e+02 7.277971014734322353e+01 4.807707041759196613e+02 1.246075436739323694e-01 3.982646633645842371e+01
1.883081465498952797e-04 -4.004663644149256925e+02 7.251026542859165147e+01 4.811301642197624915e+02 2.106375861699425200e-01 2.777590361938607799e+01
1.878457519982319561e-04 -4.004663229553601127e+02 7.245504630945509916e+01 4.037010631422235178e+02 1.809299936399612896e-01 3.492777990336446692e+01
1.874717996983922314e-04 -4.004658156808369540e+02 7.153643664914436329e+01 4.477212494155932632e+02 1.438304354312706645e-01 2.690331292881680980e+01
1.870528432638931995e-04 -4.004655529520933328e+02 7.291173697177973168e+01 4.772946046861762852e+02 1.221300798502353985e-01 3.889932273816141617e+01
1.866198891184926809e-04 -4.004653702436783078e+02 7.178440052425921181e+01 4.078359215024242985e+02 1.443342026250352406e-01 3.504734223872355869e+01
1.862087431766405515e-04 -4.004650757937509411e+02 7.122678438028744097e+01 4.503172183167170601e+02 1.446876101675969029e-01 3.375032701824118675e+01
1.857653292468382700e-04 -4.004649599069066994e+02 7.217520765269676986e+01 4.910625681041536268e+02 1.954732386597743121e-01 2.967532823930578800e+01
1.853448217277679354e-04 -4.004647261219263328e+02 7.290710931914895809e+01 5.021937947079655373e+02 1.392450582885894073e-01 3.265750767396342269e+01
1.848889507313051476e-04 -4.004646887347983011e+02 7.292116834927776381e+01 4.608071648317122140e+02 1.050806362001609207e-01 3.196009880186966257e+01
1.845817118315019596e-04 -4.004638518653347887e+02 7.248751940948740469e+01 4.901024506050391665e+02 1.385258166938587721e-01 3.969031307780138462e+01
1.841782532734679916e-04 -4.004635400568805039e+02 7.188232911699408589e+01 5.015944221551706619e+02 1.379404629086747047e-01 3.333680026311716915e+01
1.837284354772336734e-04 -4.004634853400684733e+02 7.301590640871719984e+01 4.630038987359523048e+02 1.076763134746223372e-01 3.268703200822358212e+01
1.832847573227761072e-04 -4.004634031189347070e+02 7.159510200063915875e+01 4.700321730995126472e+02 1.141420429225866173e-01 3.499538449291209474e+01
1.829665068785045110e-04 -4.004626409997584915e+02 7.310381523536980808e+01 4.547246078675754575e+02 2.083866138009025648e-01 2.591099470742094368e+01
1.826027120591795479e-04 -4.004621312928169345e+02 7.163748815289051208e+01 4.871259228111727566e+02 1.239570472694444259e-01 3.406553960775743661e+01
1.821659903913263787e-04 -4.004620258067847658e+02 7.320402269296734232e+01 4.219106055840771319e+02 1.959021180342372659e-01 2.881628468327299686e+01
1.818960082258373235e-04 -4.004610089729268338e+02 7.190186943157866040e+01 4.377076362269005472e+02 1.097692943166495710e-01 3.667215600188188063e+01
1.814460447415219401e-04 -4.004609857779686308e+02 7.240133134033010265e+01 5.034803219768506324e+02 1.349609039848150838e-01 3.622976089635189823e+01
1.810187627711092896e-04 -4.004608434257152680e+02 7.120653536832112707e+01 4.396108895696505101e+02 1.627756153768463165e-01 2.908740601675447834e+01
1.806495045815184250e-04 -4.004603853981592465e+02 7.180848885655471747e+01 4.498311777483676224e+02 1.474042457548754015e-01 2.546914047167740947e+01
1.804880212762931160e-04 -4.004587797018769493e+02 7.145728473493812771e+01 4.800772056640200844e+02 1.724103363868020600e-01 3.143334435191501441e+01
1.800588823866397785e-04 -4.004586601915605115e+02 7.257896140614090541e+01 4.650034829250050166e+02 2.186454427644005383e-01 3.160731215939920347e+01
1.796242448950471937e-04 -4.004585769727224829e+02 7.137656067276810745e+01 4.056874980969657258e+02 1.887159511020527758e-01 2.850118739946680790e+01
1.793389876031500267e-04 -4.004576663129452072e+02 7.195164792721523384e+01 4.424131650531191440e+02 1.123794696545722810e-01 2.911104109669493312e+01
1.789059097406728858e-04 -4.004575840895927286e+02 7.238359338103089158e+01 4.440014928162007664e+02 1.021667923499398611e-01 3.632480366626110424e+01
1.787596814196245438e-04 -4.004559017714319111e+02 7.241490161451824292e+01 4.794454739396459217e+02 1.109625062792305161e-01 3.991528697811646254e+01
1.783148591198611900e-04 -4.004558932541860941e+02 7.273557864391146666e+01 4.373565801686843884e+02 1.835806630113108739e-01 3.752325928464211557e+01
1.778863712152093529e-04 -4.004557991308358851e+02 7.232282115152673896e+01 4.581784298401627211e+02 9.938246073508161249e-02 3.166098794118112991e+01
1.775325844217597320e-04 -4.004552899470525062e+02 7.279513107048376241e+01 4.921447218270050712e+02 1.162888838359373983e-01 3.056624071471600246e+01
1.771038691590201618e-04 -4.004552077214648875e+02 7.132841737627637713e+01 4.090166669875833350e+02 1.809658029736081752e-01 2.963734528158662940e+01
1.766785018190329063e-04 -4.004551124062646750e+02 7.291885936637039833e+01 4.692689182680171598e+02 1.467004838729887295e-01 2.555870981904685380e+01
1.762695813258001898e-04 -4.004549295780852844e+02 7.244288587038917626e+01 4.848825821710826744e+02 1.317261326451485137e-01 2.684128074980080569e+01
1.758472926338990180e-04 -4.004548281504093552e+02 7.328828710830866555e+01 4.762622666960014044e+02 1.406528521406900656e-01 3.387063320590891635e+01
1.756351092429801622e-04 -4.004535355133701273e+02 7.147364135475146441e+01 4.623090850360254080e+02 1.584961515036028279e-01 3.760173397651119132e+01
1.752998232287728735e-04 -4.004529463297933489e+02 7.222324500393632718e+01 4.196567386370898021e+02 1.169203813596068064e-01 3.461745602201754224e+01
1.749403255284896644e-04 -4.004524991945366423e+02 7.238928365098811923e+01 3.978775762786412997e+02 1.576280759189614689e-01 3.276087236376929468e+01
1.745176868813855199e-04 -4.004524180193348002e+02 7.198076526738509529e+01 3.940211145217392641e+02 2.288024323086175760e-01 2.591501638734835566e+01
1.741954739180212629e-04 -4.004517660313474607e+02 7.305521758245181729e+01 4.564301844418540099e+02 1.834338514221284522e-01 3.510695201008253008e+01
1.738272086664572561e-04 -4.004513823611583803e+02 7.128145287926523110e+01 4.415507398204103424e+02 1.469559194877364250e-01 2.954299348053000429e+01
1.735049471605055419e-04 -4.004507380004536117e+02 7.252270422865724697e+01 4.307208715533597001e+02 1.564466803675459150e-01 2.433575921405606834e+01
1.731230760203401040e-04 -4.004504413496874804e+02 7.290946046106557787e+01 4.525903004849861873e+02 1.113747365104523906e-01 3.676563333026830804e+01
1.727998979057704170e-04 -4.004498098477807275e+02 7.232986675816829347e+01 3.995350236702828965e+02 2.003151957421842599e-01 3.302918078507320843e+01
1.724984919530949204e-04 -4.004490556191951214e+02 7.293974931442673437e+01 4.543174410199025033e+02 1.135030260337037411e-01 2.920092542075365927e+01
1.722106441257929930e-04 -4.004482257106669181e+02 7.209645126811541616e+01 5.033972578261215745e+02 1.314237409565055803e-01 3.191171598912181295e+01
1.718666763461392888e-04 -4.004477250746108439e+02 7.254159080626477873e+01 4.984890144764870570e+02 1.215414454745059047e-01 3.025189103011811653e+01
1.714406182281602055e-04 -4.004477071560780814e+02 7.192327009439907215e+01 4.710619842627578464e+02 1.568390050815324233e-01 4.018923216034162493e+01
1.710166397251062663e-04 -4.004476832532249659e+02 7.291164710160730067e+01 4.113728843104333350e+02 1.597449354612522077e-01 2.704175699331005589e+01
1.706505567159219254e-04 -4.004473261756540978e+02 7.300752583117954941e+01 4.660510749476582077e+02 1.225638936853705036e-01 2.792196151462524867e+01
1.702665886883612952e-04 -4.004470787358147845e+02 7.278144948956582994e+01 4.075483595320569066e+02 1.725688429749778485e-01 2.584567050126864629e+01
1.698714034927132407e-04 -4.004469024125727401e+02 7.261894977954480623e+01 4.380742627467025159e+02 1.375074331846868891e-01 2.538201014925728316e+01
1.695034296426339902e-04 -4.004465709528317916e+02 7.291905824260530267e+01 4.821501021731884293e+02 1.795510516345559249e-01 3.395371151423302081e+01
1.691452853901256968e-04 -4.004461860908502331e+02 7.197953867075845835e+01 4.284422529080694630e+02 1.305747430365787332e-01 2.686948961094313759e+01
1.688946166387769320e-04 -4.004451691630898722e+02 7.262281147367308165e+01 5.017212205232923452e+02 1.214748385753110782e-01 3.350874295350094911e+01
1.686067147415774110e-04 -4.004443752420902456e+02 7.306380599706861290e+01 4.432318649219533881e+02 2.130693228042827292e-01 3.043026428278491480e+01
1.682704029569427021e-04 -4.004438718864373641e+02 7.208782813095805864e+01 4.364676452134978604e+02 1.060065654749429570e-01 3.481389129625618040e+01
1.680605455462205169e-04 -4.004426198086930526e+02 7.249646694528389901e+01 4.404531398531681816e+02 2.422373555061659300e-01 2.566910372034702092e+01
1.677050165723666152e-04 -4.004422375309781046e+02 7.232827718871888578e+01 4.385752888773522500e+02 1.318135328852344246e-01 4.140356800654605252e+01
1.675139876073184018e-04 -4.004408772574455497e+02 7.319832706388959309e+01 4.506334310935337157e+02 1.621155779312725975e-01 3.542435153068941389e+01
1.671802575390587725e-04 -4.004403714965679910e+02 7.246966329330091128e+01 3.994502729495573590e+02 2.216852073176470705e-01 2.514471360172285230e+01
1.671517192202394214e-04 -4.004380422150206869e+02 7.149402071438601070e+01 4.339347899484778850e+02 1.447731641946987113e-01 3.741040096490115729e+01
1.668732081836867877e-04 -4.004372098217065741e+02 7.303719039236830213e+01 4.543746976334481928e+02 1.394650456352436452e-01 3.826846671762508123e+01
1.664653315623636643e-04 -4.004371570444321264e+02 7.246543728133366358e+01 4.727351321149188834e+02 1.272996794115987262e-01 4.155455067047179085e+01
1.661869937940720163e-04 -4.004363304903216090e+02 7.219400414611099848e+01 4.440865807660912310e+02 1.057698075847463837e-01 3.746389310418359031e+01
1.658381519114585578e-04 -4.004359317890665011e+02 7.230915674711728514e+01 4.531520549750652549e+02 1.011518858548750288e-01 3.667380410624446796e+01
1.654850149003355146e-04 -4.004355634670185395e+02 7.307332464700763808e+01 4.272580789006092914e+02 1.331494680028247335e-01 3.076644884221910559e+01
1.652843203430666603e-04 -4.004342769687583541e+02 7.184956524229691865e+01 4.319809254979704178e+02 2.110431808702616929e-01 2.426248485887247242e+01
1.650272869068094986e-04 -4.004333332779070247e+02 7.217213506014161339e+01 4.742770017126259745e+02 1.043951733285780059e-01 3.773092805034953301e+01
1.646607379863879411e-04 -4.004330568895870215e+02 7.253943643837510535e+01 4.208539024583203059e+02 1.231150445540391269e-01 2.897454234371549120e+01
1.642947035866876326e-04 -4.004327823250382039e+02 7.239939772607623070e+01 4.438225058560671528e+02 1.551591157817992228e-01 4.125924695772702222e+01
1.639123325879985086e-04 -4.004326123858202209e+02 7.190228337856004259e+01 4.887451050366802292e+02 1.716481254473918305e-01 3.487365265971801875e+01
1.636306576110933234e-04 -4.004318323130039516e+02 7.316549351091018139e+01 4.325733180818011192e+02 1.754956763183510848e-01 2.586465379148496879e+01
1.632463031758915118e-04 -4.004316839905979464e+02 7.277807164565757603e+01 4.982226197187692378e+02 1.292713831776780564e-01 3.027423190933195585e+01
1.628571222764368899e-04 -4.004315708473669702e+02 7.295229673219461120e+01 4.291612058040051920e+02 1.467562064976962177e-01 2.622027777401058657e+01
1.626842266133681695e-04 -4.004301330514766164e+02 7.159981018683171783e+01 4.001098085675318430e+02 2.096998187360361310e-01 2.699873945651434326e+01
1.622873751649425418e-04 -4.004300754288630060e+02 7.135493549648089129e+01 4.227727979972829644e+02 1.910493601234463934e-01 3.298839811023543689e+01
1.619511816631445374e-04 -4.004296491712677835e+02 7.257258685653782493e+01 4.989512684314095736e+02 1.729723736129822331e-01 2.975610255120379932e+01
1.615483233643140502e-04 -4.004296397995427697e+02 7.228814821219845044e+01 4.224287474049811522e+02 2.288747963476565062e-01 3.230577763912096856e+01
1.613623254785212144e-04 -4.004282918080443778e+02 7.291924249563960814e+01 4.448110651054693108e+02 1.114146208922068143e-01 3.197824395185543978e+01
1.609607622708100348e-04 -4.004282834906493918e+02 7.192145513526565992e+01 4.092650393224357117e+02 1.342520617038423791e-01 3.021617326375330848e+01
1.605676612694932604e-04 -4.004282286940491531e+02 7.231655091367233013e+01 4.380281909163015825e+02 2.380487775508070281e-01 3.042720523085818485e+01
1.601676171999070271e-04 -4.004282232389520004e+02 7.268390491807809894e+01 4.132457272327505393e+02 1.426878221968848337e-01 3.490716172008740159e+01
1.597752681254345822e-04 -4.004281758596486611e+02 7.326350362924333126e+01 4.699267864492338731e+02 1.369769919870804931e-01 2.899675995781075244e+01
1.595999239671037971e-04 -4.004267739047084547e+02 7.281856970369155135e+01 4.689554058908843786e+02 1.997028581704272665e-01 2.551783228874496956e+01
1.593200633266711496e-04 -4.004260289575331058e+02 7.256971062129493077e+01 4.514189210402092272e+02 1.017770956254196862e-01 3.259153394104510681e+01
1.590559818319137186e-04 -4.004251878860821421e+02 7.134549151844956327e+01 4.478766378892065063e+02 1.861101219040319776e-01 3.363733789478470015e+01
1.587119449441068138e-04 -4.004248532211788643e+02 7.138962956731987219e+01 4.392275982834595993e+02 1.372340168446705422e-01 3.006476998168502845e+01
1.585106238929148139e-04 -4.004236224945408367e+02 7.228458104254576710e+01 4.160300351116216575e+02 1.804124128457665066e-01 3.712102771374885890e+01
1.582739341285245940e-04 -4.004226168212208563e+02 7.167320386161065926e+01 4.173435914101939375e+02 1.343651048232050171e-01 3.408541918347832933e+01
1.581123612110899761e-04 -4.004211381861400127e+02 7.232123492778987384e+01 4.582695698568814464e+02 1.240507822651645414e-01 4.179674911951847349e+01
1.577197442164703632e-04 -4.004211244260764602e+02 7.265800863775825746e+01 4.776850577249126673e+02 1.047099388932338504e-01 3.564880992210672161e+01
1.574047385421478880e-04 -4.004206236727010833e+02 7.170445779336037617e+01 4.275397743622438043e+02 2.382293865556297796e-01 2.787851395112789277e+01
1.570376854443065193e-04 -4.004204583021057715e+02 7.261496331811838445e+01 4.421430833802001530e+02 1.098199631602298637e-01 3.696814893294123294e+01
1.568312658711890409e-04 -4.004192736255998852e+02 7.238485346908647955e+01 4.861108425515807880e+02 1.064407442921688901e-01 3.564209298814538585e+01
1.564647358842227644e-04 -4.004191134585510667e+02 7.300925775999331790e+01 4.595990648494408219e+02 2.003953719583796422e-01 3.205649010868009441e+01
1.560941986834183098e-04 -4.004189844506003055e+02 7.267965722713442744e+01 4.061073617457311116e+02 1.508477628754941735e-01 3.244779330674600715e+01
1.557355291832422011e-04 -4.004187848705172996e+02 7.312215324971559482e+01 4.608680385580795473e+02 1.490556006296339941e-01 2.634128260314784242e+01
1.555979503580909101e-04 -4.004171686741757412e+02 7.246843094848081535e+01 4.153792317181948874e+02 1.819326529126736591e-01 2.423505512355690783e+01
1.553973347896285182e-04 -4.004159588261868521e+02 7.287844124054750239e+01 4.606008153583914577e+02 1.452285162864249135e-01 3.935500604810288650e+01
1.551001233678968739e-04 -4.004153732477365111e+02 7.198301932368656253e+01 4.241222649832225784e+02 1.528992136219266829e-01 2.536911128898088208e+01
1.547972784744225871e-04 -4.004148277332409407e+02 7.233968033986394630e+01 4.499233193474440213e+02 1.046462825014704140e-01 3.734022468522540095e+01
1.544439541167466677e-04 -4.004146128393276172e+02 7.322760467919528082e+01 4.626979610201096307e+02 1.260828104193442434e-01 3.094370828713996957e+01
1.542634822245272333e-04 -4.004132820493402960e+02 7.290314247497038025e+01 4.638640271006908620e+02 1.156524044841972104e-01 2.902455675965586579e+01
1.538826147197601630e-04 -4.004132540436474983e+02 7.214471839360720651e+01 4.305709706507918781e+02 1.101769144238690518e-01 3.340832932405937328e+01
1.535562303231425619e-04 -4.004128772920560664e+02 7.321297319772514811e+01 4.656089943338722037e+02 1.596470131712973972e-01 2.686001206784063200e+01
1.532124238202295992e-04 -4.004126187638767078e+02 7.284517399028661089e+01 4.368899373323066015e+02 1.657925506513744374e-01 3.765628545810086791e+01
1.529893652670655311e-04 -4.004115757024092090e+02 7.179441362326750209e+01 4.838603891946040108e+02 1.177909689334417365e-01 3.287216810706561887e+01
1.526136970362667971e-04 -4.004115342407313847e+02 7.180562927034938525e+01 4.186509423117337292e+02 1.572870629413213039e-01 3.757983093602690161e+01
1.522571844747457439e-04 -4.004113730191825198e+02 7.205107577039254352e+01 4.658916331092947871e+02 1.043943557664090555e-01 3.669670566373549292e+01
1.519195492636525255e-04 -4.004110930137600803e+02 7.214553005930548579e+01 4.764095700255337533e+02 1.452696690283447334e-01 4.045335589255397934e+01
1.515720849148381733e-04 -4.004108827935200452e+02 7.189051110615437779e+01 4.797625337331853075e+02 1.936177716404213767e-01 3.232573642512071643e+01
1.514099765666941286e-04 -4.004094528790744221e+02 7.331203808542700529e+01 4.426311079245236328e+02 1.768681959884651211e-01 3.061696362129341509e+01
1.510612080940214753e-04 -4.004092590070292772e+02 7.195480984334366781e+01 4.646454993290911943e+02 1.170979205871989781e-01 3.983493266465231386e+01
1.507478885036093487e-04 -4.004088352844278234e+02 7.322267784194015405e+01 4.315893569347139191e+02 1.524006705780379667e-01 3.169037617699300569e+01
1.503804352108783289e-04 -4.004087757953075766e+02 7.250359502658292854e+01 5.026479763222154702e+02 1.380933985896038996e-01 3.064080889983283384e+01
1.501275008313937532e-04 -4.004079591747387212e+02 7.214318846770558480e+01 4.107158451935588914e+02 1.398225362964551910e-01 3.566517102646304949e+01
1.498899290438995380e-04 -4.004070428949729035e+02 7.333078397929722314e+01 4.645742566397818791e+02 1.434247122768723126e-01 3.175235984295644087e+01
1.495399324316366418e-04 -4.004068806495972126e+02 7.132114785892738951e+01 4.350818380118414552e+02 1.644989473160069215e-01 3.450425789136804866e+01
1.491715486748550060e-04 -4.004068471362697323e+02 7.229477970921098517e+01 4.955910687490868440e+02 1.161564934405425881e-01 3.272432417186895748e+01
1.488085458874102284e-04 -4.004067835605385994e+02 7.321610985305703423e+01 4.749259483697356927e+02 1.511489868529961034e-01 3.382900880996814408e+01
1.484731729811089151e-04 -4.004065398247303733e+02 7.308514596376772943e+01 4.218311865590588354e+02 2.019225447226627168e-01 2.913236144684323392e+01
1.482724576294356408e-04 -4.004053926020694689e+02 7.239586300350420345e+01 4.456282692726875894e+02 1.354735558955927066e-01 2.559351011967668299e+01
1.479065442118985575e-04 -4.004053634970446751e+02 7.309552347573448117e+01 4.469733086230988874e+02 1.626511315392139001e-01 3.590537825521382587e+01
1.476496937180055613e-04 -4.004046015795182143e+02 7.275492529478354697e+01 4.784866193374071486e+02 1.407456791086982573e-01 3.900475569017430644e+01
1.474242288670363286e-04 -4.004036297721343658e+02 7.181340547880327563e+01 4.008175104238136441e+02 1.615243077001812244e-01 2.826348121762150001e+01
1.471885147754138114e-04 -4.004027299347002895e+02 7.161717826352304428e+01 4.406196840478795593e+02 1.787723372129780275e-01 2.547799189888156945e+01
1.471135263117716297e-04 -4.004007395367743243e+02 7.169308674666113745e+01 4.032564030279376652e+02 1.987332236971043609e-01 2.617011010023642115e+01
1.468403112539873703e-04 -4.004000984350198564e+02 7.213347142427460312e+01 4.211662372627249624e+02 1.578431028657745760e-01 3.868464217860515220e+01
1.465343969981052646e-04 -4.003996839206336631e+02 7.228917917411349947e+01 4.420801432042260899e+02 1.340419158711858016e-01 4.112724951181646560e+01
1.462767465926158891e-04 -4.003989437612519282e+02 7.292361692935288886e+01 4.612088178353699846e+02 2.118460753819168263e-01 2.933496483572152869e+01
1.459688095563798954e-04 -4.003985511476174111e+02 7.195259070538273249e+01 3.951720416134868401e+02 2.219270369874979110e-01 2.684225853828213104e+01
1.456258797397744123e-04 -4.003984032478942368e+02 7.221925099108207746e+01 4.042570206392809951e+02 1.462837128837526091e-01 3.360151975286144221e+01
1.452907113828483124e-04 -4.003982074719601769e+02 7.175485843656937845e+01 4.889957037295848181e+02 1.677998751764913088e-01 3.218365894511233449e+01
1.451483316205128698e-04 -4.003966879170977791e+02 7.154771446691984238e+01 4.377789353317583050e+02 1.493495622940889112e-01 2.719779168066991915e+01
1.447863153775855573e-04 -4.003966851449027899e+02 7.217067398286114610e+01 4.551243677078590508e+02 1.668109521309236731e-01 4.004361153499556281e+01
1.445856156629764363e-04 -4.003955722852938379e+02 7.284691910150360172e+01 4.559389875907332907e+02 1.744858937639349461e-01 3.705194214862402902e+01
1.442437996623217736e-04 -4.003954391921398610e+02 7.221047944140715913e+01 4.704419427596437231e+02 1.087580186256795201e-01 3.006009803098311295e+01
1.439931582032065319e-04 -4.003946783273579513e+02 7.270721395600888570e+01 4.832162496370200984e+02 1.422466511513712506e-01 3.836811936084318120e+01
1.436366128029923695e-04 -4.003946575254019535e+02 7.206279621356831910e+01 4.243402394303482765e+02 1.177285095341547988e-01 3.126049511119377655e+01
1.433382831814396848e-04 -4.003942366600802529e+02 7.190521773814808171e+01 4.564683152946323617e+02 1.319792621297078694e-01 4.070279626315222998e+01
1.431337860161770181e-04 -4.003931643538904837e+02 7.252444873883808896e+01 4.928858754936388209e+02 1.819744939968063469e-01 3.043109290275085499e+01
1.431389792654892386e-04 -4.003906280720646009e+02 7.124356640268860019e+01 4.402536044752167186e+02 1.743281189076318072e-01 3.060284375116777866e+01
1.428133568843971868e-04 -4.003904055321911528e+02 7.206980937623129080e+01 4.940043698304740474e+02 1.205861398743832968e-01 3.322374823235729480e+01
1.425012277008070856e-04 -4.003900934982116269e+02 7.173820772516903332e+01 4.506445127551932046e+02 1.917869529566890163e-01 2.532901933938482841e+01
1.421494624544981412e-04 -4.003900650567747448e+02 7.144190614126455330e+01 4.223521882699751586e+02 1.688738262670327894e-01 2.747209061385314044e+01
1.418014588067050235e-04 -4.003900162115058947e+02 7.276835375253037341e+01 4.836462805754626402e+02 1.303112298539377267e-01 3.791903464663855772e+01
1.415014171134110709e-04 -4.003896343813585759e+02 7.226329323442472230e+01 4.755587105709262232e+02 1.909003690729205172e-01 2.581204119338166691e+01
1.411860955277720396e-04 -4.003893652667165384e+02 7.295861512996469855e+01 4.400065345199040507e+02 1.452207422348945065e-01 3.720445320250286159e+01
1.408796160876673502e-04 -4.003890383742449899e+02 7.306258182335535878e+01 4.841492678089307446e+02 1.308671425871878180e-01 3.038655447506712193e+01
1.407208853175296757e-04 -4.003876657215768091e+02 7.143541981344894509e+01 4.272758001333456832e+02 1.737593930283404253e-01 3.480017334232281456e+01
1.404372339839216044e-04 -4.003871834575792263e+02 7.252898966659944335e+01 4.034352186891218253e+02 1.898062155399277695e-01 2.546816400501091948e+01
1.402856026136192183e-04 -4.003857637500619262e+02 7.201783782785109622e+01 4.116267000417440158e+02 1.469824480421033086e-01 3.599372763056144464e+01
1.399379974342312093e-04 -4.003857446642862783e+02 7.179793337993669411e+01 4.753287795454565980e+02 1.882768625270008211e-01 2.748200806232570415e+01
1.397052999644190314e-04 -4.003849089095994032e+02 7.193259529981715161e+01 4.566182215948739440e+02 1.854751024662100733e-01 2.494568705606534564e+01
1.393722031986928639e-04 -4.003847960380502968e+02 7.202552578105230907e+01 4.315977765908148172e+02 1.277410388149429199e-01 3.872311268537237083e+01
1.390605645692523102e-04 -4.003845345587679958e+02 7.246758531507883561e+01 4.753801851934857723e+02 1.354067071452783044e-01 2.654274277268078208e+01
1.387235608872159243e-04 -4.003844609310224882e+02 7.195630797525231515e+01 4.042632919348222345e+02 1.602801745139635081e-01 2.711384840702074683e+01
1.383782949633692496e-04 -4.003844529107420840e+02 7.325846225026478464e+01 4.561473265868642670e+02 1.372517788140414641e-01 2.977329656545802550e+01
1.382811889843127634e-04 -4.003826548999286388e+02 7.149737061123975934e+01 4.665048767936502259e+02 1.359483306651980417e-01 3.570267647319175097e+01
1.379564935627688939e-04 -4.003825057419143150e+02 7.183570643068068762e+01 4.905667626165326283e+02 1.324479967274979630e-01 3.481306821968914988e+01
1.376195891137214130e-04 -4.003824508352157636e+02 7.177349356448655726e+01 4.733433006822687048e+02 1.404987599288651245e-01 3.864001122531444565e+01
1.373013288699071290e-04 -4.003822661220140162e+02 7.197309774586726405e+01 4.128532710458702013e+02 2.046309251565176512e-01 2.458687021140037032e+01
1.369590148043019911e-04 -4.003822623942696168e+02 7.325142660582361032e+01 4.727130184718931218e+02 1.459882289400585287e-01 3.236770664265242203e+01
1.366465302243887879e-04 -4.003820465929743477e+02 7.313969583513063810e+01 4.685865030038228269e+02 1.237699097030380696e-01 3.144050308341611455e+01
1.363239056449106162e-04 -4.003819104000926927e+02 7.192935988196619235e+01 4.110991561686083173e+02 1.725966359411138795e-01 2.549953821773532781e+01
1.360071099263780866e-04 -4.003817369500874861e+02 7.319740785489294410e+01 4.461108427229688687e+02 1.335751234995432302e-01 3.251130964928616152e+01
1.356836176046415771e-04 -4.003816182788692686e+02 7.226722252312154637e+01 3.946912928278132995e+02 2.002413515345638495e-01 3.042961213987801017e+01
1.353480199705698272e-04 -4.003815947263319117e+02 7.231771686072201533e+01 3.931224836542374987e+02 1.949595024211281669e-01 2.957629675410277770e+01
1.350898062712183761e-04 -4.003810043244188819e+02 7.125668074874620572e+01 4.373698688988637286e+02 1.687945488629970792e-01 3.125067676156994168e+01
1.347621609940348301e-04 -4.003809326590462661e+02 7.181641927104747936e+01 4.066094215672640075e+02 1.557954802145836426e-01 2.791884800255962773e+01
1.345122658828870935e-04 -4.003802887222884124e+02 7.309458313439056099e+01 4.321275294222858747e+02 1.420393598059140061e-01 3.331892665418349253e+01
1.343301938148378459e-04 -4.003791432114274471e+02 7.213441230888183497e+01 4.572432309591666240e+02 1.287775064631236643e-01 4.111457323010480280e+01
1.340176395334884509e-04 -4.003789726837305238e+02 7.248854237123762800e+01 4.588305605524893167e+02 1.868741342840834763e-01 2.443057034674992067e+01
1.336877377628707154e-04 -4.003789373479890514e+02 7.205731594673308393e+01 4.458221898024554548e+02 1.359545812573919876e-01 4.085337720788373161e+01
1.333571897330586547e-04 -4.003789129478944915e+02 7.298690322974152878e+01 4.597491481220016567e+02 1.699747555510621455e-01 2.544934835790303396e+01
1.330633120695637903e-04 -4.003786190677741388e+02 7.227205301302136320e+01 4.284277871867029717e+02 1.184731835704654901e-01 3.643291169477899416e+01
1.327632916495380866e-04 -4.003783763327974157e+02 7.294965656935818288e+01 4.498283861764604126e+02 1.336370005897729862e-01 2.704041700074626320e+01
1.324701050815072271e-04 -4.003780871153840621e+02 7.139200389042932215e+01 4.227433321908674770e+02 1.551355777424828220e-01 3.029638768545992633e+01
1.321566259655459986e-04 -4.003779563338024445e+02 7.127679653081312949e+01 4.326644383220034342e+02 1.809639198638940683e-01 3.099786121267154471e+01
1.319168498080976323e-04 -4.003772723149239141e+02 7.302087020718603583e+01 4.324506996916986736e+02 1.541104014592802607e-01 2.646331652188188954e+01
1.316778578002311218e-04 -4.003765856447553233e+02 7.236559696011515541e+01 4.497772618130480851e+02 1.915597013320538278e-01 3.689466285408209245e+01
1.314028293970071013e-04 -4.003761764748070959e+02 7.295087393028084932e+01 4.482379748203515533e+02 1.956580887562635596e-01 3.328565180165453796e+01
1.310912742756176620e-04 -4.003760502825485332e+02 7.253568143024961046e+01 4.119607073793291647e+02 1.735488247146467489e-01 2.519773844555644970e+01
1.307739027928992923e-04 -4.003759742141431275e+02 7.258945046845764182e+01 4.687984547045536488e+02 2.146751681459834193e-01 2.851699888414370676e+01
1.305659548468682881e-04 -4.003750656131114738e+02 7.267006270321552108e+01 4.137463728302734580e+02 1.760703694315329526e-01 3.456487585677670893e+01
1.303409220971023165e-04 -4.003742906178963494e+02 7.289985866223376831e+01 4.154709211036257557e+02 1.969586792531050068e-01 3.099763572461182548e+01
1.300296033713836024e-04 -4.003741819705543890e+02 7.209888259978731639e+01 4.629770752792992994e+02 2.191710286352704651e-01 2.713823774427164182e+01
1.299175509517294799e-04 -4.003725440875248864e+02 7.288731843460588777e+01 4.804507749994592132e+02 1.292284830904485426e-01 3.683958107849844055e+01
