m0 c1 c2 c3 m_100 m_200 m_300 m_400
1.025019037623993512e+01 1.577199369307367149e+00 2.374719827914946180e+00 3.072773332800229795e+00 1.473533027117976246e+01 1.544526121480993908e+01 1.556962788418351629e+01 1.497675481626390770e+01
1.011765141975025095e+01 1.937289711093505673e+00 1.837383652566991543e+00 3.755509654510582607e+00 1.466802444697417940e+01 1.540789242714875051e+01 1.568230832442677603e+01 1.524977424495971334e+01
1.350834948061169527e+01 -2.564463069312817645e+00 4.104354685055939811e+00 -8.546777499224837982e-01 1.458982582151237217e+01 1.553889042892645378e+01 1.554362004736579905e+01 1.479602634967554486e+01
1.147016720658147371e+01 6.640539195536199202e-02 3.183175117312593727e+00 1.473597547766566151e+00 1.481631902048534677e+01 1.558740132288300373e+01 1.560131333389865027e+01 1.488344505076120328e+01
1.269459384584476780e+01 -6.857990835871614621e-01 2.595865394049408081e+00 9.358000276864117950e-01 1.468403123650129238e+01 1.544209247744747415e+01 1.558863127689308037e+01 1.511205301028848424e+01
1.103526880803868337e+01 3.108527008999288910e-01 3.263581559892312356e+00 1.608900121287772933e+00 1.471202936578931819e+01 1.546323931365769155e+01 1.543613789591245933e+01 1.466570054419508295e+01
1.292518231698459630e+01 -9.581760069017501991e-01 2.515958758314900123e+00 9.584730393087497191e-01 1.461109140711445242e+01 1.544132123456127026e+01 1.568028341182467145e+01 1.527998646049928588e+01
1.023440734084924308e+01 1.379646430426276993e+00 2.887474664184141560e+00 2.688475436219322390e+00 1.487294867359724471e+01 1.558932264460132977e+01 1.560307165114159389e+01 1.486093953046781024e+01
1.054702939210319101e+01 1.037548216351664720e+00 2.925395330856961351e+00 2.293274929948399432e+00 1.478883216197120731e+01 1.549267108327163989e+01 1.548933232131608762e+01 1.475506316372811533e+01
1.078644576153056711e+01 4.130567360546777422e-02 3.856494264355907475e+00 1.513510456921920877e+00 1.471760703788827485e+01 1.558598367926709471e+01 1.553886828377481777e+01 1.464462834382693757e+01
1.059894539322958451e+01 6.990099502345010762e-01 3.161210872909778757e+00 2.202722768584163049e+00 1.472069769467423228e+01 1.552014612639418090e+01 1.555953552256896621e+01 1.481364018765066248e+01
1.471498812080841034e+01 -2.447852822006836959e+00 2.743450760942497624e+00 -8.366636520377639386e-01 1.470422746734641350e+01 1.546627893791162300e+01 1.560302037991045410e+01 1.521103061370638798e+01
1.011765141975025095e+01 1.937289711093505673e+00 1.837383652566991543e+00 3.755509654510582607e+00 1.466802444697417940e+01 1.540789242714875051e+01 1.568230832442677603e+01 1.524977424495971334e+01
1.167003399409631648e+01 -4.159667567944218547e-01 3.266537205071351480e+00 1.390473943946998858e+00 1.463707438199977773e+01 1.552763968628602242e+01 1.564478727447457906e+01 1.498546792516331649e+01
1.287935253422231341e+01 -1.961347969155371018e+00 4.056330872674768884e+00 -2.730801365409405435e-01 1.463951231743129355e+01 1.558043425386864911e+01 1.558130313302672754e+01 1.480112185496632549e+01
1.045535214949411085e+01 6.394835064077426523e-01 3.363276103868543032e+00 2.034618905459417704e+00 1.464831915514499983e+01 1.544055335337158752e+01 1.542658767389312402e+01 1.461644581049348623e+01
1.308970032108050496e+01 -2.104749252957764938e+00 3.825614162058585066e+00 -1.210970833827911264e-01 1.456904380621837802e+01 1.556527043633950491e+01 1.567561313044024551e+01 1.500410868292601307e+01
1.016469955157901595e+01 1.316495218731059680e+00 2.865258664219773266e+00 2.883815268748957550e+00 1.479132214305926318e+01 1.557757530676793678e+01 1.566564291118026730e+01 1.496455030149114585e+01
1.030810543224907150e+01 3.647844477187298651e-01 4.031932351901922118e+00 1.726465210778325599e+00 1.474869557994348845e+01 1.560844481914303117e+01 1.550830161617091285e+01 1.452942943889550520e+01
1.230010076099609506e+01 -3.373602581284007584e-01 2.656552786238462360e+00 1.183958408674165241e+00 1.473115600217629506e+01 1.547014128199657534e+01 1.557981515465791666e+01 1.504968313758232412e+01
1.042913294486989706e+01 1.310242777295776762e+00 2.821192339748844091e+00 2.486742589219675281e+00 1.488243875616625900e+01 1.555331332389057408e+01 1.553874262929273087e+01 1.480433726246771542e+01
1.399955478705781431e+01 -3.000169919769976268e+00 3.972175063543343043e+00 -1.037120360045534539e+00 1.452064263189774174e+01 1.552298951373325231e+01 1.561571890486335334e+01 1.496565154294725986e+01
1.181032620616050188e+01 -5.730421849685001234e-01 3.372146640050662114e+00 1.137289891109446671e+00 1.464975118703164370e+01 1.552470637965817346e+01 1.560385041806067719e+01 1.491537359709837673e+01
1.298749494716574659e+01 -1.219032141691005933e+00 3.008364750360341233e+00 4.064477445665914956e-01 1.469852969513582863e+01 1.550300234706602431e+01 1.560529460425682124e+01 1.505363008825434079e+01
1.307661709276266748e+01 -6.955329367875631164e-01 2.472580058471141484e+00 6.652386032043295927e-01 1.486082702730760374e+01 1.553082270910001483e+01 1.561992585850632942e+01 1.514742116302326203e+01
1.362460104531991512e+01 -8.671087513959427895e-01 1.972968845100504964e+00 5.832731796401784408e-01 1.478988022962023585e+01 1.542541491383348351e+01 1.559896771880143262e+01 1.528718991170426023e+01
1.092642210355487897e+01 9.365337766807222408e-01 2.661518813306962272e+00 2.078547592277086409e+00 1.477649797391000419e+01 1.541668020866309163e+01 1.541356402589192953e+01 1.474600852143236196e+01
1.118141164409313326e+01 3.303711216761140435e-01 2.870417022914155680e+00 1.963117476097540504e+00 1.464342819985290234e+01 1.544289981925834709e+01 1.555424666780283616e+01 1.493023592007440392e+01
1.296434181290313603e+01 -2.110285861853474998e+00 3.865069803776803425e+00 2.293749640540454493e-02 1.452037992115869791e+01 1.556337083553463430e+01 1.571038670065805753e+01 1.504596651240450456e+01
1.000904077934302272e+01 3.691456873567950936e-01 4.077006787223893980e+00 2.014974478767284083e+00 1.458692300277521881e+01 1.553208954376034789e+01 1.550503943539869667e+01 1.454680331057210552e+01
1.168175286335818264e+01 9.211306752500512118e-01 1.570337349880412958e+00 2.672507908439690993e+00 1.474810196493402437e+01 1.543174219417270976e+01 1.572509800845080363e+01 1.543138000142512745e+01
1.396665619997919094e+01 -2.058050937154095372e+00 3.203806837977111854e+00 -6.862281418865379123e-01 1.475499657413932653e+01 1.550597363771020909e+01 1.552026028659584611e+01 1.494510822662763161e+01
1.063114644871032155e+01 2.485474195162137079e+00 7.237955925049472938e-01 3.960571579702513390e+00 1.474912643138462442e+01 1.526466643758175934e+01 1.557200129876726180e+01 1.536709460081151590e+01
1.842457679435881701e+01 -5.865516451363436801e+00 3.373757733752583476e+00 -4.539581817405303532e+00 1.475182100628334325e+01 1.548732341078031638e+01 1.549148626331063561e+01 1.513747115064278503e+01
1.041188339170327204e+01 4.448707149971138364e-01 3.777868613094989669e+00 1.751453795627986310e+00 1.470705156538148195e+01 1.552189015917073078e+01 1.543592166607217919e+01 1.451493703375722255e+01
1.148654512461970967e+01 -1.835090624594073461e-01 3.183753886735519956e+00 1.532398870307520866e+00 1.463174896326132668e+01 1.548844203638899231e+01 1.558895865491592936e+01 1.492515308926715711e+01
1.126875623156997541e+01 5.217463125468810858e-01 2.507511022825703151e+00 2.172076793548189499e+00 1.464723653748517762e+01 1.541015356008465709e+01 1.556786421259601205e+01 1.503232602501552861e+01
1.037743065241843432e+01 1.906114282244757874e+00 1.981650340090968854e+00 3.208917657146999503e+00 1.485015392455023076e+01 1.546150468915987730e+01 1.557691553743341828e+01 1.504624451392952089e+01
1.065138757894477095e+01 6.199937338576795298e-01 3.057883307067665868e+00 2.231285751244042714e+00 1.462149510017129295e+01 1.543865931313628259e+01 1.552034538559474797e+01 1.482128033732536920e+01
1.241002809917153904e+01 -1.190049830321807889e+00 3.673342174333576793e+00 2.133865861988439860e-01 1.467080238268459524e+01 1.549099407173013354e+01 1.545370157783450438e+01 1.469035360686688207e+01
1.318108249689428213e+01 -4.200006091033117173e-01 2.035478259371503285e+00 8.547984681471891832e-01 1.488424895122872371e+01 1.548027898855330875e+01 1.559538852250446794e+01 1.521362003513624472e+01
1.091592948862321322e+01 1.180722984396817665e+00 1.972035815379225454e+00 2.987000915203035234e+00 1.466796658114421170e+01 1.541581763032684549e+01 1.567558867331643846e+01 1.525882406742247355e+01
1.043720803944886910e+01 1.200985954360076491e+00 2.528518911262860769e+00 2.911338205671309964e+00 1.467365766332111043e+01 1.545997763644776768e+01 1.562776814899176259e+01 1.504470626276082612e+01
1.754761742156680526e+01 -5.441849856923369977e+00 3.829625971639963211e+00 -4.293050631997723521e+00 1.473108535635891414e+01 1.547272777742461969e+01 1.537193661117590793e+01 1.484087806488265926e+01
1.258712471816316025e+01 -6.903222627727618743e-01 2.818765115539649813e+00 8.800595647752533779e-01 1.475118245218486024e+01 1.552097132465847551e+01 1.562721121586294259e+01 1.508342678908474355e+01
1.003412011044353669e+01 1.343284566707882988e+00 3.292226858750442631e+00 2.456603822366506762e+00 1.492248707755925174e+01 1.563109578065364502e+01 1.554354602895864090e+01 1.466935425867438170e+01
1.037458860325440568e+01 1.134572782999665463e+00 2.920570086654032949e+00 2.578083821566512057e+00 1.479022089899001458e+01 1.554699874956242667e+01 1.559547549904218755e+01 1.487763545515598196e+01
1.192726108751372749e+01 4.035665781608308578e-01 2.101415798813528468e+00 1.908269597422997066e+00 1.475742470941089834e+01 1.543087640705164709e+01 1.559681491537442710e+01 1.516472059288187069e+01
1.026579016131455546e+01 1.316289567630379409e+00 2.606193550566278105e+00 2.897966421856848385e+00 1.466820131274094408e+01 1.542805917738243870e+01 1.555053094419733561e+01 1.492263329819183504e+01
1.136254996531004124e+01 4.589468320429901382e-01 2.325967501125891346e+00 2.220773576565818530e+00 1.454120785937134386e+01 1.531385005371484098e+01 1.552403310463617458e+01 1.505620584430897679e+01
1.061334995437391449e+01 1.142662296862933857e+00 2.777745267050004685e+00 2.439253528711475383e+00 1.486500716300504266e+01 1.556363699014468693e+01 1.558830336645489467e+01 1.489203367801261813e+01
1.451910556006523656e+01 -2.963607953784310745e+00 3.280266592019799532e+00 -9.799238406977313076e-01 1.448042113477892201e+01 1.540749921118009880e+01 1.558700827851098225e+01 1.512768325763090793e+01
1.017501364731071334e+01 1.801956698284943315e+00 2.233938389015509784e+00 3.177966544511560798e+00 1.476841324086771579e+01 1.542942816609786405e+01 1.553601267640175543e+01 1.495180063681173266e+01
1.311693853220190498e+01 -1.763285273321658408e+00 3.512911588816516328e+00 9.263066539259767751e-02 1.469105111037936773e+01 1.561654687951925702e+01 1.572636348903881043e+01 1.510162306917960429e+01
1.003780939357475432e+01 2.081213052589273360e+00 2.033905541945751239e+00 3.431920968050174992e+00 1.478357041707653252e+01 1.541559975014311235e+01 1.553705531133243944e+01 1.498501798972237253e+01
1.038568242835046540e+01 6.295318153890470114e-01 3.469552226971044817e+00 2.018526420387612319e+00 1.465843098197404437e+01 1.546136316402460054e+01 1.543327389293177276e+01 1.459379651641239839e+01
1.006531219802080379e+01 5.325410210059757787e-01 3.968079257870375187e+00 2.023122576396756855e+00 1.469390739003419100e+01 1.558347978362742126e+01 1.552542001595982057e+01 1.456726809439865455e+01
1.021189427602722510e+01 2.007534426050344933e+00 2.362678952837441670e+00 2.921179018571372410e+00 1.501696202250409407e+01 1.556398904596560229e+01 1.552663357421650048e+01 1.483780075870901882e+01
1.125230145783954505e+01 -2.918365486035963130e-01 3.781337687393868663e+00 1.086765374173001675e+00 1.468459646455226419e+01 1.551578785023061435e+01 1.545364187556539193e+01 1.459306829217972989e+01
1.385538060636968538e+01 -3.431100136292101865e+00 4.974911499715952701e+00 -1.721146476749170873e+00 1.465901490240438676e+01 1.570529656887553394e+01 1.561290303587516348e+01 1.468732157479692546e+01
1.020705640215562404e+01 1.411949733111271144e+00 2.514478569162005073e+00 3.044918629678338817e+00 1.466065756316275959e+01 1.542476227965277502e+01 1.557160017501024107e+01 1.496816999426754613e+01
1.019772269012429433e+01 1.919816784753230365e+00 1.948544820548141487e+00 3.341687494744757458e+00 1.469642691518935607e+01 1.533753117239719543e+01 1.548960957836932018e+01 1.498108130868273236e+01
1.000904077934302272e+01 3.691456873567950936e-01 4.077006787223893980e+00 2.014974478767284083e+00 1.458692300277521881e+01 1.553208954376034789e+01 1.550503943539869667e+01 1.454680331057210552e+01
1.011765141975025095e+01 1.937289711093505673e+00 1.837383652566991543e+00 3.755509654510582607e+00 1.466802444697417940e+01 1.540789242714875051e+01 1.568230832442677603e+01 1.524977424495971334e+01
1.301148552490694144e+01 -1.072039359474407760e+00 3.046692192431288859e+00 1.597624549990186438e-01 1.480597780887794457e+01 1.550485380462617258e+01 1.549313159638353810e+01 1.487407545496737349e+01
1.096998834261111178e+01 6.859583470500396629e-01 2.464971659294521444e+00 2.616894059689872876e+00 1.460025542676477173e+01 1.543824125109905054e+01 1.567741716884052749e+01 1.517479765617237142e+01
1.280044839019590164e+01 -1.727644149149487163e+00 3.921282145326816959e+00 -6.846705782539608265e-02 1.471409912795849273e+01 1.563233402023898932e+01 1.563966183540850530e+01 1.487654796863772688e+01
1.135616262646144392e+01 -3.435742485311976679e-03 3.286939791444210002e+00 1.544015077794709256e+00 1.475511308393619636e+01 1.557751101849051167e+01 1.561834991281569529e+01 1.489334248721413800e+01
1.229492663004660002e+01 -5.865725006421342869e-01 3.114438298414828665e+00 7.250679405933802002e-01 1.476115546264661837e+01 1.549336665902225008e+01 1.549284678380754698e+01 1.482961293089860533e+01
1.084304405099880597e+01 1.021011314505489764e+00 2.473179929824887324e+00 2.476515910945877863e+00 1.473066400209936688e+01 1.543758147623960753e+01 1.554260914166986041e+01 1.495779827180580313e+01
1.121508124718914878e+01 4.859942225680118355e-01 2.680091674404817326e+00 2.082493109565202616e+00 1.468522877086154566e+01 1.545303923761626663e+01 1.557582679081782473e+01 1.498890429388404044e+01
1.006531219802080379e+01 5.325410210059757787e-01 3.968079257870375187e+00 2.023122576396756855e+00 1.469390739003419100e+01 1.558347978362742126e+01 1.552542001595982057e+01 1.456726809439865455e+01
1.498252480067012726e+01 -2.929729649914981415e+00 3.210215704630973832e+00 -1.464084848249719073e+00 1.475473411676891722e+01 1.552775729907433266e+01 1.557233591339615941e+01 1.506903840959214236e+01
1.599839130444359014e+01 -3.769520189768439167e+00 3.275387303882581591e+00 -2.459464797096223343e+00 1.476384924842584212e+01 1.549570823490305926e+01 1.549465635906617145e+01 1.501540024703721166e+01
1.041625988310762274e+01 5.859177287046861693e-01 3.557563163068939716e+00 1.999852996330730548e+00 1.472212614562906552e+01 1.554217226989790746e+01 1.551088206644438650e+01 1.465317935347152201e+01
1.097423270169662679e+01 1.061032682744734501e+00 2.388048964980660216e+00 2.362047417578192920e+00 1.478488109470983858e+01 1.543848469817534053e+01 1.551064492468403344e+01 1.492830019207317349e+01
1.048353260156331679e+01 1.040951627053679829e+00 2.742384591795005377e+00 2.734919426669398135e+00 1.471021343602789955e+01 1.551609875456281706e+01 1.565518394649597766e+01 1.502266984716282394e+01
1.191873360852314967e+01 -1.363270370807407872e+00 4.427612338369829814e+00 2.709887494417291265e-01 1.471098306948958268e+01 1.568384365449406914e+01 1.562264542543830359e+01 1.469070640874682354e+01
1.283972606822270279e+01 -1.143445228392478086e+00 3.059634903808451156e+00 3.467730496251419936e-01 1.464333824771606274e+01 1.541615486986870032e+01 1.547464822138062956e+01 1.488751301068453614e+01
1.286637871562695246e+01 -5.736035322969712524e-01 2.541579999946970148e+00 8.129390784140326787e-01 1.486703453030658828e+01 1.555312306225298791e+01 1.564050960989579231e+01 1.514323519161232312e+01
1.205976867499981431e+01 -9.346019479631166860e-01 3.771338783513005666e+00 5.174045825072468574e-01 1.473115682015371242e+01 1.557806446521249910e+01 1.554115058308877373e+01 1.473812123852996692e+01
