weight logl m0 c1 c2 c3 m_100 m_200 m_300 m_400
8.928199457091103518e-05 -1.654947866704343369e+02 1.059000134977732799e+01 9.347252797766358867e-01 2.843094053343300232e+00 2.491866903731745353e+00 1.473290594840499601e+01 1.551142862075012019e+01 1.560154873818751398e+01 1.493279327579544358e+01
8.906662398725883993e-05 -1.654947018356324975e+02 1.070430674297680618e+01 6.423633484440038899e-01 3.076816142289720446e+00 2.216481950168718740e+00 1.470605745768299144e+01 1.551510021025046271e+01 1.558417076004124269e+01 1.487390644344547752e+01
8.892779340874943685e-05 -1.654937617790137949e+02 1.008209406531684493e+01 1.516913711628571804e+00 2.750953108996426977e+00 2.841369494901513804e+00 1.477093093235849608e+01 1.547647956278445491e+01 1.550977122076052517e+01 1.479729291106523625e+01
8.873366904483359185e-05 -1.654934471087807424e+02 1.035678864813830913e+01 1.232038393648306140e+00 2.690916969520731783e+00 2.812243063048853742e+00 1.473178625434282552e+01 1.550068631765313931e+01 1.561329463568645082e+01 1.496789362090526865e+01
8.852666633537022134e-05 -1.654932826882900372e+02 1.051321129453736347e+01 1.284570295470528478e+00 2.553765663477189918e+00 2.671202195419457581e+00 1.476774327294376477e+01 1.546627425658714472e+01 1.554126816203747197e+01 1.490719834735195448e+01
8.830669123487198523e-05 -1.654932706262785302e+02 1.017418716652818134e+01 9.480210487261899743e-01 3.304113096156513052e+00 2.423275067522535409e+00 1.471340460852052701e+01 1.552309472015967273e+01 1.553636685345122359e+01 1.472980882717130768e+01
8.815617337554673542e-05 -1.654924765704290053e+02 1.001706403185382577e+01 1.971281244724345072e+00 2.181692173503613219e+00 3.366337218161334022e+00 1.477493989379247807e+01 1.543618545294582134e+01 1.555316410540343597e+01 1.497344834889398690e+01
8.795711714617898604e-05 -1.654922371188923762e+02 1.053806639358083252e+01 1.249861058699462291e+00 2.550008666747732633e+00 2.701583981387500444e+00 1.476851556184620406e+01 1.548474762731072474e+01 1.557835111575810849e+01 1.495545911426927255e+01
8.774684052247656710e-05 -1.654921306531858818e+02 1.034950039366153263e+01 1.500117822615784746e+00 2.418711165902980298e+00 2.905648647619521796e+00 1.475118084051419665e+01 1.544044400329613254e+01 1.553524838978148459e+01 1.492519039080250032e+01
8.756767923838322781e-05 -1.654916745380473060e+02 1.012271748976539953e+01 1.811539036060704433e+00 2.295285702481848489e+00 3.213177127147698542e+00 1.479014348337490858e+01 1.546564760158677387e+01 1.557203949268892451e+01 1.497322091680784339e+01
8.736703059818330805e-05 -1.654914685222243520e+02 1.006963358765773719e+01 1.053078045501944615e+00 3.185779161971755258e+00 2.623029002477426985e+00 1.466198478135847338e+01 1.548508438261468179e+01 1.553777318628536364e+01 1.476745394250291810e+01
8.717404276049267261e-05 -1.654911798976057753e+02 1.041437252033205141e+01 8.574780539484532227e-01 3.040563908361757939e+00 2.511103138501811216e+00 1.466961830792149968e+01 1.549808420164623790e+01 1.559208385929012053e+01 1.488571792737123545e+01
8.697292011202568084e-05 -1.654909897023197800e+02 1.052122438624103928e+01 8.970780079876874424e-01 2.933079648748460500e+00 2.498233447251470452e+00 1.471238430740870839e+01 1.551366453186556704e+01 1.560557995913424456e+01 1.491986687413396240e+01
8.681947810375169447e-05 -1.654902555108329238e+02 1.005112772882293193e+01 1.008721671673619369e+00 3.222695885176594999e+00 2.654464534315950530e+00 1.464711907686622894e+01 1.549565836016859954e+01 1.556518757460456470e+01 1.479677175757108998e+01
8.670057061746094947e-05 -1.654891260441606846e+02 1.012412612210878926e+01 1.314454859153393329e+00 2.795017835758759617e+00 2.841678566214513424e+00 1.467328100458561480e+01 1.543996630620967281e+01 1.552523425091525766e+01 1.483896082081990642e+01
8.650911305651924621e-05 -1.654888367477986719e+02 1.042323999840762383e+01 8.119908546611327438e-01 3.192562166226212028e+00 2.367690584613201921e+00 1.472592222581230104e+01 1.554437644567291343e+01 1.559376066304903574e+01 1.483720843217670726e+01
8.630203360433650510e-05 -1.654887333472692603e+02 1.028559995931795967e+01 1.501955218216071586e+00 2.548801294517254235e+00 2.841983271497614538e+00 1.478303691621235316e+01 1.546913313175235594e+01 1.553056410878252080e+01 1.487677689632151967e+01
8.611789110124222252e-05 -1.654883693251548777e+02 1.047665908242868582e+01 1.127040591065179953e+00 2.685523125929805133e+00 2.633660690150756878e+00 1.469625919482530918e+01 1.544316283743653884e+01 1.553671883310021329e+01 1.489170024343414589e+01
8.596400666046908408e-05 -1.654876578279991008e+02 1.046693846346007462e+01 7.855079439098044958e-01 3.222596278455959862e+00 2.251509439415478653e+00 1.473503611972094873e+01 1.553157889898305299e+01 1.555283689602214459e+01 1.477935828970856669e+01
8.577650725748834650e-05 -1.654873413486279503e+02 1.032513373161736503e+01 1.196569786214432440e+00 2.892775738739032931e+00 2.626231325068435041e+00 1.478658097052423059e+01 1.553655555033298441e+01 1.558410970423092756e+01 1.486786034483358954e+01
8.564283250213546993e-05 -1.654864009717444446e+02 1.021129974964845033e+01 1.282949463993013239e+00 2.812435580037309535e+00 2.843157454679515084e+00 1.474850244864647664e+01 1.552634568111306912e+01 1.561885579404646407e+01 1.493391394117503168e+01
8.547008251593086244e-05 -1.654859201068269670e+02 1.065667357311573582e+01 6.740303991153702157e-01 3.056629619327999592e+00 2.267663405906221286e+00 1.468517200385389287e+01 1.549753067667604789e+01 1.557417130848503994e+01 1.486949665350450900e+01
8.526584809790923366e-05 -1.654858125091139414e+02 1.028909798067254933e+01 1.568846806554919482e+00 2.404654823216219484e+00 3.018897683200147952e+00 1.477579344291375563e+01 1.547636049585290863e+01 1.558469625524523572e+01 1.497881286709916182e+01
8.505628504863751928e-05 -1.654857732950511604e+02 1.022850645705180384e+01 9.816955470554802332e-01 3.128251497330438724e+00 2.522491406615783305e+00 1.467445505255713911e+01 1.548215477914887828e+01 1.553397944863249336e+01 1.478123635300332595e+01
8.488099919453773840e-05 -1.654853362433564143e+02 1.011015863670549564e+01 1.039938358148489783e+00 3.260780852490864135e+00 2.574757436955581014e+00 1.474143137373768297e+01 1.556336331446131283e+01 1.559762165592929151e+01 1.480341998754932753e+01
8.471068464567181437e-05 -1.654848447688013664e+02 1.025432368350170975e+01 1.143056941758990419e+00 3.008217710649658372e+00 2.534560726923015039e+00 1.474066209969541497e+01 1.549312926490790154e+01 1.551690474284542276e+01 1.476815661799281898e+01
8.453232185181087834e-05 -1.654844525410938445e+02 1.053820507159513831e+01 6.915638892906414981e-01 3.235655739796026609e+00 2.206276608700704855e+00 1.472023737472324356e+01 1.553148992037984222e+01 1.556521143621256087e+01 1.480059908559065818e+01
8.438748322335454970e-05 -1.654836674218786925e+02 1.058179062086013467e+01 1.109020817766177558e+00 2.710304817786134635e+00 2.536441815729670424e+00 1.477579575798452183e+01 1.550318029469826087e+01 1.557207461842354945e+01 1.491220505223164317e+01
8.418537301872716140e-05 -1.654835653204013397e+02 1.077719771441601360e+01 9.042898779720420777e-01 2.729337422579948935e+00 2.353704786996576814e+00 1.474799861883156815e+01 1.548260879047961858e+01 1.555654666016486054e+01 1.490871165567173406e+01
8.403706469484349879e-05 -1.654828285615518553e+02 1.011571612944014298e+01 1.779936487385809230e+00 2.358351869555932012e+00 3.125520101054309663e+00 1.478245059902852532e+01 1.544937781977434454e+01 1.553307693004511947e+01 1.491253715443427552e+01
8.386704359391255288e-05 -1.654823537789307011e+02 1.074221978697535818e+01 8.904122182711464717e-01 2.734438442688425397e+00 2.423561486077311145e+00 1.472795448385357275e+01 1.548668488683257394e+01 1.558321327127043432e+01 1.494480621539713283e+01
8.367457659210674132e-05 -1.654821513225053309e+02 1.013850252660121498e+01 1.111318267683325089e+00 2.970943080817917803e+00 2.803338894276238946e+00 1.465119641106278436e+01 1.548380519841125214e+01 1.559508070189566808e+01 1.489421006017757421e+01
8.355428681765864659e-05 -1.654810899473066002e+02 1.025978304070544667e+01 1.228763861457245810e+00 2.766798388041134871e+00 2.853360131417350232e+00 1.471220475689829499e+01 1.550251478717357934e+01 1.561847674558485366e+01 1.495758632893446816e+01
8.340333145006951284e-05 -1.654803982554304298e+02 1.071260492270485365e+01 8.078843912293116603e-01 2.905250201718484249e+00 2.266398495732639518e+00 1.472522656351785031e+01 1.548250195199562995e+01 1.553885054041402292e+01 1.485046200282552320e+01
8.319978589540219602e-05 -1.654803417349905317e+02 1.064231084196272548e+01 6.317037984427749109e-01 3.165481338134343403e+00 2.187888758855265792e+00 1.470361844740025603e+01 1.551796151399588020e+01 1.557172756774913935e+01 1.483565289762854178e+01
8.300654415119888363e-05 -1.654801670595581413e+02 1.036653828192868154e+01 1.066097099751148747e+00 2.995746826992384371e+00 2.456126909804707381e+00 1.474849062747523831e+01 1.549862196109265611e+01 1.552391102181221072e+01 1.478395804399366043e+01
8.283313276885466479e-05 -1.654797583738777291e+02 1.031930615265649109e+01 1.395022792802183886e+00 2.489890751041251349e+00 2.922578228831358871e+00 1.469655255494516410e+01 1.542795429972507470e+01 1.554869085443363907e+01 1.494087526611469841e+01
8.262847864883948561e-05 -1.654797321105060917e+02 1.002011633743265939e+01 9.675421935585752919e-01 3.326819673295664970e+00 2.615585698190617592e+00 1.465903373401372178e+01 1.552021293474570030e+01 1.557838563208346727e+01 1.478446276362088696e+01
8.243523894547979578e-05 -1.654795735068402678e+02 1.019889894210333203e+01 1.476189432986567240e+00 2.642919023389085353e+00 2.835540659046992928e+00 1.475456466751938578e+01 1.545701446271634616e+01 1.551287118449516989e+01 1.483723153499770753e+01
8.233200896885920818e-05 -1.654783265470097717e+02 1.032908928499034218e+01 1.366441795508039903e+00 2.546037980238951448e+00 2.931003878373365623e+00 1.473339820946273981e+01 1.548165982488778525e+01 1.560618046095514622e+01 1.498927104659288645e+01
8.214191033094967169e-05 -1.654781381441720214e+02 1.059167339070291902e+01 1.008721058267665782e+00 2.741513548348104123e+00 2.560026253574053001e+00 1.473236265473186357e+01 1.549774160045006788e+01 1.559774962527109565e+01 1.495102721549505986e+01
8.195717135716591218e-05 -1.654778896991463455e+02 1.044558146239443985e+01 1.299243419421893364e+00 2.484146157262788535e+00 2.839674999671931488e+00 1.470631854022882834e+01 1.544010853888697454e+01 1.556563972511808558e+01 1.496780074581434050e+01
8.194263492127619496e-05 -1.654755670811244954e+02 1.013700426779058894e+01 1.213229786594713033e+00 2.943550080614459219e+00 2.708767667096710241e+00 1.468475773195215694e+01 1.545936605138377473e+01 1.551903521626025118e+01 1.479531810397945257e+01
8.190274303692928327e-05 -1.654735540266292446e+02 1.078076988720358820e+01 7.159303857615029187e-01 2.901011779334268681e+00 2.272015917911250682e+00 1.471032571835555913e+01 1.549406270929041618e+01 1.557837937320136845e+01 1.490922903500330321e+01
8.174388301319890306e-05 -1.654729955279906335e+02 1.046949229272960302e+01 9.500471953327611629e-01 3.025810062608409012e+00 2.360511012006583087e+00 1.474451973225566093e+01 1.550325740885261716e+01 1.553133912347512435e+01 1.479382478444369653e+01
8.157531272190569384e-05 -1.654725598334189840e+02 1.053761590740985810e+01 8.955016728220055455e-01 2.886841416621590994e+00 2.467859148214312626e+00 1.467671852991673376e+01 1.546443878166623165e+01 1.555384939775072084e+01 1.487762585706364504e+01
8.140170050252371937e-05 -1.654721903459571308e+02 1.048813820876311986e+01 7.763652393598832191e-01 3.201648225974862427e+00 2.273770141656637378e+00 1.473690785705541728e+01 1.553978705959877615e+01 1.557222684908216159e+01 1.480887577065190364e+01
8.121805695712385278e-05 -1.654719489106768719e+02 1.039048897792902793e+01 1.051889977170619161e+00 3.016528857269944908e+00 2.451938912395970505e+00 1.477688401546095598e+01 1.553219748310798032e+01 1.555789352302084794e+01 1.481440295616127401e+01
8.104373020609845755e-05 -1.654715976213640261e+02 1.053128134642778058e+01 1.123807018846420647e+00 2.757831006641559668e+00 2.536131623933265189e+00 1.478017627013097979e+01 1.550897735258226362e+01 1.556803369181178276e+01 1.489221277139418120e+01
8.086920000842396782e-05 -1.654712534746987842e+02 1.040249020424489679e+01 1.066908773249998887e+00 2.984564336899461878e+00 2.447499399839106360e+00 1.477248939387241933e+01 1.551865084886756385e+01 1.554264419224066884e+01 1.480460978131384664e+01
8.067828878505512997e-05 -1.654711170064833823e+02 1.001139126762949871e+01 9.859516194802182554e-01 3.420816531820175754e+00 2.510231926477541009e+00 1.471530350013317801e+01 1.555275031205588832e+01 1.556561478711658708e+01 1.472988734358776597e+01
8.053425251655566464e-05 -1.654704039184154283e+02 1.000377909754593198e+01 1.581274500165228858e+00 2.532671700969086004e+00 3.173894070959949687e+00 1.466473641871781197e+01 1.542060632900435380e+01 1.555317038371805971e+01 1.492781843848487355e+01
8.036650770659343741e-05 -1.654699889908601449e+02 1.071878434645697276e+01 7.576691026843285215e-01 2.914206049224938866e+00 2.323534273119904014e+00 1.471354392945430867e+01 1.550183471191724571e+01 1.558705310109639086e+01 1.491241329976324081e+01
8.024434996513281392e-05 -1.654690101553291584e+02 1.002625568987988558e+01 1.162948302339398055e+00 3.257560196464622138e+00 2.577898906698717241e+00 1.476426198858344385e+01 1.555275441192655883e+01 1.555358430934530389e+01 1.473735266948054701e+01
8.014032866941461634e-05 -1.654678073030516146e+02 1.034011520427180031e+01 1.411396165333043129e+00 2.557806024053295602e+00 2.874051315345587554e+00 1.477599169297869430e+01 1.549717651594494860e+01 1.559192572906820118e+01 1.495656599459779734e+01
7.999340243615254943e-05 -1.654671423477168162e+02 1.012409801194740666e+01 1.081068903468944242e+00 3.037264044597749901e+00 2.731781188927920212e+00 1.464539358569692595e+01 1.547397253847200105e+01 1.556623424829981239e+01 1.484437973181592518e+01
7.979972283891514733e-05 -1.654670664781886273e+02 1.054708465947202178e+01 7.921229435927550355e-01 3.092583396984657895e+00 2.330392164644711883e+00 1.473189353864679774e+01 1.553356920501861538e+01 1.559000846349044345e+01 1.486042565503552026e+01
7.960267165514975244e-05 -1.654670388536478072e+02 1.073122307941464371e+01 8.660786429130489239e-01 2.841852119765606588e+00 2.300421979501415137e+00 1.475029816408720684e+01 1.549365491067375977e+01 1.555043861260687343e+01 1.487252649836705665e+01
7.944122531807344440e-05 -1.654665690653768024e+02 1.067803169855100620e+01 8.681230223069427154e-01 2.812254672467650707e+00 2.387330641615895033e+00 1.470100639773181150e+01 1.546481882946168440e+01 1.554848791411662212e+01 1.488856869704677521e+01
7.926426957970559629e-05 -1.654662990551047983e+02 1.059672741118216699e+01 8.252211566315654778e-01 2.908245020163418459e+00 2.428354402155596503e+00 1.467987099638841642e+01 1.547836576144166187e+01 1.557416995633018786e+01 1.490070312298904120e+01
7.915890874804170480e-05 -1.654651291741986086e+02 1.025048054174603607e+01 1.005417588854262689e+00 3.098999512579252880e+00 2.511916238251846067e+00 1.468811572522232289e+01 1.548285086090951879e+01 1.552850761346461894e+01 1.477810347297037019e+01
7.899110463442235908e-05 -1.654647512628788775e+02 1.025179606946081812e+01 1.657761544865598680e+00 2.344721964406220494e+00 3.053988604509923377e+00 1.477546030477754968e+01 1.545433896036887234e+01 1.555433780031244062e+01 1.495228406209789895e+01
7.880396461620493040e-05 -1.654646232014552254e+02 1.038128579621812975e+01 1.327414208253010486e+00 2.501380699848883893e+00 2.903882131255933530e+00 1.470293794207978522e+01 1.544907745630902340e+01 1.558236180023964224e+01 1.498197799139208186e+01
7.863006950655724572e-05 -1.654643323194688378e+02 1.066377703033871249e+01 9.802841050769366404e-01 2.676585766986965709e+00 2.533079228869324240e+00 1.471332378725664469e+01 1.547132537807428143e+01 1.557954190611067702e+01 1.495295461724902353e+01
7.848428209284223861e-05 -1.654636881328184472e+02 1.019332636367851919e+01 1.282200426785660596e+00 2.907048774316558948e+00 2.744506738745799979e+00 1.478133669222166091e+01 1.554269649157446231e+01 1.559707613094483847e+01 1.487457427125248799e+01
7.830650902942609172e-05 -1.654634557805332520e+02 1.001921541080852762e+01 1.356027904472497880e+00 3.003000825900294046e+00 2.822229356058695515e+00 1.478228848753539992e+01 1.555645736938790691e+01 1.560020080822340560e+01 1.484637525944664738e+01
7.817459882833557904e-05 -1.654626417378241001e+02 1.011662907317329463e+01 1.485534024152354249e+00 2.573243038149083617e+00 3.022326302206856496e+00 1.467969295010921016e+01 1.542402760896143832e+01 1.553698397052058056e+01 1.490075134082593955e+01
7.806328842136399588e-05 -1.654615666217336525e+02 1.011749421434569385e+01 1.448829781564114683e+00 2.721028265088293097e+00 2.977166422773983356e+00 1.476392544962390119e+01 1.552302487713678403e+01 1.561649954007519625e+01 1.494112549469002005e+01
7.796002095091264137e-05 -1.654603903660632511e+02 1.066740462628273001e+01 9.603503717117369831e-01 2.793759546429303242e+00 2.408364676225396295e+00 1.476227653543957530e+01 1.550439313312121925e+01 1.557004325734052230e+01 1.490023941284435338e+01
7.779083872925075056e-05 -1.654600628393137640e+02 1.024201576556743021e+01 1.112472227636464694e+00 2.869216377710120724e+00 2.770465422787793841e+00 1.465528206208121986e+01 1.546635287801239933e+01 1.558018433963937177e+01 1.490330563480608284e+01
7.761666287788597442e-05 -1.654598043774955443e+02 1.042211178388138215e+01 7.989293810559807696e-01 3.176201194272179507e+00 2.390382335112466450e+00 1.470619572700188016e+01 1.553272831739044157e+01 1.559397890134666120e+01 1.484708085880706996e+01
7.742687219712901460e-05 -1.654597526030918289e+02 1.017931964380126253e+01 1.014321698134688532e+00 3.139754481481984882e+00 2.555752945388887198e+00 1.467501050509229898e+01 1.548443385404294759e+01 1.553488934865690396e+01 1.477670346048921601e+01
7.726528278942970370e-05 -1.654593417777689410e+02 1.034146807529947409e+01 1.118606338799787991e+00 2.818166013261475200e+00 2.742570121424630969e+00 1.470603963899800704e+01 1.550155599424775588e+01 1.561195879814424003e+01 1.494472919361905028e+01
7.707370797814648447e-05 -1.654593242989869282e+02 1.001629988261161408e+01 1.597996849304951894e+00 2.556319504329280790e+00 3.208796351056060203e+00 1.472421484967117422e+01 1.548808683785805940e+01 1.562279038798823905e+01 1.499184774527668651e+01
7.690417618226172631e-05 -1.654590263277433735e+02 1.054960794177308259e+01 1.012402921852391557e+00 2.882944409396257512e+00 2.419538609100959192e+00 1.477274907540460092e+01 1.551413011203366210e+01 1.555771188814447470e+01 1.485475456159846885e+01
7.676108954093561218e-05 -1.654583886442793528e+02 1.012273226042282914e+01 1.540385594254757962e+00 2.626442417253882056e+00 2.912354278609905478e+00 1.474544807655428613e+01 1.544989793029406400e+01 1.551079317242647804e+01 1.483657291175904192e+01
7.657225646954891115e-05 -1.654583516853824676e+02 1.044450305809867707e+01 1.227282794641283203e+00 2.718542560786946893e+00 2.596476134558532323e+00 1.476963409592534937e+01 1.548227264479526077e+01 1.553343098134702416e+01 1.485595327013238887e+01
7.644733344991975707e-05 -1.654574844573360224e+02 1.033906814549537145e+01 1.295350597262563852e+00 2.643967622296523601e+00 2.850412683806180070e+00 1.474089778333854284e+01 1.549756830567093147e+01 1.560838051474821242e+01 1.496843489548314921e+01
7.630351194718096850e-05 -1.654568675440693823e+02 1.054440307700635060e+01 9.395232002196465260e-01 2.883868385491531683e+00 2.423963290366788925e+00 1.470547997176811172e+01 1.546832914256780356e+01 1.553356661548344242e+01 1.484467160015882037e+01
7.611917427803172444e-05 -1.654567863147076139e+02 1.015043693501055522e+01 1.553396368196974464e+00 2.658276723018834886e+00 2.897594715157152834e+00 1.480793666638767903e+01 1.550837621619121798e+01 1.555779023407973405e+01 1.487058732214772228e+01
7.593937124576310028e-05 -1.654566512342910585e+02 1.032771022603196442e+01 1.253584073228196871e+00 2.744766786853018559e+00 2.675860594777088153e+00 1.472496721990145296e+01 1.545580567967451913e+01 1.551837626280044447e+01 1.483801018640758329e+01
7.575127261105845625e-05 -1.654566312650474913e+02 1.063637842015677037e+01 9.776413444245317663e-01 2.780508705431552485e+00 2.412653593298021093e+00 1.473620814054809891e+01 1.547320495078558444e+01 1.553672173806367596e+01 1.486780516114842854e+01
7.560303638823847921e-05 -1.654560900631973084e+02 1.054893391782182910e+01 1.206376026308129568e+00 2.529618011884659623e+00 2.701059185139005336e+00 1.472284261353779300e+01 1.544853118628989286e+01 1.555664329611798280e+01 1.494754922574046674e+01
7.542427398719965613e-05 -1.654559573500685019e+02 1.059894539322958451e+01 6.990099502345010762e-01 3.161210872909778757e+00 2.202722768584163049e+00 1.472069769467423228e+01 1.552014612639418090e+01 1.555953552256896621e+01 1.481364018765066248e+01
7.524995459161016914e-05 -1.654557712092467909e+02 1.000243600756390272e+01 1.136102144470324760e+00 3.251607320373326004e+00 2.588791893248554743e+00 1.471503369534997319e+01 1.551330576599451661e+01 1.552540858781612343e+01 1.471718213947253417e+01
7.508105418650765203e-05 -1.654555182569788769e+02 1.004625359351476810e+01 1.084850530697995197e+00 3.302449334085144628e+00 2.565207069954585251e+00 1.475083293944154228e+01 1.556257477211283380e+01 1.557664159701661433e+01 1.476131599058096633e+01
7.493987806871080823e-05 -1.654549003431297649e+02 1.020118323437305108e+01 1.623374403965838653e+00 2.353961453784769731e+00 3.157143640097540782e+00 1.473614428193899606e+01 1.545467545119172925e+01 1.559174891523627693e+01 1.500577650273256225e+01
7.477676519733548457e-05 -1.654545792984196169e+02 1.025084613417912216e+01 1.089601527179732798e+00 3.062909661305162956e+00 2.596131505006130880e+00 1.475826489465190683e+01 1.554926588302062207e+01 1.559867425928388229e+01 1.485218778799278638e+01
7.460802548294123856e-05 -1.654543384278181577e+02 1.028562050594861255e+01 1.049127063071386701e+00 3.116038593675490631e+00 2.488028607826493044e+00 1.476911092316849405e+01 1.554705246220007808e+01 1.557179414274857976e+01 1.480560596591908862e+01
7.444402267435201400e-05 -1.654540390399774878e+02 1.000633256892699130e+01 1.328591158422668173e+00 2.901891464405913723e+00 2.979517428987293215e+00 1.470702806486910141e+01 1.552122397696832934e+01 1.562798809787239662e+01 1.492574140296565410e+01
7.427349351265244133e-05 -1.654538323708615906e+02 1.022779449783365280e+01 8.467695184588723833e-01 3.338526638991133666e+00 2.411339056296563754e+00 1.470415256744672661e+01 1.554246388008658997e+01 1.557693897765398106e+01 1.477865011156247199e+01
7.410505657069251667e-05 -1.654536027396476072e+02 1.061466953719904360e+01 9.330532216490432518e-01 2.896448854589388944e+00 2.372420777863533559e+00 1.476440551706634885e+01 1.551598971737575283e+01 1.556734869854580339e+01 1.487015037168728782e+01
7.395779772393902638e-05 -1.654530918799489996e+02 1.041956078298506938e+01 8.267520691652503473e-01 3.127886363289986704e+00 2.378695919354651522e+00 1.468176644978254153e+01 1.549164962942656487e+01 1.554750969039429265e+01 1.480730440721908181e+01
7.377497042103016987e-05 -1.654530669895477786e+02 1.020792318938267940e+01 9.357829880255899013e-01 3.188216449511745765e+00 2.580069805894622093e+00 1.468496594771045949e+01 1.552861215344335655e+01 1.560222219897456952e+01 1.484838847743877821e+01
7.361643287575848026e-05 -1.654527182358602033e+02 1.041975618467070497e+01 8.253549918193652246e-01 3.206739008704641236e+00 2.334025172522691705e+00 1.473581368219906018e+01 1.554275612873674106e+01 1.557741694709618585e+01 1.481046653525788415e+01
7.345629854044758095e-05 -1.654523958577354392e+02 1.004451840200114709e+01 1.349446168227082410e+00 2.922931252349291853e+00 2.772123827843003596e+00 1.471485508286426480e+01 1.546730822311862497e+01 1.550848789840170561e+01 1.477211733001581351e+01
7.330101209265606796e-05 -1.654520120931049121e+02 1.000039818867432118e+01 1.729956540236463169e+00 2.491433756702537750e+00 3.230796030405016950e+00 1.477464795312620538e+01 1.550068047471917865e+01 1.561188291088452829e+01 1.497644933752238572e+01
7.314011103197668438e-05 -1.654517095786471543e+02 1.023891117399163520e+01 1.290419705120864791e+00 2.839395343107835146e+00 2.758424684967717866e+00 1.477898954229766204e+01 1.553405477609369356e+01 1.559790795118964724e+01 1.489415550588616632e+01
7.297106846693191559e-05 -1.654515234692207173e+02 1.003278159580415263e+01 1.519616808655568363e+00 2.724836097254780043e+00 2.918485398616168069e+00 1.472599162404627648e+01 1.544946275270755365e+01 1.550634268256858128e+01 1.480962140130757909e+01
7.279892406744141128e-05 -1.654513853336417810e+02 1.008837453760973801e+01 1.718014612445148970e+00 2.503331691141747584e+00 3.039083877156228297e+00 1.480034565448985440e+01 1.547703231396738133e+01 1.553729679235735972e+01 1.487831383105361738e+01
7.266338841631188252e-05 -1.654507488498754810e+02 1.032628326791907192e+01 1.433749003571954006e+00 2.485135408311382577e+00 2.960188282345894706e+00 1.474571905270203942e+01 1.547647635699414437e+01 1.559723471007684736e+01 1.498781919643191607e+01
7.251003578050495117e-05 -1.654503615326023009e+02 1.073221306892944682e+01 7.377057175250030241e-01 2.915432111182143515e+00 2.297756728304305440e+00 1.470206827871136035e+01 1.548874621991336475e+01 1.557233405374367408e+01 1.489810637120296732e+01
7.233488922553686163e-05 -1.654502799347703501e+02 1.013969161127048224e+01 1.625553173008537300e+00 2.368713096053170375e+00 3.200550324853118411e+00 1.470368578168370099e+01 1.543558444572312993e+01 1.558228917833738691e+01 1.499693375202796908e+01
7.216844543741719384e-05 -1.654500836028776121e+02 1.036737599561926437e+01 1.095812984770436316e+00 2.794295977443923107e+00 2.734322541602473677e+00 1.468808966517480918e+01 1.548476660066294386e+01 1.560212310351858278e+01 1.494482688052142372e+01
7.202164818814407602e-05 -1.654496197663379462e+02 1.005523622113529925e+01 1.864966133462196751e+00 2.282017024801900718e+00 3.243952918232078986e+00 1.476809333227221188e+01 1.543596928877976993e+01 1.553735343640662414e+01 1.493569815079473351e+01
7.185601048803082463e-05 -1.654494222471374485e+02 1.006524839320164055e+01 1.118127902729726841e+00 3.262120856642223288e+00 2.544316444504879371e+00 1.475682296734633603e+01 1.554875403593287331e+01 1.555241430895904031e+01 1.473946330935875615e+01
7.167900653367429331e-05 -1.654493886006134744e+02 1.019900462619537151e+01 1.277891649851408573e+00 2.752532425361595259e+00 2.825356335818451470e+00 1.467310029426323581e+01 1.544028275926984151e+01 1.553634485803908127e+01 1.486680009822714865e+01
7.157865303133652366e-05 -1.654482896219488453e+02 1.019688184638003392e+01 9.124333844812326788e-01 3.265605716540953551e+00 2.517830291055222602e+00 1.470140822829011107e+01 1.554304765303239577e+01 1.559696995895184024e+01 1.481888655757349582e+01
7.140210364010373355e-05 -1.654482591777837683e+02 1.045952744440740645e+01 9.449362527662046318e-01 2.951186564270882329e+00 2.531097070712950980e+00 1.471957067166225563e+01 1.551903479355119941e+01 1.560440165732775775e+01 1.490849286429129350e+01
7.124228364115131737e-05 -1.654479999959312408e+02 1.033545987112131570e+01 1.369871220604647277e+00 2.608202434466097230e+00 2.848488394628009956e+00 1.477086633553223649e+01 1.550222674591960725e+01 1.559570469789112579e+01 1.495129491862835813e+01
7.117427668347363790e-05 -1.654464550388376551e+02 1.004874681890435362e+01 1.794044842993720579e+00 2.284099600804484709e+00 3.290261000297295624e+00 1.471588801084831744e+01 1.541663379702093550e+01 1.555054386809571376e+01 1.496718182389269458e+01
7.102155646276290916e-05 -1.654461030663297549e+02 1.035725723442400081e+01 1.470261509659188448e+00 2.475256360267968248e+00 2.893221592059941116e+00 1.477845606220360075e+01 1.547909987902260021e+01 1.557224642571994089e+01 1.495077595747678068e+01
7.084508348013102814e-05 -1.654460909390773793e+02 1.070110930217644807e+01 7.285431806210578287e-01 2.964626350316464709e+00 2.295346087571033422e+00 1.470550974471988681e+01 1.549981720522741391e+01 1.557954202745823480e+01 1.489318976350583767e+01
7.067999024726751836e-05 -1.654459239999746671e+02 1.019738515595332018e+01 1.566452332209705034e+00 2.489400406298242885e+00 3.056768765285260869e+00 1.476905015681962929e+01 1.549091090451254971e+01 1.560041488573705593e+01 1.497604786201580396e+01
7.050991877266203471e-05 -1.654458331177089576e+02 1.004377178890028333e+01 1.740014588304358512e+00 2.321597490892932214e+00 3.314865568090141323e+00 1.470431115393377297e+01 1.543130907581947042e+01 1.558283300931787352e+01 1.500224278187291738e+01
