m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
1.503689663996302350e+01 1.975027632547499366e+02 -1.013276866876609006e-01 1.026638919392595994e+00 -1.994499555747513142e-01 9.273004000136069180e-01 1.624305764949594177e+01 1.608048634329913185e+01 1.637775741554330011e+01 1.617026728277001624e+01
1.499064206725529402e+01 9.899877656250487235e+01 1.106029046879825728e+00 7.304484526334320549e-02 8.403555716742427961e-01 -5.473771612273026221e-02 1.621332107249742904e+01 1.625119837607453022e+01 1.628329878305828160e+01 1.630960763151438897e+01
1.501298954657059426e+01 1.972669666143099789e+02 -6.265722819110486341e-02 1.035489513645266868e+00 -9.725128072350841535e-02 9.746209771257952070e-01 1.619612159122394246e+01 1.613077648438534695e+01 1.633979560440241485e+01 1.624032920422930459e+01
1.508704994552073053e+01 1.976792138500640590e+02 -2.448559363551083834e-02 1.253401575231826826e+00 -6.151614777322222949e-02 8.960565806637799113e-01 1.642981851320861963e+01 1.642960044490845206e+01 1.653769420285234304e+01 1.651359513295466996e+01
1.510601346231398701e+01 9.996436756031091875e+01 1.184307056952187409e+00 1.386509174213408357e-01 7.948360081105736441e-01 4.338921811299556452e-02 1.643094158135288296e+01 1.643290299080531369e+01 1.643485565234453105e+01 1.643679955335612419e+01
1.503261108221667541e+01 1.995279203817722191e+02 -4.754920472251633612e-02 1.368484335812890862e+00 -1.240389462499305040e-01 6.524830614664978157e-01 1.645911346101448558e+01 1.637049941959088528e+01 1.647912741140326531e+01 1.638623730485811691e+01
1.501317939784638966e+01 1.005335034579007498e+02 1.322362131441272126e+00 1.770008328823546861e-01 5.954395373925756019e-01 9.148484433081094380e-02 1.648546753642099461e+01 1.645618758442683216e+01 1.642475921747229961e+01 1.639124395469393747e+01
1.515456262748366711e+01 1.972648097459090195e+02 -1.002547375730102885e-01 1.119613144101441193e+00 -1.146674362652575496e-01 8.481264908300332195e-01 1.644887789192086558e+01 1.629440245542857113e+01 1.656964642540740584e+01 1.637787290826155839e+01
1.503890595741633973e+01 1.986827786934134963e+02 -1.558285481905201664e-01 1.192186470521530595e+00 -1.594453999952527568e-01 7.751391802349480997e-01 1.642145358557304036e+01 1.612912790782688433e+01 1.648389192798386560e+01 1.617458472754308474e+01
1.510517212789438091e+01 9.932168029791033348e+01 1.185353707679242419e+00 -1.031302284047352913e-01 7.881019986866988347e-01 4.400137574067919388e-02 1.622426366520643271e+01 1.625961773132198473e+01 1.629336577975931277e+01 1.632541491819056390e+01
1.510690839630284188e+01 1.967430768439017470e+02 -1.839435684234178581e-01 1.051052441140278404e+00 -6.963141633226754834e-02 9.775144671192954604e-01 1.644108601812299497e+01 1.614700676411722924e+01 1.659983111771875386e+01 1.626900351801682731e+01
1.517337046535235956e+01 1.975672495356509444e+02 -1.227510268742602051e-01 1.111878092733352474e+00 1.001267476719807092e-01 9.157304277666575842e-01 1.647148705450605632e+01 1.629845117783030872e+01 1.657640637019316898e+01 1.640546671991545225e+01
1.512416022971721041e+01 1.991613179446025299e+02 -6.479101324791081140e-02 1.224426062215272282e+00 -1.490297798593740453e-01 9.087260951625282246e-01 1.643895570410994367e+01 1.632622666351155871e+01 1.648744018310452830e+01 1.636514842150725713e+01
1.507936060397282674e+01 1.993220773280718277e+02 -5.172875256022813062e-02 1.252682327549603514e+00 -7.739592669979522555e-02 9.175480961914210809e-01 1.640391618127327433e+01 1.631673227256452563e+01 1.644243590768217445e+01 1.635081728724392391e+01
1.518199462285824275e+01 1.972449840776669134e+02 -2.370260537869981476e-01 1.099281944138393641e+00 -1.040636311814679971e-02 9.938843118210591854e-01 1.660141205240640261e+01 1.620091378849805253e+01 1.673839614197871128e+01 1.632080817733541878e+01
1.507422921091103518e+01 1.965076771648663225e+02 -2.718804172045885537e-02 9.894914136150401163e-01 -4.173752923687423788e-02 9.249519877261143108e-01 1.619010254313772279e+01 1.621233313478103355e+01 1.634657287197412856e+01 1.633042691862679163e+01
1.502170439846154615e+01 1.974882343969625538e+02 -1.400340823806516255e-01 1.094470156309565567e+00 -8.944371131026329635e-02 1.157061360344478373e+00 1.634854286936418077e+01 1.613964051478593120e+01 1.650934117140942803e+01 1.627184073039240531e+01
1.493319344104894597e+01 1.990531575938455831e+02 -1.669128169320348576e-01 1.255861407150678843e+00 -9.377048404345877941e-02 9.407265164286044978e-01 1.638490110045363934e+01 1.607336978963473939e+01 1.643919234069704771e+01 1.612007044464966299e+01
1.518180606669782406e+01 1.005479995195187257e+02 1.249912873532796453e+00 2.338885928860907626e-01 6.770072466070153894e-01 4.460387548343369701e-02 1.663809493462746047e+01 1.660806501275524028e+01 1.657556943717246867e+01 1.654066648827132369e+01
1.504832087534505547e+01 1.014910099083785582e+02 1.411976321599428985e+00 1.655503515891769695e-01 4.842627348127166442e-01 4.642463901243232272e-02 1.656386409126546511e+01 1.648504859852484117e+01 1.639049435261172860e+01 1.628154778831676097e+01
1.498724572447527947e+01 1.009403489116559740e+02 1.347399076201494239e+00 2.319407548594476509e-01 7.300371300097872052e-01 4.821278351595914557e-02 1.651435205919680271e+01 1.645458143168188414e+01 1.638758406441125359e+01 1.631372522908498013e+01
1.505356122162459265e+01 1.003246933057520636e+02 1.215020618473472425e+00 6.912111388340314022e-02 7.342671709916608336e-01 1.052083160981140963e-01 1.631818660196943327e+01 1.629806697069137300e+01 1.627735788911108017e+01 1.625607355371420937e+01
1.511064792369389487e+01 1.971991330243837979e+02 -7.883097605270705799e-02 1.206531237196253770e+00 1.028331096750889628e-02 1.009045713495257957e+00 1.648060109411785490e+01 1.639955457066577793e+01 1.661788101905288784e+01 1.651796219802824695e+01
1.509958770731542188e+01 1.990423579115453094e+02 -9.625168904654124447e-02 1.366555281678184741e+00 1.900648605867161223e-02 8.329535803986587439e-01 1.658664836468064863e+01 1.641834249319606442e+01 1.663125527165743378e+01 1.646171249199014497e+01
1.507849575273145781e+01 1.984225759782692364e+02 -4.443676918337047255e-02 1.040138056419447565e+00 2.038424679560435493e-02 9.580065270463595795e-01 1.620908308197267900e+01 1.616563034147157651e+01 1.629278480805324847e+01 1.624589872031038240e+01
1.509536888934978904e+01 1.995310934050234266e+02 -1.729088134780099040e-02 1.256852670191818788e+00 -5.632596424614888519e-03 8.392920231554015231e-01 1.638180887148990905e+01 1.635908333608301746e+01 1.640556619855173537e+01 1.638212261431859318e+01
1.502388780811287461e+01 9.910487537342960707e+01 1.234518699451678359e+00 1.865712078360459714e-02 8.995706375668994781e-01 -3.705917797854496598e-02 1.632178248408359522e+01 1.636218409972277854e+01 1.639818182985173678e+01 1.642970442996252700e+01
1.506628509700680851e+01 1.019214108556312510e+02 1.261296764432561446e+00 1.560196665008746209e-01 3.128822035210010455e-01 -3.114346082921670700e-02 1.644074084164027028e+01 1.637196632359209403e+01 1.627848986342385373e+01 1.616222725614509059e+01
1.498671951107261791e+01 1.996938429967675575e+02 -1.801551567583636881e-01 1.168061993401742882e+00 -1.399263557435741490e-01 6.956773525444415185e-01 1.634225564971846723e+01 1.598647207608336096e+01 1.635655340531022617e+01 1.599789620995162132e+01
1.505106924623100184e+01 1.983652977886835345e+02 -6.711085073428257886e-02 1.200606896942836954e+00 -4.046201051647990710e-02 8.095062095389842227e-01 1.636009945368764917e+01 1.625980998623497342e+01 1.643250915748636487e+01 1.632154817855395734e+01
1.501072731567864338e+01 1.988689036561191870e+02 1.805361698086827005e-02 1.053392044336039390e+00 -1.785065890735992866e-02 9.151864318704578949e-01 1.607841363817064106e+01 1.614418976351130652e+01 1.613892905871122707e+01 1.620048547700078601e+01
1.495763669596437140e+01 1.976113114518896055e+02 -9.803895819526786681e-02 1.053801246605237552e+00 -8.507613943810454771e-02 1.019542227123565681e+00 1.618695807112934304e+01 1.604936568592010815e+01 1.632157428957171064e+01 1.615839160627718485e+01
1.505062586401128222e+01 1.979273763012312202e+02 -2.453048605826388950e-01 1.117505818950697005e+00 9.094957017051541470e-03 8.122211872530709087e-01 1.646398842689088937e+01 1.602086650736983131e+01 1.654892948082765614e+01 1.609896427481673697e+01
1.505151672190855017e+01 1.976625312909312129e+02 -1.447104968065069386e-01 1.205939961170921393e+00 -1.619884866952503444e-02 9.176669581774881124e-01 1.646746353936199370e+01 1.623451979922331034e+01 1.657609902366271371e+01 1.632781240129465061e+01
1.504540157593400806e+01 1.006140891983922074e+02 1.335990857434206092e+00 1.072125104755130565e-01 9.191391813763534202e-01 -5.648404262845296842e-02 1.645639614525416405e+01 1.642162212732016258e+01 1.638431921405356562e+01 1.634453041864168554e+01
1.501465208942570762e+01 1.008790509829549364e+02 1.334038623869009399e+00 1.522017550985346190e-01 6.054901606904028455e-01 8.663975527356981843e-02 1.645537886369207214e+01 1.640427367463499309e+01 1.634783854932000935e+01 1.628636506852910415e+01
1.507334253076820829e+01 1.977072963548733071e+02 -2.955128094088088631e-02 1.125993096603259858e+00 -2.313596921151450658e-01 1.067154973520249683e+00 1.631199354925628953e+01 1.629604730513330679e+01 1.645856716927005081e+01 1.639565494285078628e+01
1.504079137845202396e+01 1.023816636283837340e+02 1.240071052377020422e+00 3.539748792515062803e-02 4.085849231923468494e-01 -9.439071542536581205e-02 1.626922944839093077e+01 1.619212065668942913e+01 1.608527472489372556e+01 1.595010687272651317e+01
1.515698984282781225e+01 1.986551318843994522e+02 -8.185065719285233854e-02 1.228398631725548640e+00 -8.815745080405079648e-02 9.202996448052473966e-01 1.650711864320828326e+01 1.637361848909615603e+01 1.657982549876131628e+01 1.643443542042009042e+01
1.517175230357581484e+01 9.958279204213155822e+01 1.157849606462512781e+00 1.067564879718734261e-01 8.148006441462314342e-01 -5.176975129531946607e-02 1.645453120209758779e+01 1.647159927261566637e+01 1.648755735044287007e+01 1.650240152564480667e+01
1.505608050594586977e+01 1.987057319384151128e+02 -8.683101267291171155e-02 1.102595522904419312e+00 -1.076343180232210983e-01 9.102019999841086673e-01 1.628400801523876851e+01 1.613824030137229215e+01 1.635511775033955217e+01 1.619693187919074973e+01
1.500762765449128011e+01 1.972184989670993218e+02 -1.118303850490480755e-01 1.107449975350485616e+00 -1.715655839434404584e-01 9.351242504152672552e-01 1.631281048316164117e+01 1.613602227654737931e+01 1.645543757417257069e+01 1.623047374450055358e+01
1.500367591050216376e+01 1.998323280469201109e+02 -3.989749561498179276e-02 1.211791452421964621e+00 -1.772256288064113505e-01 7.043556757346998154e-01 1.625952838365343567e+01 1.618199530824686505e+01 1.626775313830098924e+01 1.618828634561594981e+01
1.507599873078127395e+01 9.934559118260224864e+01 1.259470163271265264e+00 8.977966330016862173e-02 9.327015013185206982e-01 -2.079818235563379858e-02 1.646073506616276916e+01 1.649339919890276462e+01 1.652319850523191036e+01 1.655009843523835400e+01
1.512675612002971448e+01 1.981106832967130913e+02 -1.895105876804770162e-02 1.378081453558566594e+00 -7.287549066165688316e-02 8.262026609940384958e-01 1.657296692861804388e+01 1.657044867601161542e+01 1.665576868553515766e+01 1.663405100033718753e+01
1.505976067040633382e+01 1.988459975791584213e+02 -2.900926159988337361e-02 1.241367160495549626e+00 -4.353508287132434873e-02 7.017196826058338388e-01 1.635568292023791059e+01 1.631838130151401245e+01 1.640166395407279509e+01 1.635783096403714154e+01
1.515818838822311854e+01 1.998284590562686276e+02 -1.625584709839724695e-01 1.189179155221090411e+00 -1.329757834260902882e-02 7.515287388919595912e-01 1.651399752097398377e+01 1.619277747193325823e+01 1.652203272920622368e+01 1.620061128398620198e+01
1.503890595741633973e+01 1.986827786934134963e+02 -1.558285481905201664e-01 1.192186470521530595e+00 -1.594453999952527568e-01 7.751391802349480997e-01 1.642145358557304036e+01 1.612912790782688433e+01 1.648389192798386560e+01 1.617458472754308474e+01
1.507853534693128594e+01 9.908165797029967337e+01 1.282313856080584458e+00 -1.403997266407586153e-02 9.385352264710853376e-01 -1.932592768309326914e-02 1.639711028107312529e+01 1.644310524423807607e+01 1.648465779759101579e+01 1.652164418585349281e+01
1.507334790170831340e+01 1.984055961961715866e+02 -1.328323370670858594e-01 1.264402028002624689e+00 4.198721850198872119e-02 9.605648436661606837e-01 1.651634903058075565e+01 1.629760167051370701e+01 1.659749352445176740e+01 1.637681421062322684e+01
1.500039904486882492e+01 1.981898287787919060e+02 -1.804177334171228608e-01 1.221209187296881993e+00 -2.015758166409788998e-01 8.055392982225164644e-01 1.645192711459265311e+01 1.611414411217861442e+01 1.653863460037706190e+01 1.617055084178923963e+01
1.491818190990797177e+01 1.978817108340882385e+02 -1.791616522957699686e-01 1.100173211512363025e+00 -1.311045764826186399e-01 9.562670976661298283e-01 1.626360650179500311e+01 1.594909799728553779e+01 1.637913925344656718e+01 1.603783448467220651e+01
1.505300673915044030e+01 1.999374395125808803e+02 -8.439178213559372921e-02 1.252560892788585178e+00 -6.870958065018939465e-02 6.506617660829547845e-01 1.639130370161388228e+01 1.622358965577011247e+01 1.639397748788458387e+01 1.622598438348598648e+01
1.512336239916171721e+01 1.985794336726017661e+02 -1.344959907737095506e-01 1.310977663180052488e+00 2.300621940472247218e-02 7.641624283002848017e-01 1.660129679008939263e+01 1.636432223270130848e+01 1.665781004740308902e+01 1.641797134343629594e+01
1.509599997160907847e+01 1.968538899224582792e+02 -1.609567662057305171e-01 1.014288373922276776e+00 -3.780694387109306831e-02 1.023712397276931085e+00 1.637045617892881921e+01 1.613018355389663938e+01 1.653317055962054738e+01 1.626452356078450379e+01
1.509536888934978904e+01 1.995310934050234266e+02 -1.729088134780099040e-02 1.256852670191818788e+00 -5.632596424614888519e-03 8.392920231554015231e-01 1.638180887148990905e+01 1.635908333608301746e+01 1.640556619855173537e+01 1.638212261431859318e+01
1.514313576443739784e+01 1.013344720129170469e+02 1.325830082848725056e+00 1.714515623281833712e-01 5.462310808349926106e-01 8.639657083567797713e-02 1.657416146993685757e+01 1.649494170172954455e+01 1.640372629795281512e+01 1.630164055815253832e+01
1.504982419339793509e+01 1.957416911337747933e+02 -6.287088493010628554e-03 1.008162660189062976e+00 -1.644356188823703491e-01 1.069121728108351377e+00 1.621176782200048194e+01 1.628056049428531082e+01 1.644026638483472880e+01 1.641642028043507651e+01
1.513893306508974135e+01 1.992473515194839706e+02 -6.570252176022250978e-03 1.222851199241683062e+00 -4.347690314285834745e-02 8.476978576215614680e-01 1.638864334588100036e+01 1.639303079689291565e+01 1.642710728879598747e+01 1.642800941281576854e+01
1.511010001467621144e+01 1.983520757500847083e+02 -8.372273736280178014e-02 1.193897489085671282e+00 -1.470136577292269209e-01 8.182591425641057015e-01 1.643259683926309478e+01 1.629149034829402964e+01 1.651197246518728079e+01 1.634909528609853169e+01
1.515928426301313081e+01 1.973869535358030589e+02 -1.560630227051991170e-01 1.032523512887625117e+00 1.529533148789390395e-01 8.985099497764252874e-01 1.641245689403599783e+01 1.618352179609604846e+01 1.651753312582352606e+01 1.630006334997462858e+01
1.507032251363892428e+01 9.980441692887302452e+01 1.186681960709361050e+00 6.637470903495312768e-03 7.216198455485134389e-01 4.497109893087269938e-02 1.627354234774353969e+01 1.628325681313503992e+01 1.629278336808909700e+01 1.630212007019584775e+01
1.511174103436592198e+01 1.966850744620383011e+02 -6.103066146974889250e-02 1.112999936708426674e+00 -7.267908679487966594e-02 9.966577605653803573e-01 1.638864329514991880e+01 1.634101157180040431e+01 1.655213342308876889e+01 1.646108856232665119e+01
1.495879839871820494e+01 1.007388417906116729e+02 1.362897361123369677e+00 5.374483956939002383e-02 7.028198918657295735e-01 -2.026171528342679551e-02 1.634325430228735598e+01 1.630777601261556242e+01 1.626907363269959106e+01 1.622722496548368554e+01
1.514270666789855646e+01 1.992223405550354869e+02 -8.858720489573812529e-02 1.250263437323248183e+00 -6.776038330246514363e-02 8.506316626155374649e-01 1.650286628093600427e+01 1.634295283382005692e+01 1.654313880871016806e+01 1.637847259954807555e+01
