weight logl m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
2.968887812930812032e-05 -5.003599473382474905e+00 1.501221914044769434e+01 1.997839282051067755e+02 -8.766693016763049684e-02 1.225607929888653302e+00 -9.725633614101525382e-02 7.563942308647764179e-01 1.633093563545592986e+01 1.615966782208353081e+01 1.634164512477525122e+01 1.616895132399390533e+01
2.961773157458723668e-05 -5.003498753638277563e+00 1.506282599445175663e+01 1.994564505422275715e+02 -1.211094805303609689e-01 1.263662164689696610e+00 -1.122966523541197859e-01 7.366042331538622534e-01 1.646098135490651515e+01 1.622795310430514704e+01 1.648659597861261616e+01 1.624905308777229251e+01
2.955262849417448709e-05 -5.003199284667935842e+00 1.504838579351608630e+01 1.988848514724472238e+02 -1.689659584578535600e-01 1.218948461828762930e+00 -3.428380662807484214e-02 8.055485447753891748e-01 1.646449499965875773e+01 1.615095281875182209e+01 1.651605322055501901e+01 1.619743292113243172e+01
2.948640003538032170e-05 -5.002942834002118033e+00 1.506565932823210119e+01 1.986363055576449028e+02 -1.097306343822381791e-01 1.216442726123345253e+00 -1.238495423417695918e-01 8.532325064801398184e-01 1.643014008764750500e+01 1.623612726203858969e+01 1.649954655531407965e+01 1.629053566911321127e+01
2.941592529601955560e-05 -5.002835770871531196e+00 1.508532620751484288e+01 1.994869883335224756e+02 -7.948464962230339381e-02 1.276019742800526657e+00 -9.557426132001545227e-02 7.533418961441551431e-01 1.645360568526085387e+01 1.630400222727515214e+01 1.647812820688307767e+01 1.632480709155568732e+01
2.936582972542863706e-05 -5.002040231131374526e+00 1.504784699743424881e+01 1.985588535651826874e+02 -1.066563750968203550e-01 1.155470643099247852e+00 -1.355036826608113643e-02 8.517068273187771155e-01 1.634788133707414559e+01 1.616892578835267713e+01 1.641601348984335473e+01 1.623120279607948291e+01
2.931631974180592680e-05 -5.001227626559789918e+00 1.506937413892437405e+01 1.982431914173028247e+02 -8.190037491914203827e-02 1.125036725084644473e+00 -5.208541570456759473e-02 8.725930121202001288e-01 1.632454747375895110e+01 1.619974267984187577e+01 1.640979461371771819e+01 1.627218463102832757e+01
2.925479677722448522e-05 -5.000828422681308005e+00 1.505484562700782192e+01 1.996045911002621551e+02 -1.115680789593191946e-01 1.215332184432698526e+00 -1.114851288479563607e-01 7.765398743881739563e-01 1.639200854357785175e+01 1.617618303150472059e+01 1.641195004243986588e+01 1.619300899916188641e+01
2.920836436799475271e-05 -4.999916856083921779e+00 1.501136267992975704e+01 1.990002110919216989e+02 -1.118996928772961752e-01 1.210517968768998642e+00 -8.155829363309230473e-02 8.656116744519160022e-01 1.636177085993377034e+01 1.615966425437777687e+01 1.641394327519092045e+01 1.620443012288117401e+01
2.913689296625647372e-05 -4.999866804571688306e+00 1.503515858029283692e+01 1.984154542261919119e+02 -1.539757568948942890e-01 1.151517574081562856e+00 -8.420472648337096189e-02 8.662148876592539182e-01 1.638471276793409359e+01 1.610966029085623319e+01 1.646342730879204908e+01 1.617461559577555619e+01
2.906612320493288498e-05 -4.999798630303605051e+00 1.506517899049692844e+01 1.994670290389741467e+02 -7.357386855235503731e-02 1.262384960761211872e+00 -7.222380572415509903e-02 7.157923082468649056e-01 1.641358011147029217e+01 1.627610609191320634e+01 1.643736832610164456e+01 1.629679378921140298e+01
2.899700804529299866e-05 -4.999679321485601236e+00 1.501735957928717191e+01 1.989957306661871144e+02 -1.208103696308739927e-01 1.206732667368331846e+00 -2.101154604424948502e-02 8.532584935230485002e-01 1.637166560252610381e+01 1.615432673637904060e+01 1.642135533163231642e+01 1.620043425643540402e+01
2.893958959983756560e-05 -4.999161435264731779e+00 1.507626205751757453e+01 1.993349951501334090e+02 -1.299105931048565310e-01 1.188430316368268791e+00 -7.781831395983829225e-02 7.446973980815059235e-01 1.641075911851777747e+01 1.616334577525909211e+01 1.644143505007305706e+01 1.618982614771352857e+01
2.887955191728446033e-05 -4.998738176722850923e+00 1.503157147845347197e+01 1.990589608679048581e+02 -4.577395029223296774e-02 1.232377280099726136e+00 -9.081238733008234476e-02 8.023843216151256286e-01 1.633435272994906029e+01 1.626096298621182967e+01 1.638023839724267816e+01 1.629928552196693659e+01
2.881072671837656699e-05 -4.998624202000877759e+00 1.506959344606768703e+01 1.980881292621780290e+02 -1.302392451489069458e-01 1.135380510597361337e+00 -7.011076643295233168e-02 8.470272324435352829e-01 1.638652650226267227e+01 1.616486506153856695e+01 1.647555575835689368e+01 1.623742458191905769e+01
2.874180343669792382e-05 -4.998519346556370202e+00 1.503341385862661461e+01 1.991703964161110036e+02 -7.292800864047954690e-02 1.273157329550347328e+00 -1.169216900050820129e-01 8.020228000881139963e-01 1.640157451770296859e+01 1.627082566865316693e+01 1.644301500589196152e+01 1.630446268447203195e+01
2.867334064810823349e-05 -4.998404181502940524e+00 1.505887928058339220e+01 1.997535647768485774e+02 -1.243784907588203481e-01 1.219773735035047935e+00 -1.003651556496478747e-01 7.117278835043432395e-01 1.640889985128863060e+01 1.616438723928600751e+01 1.642040972564780077e+01 1.617421169566810235e+01
2.861109443207108776e-05 -4.998077415486961605e+00 1.508722164861356951e+01 1.997356753580247641e+02 -7.288796638333217004e-02 1.248767477105907631e+00 -9.523960095079253563e-02 7.395577872408019005e-01 1.641537859708283520e+01 1.627443736670446128e+01 1.642811710297950256e+01 1.628542996798898912e+01
2.854401262758888183e-05 -4.997924776509820255e+00 1.502704797518521218e+01 1.997807717778960352e+02 -9.633019762869743374e-02 1.248279845742361616e+00 -6.951643989281031111e-02 8.124790850138801090e-01 1.637746927555556553e+01 1.618960536455271182e+01 1.638890926365612799e+01 1.619997823853798380e+01
2.848361563058293111e-05 -4.997542943490704381e+00 1.503109107713162729e+01 1.996759023017435482e+02 -1.131146152381052872e-01 1.310096421565278391e+00 -7.357552163060532280e-02 7.311174697660405286e-01 1.646206375458713111e+01 1.624196728005921386e+01 1.647716634240251565e+01 1.625532241363288222e+01
2.841250309621784129e-05 -4.997542677145174750e+00 1.506956013282660933e+01 1.990298709968955961e+02 -1.022596097877652710e-01 1.228049091222530365e+00 -5.153771498054382505e-02 7.464617810958547039e-01 1.642292773764271985e+01 1.623721020534661363e+01 1.646543510069831839e+01 1.627439941463324757e+01
2.834553391178538568e-05 -4.997402491509458144e+00 1.502224427637814941e+01 1.996320095984684428e+02 -1.257569291570739267e-01 1.218722338939304706e+00 -1.091968949917685450e-01 7.584684693621905893e-01 1.637605649225107740e+01 1.613119416671827366e+01 1.639421455508239944e+01 1.614653252502022696e+01
2.827640973412200235e-05 -4.997344096567585936e+00 1.506897947559962070e+01 1.981655079864392519e+02 -1.337768915223414012e-01 1.149951519013118428e+00 -6.697340395946582703e-02 9.179878924528921402e-01 1.640601946455144500e+01 1.618026485560837813e+01 1.649994649482658815e+01 1.625896043480567599e+01
2.822707776236266979e-05 -4.996590253715741170e+00 1.505130127576400412e+01 1.996122301883516457e+02 -6.721215139005742856e-02 1.231572944920049650e+00 -2.933278528467653246e-02 7.275297540552472242e-01 1.635905226639834353e+01 1.623270052901268556e+01 1.637642086983751355e+01 1.624900479931100961e+01
2.816205746799483266e-05 -4.996396383182649004e+00 1.503701926278841228e+01 1.988741591249716123e+02 -4.514032732660844260e-02 1.188235747431495071e+00 -7.710202616221373262e-02 8.437092627474918061e-01 1.630101181586872983e+01 1.623436602564838083e+01 1.635754457317807464e+01 1.628237888393530852e+01
2.813110023392630105e-05 -4.994996241085555511e+00 1.508545900424352837e+01 1.995058428051654005e+02 -1.022972198477738459e-01 1.260546624582923769e+00 -9.730956750873076544e-02 7.648355985791344125e-01 1.646080684855960641e+01 1.626539809002060366e+01 1.648486887070728457e+01 1.628586931256366555e+01
2.806307730561061168e-05 -4.994917237869175963e+00 1.506976785282807896e+01 1.985809099400233322e+02 -1.288938197749374126e-01 1.187536501260854749e+00 -9.538467761570146308e-02 7.910147952836847907e-01 1.642261517512290325e+01 1.619041263725072000e+01 1.648779716654947336e+01 1.624257962970022007e+01
2.801401193732172280e-05 -4.994167163960989697e+00 1.504594389072231131e+01 1.991146668640170390e+02 -1.278738560368690713e-01 1.267732723380204263e+00 -4.435147458676880206e-02 8.481989582706148667e-01 1.646535605658392143e+01 1.623000337533723680e+01 1.650985211438027989e+01 1.627020627551711129e+01
2.794813771611730913e-05 -4.994021407035562632e+00 1.508166125147080727e+01 1.999278515301064658e+02 -5.406762103406137498e-02 1.281005739477061312e+00 -5.942190233586686077e-02 7.093393636004350356e-01 1.641840702697562193e+01 1.631166834443864744e+01 1.642173185731857288e+01 1.631471118799155917e+01
2.787896168443095485e-05 -4.993999632407586375e+00 1.501728667771958392e+01 1.983286000717139643e+02 -1.166326406235320690e-01 1.161793932525995388e+00 -9.451805062295370874e-02 8.868778741209411010e-01 1.634348535969603944e+01 1.614484695110946078e+01 1.642850882468957607e+01 1.621359129235784380e+01
2.781502091152700677e-05 -4.993795779963086545e+00 1.501912175422491202e+01 1.998747600332659999e+02 -7.418876053201017839e-02 1.267444423526612240e+00 -4.592667134901518011e-02 7.981750283376403132e-01 1.636397778131460967e+01 1.621844264633157806e+01 1.637036347380490042e+01 1.622443006015209122e+01
2.775116782726847622e-05 -4.993594052125135185e+00 1.506043497997882241e+01 1.992141039607893447e+02 -1.239232979684228297e-01 1.225809987043369631e+00 -2.864988785919564407e-03 7.611609641962413519e-01 1.642868271078020115e+01 1.619850118664566097e+01 1.646335023145769583e+01 1.623165595782771220e+01
2.768219003421062735e-05 -4.993582727944895439e+00 1.500580520805483253e+01 1.997044527244893288e+02 -1.045173984735594530e-01 1.275508621697841960e+00 -3.619304397031086751e-02 7.896569083790581089e-01 1.639328585166220620e+01 1.619092845473331721e+01 1.640785493901761427e+01 1.620462340903834431e+01
2.761932986458229185e-05 -4.993356090297899286e+00 1.502251771193364860e+01 1.995374641829883444e+02 -1.002286431663463873e-01 1.308605085925140799e+00 -7.241157321326952001e-02 7.737899876720195635e-01 1.644300691059834918e+01 1.625183183403822440e+01 1.646545964006543628e+01 1.627166204764496626e+01
2.757091213330492723e-05 -4.992610666539858855e+00 1.504617902368471860e+01 1.983287911755350308e+02 -1.300239817684634147e-01 1.163718972862675116e+00 -2.134594529819189290e-02 8.547541175315931383e-01 1.638404456792135733e+01 1.616274930392940945e+01 1.646175167470327594e+01 1.623201641566407716e+01
2.751132810304688953e-05 -4.992274124425477133e+00 1.506843769048740000e+01 1.983445593560327325e+02 -1.245849797462543762e-01 1.121359876639257180e+00 -6.634200069176721115e-02 8.746327438193972625e-01 1.636038331747484520e+01 1.614730998189196498e+01 1.644239547394008127e+01 1.621649635568488179e+01
2.745907106529520516e-05 -4.991675404179094500e+00 1.505976758461470055e+01 1.995498174858183233e+02 -1.620806236804419598e-01 1.234165660868756120e+00 -5.284954710698741565e-02 7.759133346883260174e-01 1.646725842946128537e+01 1.615261777812792232e+01 1.648897045016109431e+01 1.617240653716430643e+01
2.743084903977625628e-05 -4.990203717864080346e+00 1.504644183295222959e+01 1.990409884958327211e+02 -1.305510430505041342e-01 1.243763155563517131e+00 -1.203666157842935291e-01 8.084599742263627320e-01 1.644646415395924421e+01 1.620271110488079458e+01 1.649428308174422142e+01 1.624116212126983783e+01
2.737112043320970279e-05 -4.989883516538876407e+00 1.500820060707817305e+01 1.996998595034313269e+02 -1.379432369360937827e-01 1.239027474561551045e+00 -5.606452398845007679e-02 7.356513985330099814e-01 1.639232617301628281e+01 1.612243380740071785e+01 1.640629270786826766e+01 1.613514828275323509e+01
2.731661342895956246e-05 -4.989376907687114837e+00 1.505926805135883839e+01 1.991973419302997002e+02 -1.592100029823626528e-01 1.192477697177960039e+00 -2.443988801095997587e-02 8.069337094421076273e-01 1.643129785267850806e+01 1.613128185753109278e+01 1.646956144543429801e+01 1.616697277259714838e+01
2.725354875728267838e-05 -4.989188233042431087e+00 1.503592647141597105e+01 1.997815067616434419e+02 -9.258294440074976706e-02 1.314643499795636217e+00 -3.002046164434091224e-02 7.439204036643776163e-01 1.644833641451801753e+01 1.626788240674888542e+01 1.645851294063229986e+01 1.627753195501716377e+01
2.718782423249898011e-05 -4.989102740726736762e+00 1.507298906572444785e+01 1.993724592275969769e+02 -1.203347216460386448e-01 1.212836962573311084e+00 -7.849976254803259224e-02 8.158785803837194095e-01 1.642282835491885606e+01 1.619527641829642306e+01 1.645468022466264202e+01 1.622316298186784422e+01
2.713011126844972143e-05 -4.988727747328506545e+00 1.509034932735631962e+01 1.984142264958098849e+02 -5.840216468982184495e-02 1.184129894907233194e+00 -8.477252949215241529e-02 8.702696403546017478e-01 1.637718225599581956e+01 1.629318569039723386e+01 1.645629431668730547e+01 1.635769870591392205e+01
2.706241036729420873e-05 -4.988726281603400814e+00 1.502729227610981866e+01 1.995743694128074708e+02 -5.933419571228526479e-02 1.268521677935023462e+00 -1.071928567378890307e-01 7.495120468324838470e-01 1.636579435546572370e+01 1.625467786620600563e+01 1.638638823033551617e+01 1.627196172565998111e+01
2.701371318773439440e-05 -4.988027342386684104e+00 1.508969071323485345e+01 1.981491871002694154e+02 -1.214433336885871739e-01 1.143745298900276097e+00 -3.866581844419769709e-02 8.837134648205520193e-01 1.640582608275948218e+01 1.620555301733840636e+01 1.649491479157073215e+01 1.628248326539195290e+01
2.694752129187409921e-05 -4.987980656499969356e+00 1.501824232859453545e+01 1.996703152674373882e+02 -9.633273383811769008e-02 1.308614486758521878e+00 -7.929152702540420705e-02 7.555116299942419289e-01 1.643136701161490976e+01 1.624509990854846819e+01 1.644728825562851782e+01 1.625911620419042691e+01
2.691023910171812865e-05 -4.986865125361607198e+00 1.508824203523268181e+01 1.983337143305559493e+02 -9.199328434839770807e-02 1.147241079061187108e+00 -5.901942740024956890e-02 8.946721029738249342e-01 1.637460963692635119e+01 1.622839618729518918e+01 1.645859240790328926e+01 1.629981292649493696e+01
2.686122348955633502e-05 -4.986188234623496918e+00 1.502205640626394434e+01 1.996822592823242815e+02 -4.594184936954803788e-02 1.269481095918097324e+00 -8.163658714696886420e-02 7.740011442783512052e-01 1.634556176581929066e+01 1.626000387338697806e+01 1.636133936439286174e+01 1.627390310869433065e+01
2.679641404960843756e-05 -4.986103900852436155e+00 1.507655783799974181e+01 1.984085691413302470e+02 -7.141024510115379087e-02 1.172742632722771461e+00 -4.912598840493132002e-02 9.096280956215689883e-01 1.636626021198487280e+01 1.626108431881742078e+01 1.644784363927441717e+01 1.633169264922609543e+01
2.673240394256991867e-05 -4.985995514938074358e+00 1.506120583147131242e+01 1.979659338733265486e+02 -1.396909204089276102e-01 1.153119854211730910e+00 -1.026726796371715267e-01 8.872454686026536308e-01 1.641209489658970355e+01 1.617294402162966449e+01 1.651249560465251776e+01 1.625092228137033601e+01
2.667681245903151269e-05 -4.985577234437429617e+00 1.501575775919900479e+01 1.998315859227637930e+02 -1.402305736025155625e-01 1.278852751885480643e+00 -2.696237360012254669e-02 7.610587007868208076e-01 1.643892409898098705e+01 1.616222739367205818e+01 1.644697914809305672e+01 1.616993445181766020e+01
2.663594920093337014e-05 -4.984610198209256104e+00 1.507806050603138104e+01 1.990932933274521588e+02 -6.447507593786205859e-02 1.245329958427834782e+00 -1.117662891194353136e-01 8.111779411551296448e-01 1.641215665498373255e+01 1.630010322890928265e+01 1.645756566561625434e+01 1.633712359556243499e+01
2.657347244776458984e-05 -4.984458533520730761e+00 1.504895959552909801e+01 1.998870144143532457e+02 -5.763149998255912010e-02 1.275102897364613241e+00 -1.673364735873583697e-02 7.300732910560103761e-01 1.638430846415115738e+01 1.627152550380433027e+01 1.638948848031616379e+01 1.627655614843445520e+01
2.651196200937694169e-05 -4.984275947573927112e+00 1.504065141332329247e+01 1.992119206570686458e+02 -1.244122353654439905e-01 1.289293686172381825e+00 -4.845369853366676693e-02 8.164479943813738316e-01 1.647484333027883707e+01 1.624334509527002268e+01 1.651331907886374140e+01 1.627795299986463462e+01
2.645169463286556555e-05 -4.984051749750135762e+00 1.500855853903485126e+01 1.993695177832364607e+02 -8.153507103175350323e-02 1.240172201267011332e+00 -9.127616722412845718e-02 7.716312774836318056e-01 1.634625495151795249e+01 1.619507538711668815e+01 1.637671625678179765e+01 1.622098287250248561e+01
2.639125958258519577e-05 -4.983839096380425104e+00 1.502183749143881286e+01 1.988937787451426971e+02 -1.140027778453109875e-01 1.172366078216512619e+00 -6.868352886009532199e-02 7.973020214113262227e-01 1.633653025267615178e+01 1.613068842063581698e+01 1.638864664452812292e+01 1.617533556305872366e+01
2.635952671877711073e-05 -4.982542220347328410e+00 1.509107690637238797e+01 1.983547884065833102e+02 -7.580994260633566739e-02 1.179790439355560494e+00 -9.542104747377599949e-02 8.418696295359158199e-01 1.639138972962578578e+01 1.627137561933423271e+01 1.647059316072150281e+01 1.633422642581683704e+01
2.630076176694941492e-05 -4.982274072010525856e+00 1.504691882722580765e+01 1.993204126962887131e+02 -1.273129921209967819e-01 1.263379136398985025e+00 -3.055023304936455020e-02 8.373972115554391138e-01 1.645557889096221871e+01 1.621706791008524817e+01 1.648969932780648762e+01 1.624882699950900644e+01
2.623731855109932688e-05 -4.982189205806967891e+00 1.506511098963250994e+01 1.999435027393148800e+02 -1.294371139384224989e-01 1.219553508196609570e+00 -1.940622238168998592e-02 7.092856307128609927e-01 1.641537614165584102e+01 1.615770399336338059e+01 1.641791334707908945e+01 1.616016560268452906e+01
2.617486576220266195e-05 -4.982072347027751924e+00 1.502385432159679723e+01 1.998526613668162781e+02 -9.605407165353696541e-02 1.226708890701031507e+00 -9.594930842367510593e-02 7.137064622543363157e-01 1.635013210676174467e+01 1.616062503041468901e+01 1.635708095469036394e+01 1.616663714155323106e+01
2.612001479601346496e-05 -4.981670104426505929e+00 1.505058146144364173e+01 1.990911633829605876e+02 -1.467294100223632825e-01 1.218714817621728841e+00 -9.480862815204815774e-02 7.546671199670491603e-01 1.643851155749418780e+01 1.616117101779421716e+01 1.648031533116022374e+01 1.619575299290733739e+01
2.605497633489951205e-05 -4.981663195211624817e+00 1.502041196520797683e+01 1.992121657753501154e+02 -1.440950153005395862e-01 1.209927734744463024e+00 -6.483371962288764223e-02 8.380823934198851077e-01 1.639567845296934934e+01 1.612481741104840793e+01 1.643580760726295154e+01 1.616039331996260131e+01
2.601398254267385946e-05 -4.980737791730519781e+00 1.504265478650345678e+01 1.993391363617434990e+02 -8.999963233865848622e-02 1.245741128714755064e+00 4.665617475112071588e-03 7.970904780300500647e-01 1.639467438613339922e+01 1.623063000843497150e+01 1.642555313588643173e+01 1.626068515952127669e+01
2.597650970642248190e-05 -4.979679318483556827e+00 1.506593821518144694e+01 1.987129948260803474e+02 -1.335804896506598283e-01 1.182804432037304565e+00 -9.447827873179548419e-03 8.124574729961615560e-01 1.641456175282776542e+01 1.617702487308142878e+01 1.647278826669790419e+01 1.623086714549955900e+01
2.591770041445374376e-05 -4.979445826327394187e+00 1.506705147704157000e+01 1.993901577641118763e+02 -5.198169748816816593e-02 1.223639312208069541e+00 -8.632702871592812244e-02 8.212718479646774483e-01 1.635905532338282597e+01 1.626771370657324312e+01 1.639042783098750888e+01 1.629488547911833152e+01
2.586214196063508822e-05 -4.979091776279775949e+00 1.505084719977365992e+01 1.986624878084848547e+02 -1.555070700170997355e-01 1.230004474238270973e+00 -5.593635225731929950e-02 8.581573783980882553e-01 1.647269764164518691e+01 1.619123582925921312e+01 1.653831474352795539e+01 1.624812302985613499e+01
2.581019819597974791e-05 -4.978602282558178160e+00 1.500959513103729037e+01 1.991284397790315950e+02 -9.692087727181686319e-02 1.218600567832217152e+00 -6.528306072686795858e-02 7.862874756342623783e-01 1.634716501453527115e+01 1.617089873365351593e+01 1.638837827996421126e+01 1.620678658548843742e+01
2.574591049505973013e-05 -4.978596176526205674e+00 1.502837925474312719e+01 1.992676887161507011e+02 -1.378546192038179186e-01 1.249068297971883013e+00 -2.531829350622949448e-02 7.648613388755798326e-01 1.643291199023480331e+01 1.617302332907390294e+01 1.646604189848869026e+01 1.620379160021802534e+01
2.568728026834417373e-05 -4.978376037108094287e+00 1.505053859007967176e+01 1.985233600899065038e+02 -6.709515439763080735e-02 1.243643261612731976e+00 -7.613411029189975920e-02 8.823072252200621080e-01 1.640289935508564056e+01 1.630052376598394659e+01 1.647754076040715887e+01 1.636258603481028118e+01
2.563577433954247932e-05 -4.977883164177450581e+00 1.507779313896302753e+01 1.985058516921730529e+02 -5.339625724021068720e-02 1.167318321318271401e+00 -8.914741367716239040e-02 8.676017719387818516e-01 1.634031194605619319e+01 1.626428380562533249e+01 1.641564575796133241e+01 1.632585939441882772e+01
2.557297224307065694e-05 -4.977835953286678716e+00 1.505574088519689013e+01 1.989411171774081595e+02 -9.251378187721392976e-02 1.247078952698601029e+00 -4.221526516396778561e-02 8.795286709537926129e-01 1.642473769496367098e+01 1.626494179382794769e+01 1.647915674112161710e+01 1.631385512667187854e+01
2.551599522888230276e-05 -4.977566455903194687e+00 1.505665589326348197e+01 1.977167993011933333e+02 -1.323872477019492067e-01 1.132041706888868404e+00 -6.173068155587912997e-02 9.081297874529958847e-01 1.638609174930834911e+01 1.617160577831729285e+01 1.649641064480186614e+01 1.626131223954728000e+01
2.545481788682275580e-05 -4.977466942287343876e+00 1.506290591706658866e+01 1.998794173040258215e+02 -8.331873711518156256e-02 1.232929109219625730e+00 -1.089102318490660082e-01 7.414311027026556644e-01 1.638216155828465759e+01 1.621768937416123535e+01 1.638812294272277015e+01 1.622279248308023014e+01
2.539198189986789265e-05 -4.977438524341888382e+00 1.503761745510180603e+01 1.990853357786781714e+02 -8.211301662780989830e-02 1.209123807556709451e+00 -7.433638026071420768e-02 7.581018146726066220e-01 1.635129599244280385e+01 1.620424630532916410e+01 1.639303432017340612e+01 1.623976632779455187e+01
2.534346090112331873e-05 -4.976851231154273414e+00 1.502668792715586221e+01 1.985148933521868457e+02 -1.458389814510852034e-01 1.170569747549608408e+00 -8.706734794250259313e-02 8.767954044023333893e-01 1.638500818670495818e+01 1.612462604584191439e+01 1.646048089093856603e+01 1.618714526304721346e+01
2.528843326659283261e-05 -4.976524867242774874e+00 1.507688545437999039e+01 1.989295816383789770e+02 -1.159140340806832370e-01 1.248597098281919671e+00 -1.301577024755928846e-02 8.147626071464753039e-01 1.646842767013691144e+01 1.626139230651519796e+01 1.651798801241520209e+01 1.630740373873037186e+01
2.522614788023665657e-05 -4.976490904434690776e+00 1.501601406678511097e+01 1.990777731329731921e+02 -1.270293935844684086e-01 1.227617195950482909e+00 -2.288305871056195429e-02 8.398300748773284141e-01 1.639490156963270451e+01 1.616277217994191773e+01 1.644010233724802461e+01 1.620473311826377127e+01
2.516726389156630843e-05 -4.976327877201534911e+00 1.503984345474693640e+01 1.977567298057633138e+02 -1.070343182042314822e-01 1.146518442585954034e+00 -8.009562404379622080e-02 9.132288409226347881e-01 1.635830534749068121e+01 1.619200485137438505e+01 1.646900583459260758e+01 1.627959965088594529e+01
2.512255853890851142e-05 -4.975605786220628879e+00 1.507196923383295051e+01 1.984610631909347944e+02 -4.318317119014736249e-02 1.199867555452948764e+00 -6.695944579289125898e-02 8.756083373409389026e-01 1.635785885932877548e+01 1.630493954323432249e+01 1.643452844129292245e+01 1.636919719114961680e+01
2.506931417672834798e-05 -4.975227419834669540e+00 1.503735276100426432e+01 1.980330754249996517e+02 -1.284187617202103837e-01 1.188354626457513774e+00 -6.031322166927566286e-02 9.165902857560741523e-01 1.641079605739047764e+01 1.619863845079537512e+01 1.650903859146377428e+01 1.628038197260435282e+01
2.501543774719211898e-05 -4.974878831122440559e+00 1.503426985064209376e+01 1.994761490202434686e+02 -9.414525351460234504e-02 1.254057923785943274e+00 -1.306745168193401696e-03 8.133728893739089472e-01 1.639573032639815153e+01 1.622032818240471741e+01 1.642118707333946759e+01 1.624510537194276694e+01
2.496365674877095136e-05 -4.974450938169218794e+00 1.508688584591552839e+01 1.985868114945587593e+02 -7.243805030405070511e-02 1.154246010371762665e+00 -7.031636093933713028e-02 8.593017684243964283e-01 1.635237886989608214e+01 1.623775192519071453e+01 1.642267038651604949e+01 1.629716037255984418e+01
2.490164483399026881e-05 -4.974438116418619771e+00 1.503474361864925513e+01 1.986642683822796300e+02 -1.402307988052822196e-01 1.144595709641620829e+00 -5.503538452238920797e-02 8.525122965798388464e-01 1.635568404363138129e+01 1.610477007444537989e+01 1.642134897990330700e+01 1.616203556778497941e+01
2.484145292783090301e-05 -4.974358228484248023e+00 1.503417372742004687e+01 1.989374924458932696e+02 -1.423932303265900146e-01 1.239957888717100332e+00 -3.862397031244846346e-02 8.598071579470385473e-01 1.644530266744035885e+01 1.618539438071186609e+01 1.649842348125654823e+01 1.623338166013270722e+01
2.478888790827350749e-05 -4.973976490753941881e+00 1.503655138105634492e+01 1.979589342746932914e+02 -8.861844372176896911e-02 1.176450971125968081e+00 -9.908551722029557141e-02 9.094743183417293153e-01 1.636119281715332363e+01 1.622580197142900715e+01 1.646431284943774287e+01 1.630609142948816981e+01
2.473467559352962046e-05 -4.973665845984664102e+00 1.506464897200874020e+01 1.997061188072946152e+02 -7.585243599582724983e-02 1.293543731147451581e+00 -1.193732708254913177e-02 7.661948204933537454e-01 1.644112846343510626e+01 1.629617984637371109e+01 1.645495609292420625e+01 1.630957881729345260e+01
2.467736286569154619e-05 -4.973485635061465793e+00 1.503561913023391305e+01 1.994488228287689537e+02 -8.006631779653616832e-02 1.234012921931718409e+00 -5.344393674600844690e-02 8.463337241341051254e-01 1.636466797321848432e+01 1.621729073311047387e+01 1.639345543764806123e+01 1.624351756784426826e+01
2.463858413271293019e-05 -4.972558300429619216e+00 1.505900529556592460e+01 1.988589973831502107e+02 -1.569309884522915866e-01 1.225402655283705400e+00 -7.523019571882727519e-02 7.849560490935569845e-01 1.647016578300326017e+01 1.617823183278370891e+01 1.652274653001669691e+01 1.622254886955357733e+01
2.459114360850327873e-05 -4.971985613095011303e+00 1.507917426600447186e+01 1.992976822422466796e+02 -4.978335762962515787e-02 1.267278997742666391e+00 -7.157082455631780249e-02 8.088436951022011101e-01 1.641462299603921338e+01 1.632966182803435728e+01 1.644947906072624377e+01 1.636012639981368721e+01
2.453963952833931959e-05 -4.971582225269377986e+00 1.506057677065546230e+01 1.995410034486272934e+02 -1.469326775009118791e-01 1.214108748570922103e+00 -8.933652403813319154e-02 7.464688482648629275e-01 1.643292145647710711e+01 1.614754424426212864e+01 1.645473514198256026e+01 1.616633462155103018e+01
2.448667268656107878e-05 -4.971242977730383927e+00 1.504069796922787106e+01 1.996466183533223955e+02 -9.037817326268360318e-02 1.196437866801742800e+00 -1.940321019631419119e-02 7.716945266454100505e-01 1.633612871113741249e+01 1.616341483721369698e+01 1.635290158028315588e+01 1.617948296090376203e+01
2.442658518395461395e-05 -4.971199879415045153e+00 1.506739452646127830e+01 1.991510820406915911e+02 -1.146019117778056540e-01 1.264004969872612349e+00 -1.086639613811719585e-01 7.936917550080817563e-01 1.646824802600869830e+01 1.625461057587315494e+01 1.650989954397451953e+01 1.628876510073326855e+01
2.437189559221151393e-05 -4.970941326844164010e+00 1.505063770324614225e+01 1.986484585651310795e+02 -1.350488098034556828e-01 1.158691707990824327e+00 -2.642416107925704694e-02 8.175414263249152214e-01 1.637879183952194140e+01 1.613885509605901447e+01 1.644083797908275102e+01 1.619473440067605807e+01
2.433283268750925641e-05 -4.970045397514823549e+00 1.505434158926113852e+01 1.986031488753337158e+02 -7.425190672381809520e-02 1.255681834442627931e+00 -8.724544180390125803e-02 8.546742942834626433e-01 1.642271638320718807e+01 1.630252963222798712e+01 1.649185002717007009e+01 1.635908676196619993e+01
2.428427026920288831e-05 -4.969543148573780655e+00 1.501840580324881103e+01 1.990977332770760313e+02 -6.026214049920497473e-02 1.221485980762667012e+00 -8.876811687257557537e-02 8.407790162041521853e-01 1.632485353594308464e+01 1.622300148812335507e+01 1.637116907048012138e+01 1.626231518236872731e+01
